ea_id,com_ch0b,com_ch0b_os,com_ch01,com_ch02,com_ch03,com_ch04,com_ch05,com_ch05a,com_ch06,com_ch07a,com_ch07b,com_ch07c,com_ch07d,com_ch07e,com_ch07f,com_ch07g,com_ch07h,com_ch07i,com_ch07i_os,com_ch08,com_ch09,com_ch10,com_ch11,com_ch12,com_ch12_os,com_ch13a,com_ch13b,com_ch13c,com_ch13d,com_ch13d_os,com_ch14,com_ch14_os,com_ch15,com_ch16a,com_ch16a_os,com_ch16b,com_ch16b_os,com_ch16c,com_ch16c_os
21087531,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21087531,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21087531,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21087531,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21087531,Law Enforcement: Initiation/ Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21087531,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Road: Maintenance,,YES,YES,YES,YES,GROUP VILLAGE HEADMAN,,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,0,,0,YES,NO,NO,NO,,NO PROJECT COMMITTEE,,,DISTRICT/CITY ASSEMBLY,,,,,
21088597,Bridge: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Bridge: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Primary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Health Center/Clinic/Dispensary: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Piped Water/Boreholes/Wells: Construction,,YES,YES,YES,YES,DISTRICT ASSEMBLY,,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Promised but not addressed,,,,,,,,,,,,,,,,,,
21088597,Piped Water/Boreholes/Wells: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Law Enforcement: Initiation/ Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21088597,Other (Specify),W,YES,YES,YES,YES,VILLAGE HEADMAN,,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,2600,260,0,02,YES,NO,NO,NO,,NO PROJECT COMMITTEE,,NO,,,,,,
30101280,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Road: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Bridge: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Bridge: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Primary School: Maintenance/Improvement,,YES,YES,YES,NO,,,,YES,YES,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,*,YES,YES,YES,NO,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
30101280,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Health Center/Clinic/Dispensary: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Piped Water/Boreholes/Wells: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Piped Water/Boreholes/Wells: Maintenance/Improvement,,YES,YES,YES,NO,,,,YES,YES,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,*,YES,YES,NO,NO,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
30101280,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Law Enforcement: Initiation/ Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101280,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Road: Maintenance,,YES,YES,YES,NO,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,**NATIONS,NO,NO,NO,NO,,NO PROJECT COMMITTEE,,,DISTRICT/CITY ASSEMBLY,,,,,
30101545,Bridge: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Bridge: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Primary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Health Center/Clinic/Dispensary: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Piped Water/Boreholes/Wells: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Piped Water/Boreholes/Wells: Maintenance/Improvement,,YES,NO,YES,YES,VILLAGE HEADMAN,,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,*,NO,NO,NO,NO,,NO PROJECT COMMITTEE,,,CENTRAL GOVERNMENT,,,,,
30101545,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Public Transportation: Initiation/Improvement,,YES,NO,YES,NO,,,,NO,NO,NO,NO,NO,YES,NO,NO,NO,,YES,Addressed being adressed,,,,*,NO,NO,NO,NO,,NO PROJECT COMMITTEE,,,DISTRICT/CITY ASSEMBLY,,,,,
30101545,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Law Enforcement: Initiation/ Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101545,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Road: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Bridge: Construction,,YES,YES,YES,YES,VILLAGE DEVELOPMENT COMMITTEE,,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,,YES,Addressed being adressed,9500,0,,0,YES,NO,YES,NO,,NO PROJECT COMMITTEE,,,CENTRAL GOVERNMENT,,,,,
30102028,Bridge: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Primary School: Maintenance/Improvement,,YES,YES,YES,NO,,,,NO,NO,YES,NO,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,NO,,,,,,
30102028,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Health Center/Clinic/Dispensary: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Piped Water/Boreholes/Wells: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Piped Water/Boreholes/Wells: Maintenance/Improvement,,YES,YES,YES,NO,,,,NO,NO,NO,NO,NO,YES,NO,NO,NO,,YES,Addressed being adressed,200,0,,0,YES,NO,NO,NO,,NO PROJECT COMMITTEE,,,CENTRAL GOVERNMENT,,,,,
30102028,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Maize Mill: Construction/ Maintenance/Improvement,,YES,YES,YES,NO,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,100000,0,,0,NO,NO,NO,NO,,NO PROJECT COMMITTEE,,,OTHER (SPECIFY),INDIVIDUAL RICHMAN,,,,
30102028,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Law Enforcement: Initiation/ Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102028,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Road: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Bridge: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Bridge: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Primary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Health Center/Clinic/Dispensary: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Piped Water/Boreholes/Wells: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Piped Water/Boreholes/Wells: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102540,Law Enforcement: Initiation/ Improvement,,YES,NO,YES,NO,,,,YES,YES,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,*,YES,YES,NO,YES,FOOD,VILLAGE RESIDENTS,,,OTHER (SPECIFY),VOLUNTEERS,,,,
30102540,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Road: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Bridge: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Bridge: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Primary School: Maintenance/Improvement,,YES,YES,YES,NO,,,,YES,YES,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,500,0,,0,YES,YES,YES,NO,,VILLAGE RESIDENTS,,,CENTRAL GOVERNMENT,,DISTRICT/CITY ASSEMBLY,,,
30103074,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Health Center/Clinic/Dispensary: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Piped Water/Boreholes/Wells: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Piped Water/Boreholes/Wells: Maintenance/Improvement,,YES,YES,YES,NO,,,,YES,YES,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,120,0,,0,YES,YES,NO,NO,,VILLAGE RESIDENTS,,,NGO,,DISTRICT/CITY ASSEMBLY,,,
30103074,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Law Enforcement: Initiation/ Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103074,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Road: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Bridge: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Bridge: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Primary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Health Center/Clinic/Dispensary: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Piped Water/Boreholes/Wells: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Piped Water/Boreholes/Wells: Maintenance/Improvement,,YES,YES,YES,YES,VILLAGE DEVELOPMENT COMMITTEE,,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,*,YES,YES,NO,NO,,VILLAGE RESIDENTS,,,CENTRAL GOVERNMENT,,,,,
30104708,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Law Enforcement: Initiation/ Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104708,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Road: Construction,,YES,YES,YES,YES,DISTRICT ASSEMBLY,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,NO,,,,,,
30105325,Road: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Bridge: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Bridge: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Primary School: Maintenance/Improvement,,YES,YES,YES,YES,NGO/RELIGIOUS OR INTERNATIONAL ORG,,YES,YES,NO,NO,NO,YES,NO,YES,YES,NO,,YES,Addressed being adressed,,,,*,YES,NO,YES,NO,,VILLAGE RESIDENTS,,,CENTRAL GOVERNMENT,,,,,
30105325,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Health Center/Clinic/Dispensary: Maintenance/Improvement,,YES,YES,YES,NO,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,NO,,,,,,
30105325,Piped Water/Boreholes/Wells: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Piped Water/Boreholes/Wells: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Law Enforcement: Initiation/ Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105325,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Road: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Bridge: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Bridge: Maintenance,,YES,YES,YES,NO,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,**CAL GOVERNMENT,YES,NO,NO,NO,,NO PROJECT COMMITTEE,,,DISTRICT/CITY ASSEMBLY,,RELIGIOUS ORGANIZATION/INSTITUTION,,,
30105448,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Primary School: Maintenance/Improvement,,YES,YES,YES,NO,,,,YES,NO,YES,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,**NISTRY OF EDUCATION,YES,YES,NO,NO,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
30105448,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Health Center/Clinic/Dispensary: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Piped Water/Boreholes/Wells: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Piped Water/Boreholes/Wells: Maintenance/Improvement,,YES,YES,YES,NO,,,,NO,YES,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,*,NO,NO,NO,YES,MONEY,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
30105448,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Law Enforcement: Initiation/ Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105448,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Road: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Bridge: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Bridge: Maintenance,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Primary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Primary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Secondary School: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Secondary School: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Health Center/Clinic/Dispensary: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Health Center/Clinic/Dispensary: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Piped Water/Boreholes/Wells: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Piped Water/Boreholes/Wells: Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Orphanage: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Maize Mill: Construction/ Maintenance/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Public Transportation: Initiation/Improvement,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Agricultural/Fishery/ Livestock Extension Services,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30107624,Law Enforcement: Initiation/ Improvement,,YES,NO,YES,NO,,,,YES,YES,NO,NO,NO,NO,NO,NO,NO,,YES,Addressed being adressed,,,,*,YES,YES,NO,YES,FOOD,VILLAGE RESIDENTS,,,OTHER (SPECIFY),VOLUNTEERS,,,,
30107624,Other (Specify),,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30108401,Road: Construction,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
