round,y2_hhid,case_id,HHID,ea_id,region,urban,district,strata,hhweight,hhweightR1,hhsize,adulteq,intmonth,intyear,panel,interview_status,price_indexL,rexpagg,pcrexpagg,absolute_povline,extreme_povline,poor,epoor,rexp_cat01,rexp_cat02,rexp_cat03,rexp_cat04,rexp_cat05,rexp_cat06,rexp_cat07,rexp_cat08,rexp_cat09,rexp_cat10,rexp_cat11,rexp_cat12,pcrexp_cat01,pcrexp_cat02,pcrexp_cat03,pcrexp_cat04,pcrexp_cat05,pcrexp_cat06,pcrexp_cat07,pcrexp_cat08,pcrexp_cat09,pcrexp_cat10,pcrexp_cat11,pcrexp_cat12,rexp_cat011,rexp_cat012,rexp_cat021,rexp_cat022,rexp_cat031,rexp_cat032,rexp_cat041,rexp_cat042,rexp_cat044,rexp_cat045,rexp_cat051,rexp_cat052,rexp_cat053,rexp_cat054,rexp_cat055,rexp_cat056,rexp_cat061,rexp_cat062,rexp_cat063,rexp_cat071,rexp_cat072,rexp_cat073,rexp_cat081,rexp_cat083,rexp_cat091,rexp_cat092,rexp_cat093,rexp_cat094,rexp_cat095,rexp_cat101,rexp_cat111,rexp_cat112,rexp_cat121,rexp_cat123,pcrexp_cat011,pcrexp_cat012,pcrexp_cat021,pcrexp_cat022,pcrexp_cat031,pcrexp_cat032,pcrexp_cat041,pcrexp_cat042,pcrexp_cat044,pcrexp_cat045,pcrexp_cat051,pcrexp_cat052,pcrexp_cat053,pcrexp_cat054,pcrexp_cat055,pcrexp_cat056,pcrexp_cat061,pcrexp_cat062,pcrexp_cat063,pcrexp_cat071,pcrexp_cat072,pcrexp_cat073,pcrexp_cat081,pcrexp_cat083,pcrexp_cat091,pcrexp_cat092,pcrexp_cat093,pcrexp_cat094,pcrexp_cat095,pcrexp_cat101,pcrexp_cat111,pcrexp_cat112,pcrexp_cat121,pcrexp_cat123
2,1330-001,206157350093,1330,20615735,Central,Rural,Lilongwe,Center - Rural,953.55212,904.59448,6,5.220000088214874,8,2013,PANEL B,Panel B - 2 Visits,80.87664,1111865,185310.83,85852,53262,0,0,669113.5,12859.09,83138.961,157523.86,28475.789,2812.926,17612.268,17804.895,485.98074,5564.0293,92585.445,23888.232,111518.91,2143.1816,13856.493,26253.977,4745.9648,468.82101,2935.3779,2967.4824,80.996788,927.3382,15430.907,3981.3721,636965.75,32147.725,12859.09,0,68796.133,14342.831,37093.527,0,1483.7412,118946.59,2164.1123,4945.8037,0,1681.5734,8506.7822,11177.517,2812.926,0,0,2774.8552,14837.411,0,0,17804.895,485.98074,0,0,0,0,5564.0293,92585.445,0,23888.232,0,106160.96,5357.9541,2143.1816,0,11466.022,2390.4719,6182.2544,0,247.29021,19824.432,360.68539,824.3006,0,280.26224,1417.797,1862.9194,468.82101,0,0,462.47586,2472.9019,0,0,2967.4824,80.996788,0,0,0,0,927.3382,15430.907,0,3981.3721,0
2,1331-001,206150640075,1331,20615064,Central,Rural,Lilongwe,Center - Rural,1468.7959,1384.4514,7,6.75,4,2013,PANEL A,Panel A - 2 Visits,88.865639,817319,116759.86,85852,53262,0,0,621222.94,76069.898,7201.8838,87277.828,8318.2715,0,5626.4717,0,562.64716,3207.0889,0,7832.0483,88746.133,10867.128,1028.8406,12468.261,1188.3245,0,803.78168,0,80.378166,458.15555,0,1118.864,588600.63,32622.283,76069.898,0,7201.8838,0,0,27007.064,0,60270.766,1566.5055,0,0,0,4051.0596,2700.7063,0,0,0,5626.4717,0,0,0,0,562.64716,0,0,0,0,3207.0889,0,0,7832.0483,0,84085.805,4660.3262,10867.128,0,1028.8406,0,0,3858.1521,0,8610.1094,223.7865,0,0,0,578.72278,385.81519,0,0,0,803.78168,0,0,0,0,80.378166,0,0,0,0,458.15555,0,0,1118.864,0
2,1331-007,206150640075,1331,20615064,North,Rural,Rumphi,Center - Rural,734.39795,1384.4514,6,5.850000083446503,5,2013,PANEL A,Panel A - 2 Visits,100.27349,686809.5,114468.25,85852,53262,0,0,363078.78,0,7579.2715,165427.58,47258.836,9075.1807,1194.754,17950.906,4986.3628,63077.488,0,7180.3623,60513.129,0,1263.2119,27571.264,7876.4727,1512.5302,199.12567,2991.8176,831.06049,10512.915,0,1196.7271,363078.78,0,0,0,7579.2715,0,0,83770.891,1795.0906,79861.586,19326.326,0,0,7180.3623,15366.877,5385.272,2592.9087,6482.2715,0,1194.754,0,0,0,17950.906,4986.3628,0,0,0,0,63077.488,0,0,7180.3623,0,60513.129,0,0,0,1263.2119,0,0,13961.815,299.18176,13310.265,3221.0544,0,0,1196.7271,2561.1462,897.54535,432.15146,1080.3785,0,199.12567,0,0,0,2991.8176,831.06049,0,0,0,0,10512.915,0,0,1196.7271,0
2,1332-001,206157350050,1332,20615735,Central,Rural,Lilongwe,Center - Rural,953.55212,904.59448,11,9.710000038146973,8,2013,PANEL B,Panel B - 2 Visits,80.87664,2102725,191156.81,85852,53262,0,0,1407964,0,56876.746,266084.25,151881.27,8036.9312,104290.1,59349.645,2419.3867,23121.633,0,22701.24,127996.73,0,5170.6133,24189.477,13807.388,730.63013,9480.918,5395.4224,219.94424,2101.9666,0,2063.749,1369386.8,38577.27,0,0,32642.305,24234.439,0,66768.352,0,199315.89,46306.402,0,0,12364.51,35839.039,57371.324,8036.9312,0,0,1911.9585,5934.9648,96443.172,0,59349.645,2419.3867,0,0,0,0,23121.633,0,0,22701.24,0,124489.7,3507.0244,0,0,2967.4822,2203.1309,0,6069.8501,0,18119.627,4209.6729,0,0,1124.0464,3258.0945,5215.5747,730.63013,0,0,173.81441,539.54224,8767.5615,0,5395.4224,219.94424,0,0,0,0,2101.9666,0,0,2063.749,0
2,1333-001,206150640222,1333,20615064,Central,Rural,Lilongwe,Center - Rural,1468.7959,1384.4514,11,9.700000017881393,4,2013,PANEL A,Panel A - 2 Visits,88.865639,800451.5,72768.32,85852,53262,1,0,451307.63,0,4501.1772,203498.23,15450.802,2194.324,33712.152,21605.65,4051.0596,24925.27,23406.123,15799.133,41027.965,0,409.19794,18499.84,1404.6183,199.48399,3064.7412,1964.15,368.27814,2265.9336,2127.8293,1436.2848,451307.63,0,0,0,1125.2943,3375.8831,0,108028.26,675.17657,94794.797,3522.6824,0,0,225.05887,8327.1777,3375.8831,2194.324,0,0,403.44049,4051.0596,29257.652,0,21605.65,0,0,4051.0596,0,0,24925.27,23406.123,0,15799.133,0,41027.965,0,0,0,102.29948,306.89847,0,9820.751,61.379688,8617.709,320.24387,0,0,20.459898,757.01617,306.89847,199.48399,0,0,36.676407,368.27814,2659.7866,0,1964.15,0,0,368.27814,0,0,2265.9336,2127.8293,0,1436.2848,0
2,1333-003,206150640222,1333,20615064,Central,Rural,Lilongwe,Center - Rural,1488.8516,1384.4514,3,2.550000011920929,4,2013,PANEL A,Panel A - 2 Visits,88.865639,267007.13,89002.375,85852,53262,0,0,196338.64,0,0,56264.719,2700.7063,11703.062,0,0,0,0,0,0,65446.215,0,0,18754.906,900.23541,3901.0205,0,0,0,0,0,0,196338.66,0,0,0,0,0,0,27007.064,0,29257.652,0,0,0,0,0,2700.7063,1462.8827,10240.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65446.219,0,0,0,0,0,0,9002.3545,0,9752.5508,0,0,0,0,0,900.23541,487.62756,3413.3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1333-008,206150640222,1333,20615064,Central,Rural,Lilongwe,Center - Rural,760.83051,1384.4514,3,2.469999998807907,4,2013,PANEL A,Panel A - 2 Visits,88.865639,231817.45,77272.484,85852,53262,1,0,152057.53,0,0,41635.891,26044.238,0,0,0,331.71841,0,7021.8364,4726.2363,50685.844,0,0,13878.63,8681.4131,0,0,0,110.57281,0,2340.6121,1575.4121,149716.91,2340.6123,0,0,0,0,0,27007.064,0,14628.826,23343.531,0,0,0,0,2700.7063,0,0,0,0,0,0,0,0,331.71841,0,0,0,0,0,7021.8364,0,4726.2363,0,49905.637,780.2041,0,0,0,0,0,9002.3545,0,4876.2754,7781.1772,0,0,0,0,900.23541,0,0,0,0,0,0,0,0,110.57281,0,0,0,0,0,2340.6121,0,1575.4121,0
2,1334-001,206157350075,1334,20615735,Central,Rural,Lilongwe,Center - Rural,972.80908,904.59448,5,3.810000032186508,8,2013,PANEL B,Panel B - 2 Visits,80.87664,1044823.6,208964.72,85852,53262,0,0,690226.44,0,42484.457,112863.24,21765.32,1607.3862,37093.527,66768.352,16213.902,259.65469,35362.496,20178.879,138045.28,0,8496.8916,22572.648,4353.064,321.47723,7418.7056,13353.67,3242.7805,51.930939,7072.499,4035.7759,661936.44,28289.998,0,0,31356.396,11128.059,0,29674.822,0,83188.422,2353.0413,8284.2217,0,0,1483.7412,9644.3174,1607.3862,0,0,22256.117,14837.411,0,0,66768.352,16213.902,0,0,0,0,259.65469,35362.496,0,20178.879,0,132387.28,5657.9995,0,0,6271.2793,2225.6118,0,5934.9644,0,16637.684,470.60825,1656.8444,0,0,296.74823,1928.8635,321.47723,0,0,4451.2236,2967.4822,0,0,13353.67,3242.7805,0,0,0,0,51.930939,7072.499,0,4035.7759,0
2,1335-001,206150640242,1335,20615064,Central,Rural,Lilongwe,Center - Rural,1468.7959,1384.4514,8,7.39000004529953,4,2013,PANEL A,Panel A - 2 Visits,88.865639,536552.31,67069.039,85852,53262,1,0,169736.86,0,12603.297,183738.06,24036.287,30720.535,96699.813,0,0,5243.8716,8777.2959,4996.3066,21217.107,0,1575.4121,22967.258,3004.5359,3840.0669,12087.477,0,0,655.48395,1097.162,624.53833,169736.86,0,0,0,12603.297,0,0,33758.832,1350.3531,148628.88,0,0,0,0,6481.6953,17554.592,1462.8827,29257.652,0,2175.0925,94524.727,0,0,0,0,0,0,0,0,5243.8716,8777.2959,0,4996.3066,0,21217.107,0,0,0,1575.4121,0,0,4219.854,168.79414,18578.609,0,0,0,0,810.21191,2194.324,182.86034,3657.2065,0,271.88657,11815.591,0,0,0,0,0,0,0,0,655.48395,1097.162,0,624.53833,0
2,1336-001,206157350016,1336,20615735,Central,Rural,Lilongwe,Center - Rural,965.96344,904.59448,4,3.099999994039536,8,2013,PANEL B,Panel B - 2 Visits,80.87664,773279.31,193319.83,85852,53262,0,0,550805.5,0,36598.949,70055.445,17914.625,0,2962.5898,44512.234,971.96149,0,25718.18,23739.859,137701.38,0,9149.7373,17513.861,4478.6563,0,740.64746,11128.059,242.99037,0,6429.5449,5934.9648,550805.5,0,0,0,35115.207,1483.7412,0,37093.527,0,32961.918,5921.0493,3091.1274,0,0,2670.7341,6231.7129,0,0,0,2962.5898,0,0,0,44512.234,971.96149,0,0,0,0,0,25718.18,0,23739.859,0,137701.38,0,0,0,8778.8018,370.9353,0,9273.3818,0,8240.4795,1480.2623,772.78186,0,0,667.68353,1557.9282,0,0,0,740.64746,0,0,0,11128.059,242.99037,0,0,0,0,0,6429.5449,0,5934.9648,0
2,1337-001,206150640154,1337,20615064,Central,Rural,Lilongwe,Center - Rural,1478.3744,1384.4514,11,8.600000143051147,4,2013,PANEL A,Panel A - 2 Visits,88.865639,844781.06,76798.281,85852,53262,1,0,723159.25,0,0,101366.52,8102.1191,8270.9131,0,0,0,3882.2654,0,0,65741.75,0,0,9215.1377,736.55627,751.90118,0,0,0,352.93323,0,0,723159.19,0,0,0,0,0,0,40510.598,0,60855.918,0,0,0,0,0,8102.1191,2925.7654,3657.2065,1687.9415,0,0,0,0,0,0,0,0,0,0,3882.2654,0,0,0,0,65741.742,0,0,0,0,0,0,3682.7815,0,5532.356,0,0,0,0,0,736.55627,265.97867,332.47333,153.44923,0,0,0,0,0,0,0,0,0,0,352.93323,0,0,0,0
2,1338-001,207024710216,1338,20702471,Central,Rural,Mchinji,Center - Rural,608.64874,1154.7986,5,5,10,2013,PANEL B,Panel B - 2 Visits,87.351639,641328.19,128265.64,85852,53262,0,0,359355.81,133941.39,0,83158.141,31017.949,8047.9316,4928.3867,13737.578,3706.6758,0,0,3434.3945,71871.164,26788.277,0,16631.629,6203.5898,1609.5863,985.67737,2747.5156,741.33514,0,0,686.87891,359355.78,0,133941.39,0,0,0,0,34343.945,0,48814.195,0,0,0,0,11327.42,19690.529,3125.2991,4350.2334,572.39911,807.11285,4121.2734,0,0,13737.578,3706.6758,0,0,0,0,0,0,0,3434.3945,0,71871.156,0,26788.277,0,0,0,0,6868.7891,0,9762.8389,0,0,0,0,2265.4839,3938.106,625.05981,870.04669,114.47982,161.42258,824.2547,0,0,2747.5156,741.33514,0,0,0,0,0,0,0,686.87891,0
2,1339-001,206150640280,1339,20615064,Central,Rural,Kasungu,Center - Rural,1478.3744,1384.4514,4,3.020000010728836,6,2013,PANEL A,Panel A - 2 Visits,83.321358,478172.91,119543.23,85852,53262,0,0,396040.88,12481.794,0,59048.484,6612.9502,702.10089,0,0,118.27316,0,0,3168.4553,99010.219,3120.4485,0,14762.121,1653.2375,175.52522,0,0,29.568291,0,0,792.11383,396040.84,0,12481.794,0,0,0,0,21603.105,0,37445.383,420.06036,3600.5173,0,432.0621,0,2160.3105,702.10089,0,0,0,0,0,0,0,118.27316,0,0,0,0,0,0,0,3168.4553,0,99010.211,0,3120.4485,0,0,0,0,5400.7764,0,9361.3457,105.01509,900.12933,0,108.01553,0,540.07764,175.52522,0,0,0,0,0,0,0,29.568291,0,0,0,0,0,0,0,792.11383,0
2,1340-001,207024710167,1340,20702471,Central,Rural,Mchinji,Center - Rural,1217.2975,1154.7986,3,2.839999973773956,10,2013,PANEL B,Panel B - 2 Visits,87.351639,625818.38,208606.13,85852,53262,0,0,463795.06,8929.4258,8837.8418,78762.117,16027.215,744.11884,23811.803,0,0,4350.2334,4762.3604,15798.216,154598.36,2976.4753,2945.9473,26254.039,5342.4048,248.03961,7937.2676,0,0,1450.0778,1587.4535,5266.0718,463795.06,0,8929.4258,0,6868.7891,1969.053,0,54950.313,0,23811.803,457.95917,0,0,4579.1929,2747.5156,8242.5469,744.11884,0,0,0,0,23811.803,0,0,0,0,0,0,0,4350.2334,4762.3604,0,15798.216,0,154598.36,0,2976.4753,0,2289.5964,656.35101,0,18316.771,0,7937.2676,152.65306,0,0,1526.3976,915.83856,2747.5156,248.03961,0,0,0,0,7937.2676,0,0,0,0,0,0,0,1450.0778,1587.4535,0,5266.0718,0
2,1341-001,206150640296,1341,20615064,Central,Rural,Lilongwe,Center - Rural,1459.3795,1384.4514,9,7.830000042915344,4,2013,PANEL A,Panel A - 2 Visits,88.865639,1450428.4,161158.7,85852,53262,0,0,859900,0,47487.422,151509.63,24681.92,28244.889,127342,67517.664,0,21718.182,104742.4,17284.521,95544.445,0,5276.3804,16834.402,2742.4355,3138.321,14149.111,7501.9629,0,2413.1313,11638.044,1920.5024,791437.13,68462.906,0,0,47487.422,0,0,20255.299,1350.3531,129903.98,1725.916,0,0,9452.4727,6751.7661,6751.7661,14628.826,10240.179,3375.8831,2659.3926,48612.715,76069.898,0,67517.664,0,0,0,0,0,21718.182,104742.4,0,17284.521,0,87937.461,7606.9897,0,0,5276.3804,0,0,2250.5889,150.03925,14433.775,191.76845,0,0,1050.2748,750.19623,750.19623,1625.4252,1137.7976,375.09811,295.48807,5401.4126,8452.2109,0,7501.9629,0,0,0,0,0,2413.1313,11638.044,0,1920.5024,0
2,1341-013,206150640296,1341,20615064,Central,Rural,Lilongwe,Center - Rural,722.85419,1384.4514,4,3.240000039339066,4,2013,PANEL A,Panel A - 2 Visits,88.865639,456469.91,114117.48,85852,53262,0,0,355572.81,3803.4949,4051.0596,57705.094,12133.864,8495.9727,0,0,0,1609.1709,0,13098.426,88893.203,950.87372,1012.7649,14426.273,3033.4661,2123.9932,0,0,0,402.29272,0,3274.6064,355572.84,0,3803.4949,0,0,4051.0596,0,27007.064,270.07065,30427.959,562.64716,0,0,4051.0596,3469.0984,4051.0596,5120.0894,3375.8831,0,0,0,0,0,0,0,0,0,0,0,1609.1709,0,0,13098.426,0,88893.211,0,950.87372,0,0,1012.7649,0,6751.7661,67.517662,7606.9897,140.66179,0,0,1012.7649,867.2746,1012.7649,1280.0223,843.97076,0,0,0,0,0,0,0,0,0,0,0,402.29272,0,0,3274.6064,0
2,1342-001,207024710057,1342,20702471,Central,Rural,Mchinji,Center - Rural,1241.8809,1154.7986,3,2.700000047683716,10,2013,PANEL B,Panel B - 2 Visits,87.351639,255981.94,85327.313,85852,53262,1,0,175433.95,0,0,66215.125,2060.6367,297.64752,0,0,0,2633.0359,0,9341.5537,58477.984,0,0,22071.709,686.87891,99.215843,0,0,0,877.67865,0,3113.8513,175433.97,0,0,0,0,0,0,41212.734,0,25002.393,0,0,0,0,0,2060.6367,297.64752,0,0,0,0,0,0,0,0,0,0,0,0,2633.0359,0,0,9341.5537,0,58477.988,0,0,0,0,0,0,13737.578,0,8334.1309,0,0,0,0,0,686.87891,99.215843,0,0,0,0,0,0,0,0,0,0,0,0,877.67865,0,0,3113.8513,0
2,1343-001,206150640018,1343,20615064,Central,Rural,Lilongwe,Center - Rural,1488.8516,1384.4514,5,4.430000066757202,4,2013,PANEL A,Panel A - 2 Visits,88.865639,423110.66,84622.133,85852,53262,1,0,207144.19,0,0,140571.77,13503.532,14178.709,0,0,0,22505.887,11703.062,13503.532,41428.836,0,0,28114.354,2700.7065,2835.7417,0,0,0,4501.1772,2340.6123,2700.7065,207144.19,0,0,0,0,0,0,13503.532,9452.4727,117615.77,0,0,0,0,4051.0596,9452.4727,1462.8827,7314.4131,5401.4126,0,0,0,0,0,0,0,0,0,0,22505.887,11703.062,0,13503.532,0,41428.836,0,0,0,0,0,0,2700.7065,1890.4945,23523.152,0,0,0,0,810.21191,1890.4945,292.57654,1462.8826,1080.2825,0,0,0,0,0,0,0,0,0,0,4501.1772,2340.6123,0,2700.7065,0
2,1344-001,207024710033,1344,20702471,Central,Rural,Mchinji,Center - Rural,1225.152,1154.7986,2,1.970000028610229,10,2013,PANEL B,Panel B - 2 Visits,87.351639,263749.34,131874.67,85852,53262,0,0,202788.83,0,0,48310.484,4121.2734,0,0,0,0,3720.5942,0,4808.1523,101394.41,0,0,24155.242,2060.6367,0,0,0,0,1860.2971,0,2404.0762,202788.83,0,0,0,0,0,0,27475.156,0,20835.328,0,0,0,0,0,4121.2734,0,0,0,0,0,0,0,0,0,0,0,0,0,3720.5942,0,0,4808.1523,0,101394.41,0,0,0,0,0,0,13737.578,0,10417.664,0,0,0,0,0,2060.6367,0,0,0,0,0,0,0,0,0,0,0,0,0,1860.2971,0,0,2404.0762,0
2,1345-001,207047380090,1345,20704738,Central,Rural,Mchinji,Center - Rural,1503.9141,1344.2577,5,3.800000011920929,6,2013,PANEL A,Panel A - 2 Visits,83.321358,248191.58,49638.316,85852,53262,1,1,119209.06,0,2400.345,64809.313,4320.6211,24183.475,0,21603.105,0,5040.7246,3744.5381,2880.4138,23841.813,0,480.069,12961.862,864.12421,4836.6948,0,4320.6211,0,1008.1449,748.90759,576.08276,119209.07,0,0,0,2400.345,0,0,21603.105,5760.8276,37445.383,0,0,0,0,0,4320.6211,780.11212,23403.363,0,0,0,0,0,21603.105,0,0,0,0,0,5040.7246,3744.5381,0,2880.4138,0,23841.814,0,0,0,480.069,0,0,4320.6211,1152.1655,7489.0767,0,0,0,0,0,864.12421,156.02243,4680.6729,0,0,0,0,0,4320.6211,0,0,0,0,0,1008.1449,748.90759,0,576.08276,0
2,1346-001,207024710228,1346,20702471,Central,Rural,Mchinji,Center - Rural,1233.1417,1154.7986,4,2.96000000834465,10,2013,PANEL B,Panel B - 2 Visits,87.351639,255703.53,63925.883,85852,53262,1,0,148682.84,5952.9507,0,87004.664,7333.6929,0,1234.3438,0,0,0,0,5495.0313,37170.711,1488.2377,0,21751.166,1833.4232,0,308.58594,0,0,0,0,1373.7578,148682.84,0,0,5952.9507,0,0,0,27475.156,0,59529.508,1151.7826,0,0,0,0,6181.9102,0,0,0,1234.3438,0,0,0,0,0,0,0,0,0,0,0,0,5495.0313,0,37170.711,0,0,1488.2377,0,0,0,6868.7891,0,14882.377,287.94565,0,0,0,0,1545.4775,0,0,0,308.58594,0,0,0,0,0,0,0,0,0,0,0,0,1373.7578,0
2,1347-001,207047380016,1347,20704738,Central,Rural,Mchinji,Center - Rural,1445.6267,1344.2577,9,7.660000056028366,6,2013,PANEL A,Panel A - 2 Visits,83.321358,411385.81,45709.535,85852,53262,1,1,250624.5,0,30244.346,79691.453,7563.6509,8425.2109,4800.6899,0,295.68292,22251.197,0,7489.0762,27847.166,0,3360.4829,8854.6055,840.40564,936.13452,533.40997,0,32.853657,2472.3552,0,832.11957,250624.5,0,0,0,30244.346,0,0,36005.176,0,43686.277,1372.1719,0,0,0,430.65146,5760.8276,6084.8745,2340.3364,0,4800.6899,0,0,0,0,295.68292,0,0,0,0,22251.197,0,0,7489.0762,0,27847.166,0,0,0,3360.4829,0,0,4000.5752,0,4854.0308,152.46355,0,0,0,47.850163,640.09198,676.09717,260.03738,0,533.40997,0,0,0,0,32.853657,0,0,0,0,2472.3552,0,0,832.11957,0
2,1348-001,207024710045,1348,20702471,Central,Rural,Mchinji,Center - Rural,1205.8943,1154.7986,6,5.200000047683716,10,2013,PANEL B,Panel B - 2 Visits,87.351639,526833.69,87805.617,85852,53262,0,0,365095.56,0,14195.498,58132.852,35489.809,0,11447.982,16485.094,286.19955,3720.5942,0,21980.125,60849.262,0,2365.9163,9688.8086,5914.9683,0,1907.9971,2747.5156,47.699924,620.09906,0,3663.3542,365095.59,0,0,0,14195.498,0,0,27475.156,0,30657.695,1145.8625,0,0,0,0,34343.945,0,0,0,4579.1929,6868.7891,0,0,16485.094,286.19955,0,0,0,0,3720.5942,0,0,21980.125,0,60849.266,0,0,0,2365.9163,0,0,4579.1929,0,5109.6157,190.9771,0,0,0,0,5723.9907,0,0,0,763.19879,1144.7982,0,0,2747.5156,47.699924,0,0,0,0,620.09906,0,0,3663.3542,0
2,1348-003,207024710045,1348,20702471,Central,Rural,Mchinji,Center - Rural,602.94714,1154.7986,3,2.330000013113022,10,2013,PANEL B,Panel B - 2 Visits,87.351639,250428.25,83476.086,85852,53262,1,0,150899.5,0,36633.543,33702.859,12363.82,1717.1973,0,0,0,0,0,15111.336,50299.832,0,12211.181,11234.286,4121.2734,572.39911,0,0,0,0,0,5037.1118,150899.5,0,0,0,32512.27,4121.2734,0,20606.367,0,13096.491,572.39911,1717.1973,0,0,0,10074.225,1488.2377,0,228.95964,0,0,0,0,0,0,0,0,0,0,0,0,0,15111.336,0,50299.832,0,0,0,10837.423,1373.7578,0,6868.7891,0,4365.4971,190.7997,572.39911,0,0,0,3358.075,496.07922,0,76.319878,0,0,0,0,0,0,0,0,0,0,0,0,0,5037.1118,0
2,1349-001,207047380021,1349,20704738,Central,Rural,Mchinji,Center - Rural,1503.9141,1344.2577,3,2.469999998807907,6,2013,PANEL A,Panel A - 2 Visits,83.321358,723281.38,241093.8,85852,53262,0,0,582105.38,0,2880.4138,77747.172,7021.0088,12169.749,24435.207,0,0,0,3744.5381,13177.894,194035.13,0,960.13794,25915.725,2340.3362,4056.583,8145.0688,0,0,0,1248.1793,4392.6313,582105.38,0,0,0,0,2880.4138,0,14402.069,0,63345.102,540.07764,0,0,0,0,6480.9312,468.06726,11701.682,0,1391.895,23043.311,0,0,0,0,0,0,0,0,0,3744.5381,0,13177.894,0,194035.13,0,0,0,0,960.13794,0,4800.6899,0,21115.033,180.02588,0,0,0,0,2160.3103,156.02242,3900.5605,0,463.965,7681.1035,0,0,0,0,0,0,0,0,0,1248.1793,0,4392.6313,0
2,1350-001,207024710203,1350,20702471,Central,Rural,Mchinji,Center - Rural,1205.8943,1154.7986,4,3.520000040531158,10,2013,PANEL B,Panel B - 2 Visits,87.351639,543978.25,135994.56,85852,53262,0,0,368453.72,8929.4258,53118.637,74640.844,530.64398,297.64752,14996.856,0,0,2495.6602,11310.606,9204.1777,92113.43,2232.3564,13279.659,18660.211,132.661,74.41188,3749.2141,0,0,623.91504,2827.6516,2301.0444,368453.75,0,8929.4258,0,50371.121,2747.5156,0,68687.891,0,5952.9507,0,0,0,0,530.64398,0,297.64752,0,0,10875.583,4121.2734,0,0,0,0,0,0,0,0,2495.6602,11310.606,0,9204.1777,0,92113.438,0,2232.3564,0,12592.78,686.87891,0,17171.973,0,1488.2377,0,0,0,0,132.661,0,74.41188,0,0,2718.8958,1030.3184,0,0,0,0,0,0,0,0,623.91504,2827.6516,0,2301.0444,0
2,1351-001,207047380083,1351,20704738,Central,Rural,Mchinji,Center - Rural,701.86816,1344.2577,4,3.61000007390976,7,2013,PANEL A,Panel A - 2 Visits,81.136658,340050.47,85012.617,85852,53262,1,0,262620.06,0,4929.9541,45158.379,16274.336,0,0,0,0,3327.719,2563.5762,5176.4517,65655.016,0,1232.4885,11289.595,4068.584,0,0,0,0,831.92975,640.89404,1294.1129,262620.06,0,0,0,4929.9541,0,0,11831.89,0,33326.488,616.24426,0,0,0,3086.7085,12571.383,0,0,0,0,0,0,0,0,0,0,0,0,0,3327.719,2563.5762,0,5176.4517,0,65655.016,0,0,0,1232.4885,0,0,2957.9724,0,8331.6221,154.06107,0,0,0,771.67712,3142.8457,0,0,0,0,0,0,0,0,0,0,0,0,0,831.92975,640.89404,0,1294.1129,0
2,1351-002,207047380083,1351,20704738,Central,Rural,Mchinji,Center - Rural,1557.7083,1344.2577,5,4.450000047683716,6,2013,PANEL A,Panel A - 2 Visits,83.321358,800390.81,160078.16,85852,53262,0,0,673286.31,0,0,78683.305,23937.709,0,0,0,0,4320.6211,0,20162.898,134657.27,0,0,15736.661,4787.542,0,0,0,0,864.12421,0,4032.5796,673286.31,0,0,0,0,0,0,14402.069,0,64281.238,3774.8123,0,0,0,5760.8276,14402.069,0,0,0,0,0,0,0,0,0,0,0,0,0,4320.6211,0,0,20162.898,0,134657.27,0,0,0,0,0,0,2880.4138,0,12856.248,754.96246,0,0,0,1152.1655,2880.4138,0,0,0,0,0,0,0,0,0,0,0,0,0,864.12421,0,0,4032.5796,0
2,1351-003,207047380083,1351,20704738,Central,Rural,Salima,Center - Rural,717.72693,1344.2577,2,2,7,2013,PANEL A,Panel A - 2 Visits,81.136658,1201184.6,600592.31,85852,53262,0,0,715237.75,0,0,99842.969,55901.316,0,88195.414,24403.273,6232.0249,67170.625,19226.82,124974.34,357618.88,0,0,49921.484,27950.658,0,44097.707,12201.637,3116.0125,33585.313,9613.4102,62487.168,715237.75,0,0,0,0,0,36974.656,0,0,62868.316,33913.719,2464.9771,0,0,11831.89,7690.7285,0,0,0,10548.635,29579.725,48067.051,0,24403.273,6232.0249,0,0,0,0,67170.625,19226.82,0,124974.34,0,357618.88,0,0,0,0,0,18487.328,0,0,31434.158,16956.859,1232.4885,0,0,5915.9448,3845.3643,0,0,0,5274.3174,14789.862,24033.525,0,12201.637,3116.0125,0,0,0,0,33585.313,9613.4102,0,62487.168,0
2,1352-001,207024710252,1352,20702471,Central,Rural,Mchinji,Center - Rural,1225.152,1154.7986,7,6.330000042915344,10,2013,PANEL B,Panel B - 2 Visits,87.351639,1307956.3,186850.89,85852,53262,0,0,565753.81,0,172177.66,92499.695,147276.94,0,144564.44,34343.945,3706.6758,124554.05,0,23079.133,80821.977,0,24596.809,13214.242,21039.563,0,20652.063,4906.2778,529.52509,17793.436,0,3297.019,565753.81,0,0,0,172177.66,0,0,68687.891,0,23811.803,9952.042,8013.5874,0,56781.992,19410.676,53118.637,0,0,0,4899.0552,20606.367,119059.02,0,34343.945,3706.6758,0,0,0,0,124554.05,0,0,23079.133,0,80821.977,0,0,0,24596.809,0,0,9812.5557,0,3401.686,1421.7203,1144.7982,0,8111.7134,2772.9536,7588.3765,0,0,0,699.86505,2943.7668,17008.432,0,4906.2778,529.52509,0,0,0,0,17793.436,0,0,3297.019,0
