HHID,case_id,qx_type,visit,ea_id,hh_r0a,hh_r0a_os,hh_r01,hh_r02a,hh_r02b,hh_r02c,hh_r03,hh_r04a,hh_r04b,hh_r04c,hh_r04d,hh_r04e,hh_r05a,hh_r05b,hh_r06,hh_r07a,hh_r07b
1915,210875310152,Panel A,1,21087531,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1915,210875310152,Panel A,1,21087531,Other (Specify),,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Free Maize,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,School Feeding Programme,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1899,210875310200,Panel A,1,21087531,Other (Specify),,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Free Maize,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,School Feeding Programme,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1901,210875310213,Panel A,1,21087531,Other (Specify),,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Free Maize,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,School Feeding Programme,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1911,210875310258,Panel A,1,21087531,Other (Specify),,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Free Maize,,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,School Feeding Programme,,Yes,,,,Specific household members,7,,,,,,,2,1,2010
1889,210875310313,Panel A,1,21087531,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1889,210875310313,Panel A,1,21087531,Other (Specify),,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Free Maize,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,School Feeding Programme,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,Other (Specify),,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Free Maize,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,School Feeding Programme,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Other (Specify),,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Free Maize,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,School Feeding Programme,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,Other (Specify),ANTHU ACHIFUNDO,Yes,35000,15000,,Specific household members,3,,,,,2,,9,2,2010
1903,210875310422,Panel A,1,21087531,Free Maize,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,School Feeding Programme,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Other (Specify),,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,School Feeding Programme,,Yes,,,,Specific household members,2,3,,,,,,7,8,2010
1886,210885970237,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,School Feeding Programme,,Yes,,,,Specific household members,3,4,,,,,,8,8,2010
1878,210885970258,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Other (Specify),,No,,,,,,,,,,,,,,
1898,210885970363,Panel B,2,21088597,Free Maize,,No,,,,,,,,,,,,,,
1898,210885970363,Panel B,2,21088597,Free Food (other than Maize),,No,,,,,,,,,,,,,,
1898,210885970363,Panel B,2,21088597,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
1898,210885970363,Panel B,2,21088597,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
1898,210885970363,Panel B,2,21088597,School Feeding Programme,,No,,,,,,,,,,,,,,
1898,210885970363,Panel B,2,21088597,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
1898,210885970363,Panel B,2,21088597,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
