ea_id,com_cj0b,com_cj0b_os,com_cj01,com_cj02,com_cj03,com_cj03_os,com_cj04,com_cj05,com_cj06
20404575,Religious Group,,Yes,14,Weekly,,500,350,400
20404575,Sports Group,,No,,,,,,
20404575,Women's Group,,No,,,,,,
20404575,Parent-Teacher Assoc.,,No,,,,,,
20404575,Farmers' Group,,No,,,,,,
20404575,NGO,,No,,,,,,
20404575,Other (Specify),,No,,,,,,
20404575,School Committee,,Yes,1,Weekly,,300,200,250
20404575,Business Assoc.,,No,,,,,,
20404575,Village Development Committee,,Yes,1,Monthly,,10,5,10
20405366,Cultural Group,,No,,,,,,
20405366,Women's Group,,No,,,,,,
20405366,NGO,,No,,,,,,
20405366,Political Group,,Yes,2,Quartery,,999,999,999
20405366,Community Police/Watch Group,,No,,,,,,
20405366,Village Development Committee,,No,,,,,,
20405366,Parent-Teacher Assoc.,,No,,,,,,
20405366,Business Assoc.,,No,,,,,,
20405366,Sports Group,,No,,,,,,
20405366,Agricultural Coop,,No,,,,,,
20405366,Other (Specify),,No,,,,,,
20405366,Health Committee,,No,,,,,,
20405366,Savings & Credit Coop,,No,,,,,,
20405366,Youth Group,,No,,,,,,
20405366,Religious Group,,Yes,5,Weekly,,999,999,999
20405366,School Committee,,Yes,1,Monthly,,999,999,999
20405366,Farmers' Group,,No,,,,,,
20405366,Disabled Assoc.,,No,,,,,,
20407398,Political Group,,Yes,2,Quartery,,999,999,999
20407398,Disabled Assoc.,,No,,,,,,
20407398,Women's Group,,Yes,1,Weekly,,11,11,11
20407398,Agricultural Coop,,No,,,,,,
20407398,School Committee,,Yes,1,Weekly,,999,999,999
20407398,Cultural Group,,Yes,10,Semi-Annually,,300,10,250
20407398,Youth Group,,No,,,,,,
20407398,Religious Group,,Yes,12,Weekly,,999,999,999
20407398,Business Assoc.,,No,,,,,,
20407398,NGO,,No,,,,,,
20407398,Village Development Committee,,Yes,4,Weekly,,999,999,999
20407398,Parent-Teacher Assoc.,,Yes,1,Weekly,,20,5,20
20407398,Sports Group,,Yes,2,Weekly,,999,0,999
20407398,Health Committee,,Yes,10,Monthly,,999,999,999
20407398,Community Police/Watch Group,,Yes,7,Weekly,,999,999,999
20407398,Other (Specify),,No,,,,,,
20407398,Savings & Credit Coop,,No,,,,,,
20407398,Farmers' Group,,No,,,,,,
20407481,Other (Specify),,No,,,,,,
20407481,Women's Group,,Yes,4,Monthly,,300,300,250
20407481,Village Development Committee,,Yes,3,Monthly,,950,600,760
20407481,Business Assoc.,,No,,,,,,
20407481,Health Committee,,Yes,4,Monthly,,500,300,320
20407481,Farmers' Group,,No,,,,,,
20407481,Disabled Assoc.,,No,,,,,,
20407481,Political Group,,Yes,5,Monthly,,900,600,550
20407481,Sports Group,,No,,,,,,
20407481,Cultural Group,,No,,,,,,
20407481,Religious Group,,No,,,,,,
20407481,NGO,,Yes,3,Monthly,,300,100,200
20407481,Parent-Teacher Assoc.,,No,,,,,,
20407481,Agricultural Coop,,No,,,,,,
20407481,School Committee,,Yes,1,Quartery,,700,400,250
20407481,Community Police/Watch Group,,Yes,1,Monthly,,150,20,120
20407481,Savings & Credit Coop,,No,,,,,,
20407481,Youth Group,,No,,,,,,
20507089,Youth Group,,No,,,,,,
20507089,School Committee,,Yes,1,Monthly,,15,7,2
20507089,Parent-Teacher Assoc.,,No,,,,,,
20507089,Farmers' Group,,Yes,1,Monthly,,15,8,1
20507089,NGO,,Yes,1,Weekly,,10,6,1
20507089,Religious Group,,Yes,3,Weekly,,30,20,5
20507089,Savings & Credit Coop,,No,,,,,,
20507089,Disabled Assoc.,,No,,,,,,
20507089,Sports Group,,Yes,2,Weekly,,50,20,40
20507089,Village Development Committee,,Yes,2,Monthly,,25,17,12
20507089,Women's Group,,No,,,,,,
20507089,Political Group,,No,,,,,,
20507089,Business Assoc.,,No,,,,,,
20507089,Health Committee,,Yes,1,Monthly,,15,10,5
20507089,Other (Specify),,No,,,,,,
20507089,Agricultural Coop,,Yes,1,Weekly,,10,6,12
20507089,Cultural Group,,Yes,1,Weekly,,50,20,30
20507089,Community Police/Watch Group,,No,,,,,,
20507459,Farmers' Group,,Yes,2,Monthly,,30,23,8
20507459,Other (Specify),,No,,,,,,
20507459,Agricultural Coop,,No,,,,,,
20507459,Cultural Group,,Yes,1,Weekly,,50,20,30
20507459,Parent-Teacher Assoc.,,No,,,,,,
20507459,NGO,,No,,,,,,
20507459,Community Police/Watch Group,,No,,,,,,
20507459,Women's Group,,No,,,,,,
20507459,Youth Group,,Yes,4,Weekly,,35,14,29
20507459,School Committee,,Yes,1,Monthly,,12,7,0
20507459,Political Group,,Yes,2,Monthly,,40,33,25
20507459,Disabled Assoc.,,No,,,,,,
20507459,Religious Group,,Yes,3,Weekly,,20,14,29
20507459,Health Committee,,Yes,1,Monthly,,15,11,8
20507459,Sports Group,,Yes,2,Weekly,,30,13,27
20507459,Savings & Credit Coop,,No,,,,,,
20507459,Village Development Committee,,Yes,1,Monthly,,25,13,15
20507459,Business Assoc.,,No,,,,,,
20508349,Women's Group,,No,,,,,,
20508349,NGO,,No,,,,,,
20508349,Savings & Credit Coop,,No,,,,,,
20508349,Business Assoc.,,No,,,,,,
20508349,Youth Group,,Yes,1,Weekly,,20,11,3
20508349,Cultural Group,,Yes,1,Weekly,,35,12,13
20508349,Parent-Teacher Assoc.,,Yes,1,Weekly,,22,7,16
20508349,Sports Group,,No,,,,,,
20508349,Other (Specify),,No,,,,,,
20508349,Village Development Committee,,Yes,1,Monthly,,15,6,5
20508349,Agricultural Coop,,No,,,,,,
20508349,Religious Group,,Yes,5,Weekly,,20,8,17
20508349,Community Police/Watch Group,,No,,,,,,
20508349,Disabled Assoc.,,No,,,,,,
20508349,Political Group,,Yes,4,Monthly,,50,20,30
20508349,Farmers' Group,,No,,,,,,
20508349,Health Committee,,Yes,1,Monthly,,15,9,11
20508349,School Committee,,Yes,1,Quartery,,20,8,10
20601141,Farmers' Group,,No,,,,,,
20601141,Youth Group,,No,,,,,,
20601141,Health Committee,,No,,,,,,
20601141,Women's Group,,No,,,,,,
20601141,School Committee,,Yes,1,Monthly,,9,4,3
20601141,Religious Group,,Yes,10,Weekly,,15,9,4
20601141,Agricultural Coop,,No,,,,,,
20601141,Cultural Group,,No,,,,,,
20601141,Sports Group,,No,,,,,,
20601141,Other (Specify),,No,,,,,,
20601141,NGO,,No,,,,,,
20601141,Political Group,,Yes,2,Monthly,,30,10,2
20601141,Disabled Assoc.,,No,,,,,,
20601141,Village Development Committee,,Yes,1,Monthly,,10,5,2
20601141,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,2,0
20601141,Savings & Credit Coop,,No,,,,,,
20601141,Business Assoc.,,No,,,,,,
20601141,Community Police/Watch Group,,Yes,1,Quartery,,10,0,4
20601626,Youth Group,,No,,,,,,
20601626,Agricultural Coop,,No,,,,,,
20601626,Savings & Credit Coop,,No,,,,,,
20601626,Farmers' Group,,No,,,,,,
20601626,Business Assoc.,,No,,,,,,
20601626,Other (Specify),,No,,,,,,
20601626,Cultural Group,,No,,,,,,
20601626,Disabled Assoc.,,No,,,,,,
20601626,Sports Group,,No,,,,,,
20601626,Village Development Committee,,Yes,1,Monthly,,20,14,10
20601626,Community Police/Watch Group,,Yes,1,Monthly,,12,12,8
20601626,NGO,,No,,,,,,
20601626,Health Committee,,Yes,1,Monthly,,15,10,7
20601626,Religious Group,,Yes,12,Weekly,,240,160,180
20601626,School Committee,,Yes,1,Weekly,,9,4,0
20601626,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,5,2
20601626,Women's Group,,Yes,5,Weekly,,63,63,32
20601626,Political Group,,Yes,3,Quartery,,100,600,690
20602363,School Committee,,Yes,1,Quartery,,9,2,1
20602363,Religious Group,,Yes,12,Weekly,,200,150,600
20602363,Savings & Credit Coop,,No,,,,,,
20602363,Political Group,,Yes,3,Quartery,,100,700,200
20602363,Parent-Teacher Assoc.,,Yes,1,Quartery,,5,1,2
20602363,Health Committee,,Yes,1,Weekly,,10,7,3
20602363,Youth Group,,No,,,,,,
20602363,Farmers' Group,,No,,,,,,
20602363,Cultural Group,,No,,,,,,
20602363,NGO,,No,,,,,,
20602363,Village Development Committee,,No,,,,,,
20602363,Sports Group,,No,,,,,,
20602363,Business Assoc.,,No,,,,,,
20602363,Other (Specify),,No,,,,,,
20602363,Agricultural Coop,,No,,,,,,
20602363,Women's Group,,No,,,,,,
20602363,Community Police/Watch Group,,Yes,1,Monthly,,50,0,10
20602363,Disabled Assoc.,,No,,,,,,
20603090,NGO,,No,,,,,,
20603090,School Committee,,Yes,1,Weekly,,9,4,0
20603090,Political Group,,Yes,3,Monthly,,800,500,200
20603090,Farmers' Group,,No,,,,,,
20603090,Parent-Teacher Assoc.,,Yes,1,Weekly,,7,5,0
20603090,Community Police/Watch Group,,Yes,1,Monthly,,30,10,7
20603090,Sports Group,,No,,,,,,
20603090,Other (Specify),,No,,,,,,
20603090,Women's Group,,No,,,,,,
20603090,Savings & Credit Coop,,No,,,,,,
20603090,Cultural Group,,No,,,,,,
20603090,Village Development Committee,,Yes,1,Monthly,,30,10,15
20603090,Health Committee,,Yes,1,Monthly,,15,7,5
20603090,Agricultural Coop,,No,,,,,,
20603090,Youth Group,,No,,,,,,
20603090,Business Assoc.,,No,,,,,,
20603090,Religious Group,,Yes,7,Monthly,,400,300,100
20603090,Disabled Assoc.,,No,,,,,,
20603533,Community Police/Watch Group,,Yes,1,Weekly,,45,0,20
20603533,Religious Group,,No,,,,,,
20603533,Agricultural Coop,,No,,,,,,
20603533,Health Committee,,Yes,1,Monthly,,10,3,4
20603533,NGO,,No,,,,,,
20603533,Farmers' Group,,No,,,,,,
20603533,Savings & Credit Coop,,No,,,,,,
20603533,Other (Specify),,No,,,,,,
20603533,Village Development Committee,,Yes,10,Monthly,,20,,7
20603533,Political Group,,Yes,3,Monthly,,30,12,15
20603533,School Committee,,Yes,1,Monthly,,9,3,0
20603533,Cultural Group,,No,,,,,,
20603533,Youth Group,,Yes,1,Monthly,,20,10,20
20603533,Disabled Assoc.,,No,,,,,,
20603533,Women's Group,,Yes,2,Weekly,,10,10,4
20603533,Parent-Teacher Assoc.,,Yes,1,Quartery,,10,4,0
20603533,Business Assoc.,,No,,,,,,
20603533,Sports Group,,No,,,,,,
20604638,Business Assoc.,,No,,,,,,
20604638,NGO,,No,,,,,,
20604638,Health Committee,,Yes,1,Monthly,,10,6,6
20604638,School Committee,,Yes,1,Monthly,,10,5,0
20604638,Religious Group,,Yes,8,Weekly,,450,370,200
20604638,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,0
20604638,Village Development Committee,,Yes,1,Monthly,,10,6,0
20604638,Sports Group,,No,,,,,,
20604638,Disabled Assoc.,,No,,,,,,
20604638,Community Police/Watch Group,,Yes,1,Other (Specify),AS NEEDED,15,0,8
20604638,Other (Specify),,No,,,,,,
20604638,Cultural Group,,No,,,,,,
20604638,Agricultural Coop,,No,,,,,,
20604638,Women's Group,,No,,,,,,
20604638,Political Group,,Yes,2,Quartery,,400,300,95
20604638,Youth Group,,No,,,,,,
20604638,Savings & Credit Coop,,No,,,,,,
20604638,Farmers' Group,,No,,,,,,
20605302,Cultural Group,,No,,,,,,
20605302,Disabled Assoc.,,No,,,,,,
20605302,School Committee,,Yes,1,Monthly,,9,4,0
20605302,Village Development Committee,,Yes,1,Monthly,,10,4,2
20605302,Business Assoc.,,No,,,,,,
20605302,Political Group,,Yes,5,Quartery,,75,40,40
20605302,Other (Specify),COMMUNITY BASED ORGANIZATION,Yes,1,Monthly,,12,5,4
20605302,Savings & Credit Coop,,No,,,,,,
20605302,Health Committee,,Yes,1,Monthly,,10,6,3
20605302,Sports Group,,No,,,,,,
20605302,Community Police/Watch Group,,No,,,,,,
20605302,Youth Group,,No,,,,,,
20605302,Religious Group,,Yes,10,Weekly,,400,250,300
20605302,Farmers' Group,,No,,,,,,
20605302,Agricultural Coop,,No,,,,,,
20605302,NGO,,No,,,,,,
20605302,Women's Group,,No,,,,,,
20605302,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,0
20607260,Community Police/Watch Group,,No,,,,,,
20607260,Other (Specify),,No,,,,,,
20607260,Savings & Credit Coop,,No,,,,,,
20607260,Religious Group,,Yes,20,Weekly,,600,400,300
20607260,Parent-Teacher Assoc.,,Yes,1,Monthly,,9,3,0
20607260,Youth Group,,No,,,,,,
20607260,Village Development Committee,,Yes,1,Monthly,,10,0,0
20607260,Agricultural Coop,,No,,,,,,
20607260,NGO,,No,,,,,,
20607260,Political Group,,Yes,1,Monthly,,300,200,100
20607260,Sports Group,,No,,,,,,
20607260,Business Assoc.,,No,,,,,,
20607260,Disabled Assoc.,,No,,,,,,
20607260,Women's Group,,No,,,,,,
20607260,School Committee,,Yes,1,Monthly,,9,5,0
20607260,Farmers' Group,,No,,,,,,
20607260,Health Committee,,Yes,1,Monthly,,10,4,3
20607260,Cultural Group,,No,,,,,,
20607315,Women's Group,,Yes,25,Monthly,,20,25,1
20607315,Sports Group,,No,,,,,,
20607315,Other (Specify),,No,,,,,,
20607315,Farmers' Group,,No,,,,,,
20607315,Cultural Group,,Yes,15,Weekly,,40,25,8
20607315,School Committee,,Yes,1,Monthly,,9,4,0
20607315,Disabled Assoc.,,No,,,,,,
20607315,Religious Group,,Yes,3,Weekly,,200,150,700
20607315,Agricultural Coop,,No,,,,,,
20607315,NGO,,No,,,,,,
20607315,Community Police/Watch Group,,Yes,1,Monthly,,144,35,44
20607315,Youth Group,,No,,,,,,
20607315,Savings & Credit Coop,,No,,,,,,
20607315,Village Development Committee,,Yes,1,Monthly,,20,10,0
20607315,Health Committee,,Yes,1,Monthly,,20,12,8
20607315,Parent-Teacher Assoc.,,Yes,1,Quartery,,10,5,0
20607315,Business Assoc.,,No,,,,,,
20607315,Political Group,,Yes,3,Monthly,,300,200,40
20610050,Health Committee,,Yes,1,Monthly,,10,3,0
20610050,Disabled Assoc.,,No,,,,,,
20610050,Savings & Credit Coop,,No,,,,,,
20610050,Farmers' Group,,Yes,1,Monthly,,10,4,2
20610050,Business Assoc.,,No,,,,,,
20610050,Cultural Group,,No,,,,,,
20610050,NGO,,No,,,,,,
20610050,Political Group,,Yes,1,Weekly,,30,10,30
20610050,Other (Specify),,No,,,,,,
20610050,Religious Group,,Yes,1,Weekly,,15,8,2
20610050,Sports Group,,No,,,,,,
20610050,Agricultural Coop,,No,,,,,,
20610050,Women's Group,,Yes,1,Monthly,,15,15,4
20610050,Youth Group,,No,,,,,,
20610050,Community Police/Watch Group,,Yes,1,Monthly,,12,0,12
20610050,Village Development Committee,,Yes,1,Weekly,,10,3,0
20610050,School Committee,,Yes,1,Monthly,,9,3,0
20610050,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,2,0
20610249,School Committee,,Yes,1,Quartery,,9,4,0
20610249,NGO,,No,,,,,,
20610249,Community Police/Watch Group,,Yes,1,Other (Specify),AS NEEDED,42,0,5
20610249,Sports Group,,No,,,,,,
20610249,Youth Group,,Yes,1,Weekly,,30,15,30
20610249,Women's Group,,No,,,,,,
20610249,Political Group,,Yes,2,Weekly,,100,700,200
20610249,Religious Group,,Yes,7,Weekly,,200,140,60
20610249,Farmers' Group,,Yes,12,Weekly,,35,7,0
20610249,Cultural Group,,No,,,,,,
20610249,Parent-Teacher Assoc.,,Yes,1,Quartery,,10,5,0
20610249,Health Committee,,Yes,1,Weekly,,10,3,2
20610249,Disabled Assoc.,,No,,,,,,
20610249,Business Assoc.,,No,,,,,,
20610249,Village Development Committee,,Yes,1,Weekly,,24,12,5
20610249,Agricultural Coop,,No,,,,,,
20610249,Savings & Credit Coop,,No,,,,,,
20610249,Other (Specify),,No,,,,,,
20613324,Village Development Committee,,Yes,1,Monthly,,20,8,6
20613324,Sports Group,,No,,,,,,
20613324,Agricultural Coop,,No,,,,,,
20613324,Cultural Group,,No,,,,,,
20613324,Disabled Assoc.,,No,,,,,,
20613324,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,2
20613324,Business Assoc.,,No,,,,,,
20613324,Political Group,,Yes,2,Quartery,,30,12,8
20613324,Other (Specify),,No,,,,,,
20613324,NGO,,No,,,,,,
20613324,Savings & Credit Coop,,No,,,,,,
20613324,Youth Group,,No,,,,,,
20613324,Women's Group,,Yes,1,Monthly,,20,20,3
20613324,Farmers' Group,,No,,,,,,
20613324,School Committee,,Yes,1,Quartery,,9,4,1
20613324,Health Committee,,Yes,1,Monthly,,10,4,0
20613324,Religious Group,,Yes,8,Weekly,,30,15,6
20613324,Community Police/Watch Group,,No,,,,,,
20614477,Religious Group,,Yes,6,Weekly,,140,800,500
20614477,Sports Group,,No,,,,,,
20614477,Village Development Committee,,Yes,1,Weekly,,10,6,0
20614477,Health Committee,,Yes,1,Weekly,,10,4,0
20614477,Parent-Teacher Assoc.,,Yes,1,Monthly,,6,3,0
20614477,Farmers' Group,,No,,,,,,
20614477,Cultural Group,,No,,,,,,
20614477,NGO,,No,,,,,,
20614477,Agricultural Coop,,No,,,,,,
20614477,Savings & Credit Coop,,No,,,,,,
20614477,Women's Group,,No,,,,,,
20614477,Disabled Assoc.,,No,,,,,,
20614477,Community Police/Watch Group,,Yes,1,Weekly,,10,5,0
20614477,Other (Specify),,No,,,,,,
20614477,Political Group,,Yes,2,Monthly,,300,150,100
20614477,Youth Group,,Yes,1,Weekly,,21,17,21
20614477,School Committee,,Yes,1,Monthly,,9,2,1
20614477,Business Assoc.,,No,,,,,,
20615064,Health Committee,,Yes,1,Weekly,,10,6,0
20615064,Political Group,,Yes,2,Quartery,,40,23,12
20615064,Youth Group,,No,,,,,,
20615064,NGO,,No,,,,,,
20615064,Women's Group,,No,,,,,,
20615064,Disabled Assoc.,,No,,,,,,
20615064,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,4,0
20615064,Farmers' Group,,No,,,,,,
20615064,Sports Group,,No,,,,,,
20615064,Savings & Credit Coop,,No,,,,,,
20615064,Village Development Committee,,Yes,1,Monthly,,10,5,2
20615064,School Committee,,Yes,1,Monthly,,10,4,0
20615064,Agricultural Coop,,No,,,,,,
20615064,Cultural Group,,Yes,1,Monthly,,13,3,0
20615064,Business Assoc.,,No,,,,,,
20615064,Other (Specify),,No,,,,,,
20615064,Religious Group,,No,,,,,,
20615064,Community Police/Watch Group,,Yes,1,Weekly,,10,4,0
20615735,Savings & Credit Coop,,No,,,,,,
20615735,Women's Group,,No,,,,,,
20615735,Youth Group,,No,,,,,,
20615735,Cultural Group,,No,,,,,,
20615735,Political Group,,Yes,2,Monthly,,230,150,80
20615735,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,0
20615735,Health Committee,,Yes,1,Monthly,,10,8,0
20615735,Disabled Assoc.,,No,,,,,,
20615735,Other (Specify),,No,,,,,,
20615735,Community Police/Watch Group,,Yes,1,Monthly,,20,0,5
20615735,Sports Group,,No,,,,,,
20615735,School Committee,,Yes,1,Monthly,,10,4,0
20615735,Business Assoc.,,No,,,,,,
20615735,Village Development Committee,,Yes,1,Monthly,,10,5,0
20615735,Religious Group,,Yes,1,Weekly,,150,100,20
20615735,Agricultural Coop,,No,,,,,,
20615735,NGO,,No,,,,,,
20615735,Farmers' Group,,Yes,5,Monthly,,10,7,0
20702471,Women's Group,,No,,,,,,
20702471,Agricultural Coop,,No,,,,,,
20702471,Sports Group,,No,,,,,,
20702471,Youth Group,,No,,,,,,
20702471,Savings & Credit Coop,,Yes,14,Weekly,,17,13,15
20702471,Business Assoc.,,No,,,,,,
20702471,Community Police/Watch Group,,No,,,,,,
20702471,Disabled Assoc.,,No,,,,,,
20702471,Political Group,,Yes,3,Quartery,,999,999,999
20702471,Health Committee,,Yes,1,Monthly,,11,6,9
20702471,Village Development Committee,,Yes,3,Monthly,,60,20,60
20702471,Religious Group,,Yes,14,Weekly,,999,999,999
20702471,Parent-Teacher Assoc.,,No,,,,,,
20702471,Cultural Group,,Yes,2,Quartery,,350,100,120
20702471,Farmers' Group,,Yes,1,Weekly,,145,80,60
20702471,Other (Specify),,No,,,,,,
20702471,NGO,,Yes,1,Weekly,,145,80,120
20702471,School Committee,,No,,,,,,
20704738,Women's Group,,No,,,,,,
20704738,Cultural Group,,No,,,,,,
20704738,Religious Group,,Yes,1,Weekly,,20,16,13
20704738,School Committee,,Yes,1,Monthly,,10,4,0
20704738,Health Committee,,Yes,1,Other (Specify),HAS TAKEN TOO LONG NEXT,10,3,4
20704738,Political Group,,Yes,3,Other (Specify),AS NEEDED,136,42,49
20704738,Community Police/Watch Group,,No,,,,,,
20704738,Youth Group,,No,,,,,,
20704738,Farmers' Group,,No,,,,,,
20704738,Agricultural Coop,,No,,,,,,
20704738,NGO,,No,,,,,,
20704738,Disabled Assoc.,,No,,,,,,
20704738,Business Assoc.,,No,,,,,,
20704738,Village Development Committee,,Yes,1,Monthly,,215,100,20
20704738,Other (Specify),,No,,,,,,
20704738,Savings & Credit Coop,,No,,,,,,
20704738,Parent-Teacher Assoc.,,No,,,,,,
20704738,Sports Group,,Yes,1,Weekly,,36,0,36
20705372,Other (Specify),,No,,,,,,
20705372,Sports Group,,Yes,3,Other (Specify),NOT PLAYING,28,0,24
20705372,School Committee,,Yes,1,Weekly,,10,3,0
20705372,Savings & Credit Coop,,Yes,3,Weekly,,21,8,6
20705372,Religious Group,,Yes,2,Weekly,,54,53,10
20705372,Health Committee,,Yes,1,Weekly,,15,6,0
20705372,Disabled Assoc.,,No,,,,,,
20705372,Political Group,,Yes,3,Other (Specify),AS NEEDED,26,7,15
20705372,Farmers' Group,,Yes,1,Weekly,,22,22,10
20705372,Women's Group,,Yes,3,Weekly,,10,8,0
20705372,Community Police/Watch Group,,Yes,3,Weekly,,15,2,4
20705372,Youth Group,,Yes,1,Weekly,,16,5,16
20705372,Village Development Committee,,Yes,3,Other (Specify),AS NEEDED,333,170,57
20705372,Business Assoc.,,Yes,4,Weekly,,15,15,15
20705372,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,3,0
20705372,NGO,,Yes,1,Weekly,,21,8,6
20705372,Agricultural Coop,,No,,,,,,
20705372,Cultural Group,,No,,,,,,
20706163,Other (Specify),,No,,,,,,
20706163,Disabled Assoc.,,No,,,,,,
20706163,School Committee,,Yes,1,Monthly,,10,5,0
20706163,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,0
20706163,Political Group,,Yes,3,,,,,
20706163,Farmers' Group,,Yes,7,Monthly,,10,8,0
20706163,Religious Group,,Yes,8,Weekly,,,,
20706163,Women's Group,,Yes,1,Monthly,,10,10,2
20706163,Cultural Group,,No,,,,,,
20706163,Savings & Credit Coop,,No,,,,,,
20706163,Sports Group,,No,,,,,,
20706163,Village Development Committee,,Yes,1,Monthly,,10,6,0
20706163,Community Police/Watch Group,,Yes,1,Weekly,,10,7,3
20706163,Agricultural Coop,,No,,,,,,
20706163,NGO,,No,,,,,,
20706163,Youth Group,,Yes,2,Monthly,,10,7,10
20706163,Health Committee,,Yes,2,Monthly,,10,7,2
20706163,Business Assoc.,,No,,,,,,
20801046,School Committee,,Yes,1,Monthly,,15,5,1
20801046,Village Development Committee,,Yes,2,Weekly,,20,9,2
20801046,Political Group,,Yes,3,Monthly,,30,17,11
20801046,Farmers' Group,,Yes,3,Monthly,,30,12,5
20801046,Savings & Credit Coop,,No,,,,,,
20801046,Religious Group,,Yes,6,Weekly,,25,20,8
20801046,Sports Group,,Yes,2,Weekly,,50,20,40
20801046,Parent-Teacher Assoc.,,No,,,,,,
20801046,NGO,,No,,,,,,
20801046,Cultural Group,,Yes,2,Weekly,,60,35,20
20801046,Other (Specify),,No,,,,,,
20801046,Business Assoc.,,Yes,2,Quartery,,15,7,3
20801046,Disabled Assoc.,,No,,,,,,
20801046,Community Police/Watch Group,,Yes,1,Weekly,,15,5,5
20801046,Health Committee,,Yes,2,Weekly,,15,8,4
20801046,Agricultural Coop,,No,,,,,,
20801046,Youth Group,,Yes,2,Weekly,,40,16,35
20801046,Women's Group,,No,,,,,,
20802019,School Committee,,Yes,1,Monthly,,10,4,1
20802019,Youth Group,,No,,,,,,
20802019,Savings & Credit Coop,,No,,,,,,
20802019,Parent-Teacher Assoc.,,Yes,1,Quartery,,15,7,8
20802019,Political Group,,Yes,3,Weekly,,40,32,15
20802019,Women's Group,,No,,,,,,
20802019,Sports Group,,Yes,4,Weekly,,30,10,23
20802019,Business Assoc.,,No,,,,,,
20802019,Disabled Assoc.,,No,,,,,,
20802019,Community Police/Watch Group,,No,,,,,,
20802019,Other (Specify),,No,,,,,,
20802019,Agricultural Coop,,Yes,4,Weekly,,30,14,7
20802019,Cultural Group,,Yes,1,Weekly,,100,30,40
20802019,Village Development Committee,,Yes,1,Monthly,,20,11,4
20802019,NGO,,Yes,1,Weekly,,10,6,3
20802019,Religious Group,,Yes,3,Weekly,,20,15,5
20802019,Health Committee,,Yes,1,Monthly,,10,6,1
20802019,Farmers' Group,,Yes,2,Weekly,,25,9,4
20803156,Village Development Committee,,Yes,3,Monthly,,20,14,9
20803156,Business Assoc.,,Yes,2,Weekly,,10,2,3
20803156,Agricultural Coop,,No,,,,,,
20803156,Savings & Credit Coop,,No,,,,,,
20803156,School Committee,,Yes,1,Monthly,,10,6,5
20803156,Cultural Group,,Yes,3,Weekly,,50,20,30
20803156,Religious Group,,Yes,2,Weekly,,25,15,10
20803156,Women's Group,,No,,,,,,
20803156,Health Committee,,Yes,2,Monthly,,20,15,5
20803156,Political Group,,Yes,3,Monthly,,30,25,15
20803156,Other (Specify),,No,,,,,,
20803156,Farmers' Group,,Yes,4,Monthly,,15,10,6
20803156,Community Police/Watch Group,,Yes,2,Weekly,,20,7,5
20803156,Disabled Assoc.,,No,,,,,,
20803156,NGO,,Yes,1,Monthly,,10,7,2
20803156,Sports Group,,Yes,4,Weekly,,35,15,28
20803156,Parent-Teacher Assoc.,,No,,,,,,
20803156,Youth Group,,Yes,2,Weekly,,40,15,35
20804405,Women's Group,,Yes,1,Weekly,,20,20,0
20804405,Parent-Teacher Assoc.,,No,,,,,,
20804405,Cultural Group,,Yes,2,Weekly,,70,40,30
20804405,Youth Group,,Yes,2,Weekly,,40,22,40
20804405,Disabled Assoc.,,No,,,,,,
20804405,Agricultural Coop,,No,,,,,,
20804405,School Committee,,Yes,1,Monthly,,25,10,0
20804405,Political Group,,Yes,3,Monthly,,36,15,6
20804405,Village Development Committee,,Yes,1,Monthly,,20,12,8
20804405,Other (Specify),,No,,,,,,
20804405,Sports Group,,Yes,1,Annually,,50,20,50
20804405,Community Police/Watch Group,,Yes,1,Weekly,,17,5,10
20804405,NGO,,No,,,,,,
20804405,Religious Group,,Yes,4,Weekly,,20,12,5
20804405,Farmers' Group,,Yes,1,Monthly,,15,13,0
20804405,Savings & Credit Coop,,No,,,,,,
20804405,Health Committee,,Yes,1,Monthly,,20,11,0
20804405,Business Assoc.,,No,,,,,,
20804768,Other (Specify),,No,,,,,,
20804768,Religious Group,,Yes,3,Weekly,,50,20,15
20804768,NGO,,Yes,1,Monthly,,10,6,1
20804768,Business Assoc.,,No,,,,,,
20804768,Political Group,,Yes,2,Monthly,,80,50,20
20804768,Women's Group,,Yes,4,Monthly,,30,30,10
20804768,Farmers' Group,,Yes,2,Monthly,,15,10,6
20804768,Savings & Credit Coop,,No,,,,,,
20804768,Health Committee,,Yes,1,Monthly,,15,5,10
20804768,Community Police/Watch Group,,Yes,1,Weekly,,20,5,13
20804768,Sports Group,,Yes,3,Weekly,,60,20,45
20804768,School Committee,,Yes,2,Monthly,,20,8,5
20804768,Disabled Assoc.,,No,,,,,,
20804768,Cultural Group,,Yes,1,Weekly,,100,40,30
20804768,Youth Group,,Yes,3,Weekly,,70,30,60
20804768,Village Development Committee,,Yes,4,Monthly,,20,11,8
