ea_id,com_cb01,com_cb03,com_cb04,com_cb05a,com_cb05a_os,com_cb06,com_cb07,com_cb08
20705372,10,FEMALE,55,OTHER (SPECIFY),WOMEN'S CLUB CHAIR,45,NONE,CHEWA
20706163,1,MALE,46,SCHOOL HEADMASTER,,0,MSCE,CHEWA
20706163,2,FEMALE,35,SCHOOL TEACHER,,2,MSCE,CHEWA
20706163,3,MALE,48,RELIGIOUS LEADER,,48,PSLC,CHEWA
20706163,4,FEMALE,63,RELIGIOUS LEADER,,63,NONE,CHEWA
20706163,5,MALE,49,BUSINESS MAN/WOMAN,,20,MSCE,CHEWA
20801046,1,MALE,27,BUSINESS MAN/WOMAN,,22,JCE,CHEWA
20801046,2,MALE,31,BUSINESS MAN/WOMAN,,31,PSLC,CHEWA
20801046,3,MALE,47,OTHER (SPECIFY),C MEMBER,39,JCE,CHEWA
20801046,4,MALE,36,SCHOOL TEACHER,,4,MSCE,CHEWA
20801046,5,MALE,38,SCHOOL HEADMASTER,,8,MSCE,CHEWA
20801046,6,FEMALE,22,OTHER (SPECIFY),C MEMBER,22,PSLC,CHEWA
20801046,7,FEMALE,44,OTHER (SPECIFY),C MEMBER,9,PSLC,CHEWA
20801046,8,FEMALE,34,OTHER (SPECIFY),C MEMBER,34,NONE,CHEWA
20801046,9,FEMALE,29,OTHER (SPECIFY),C MEMBER,22,PSLC,CHEWA
20801046,10,MALE,43,HEALTH WORKER,,7,JCE,CHEWA
20801046,11,MALE,36,BUSINESS MAN/WOMAN,,36,PSLC,CHEWA
20801046,12,MALE,45,COUNSELOR TO HEADMAN,,45,PSLC,CHEWA
20802019,1,MALE,27,BUSINESS MAN/WOMAN,,22,PSLC,CHEWA
20802019,2,MALE,42,OTHER (SPECIFY),COMMUNITY MEMBER,40,NONE,CHEWA
20802019,3,MALE,53,OTHER (SPECIFY),COMMUNITY MEMBER,41,NONE,CHEWA
20802019,4,MALE,30,OTHER (SPECIFY),COMMUNITY MEMBER,30,PSLC,CHEWA
20802019,5,MALE,46,HEADMAN,,43,NONE,CHEWA
20802019,6,FEMALE,38,SPOUSE OF HEADMAN,,38,PSLC,CHEWA
20802019,7,MALE,47,BUSINESS MAN/WOMAN,,45,JCE,CHEWA
20802019,8,FEMALE,31,OTHER (SPECIFY),COMMUNITY MEMBER,31,PSLC,CHEWA
20802019,9,FEMALE,28,OTHER (SPECIFY),COMMUNITY MEMBER,28,PSLC,CHEWA
20802019,10,FEMALE,49,OTHER (SPECIFY),COMMUNITY MEMBER,49,NONE,CHEWA
20802019,11,MALE,38,SCHOOL TEACHER,,5,MSCE,NYANJA
20802019,12,MALE,46,HEALTH WORKER,,4,MSCE,CHEWA
20803156,1,MALE,29,BUSINESS MAN/WOMAN,,20,JCE,CHEWA
20803156,2,FEMALE,37,SPOUSE OF HEADMAN,,35,PSLC,CHEWA
20803156,3,MALE,40,HEADMAN,,33,JCE,CHEWA
20803156,4,FEMALE,22,OTHER (SPECIFY),C MEMBER,22,PSLC,CHEWA
20803156,5,MALE,38,OTHER (SPECIFY),C MEMBER,27,PSLC,CHEWA
20803156,6,FEMALE,44,OTHER (SPECIFY),C MEMBER,11,JCE,CHEWA
20803156,7,MALE,25,COUNSELOR TO HEADMAN,,22,JCE,CHEWA
20803156,8,FEMALE,30,OTHER (SPECIFY),C MEMBER,30,PSLC,CHEWA
20803156,9,FEMALE,38,OTHER (SPECIFY),C MEMBER,38,PSLC,CHEWA
20803156,10,FEMALE,43,OTHER (SPECIFY),C MEMBER,41,NONE,CHEWA
20803156,11,MALE,46,OTHER (SPECIFY),TRADITIONAL HEALER,42,NONE,CHEWA
20803156,12,MALE,39,SCHOOL TEACHER,,5,MSCE,CHEWA
20804405,1,MALE,59,OTHER (SPECIFY),VILLAGE MEMBER,59,NONE,CHEWA
20804405,2,MALE,43,SCHOOL TEACHER,,9,MSCE,CHEWA
20804405,3,FEMALE,33,SCHOOL TEACHER,,4,MSCE,CHEWA
20804405,4,MALE,35,OTHER (SPECIFY),VILLAGE MEMBER,35,PSLC,YAO
20804405,5,FEMALE,23,OTHER (SPECIFY),VILLAGE MEMBER,23,PSLC,YAO
20804405,6,MALE,29,BUSINESS MAN/WOMAN,,29,JCE,YAO
20804405,7,FEMALE,20,SPOUSE OF HEADMAN,,20,PSLC,YAO
20804405,8,FEMALE,17,OTHER (SPECIFY),VILLAGE MEMBER,17,NONE,YAO
20804405,9,MALE,32,BUSINESS MAN/WOMAN,,32,PSLC,YAO
20804405,10,FEMALE,40,OTHER (SPECIFY),VILLAGE MEMBER,40,PSLC,CHEWA
20804405,11,MALE,37,OTHER (SPECIFY),VILLAGE MEMBER,37,PSLC,YAO
20804405,12,FEMALE,18,OTHER (SPECIFY),VILLAGE MEMBER,5,PSLC,YAO
20804768,1,MALE,42,BUSINESS MAN/WOMAN,,36,PSLC,CHEWA
20804768,2,FEMALE,36,OTHER (SPECIFY),C MEMBER,24,PSLC,CHEWA
20804768,3,MALE,22,OTHER (SPECIFY),C MEMBER,22,JCE,CHEWA
20804768,4,MALE,32,BUSINESS MAN/WOMAN,,32,PSLC,CHEWA
20804768,5,MALE,49,RELIGIOUS LEADER,,26,JCE,CHEWA
20804768,6,MALE,53,COUNSELOR TO HEADMAN,,44,PSLC,CHEWA
20804768,7,MALE,19,OTHER (SPECIFY),C MEMBER,19,JCE,CHEWA
20804768,8,FEMALE,38,OTHER (SPECIFY),C MEMBER,38,JCE,CHEWA
20804768,9,MALE,45,HEADMAN,,41,JCE,CHEWA
20804768,10,MALE,22,OTHER (SPECIFY),C MEMBER,22,JCE,CHEWA
20804768,11,MALE,49,SCHOOL TEACHER,,7,MSCE,CHEWA
20804768,12,FEMALE,31,SPOUSE OF HEADMAN,,31,PSLC,CHEWA
20806131,1,MALE,30,HEADMAN,,30,NONE,CHEWA
20806131,2,FEMALE,17,OTHER (SPECIFY),VILLAGE MEMBER,17,NONE,CHEWA
20806131,3,MALE,39,SCHOOL TEACHER,,7,MSCE,CHEWA
20806131,4,FEMALE,48,OTHER (SPECIFY),VILLAGE MEMBER,48,PSLC,CHEWA
20806131,5,MALE,21,OTHER (SPECIFY),VILLAGE MEMBER,21,PSLC,CHEWA
20806131,6,MALE,41,OTHER (SPECIFY),VILLAGE MEMBER,41,JCE,CHEWA
20806131,7,FEMALE,19,SPOUSE OF HEADMAN,,19,PSLC,CHEWA
20806131,8,FEMALE,42,OTHER (SPECIFY),VILLAGE MEMBER,42,NONE,CHEWA
20806131,9,MALE,53,HEADMAN,,53,NONE,CHEWA
20806131,10,FEMALE,18,OTHER (SPECIFY),VILLAGE MEMBER,8,PSLC,YAO
20806131,11,MALE,15,OTHER (SPECIFY),VILLAGE MEMBER,15,NONE,CHEWA
20806131,12,MALE,46,OTHER (SPECIFY),VILLAGE MEMBER,46,NONE,CHEWA
20807727,1,MALE,50,HEADMAN,,50,NONE,CHEWA
20807727,2,MALE,45,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,16,JCE,TUMBUKA
20807727,3,MALE,45,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,16,PSLC,CHEWA
20807727,4,MALE,53,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,53,NONE,CHEWA
20807727,5,MALE,23,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,23,PSLC,CHEWA
20807727,6,MALE,22,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,22,PSLC,CHEWA
20807727,7,MALE,33,RELIGIOUS LEADER,,33,PSLC,YAO
20807727,8,FEMALE,17,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,17,PSLC,CHEWA
20807727,9,FEMALE,80,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,80,NONE,CHEWA
20807727,10,FEMALE,33,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,33,NONE,CHEWA
20807727,11,FEMALE,36,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,36,PSLC,CHEWA
20807727,12,FEMALE,31,OTHER (SPECIFY),VILLAGE COMMUNITY MEMBER,31,NONE,CHEWA
20808421,1,MALE,39,SCHOOL TEACHER,,10,MSCE,CHEWA
20808421,2,MALE,44,SCHOOL HEADMASTER,,14,MSCE,NGONI
20808421,3,MALE,30,BUSINESS MAN/WOMAN,,30,PSLC,CHEWA
20808421,4,FEMALE,29,OTHER (SPECIFY),COMMUNITY MEMBER,29,NONE,CHEWA
20808421,5,FEMALE,35,OTHER (SPECIFY),COMMUNITY MEMBER,11,NONE,CHEWA
20808421,6,FEMALE,31,OTHER (SPECIFY),COMMUNITY MEMBER,31,PSLC,NGONI
20808421,7,FEMALE,44,OTHER (SPECIFY),COMMUNITY MEMBER,46,NONE,CHEWA
20808421,8,MALE,23,OTHER (SPECIFY),COMMUNITY MEMBER,23,JCE,CHEWA
20808421,9,FEMALE,26,OTHER (SPECIFY),STUDENT,26,JCE,CHEWA
20808421,10,MALE,49,OTHER (SPECIFY),COMMUNITY MEMBER,49,NONE,CHEWA
20808421,11,MALE,54,BUSINESS MAN/WOMAN,,54,NONE,CHEWA
20808421,12,MALE,29,OTHER (SPECIFY),COMMUNITY MEMBER,9,PSLC,CHEWA
20903583,1,MALE,26,COUNSELOR TO HEADMAN,,10,MSCE,CHEWA
20903583,2,MALE,50,OTHER (SPECIFY),CHAIRMAN VILLAGE FOREST,50,NONE,CHEWA
20903583,3,FEMALE,39,OTHER (SPECIFY),AGRICULTURE DEVELOPMENT COMMITTEE,11,NONE,CHEWA
20903583,4,FEMALE,27,OTHER (SPECIFY),VDC (VILLAGE DEVELOPMENT COMMI,27,PSLC,CHEWA
20903583,5,FEMALE,39,COUNSELOR TO HEADMAN,,39,NONE,CHEWA
20903583,6,FEMALE,35,HEALTH WORKER,,35,NONE,CHEWA
20903583,7,MALE,58,BUSINESS MAN/WOMAN,,24,JCE,CHEWA
20906524,1,MALE,69,HEADMAN,,61,NONE,NGONI
20906524,2,MALE,73,HEADMAN,,68,NONE,NGONI
20906524,3,MALE,81,HEADMAN,,81,NONE,NGONI
20906524,4,MALE,46,RELIGIOUS LEADER,,33,NONE,CHEWA
20906524,5,MALE,62,RELIGIOUS LEADER,,51,PSLC,CHEWA
20906524,6,MALE,56,HEALTH WORKER,,8,PSLC,CHEWA
20906524,7,MALE,38,OTHER (SPECIFY),CHIPANI CHA KUMANDA,15,NONE,NGONI
20906524,8,FEMALE,26,HEALTH WORKER,,1,MSCE,CHEWA
20906524,9,FEMALE,28,OTHER (SPECIFY),MOTHER SCHOOL GROUP,25,PSLC,CHEWA
20906605,1,MALE,60,OTHER (SPECIFY),SECRETARY MUWALO 1,57,PSLC,CHEWA
20906605,2,MALE,62,COUNSELOR TO HEADMAN,,60,NONE,NGONI
20906605,3,MALE,53,COUNSELOR TO HEADMAN,,24,PSLC,NGONI
20906605,4,MALE,45,OTHER (SPECIFY),VDC MEMBER,35,JCE,CHEWA
20906605,5,MALE,46,OTHER (SPECIFY),VDC MEMBER,31,PSLC,NGONI
20906605,6,FEMALE,23,OTHER (SPECIFY),NO RESPONSIBILITY,20,PSLC,NGONI
20906605,7,MALE,61,RELIGIOUS LEADER,,33,PSLC,CHEWA
20906605,8,MALE,37,OTHER (SPECIFY),SECRETARY FOR VH ZIDANA AND ME,25,NONE,CHEWA
20908088,1,MALE,46,HEADMAN,,46,NONE,CHEWA
20908088,2,MALE,49,COUNSELOR TO HEADMAN,,43,NONE,CHEWA
20908088,3,MALE,42,HEADMAN,,39,NONE,CHEWA
20908088,4,MALE,49,OTHER (SPECIFY),"CHAIRMAN BUSINESS COMMITTEE, P",49,NONE,CHEWA
20908088,5,MALE,65,HEADMAN,,60,NONE,CHEWA
20908088,6,MALE,51,SCHOOL HEADMASTER,,5,MSCE,CHEWA
20908088,7,FEMALE,51,HEADMAN,,37,NONE,CHEWA
20908119,1,MALE,50,HEADMAN,,48,NONE,CHEWA
20908119,2,FEMALE,57,HEADMAN,,57,NONE,NGONI
20908119,3,MALE,48,HEADMAN,,48,NONE,NGONI
20908119,4,MALE,46,SCHOOL HEADMASTER,,46,NON-UNIV. DIPLOMA,CHEWA
20908119,5,MALE,61,RELIGIOUS LEADER,,44,PSLC,NGONI
20908119,6,MALE,39,OTHER (SPECIFY),POLICE FORUM MEMBER,39,NONE,NGONI
20908119,7,MALE,28,OTHER (SPECIFY),SCHOOL COMMITTEE MEMBER,28,NONE,CHEWA
20908119,8,FEMALE,25,OTHER (SPECIFY),SCHOOL COMMITTEE MEMBER,25,PSLC,NGONI
20908119,9,FEMALE,28,OTHER (SPECIFY),"VDC, CHAIRMAN CBO",16,PSLC,CHEWA
20909113,1,MALE,50,HEADMAN,,50,JCE,CHEWA
20909113,2,MALE,66,HEADMAN,,66,NONE,CHEWA
20909113,3,MALE,31,RELIGIOUS LEADER,,31,NONE,CHEWA
20909113,4,MALE,48,RELIGIOUS LEADER,,48,NONE,CHEWA
20909113,5,MALE,35,OTHER (SPECIFY),NO RESPONSIBILITY,35,NONE,CHEWA
20909113,6,FEMALE,25,OTHER (SPECIFY),SOMANJE TEACHER FOR KWACHA SCH,25,JCE,CHEWA
20909113,7,FEMALE,25,SPOUSE OF HEADMAN,,25,NONE,CHEWA
20909113,8,FEMALE,35,OTHER (SPECIFY),NO RESPONSIBILITY,35,NONE,NGONI
20909113,9,FEMALE,38,OTHER (SPECIFY),NO RESPONSIBILITY,38,NONE,NGONI
21037030,1,MALE,82,HEADMAN,,56,NONE,CHEWA
21037030,2,FEMALE,3,SPOUSE OF HEADMAN,,56,NONE,CHEWA
21037030,3,MALE,42,OTHER (SPECIFY),LIGHT HOUSE,42,PSLC,CHEWA
21037030,4,FEMALE,48,OTHER (SPECIFY),SCHOOL COMMITTEE MEMBER,30,NONE,CHEWA
21037030,5,FEMALE,64,COUNSELOR TO HEADMAN,,26,MSCE,CHEWA
21037536,1,MALE,80,HEADMAN,,40,NONE,CHEWA
21037536,2,FEMALE,51,BUSINESS MAN/WOMAN,,30,PSLC,CHEWA
21037536,3,MALE,56,RELIGIOUS LEADER,,36,NON-UNIV. DIPLOMA,CHEWA
21037536,4,MALE,69,OTHER (SPECIFY),PARTY CHAIRMAN,17,NONE,CHEWA
21037536,5,MALE,80,OTHER (SPECIFY),COMMUNITY BASED ORGANISATION,46,NONE,CHEWA
21037536,6,FEMALE,68,COUNSELOR TO HEADMAN,,50,NONE,CHEWA
21037536,7,FEMALE,61,SCHOOL TEACHER,,37,JCE,CHEWA
21048764,1,FEMALE,52,SPOUSE OF HEADMAN,,26,PSLC,CHEWA
21048764,2,FEMALE,42,OTHER (SPECIFY),NO RESPONSIBILITY,30,NONE,CHEWA
21048764,3,FEMALE,30,BUSINESS MAN/WOMAN,,6,UNIVER. DIPLOMA,CHEWA
21048764,4,MALE,47,HEADMAN,,26,NONE,CHEWA
21048764,5,FEMALE,60,COUNSELOR TO HEADMAN,,13,PSLC,CHEWA
21048764,6,FEMALE,28,OTHER (SPECIFY),NO RESPONSIBILITY,5,JCE,CHEWA
21048764,7,FEMALE,54,OTHER (SPECIFY),NO RESPONSIBILITY,31,MSCE,CHEWA
21051203,1,MALE,37,RELIGIOUS LEADER,,7,PSLC,CHEWA
21051203,2,MALE,49,HEADMAN,,27,JCE,CHEWA
21051203,3,FEMALE,31,BUSINESS MAN/WOMAN,,31,MSCE,CHEWA
21051203,4,FEMALE,24,COUNSELOR TO HEADMAN,,11,MSCE,CHEWA
21051203,5,MALE,38,COUNSELOR TO HEADMAN,,15,JCE,CHEWA
21052427,1,MALE,64,HEADMAN,,26,MSCE,CHEWA
21052427,2,FEMALE,30,OTHER (SPECIFY),,15,JCE,CHEWA
21052427,3,FEMALE,30,OTHER (SPECIFY),,12,PSLC,CHEWA
21052427,4,FEMALE,48,RELIGIOUS LEADER,,5,PSLC,CHEWA
21052427,5,MALE,55,BUSINESS MAN/WOMAN,,21,NONE,CHEWA
21052427,6,FEMALE,42,RELIGIOUS LEADER,,40,NONE,CHEWA
21052427,7,FEMALE,53,OTHER (SPECIFY),,32,NONE,CHEWA
21052427,8,FEMALE,59,SPOUSE OF HEADMAN,,25,MSCE,CHEWA
21053745,1,MALE,52,HEADMAN,,20,JCE,CHEWA
21053745,2,MALE,76,HEADMAN,,27,PSLC,TUMBUKA
21053745,3,FEMALE,52,OTHER (SPECIFY),NO RESPONSIBILITY,23,NONE,TUMBUKA
21053745,4,FEMALE,42,OTHER (SPECIFY),NO RESPONSIBILITY,20,NONE,CHEWA
21053745,5,FEMALE,34,OTHER (SPECIFY),NO RESPONSIBILITY,24,PSLC,CHEWA
21053745,6,FEMALE,42,RELIGIOUS LEADER,,18,NONE,CHEWA
21055241,1,MALE,51,COUNSELOR TO HEADMAN,,33,PSLC,CHEWA
21055241,2,MALE,48,RELIGIOUS LEADER,,28,NONE,CHEWA
21055241,3,MALE,44,COUNSELOR TO HEADMAN,,21,MSCE,CHEWA
21055241,4,FEMALE,50,OTHER (SPECIFY),CDC MEMBER,5,NONE,CHEWA
21055241,5,FEMALE,38,COUNSELOR TO HEADMAN,,33,NONE,CHEWA
21055241,6,MALE,50,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,25,NONE,CHEWA
21055241,7,MALE,32,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,11,NON-UNIV. DIPLOMA,CHEWA
21055693,1,FEMALE,48,SPOUSE OF HEADMAN,,14,PSLC,TUMBUKA
21055693,2,FEMALE,43,COUNSELOR TO HEADMAN,,9,NONE,CHEWA
21055693,3,FEMALE,43,OTHER (SPECIFY),SECURITY MEMBER,10,NONE,CHEWA
21055693,4,FEMALE,37,OTHER (SPECIFY),SCHOOL COMMITTEE MEMBER,10,MSCE,CHEWA
21055693,5,FEMALE,32,BUSINESS MAN/WOMAN,,10,NONE,CHEWA
21055693,6,MALE,45,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,8,PSLC,CHEWA
21055693,7,MALE,28,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,12,JCE,TUMBUKA
21055693,8,MALE,26,OTHER (SPECIFY),SECURITY,15,JCE,CHEWA
21055693,9,MALE,29,OTHER (SPECIFY),SECURITY CHAIR,9,PSLC,CHEWA
21055693,10,MALE,31,RELIGIOUS LEADER,,20,PSLC,CHEWA
21066096,1,MALE,48,BUSINESS MAN/WOMAN,,20,PSLC,CHEWA
21066096,2,FEMALE,38,SPOUSE OF HEADMAN,,38,PSLC,CHEWA
21066096,3,FEMALE,27,BUSINESS MAN/WOMAN,,4,MSCE,CHEWA
21066096,4,FEMALE,17,OTHER (SPECIFY),STUDENT,17,PSLC,CHEWA
21066096,5,FEMALE,54,SPOUSE OF HEADMAN,,23,PSLC,CHEWA
21066339,1,MALE,53,HEADMAN,,25,NONE,CHEWA
21066339,2,MALE,46,HEADMAN,,15,NONE,CHEWA
21066339,3,MALE,48,RELIGIOUS LEADER,,32,NON-UNIV. DIPLOMA,CHEWA
21066339,4,MALE,47,COUNSELOR TO HEADMAN,,16,JCE,CHEWA
21066339,5,FEMALE,60,OTHER (SPECIFY),ORPHANAGE CHAIR,11,NONE,CHEWA
21066339,6,MALE,43,OTHER (SPECIFY),SCHOOL COMMITTEE CHAIR,11,NONE,CHEWA
21066339,7,FEMALE,43,OTHER (SPECIFY),BUSINESS CHAIR,13,NONE,CHEWA
21066339,8,FEMALE,45,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,30,NONE,CHEWA
21074510,1,MALE,59,COUNSELOR TO HEADMAN,,30,NONE,CHEWA
21074510,2,MALE,80,OTHER (SPECIFY),NO RESPONSIBILITY,50,NONE,YAO
21074510,3,MALE,59,OTHER (SPECIFY),NO RESPONSIBILITY,44,NONE,YAO
21074510,4,MALE,65,COUNSELOR TO HEADMAN,,47,NONE,CHEWA
21074510,5,MALE,37,OTHER (SPECIFY),HBC CHAIR,8,NONE,CHEWA
21074510,6,MALE,54,COUNSELOR TO HEADMAN,,17,NONE,CHEWA
21074510,7,MALE,60,COUNSELOR TO HEADMAN,,36,NONE,CHEWA
21074510,8,FEMALE,43,BUSINESS MAN/WOMAN,,26,NONE,CHEWA
21074510,9,FEMALE,58,COUNSELOR TO HEADMAN,,34,PSLC,TONGA
21074510,10,MALE,61,HEADMAN,,40,NONE,CHEWA
21074510,11,FEMALE,61,OTHER (SPECIFY),CHAIRLADY FOR WATER AID,40,NONE,CHEWA
21074510,12,FEMALE,43,OTHER (SPECIFY),SECRETARY,12,NONE,CHEWA
21077725,1,MALE,68,HEADMAN,,39,UNIVER. DIPLOMA,CHEWA
21077725,2,MALE,69,HEADMAN,,12,MSCE,CHEWA
21077725,3,FEMALE,66,HEADMAN,,37,NON-UNIV. DIPLOMA,CHEWA
21077725,4,FEMALE,66,SPOUSE OF HEADMAN,,39,PSLC,CHEWA
21077725,5,FEMALE,64,SPOUSE OF HEADMAN,,12,NON-UNIV. DIPLOMA,CHEWA
21080308,1,FEMALE,53,HEADMAN,,53,NONE,CHEWA
21080308,2,FEMALE,55,RELIGIOUS LEADER,,55,NONE,CHEWA
21080308,3,MALE,44,COUNSELOR TO HEADMAN,,44,NONE,CHEWA
21080308,4,MALE,60,RELIGIOUS LEADER,,19,NONE,YAO
21080308,5,MALE,46,RELIGIOUS LEADER,,30,NONE,YAO
21080308,6,FEMALE,46,COUNSELOR TO HEADMAN,,18,PSLC,CHEWA
21080308,7,MALE,52,OTHER (SPECIFY),HEALTH COMMITTEE SECRETARY,16,NONE,CHEWA
21081573,1,MALE,53,BUSINESS MAN/WOMAN,,19,NONE,CHEWA
21081573,2,FEMALE,56,COUNSELOR TO HEADMAN,,19,NONE,CHEWA
21081573,3,FEMALE,43,COUNSELOR TO HEADMAN,,26,NONE,CHEWA
21081573,4,MALE,27,HEALTH WORKER,,27,JCE,CHEWA
21081573,5,MALE,78,RELIGIOUS LEADER,,30,NONE,CHEWA
21081573,6,MALE,27,OTHER (SPECIFY),VILLAGE SEC.,16,NONE,CHEWA
21081573,7,MALE,65,OTHER (SPECIFY),NO RESPONSIBILITY,27,JCE,CHEWA
21086069,1,MALE,90,HEADMAN,,90,PSLC,CHEWA
21086069,2,MALE,38,COUNSELOR TO HEADMAN,,20,PSLC,CHEWA
21086069,3,MALE,75,COUNSELOR TO HEADMAN,,75,PSLC,CHEWA
21086069,4,FEMALE,50,RELIGIOUS LEADER,,50,NONE,CHEWA
21086069,5,FEMALE,75,RELIGIOUS LEADER,,75,NONE,CHEWA
21086069,6,MALE,29,HEADMAN,,29,PSLC,CHEWA
21086069,7,MALE,33,COUNSELOR TO HEADMAN,,33,PSLC,CHEWA
21086436,1,MALE,36,HEADMAN,,36,NONE,CHEWA
21086436,2,MALE,46,COUNSELOR TO HEADMAN,,46,NONE,CHEWA
21086436,3,MALE,54,OTHER (SPECIFY),HEALTH COMMISSIONER,54,NONE,CHEWA
21086436,4,MALE,37,OTHER (SPECIFY),HEALTH COMMISSIONER,37,NONE,CHEWA
21086436,5,MALE,50,COUNSELOR TO HEADMAN,,50,NONE,CHEWA
21086436,6,MALE,50,OTHER (SPECIFY),VDC,50,NONE,CHEWA
21086436,7,MALE,36,RELIGIOUS LEADER,,16,NONE,CHEWA
21086436,8,MALE,40,SCHOOL TEACHER,,40,NON-UNIV. DIPLOMA,CHEWA
21086436,9,FEMALE,46,OTHER (SPECIFY),ADULT LITERACY TEACHER,8,PSLC,CHEWA
21086436,10,FEMALE,52,OTHER (SPECIFY),HEALTH COMMISSIONER,34,NONE,CHEWA
21087531,1,MALE,59,HEADMAN,,35,NONE,YAO
21087531,2,MALE,88,COUNSELOR TO HEADMAN,,26,NONE,TUMBUKA
21087531,3,MALE,80,COUNSELOR TO HEADMAN,,30,NONE,YAO
21087531,4,MALE,46,COUNSELOR TO HEADMAN,,25,PSLC,YAO
21087531,5,FEMALE,50,COUNSELOR TO HEADMAN,,24,NONE,CHEWA
21087531,6,FEMALE,32,COUNSELOR TO HEADMAN,,9,NONE,CHEWA
21087531,7,MALE,45,BUSINESS MAN/WOMAN,,20,JCE,CHEWA
21087531,8,FEMALE,48,COUNSELOR TO HEADMAN,,21,NONE,CHEWA
21088597,1,FEMALE,53,HEADMAN,,53,PSLC,CHEWA
21088597,2,MALE,37,RELIGIOUS LEADER,,7,MSCE,CHEWA
21088597,3,MALE,22,OTHER (SPECIFY),CBO VOLUNTEER,12,MSCE,CHEWA
21088597,4,FEMALE,54,OTHER (SPECIFY),CBO VOLUNTEER,25,NONE,CHEWA
21088597,5,FEMALE,43,RELIGIOUS LEADER,,8,JCE,CHEWA
21088597,6,FEMALE,45,COUNSELOR TO HEADMAN,,45,PSLC,CHEWA
30101280,1,MALE,38,BUSINESS MAN/WOMAN,,38,NONE,YAO
30101280,2,MALE,40,BUSINESS MAN/WOMAN,,40,NONE,YAO
30101280,3,MALE,35,BUSINESS MAN/WOMAN,,35,NONE,YAO
30101280,4,MALE,25,RELIGIOUS LEADER,,25,NONE,YAO
30101280,5,MALE,78,COUNSELOR TO HEADMAN,,78,NONE,YAO
30101280,6,MALE,36,BUSINESS MAN/WOMAN,,36,NONE,YAO
30101280,7,MALE,66,RELIGIOUS LEADER,,36,NONE,CHEWA
30101280,8,FEMALE,36,RELIGIOUS LEADER,,36,NONE,YAO
30101280,9,MALE,52,BUSINESS MAN/WOMAN,,52,NONE,YAO
30101280,10,MALE,39,BUSINESS MAN/WOMAN,,39,NONE,YAO
30101280,11,MALE,44,BUSINESS MAN/WOMAN,,44,NONE,YAO
30101280,12,MALE,29,BUSINESS MAN/WOMAN,,29,NONE,YAO
30101545,1,FEMALE,35,BUSINESS MAN/WOMAN,,35,NONE,YAO
30101545,2,MALE,31,HEADMAN,,31,PSLC,YAO
30101545,3,FEMALE,52,RELIGIOUS LEADER,,52,NONE,YAO
30101545,4,FEMALE,32,RELIGIOUS LEADER,,32,NONE,YAO
30101545,5,MALE,29,BUSINESS MAN/WOMAN,,26,NONE,YAO
30101545,6,MALE,42,BUSINESS MAN/WOMAN,,31,JCE,YAO
30101545,7,MALE,42,HEADMAN,,15,NONE,YAO
30102028,1,FEMALE,56,HEADMAN,,31,NONE,YAO
30102028,2,MALE,33,SPOUSE OF HEADMAN,,29,PSLC,YAO
30102028,3,MALE,40,SCHOOL HEADMASTER,,18,MSCE,TONGA
30102028,4,MALE,34,BUSINESS MAN/WOMAN,,2,NONE,NYANJA
30102028,5,MALE,29,BUSINESS MAN/WOMAN,,3,NONE,NYANJA
30102028,6,MALE,38,BUSINESS MAN/WOMAN,,38,NONE,YAO
30102540,1,MALE,51,HEADMAN,,51,PSLC,NGONI
30102540,2,MALE,39,COUNSELOR TO HEADMAN,,39,NONE,NGONI
30102540,3,MALE,38,HEADMAN,,38,NONE,NGONI
30102540,4,MALE,31,COUNSELOR TO HEADMAN,,31,NONE,NGONI
30102540,5,MALE,30,COUNSELOR TO HEADMAN,,30,NONE,NGONI
30102540,6,MALE,50,COUNSELOR TO HEADMAN,,50,NONE,NGONI
30102540,7,MALE,38,OTHER (SPECIFY),VDC,38,PSLC,NGONI
30102540,8,FEMALE,36,OTHER (SPECIFY),VDC,36,PSLC,NGONI
30102540,9,FEMALE,28,OTHER (SPECIFY),HEALTH COMMITTEE MEMBER,28,PSLC,NGONI
30103074,1,MALE,52,HEADMAN,,52,NONE,YAO
30103074,2,MALE,46,BUSINESS MAN/WOMAN,,24,NONE,CHEWA
30103074,3,MALE,33,COUNSELOR TO HEADMAN,,21,NONE,YAO
30103074,4,MALE,29,RELIGIOUS LEADER,,16,PSLC,YAO
30103074,5,MALE,41,BUSINESS MAN/WOMAN,,22,NONE,YAO
30103074,6,FEMALE,32,RELIGIOUS LEADER,,32,PSLC,YAO
