HHID,case_id,qx_type,visit,ea_id,hh_i01,hh_i02,hh_i03
2064,301097240444,Panel B,2,30109724,Yes,Matches,12
2064,301097240444,Panel B,2,30109724,No,Newspapers or magazines,
2064,301097240444,Panel B,2,30109724,No,Public transport - Bicycle Taxi,
2064,301097240444,Panel B,2,30109724,No,Public transport - Bus/Minibus,
2064,301097240444,Panel B,2,30109724,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2070,301097240471,Panel B,2,30109724,No,Charcoal,
2070,301097240471,Panel B,2,30109724,No,Paraffin or kerosene,
2070,301097240471,Panel B,2,30109724,No,Cigarettes or other tobacco,
2070,301097240471,Panel B,2,30109724,No,Candles,
2070,301097240471,Panel B,2,30109724,Yes,Matches,10
2070,301097240471,Panel B,2,30109724,No,Newspapers or magazines,
2070,301097240471,Panel B,2,30109724,No,Public transport - Bicycle Taxi,
2070,301097240471,Panel B,2,30109724,No,Public transport - Bus/Minibus,
2070,301097240471,Panel B,2,30109724,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2090,301097240526,Panel B,2,30109724,No,Charcoal,
2090,301097240526,Panel B,2,30109724,No,Paraffin or kerosene,
2090,301097240526,Panel B,2,30109724,No,Cigarettes or other tobacco,
2090,301097240526,Panel B,2,30109724,No,Candles,
2090,301097240526,Panel B,2,30109724,Yes,Matches,10
2090,301097240526,Panel B,2,30109724,No,Newspapers or magazines,
2090,301097240526,Panel B,2,30109724,No,Public transport - Bicycle Taxi,
2090,301097240526,Panel B,2,30109724,No,Public transport - Bus/Minibus,
2090,301097240526,Panel B,2,30109724,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2103,302022520003,Panel A,1,30202252,No,Charcoal,
2103,302022520003,Panel A,1,30202252,Yes,Paraffin or kerosene,75
2103,302022520003,Panel A,1,30202252,No,Cigarettes or other tobacco,
2103,302022520003,Panel A,1,30202252,No,Candles,
2103,302022520003,Panel A,1,30202252,Yes,Matches,10
2103,302022520003,Panel A,1,30202252,No,Newspapers or magazines,
2103,302022520003,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2103,302022520003,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2103,302022520003,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2085,302022520008,Panel A,1,30202252,No,Charcoal,
2085,302022520008,Panel A,1,30202252,Yes,Paraffin or kerosene,75
2085,302022520008,Panel A,1,30202252,No,Cigarettes or other tobacco,
2085,302022520008,Panel A,1,30202252,No,Candles,
2085,302022520008,Panel A,1,30202252,Yes,Matches,10
2085,302022520008,Panel A,1,30202252,No,Newspapers or magazines,
2085,302022520008,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2085,302022520008,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2085,302022520008,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2087,302022520019,Panel A,1,30202252,No,Charcoal,
2087,302022520019,Panel A,1,30202252,No,Paraffin or kerosene,
2087,302022520019,Panel A,1,30202252,No,Cigarettes or other tobacco,
2087,302022520019,Panel A,1,30202252,Yes,Candles,100
2087,302022520019,Panel A,1,30202252,Yes,Matches,10
2087,302022520019,Panel A,1,30202252,No,Newspapers or magazines,
2087,302022520019,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2087,302022520019,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2087,302022520019,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2105,302022520033,Panel A,1,30202252,No,Charcoal,
2105,302022520033,Panel A,1,30202252,Yes,Paraffin or kerosene,140
2105,302022520033,Panel A,1,30202252,Yes,Cigarettes or other tobacco,50
2105,302022520033,Panel A,1,30202252,No,Candles,
2105,302022520033,Panel A,1,30202252,Yes,Matches,15
2105,302022520033,Panel A,1,30202252,No,Newspapers or magazines,
2105,302022520033,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2105,302022520033,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2105,302022520033,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2097,302022520049,Panel A,1,30202252,No,Charcoal,
2097,302022520049,Panel A,1,30202252,No,Paraffin or kerosene,
2097,302022520049,Panel A,1,30202252,No,Cigarettes or other tobacco,
2097,302022520049,Panel A,1,30202252,No,Candles,
2097,302022520049,Panel A,1,30202252,Yes,Matches,
2097,302022520049,Panel A,1,30202252,No,Newspapers or magazines,
2097,302022520049,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2097,302022520049,Panel A,1,30202252,Yes,Public transport - Bus/Minibus,400
2097,302022520049,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2109,302022520088,Panel A,1,30202252,No,Charcoal,
2109,302022520088,Panel A,1,30202252,No,Paraffin or kerosene,
2109,302022520088,Panel A,1,30202252,No,Cigarettes or other tobacco,
2109,302022520088,Panel A,1,30202252,No,Candles,
2109,302022520088,Panel A,1,30202252,Yes,Matches,8
2109,302022520088,Panel A,1,30202252,No,Newspapers or magazines,
2109,302022520088,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2109,302022520088,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2109,302022520088,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2081,302022520117,Panel A,1,30202252,No,Charcoal,
2081,302022520117,Panel A,1,30202252,Yes,Paraffin or kerosene,200
2081,302022520117,Panel A,1,30202252,No,Cigarettes or other tobacco,
2081,302022520117,Panel A,1,30202252,No,Candles,
2081,302022520117,Panel A,1,30202252,Yes,Matches,5
2081,302022520117,Panel A,1,30202252,No,Newspapers or magazines,
2081,302022520117,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2081,302022520117,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2081,302022520117,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2091,302022520119,Panel A,1,30202252,No,Charcoal,
2091,302022520119,Panel A,1,30202252,No,Paraffin or kerosene,
2091,302022520119,Panel A,1,30202252,No,Cigarettes or other tobacco,
2091,302022520119,Panel A,1,30202252,No,Candles,
2091,302022520119,Panel A,1,30202252,Yes,Matches,10
2091,302022520119,Panel A,1,30202252,No,Newspapers or magazines,
2091,302022520119,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2091,302022520119,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2091,302022520119,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2093,302022520121,Panel A,1,30202252,No,Charcoal,
2093,302022520121,Panel A,1,30202252,No,Paraffin or kerosene,
2093,302022520121,Panel A,1,30202252,No,Cigarettes or other tobacco,
2093,302022520121,Panel A,1,30202252,No,Candles,
2093,302022520121,Panel A,1,30202252,Yes,Matches,8
2093,302022520121,Panel A,1,30202252,No,Newspapers or magazines,
2093,302022520121,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2093,302022520121,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2093,302022520121,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2089,302022520126,Panel A,1,30202252,No,Charcoal,
2089,302022520126,Panel A,1,30202252,Yes,Paraffin or kerosene,200
2089,302022520126,Panel A,1,30202252,No,Cigarettes or other tobacco,
2089,302022520126,Panel A,1,30202252,No,Candles,
2089,302022520126,Panel A,1,30202252,Yes,Matches,7
2089,302022520126,Panel A,1,30202252,No,Newspapers or magazines,
2089,302022520126,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2089,302022520126,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2089,302022520126,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2111,302022520153,Panel A,1,30202252,No,Charcoal,
2111,302022520153,Panel A,1,30202252,No,Paraffin or kerosene,
2111,302022520153,Panel A,1,30202252,No,Cigarettes or other tobacco,
2111,302022520153,Panel A,1,30202252,No,Candles,
2111,302022520153,Panel A,1,30202252,Yes,Matches,10
2111,302022520153,Panel A,1,30202252,No,Newspapers or magazines,
2111,302022520153,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2111,302022520153,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2111,302022520153,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2095,302022520158,Panel A,1,30202252,No,Charcoal,
2095,302022520158,Panel A,1,30202252,Yes,Paraffin or kerosene,100
2095,302022520158,Panel A,1,30202252,No,Cigarettes or other tobacco,
2095,302022520158,Panel A,1,30202252,No,Candles,
2095,302022520158,Panel A,1,30202252,Yes,Matches,7
2095,302022520158,Panel A,1,30202252,No,Newspapers or magazines,
2095,302022520158,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2095,302022520158,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2095,302022520158,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2107,302022520173,Panel A,1,30202252,No,Charcoal,
2107,302022520173,Panel A,1,30202252,No,Paraffin or kerosene,
2107,302022520173,Panel A,1,30202252,No,Cigarettes or other tobacco,
2107,302022520173,Panel A,1,30202252,No,Candles,
2107,302022520173,Panel A,1,30202252,Yes,Matches,14
2107,302022520173,Panel A,1,30202252,No,Newspapers or magazines,
2107,302022520173,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2107,302022520173,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2107,302022520173,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2083,302022520180,Panel A,1,30202252,No,Charcoal,
2083,302022520180,Panel A,1,30202252,No,Paraffin or kerosene,
2083,302022520180,Panel A,1,30202252,No,Cigarettes or other tobacco,
2083,302022520180,Panel A,1,30202252,No,Candles,
2083,302022520180,Panel A,1,30202252,Yes,Matches,7
2083,302022520180,Panel A,1,30202252,No,Newspapers or magazines,
2083,302022520180,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2083,302022520180,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2083,302022520180,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2101,302022520185,Panel A,1,30202252,No,Charcoal,
2101,302022520185,Panel A,1,30202252,Yes,Paraffin or kerosene,200
2101,302022520185,Panel A,1,30202252,No,Cigarettes or other tobacco,
2101,302022520185,Panel A,1,30202252,No,Candles,
2101,302022520185,Panel A,1,30202252,Yes,Matches,6
2101,302022520185,Panel A,1,30202252,No,Newspapers or magazines,
2101,302022520185,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2101,302022520185,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2101,302022520185,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2099,302022520205,Panel A,1,30202252,Yes,Charcoal,200
2099,302022520205,Panel A,1,30202252,Yes,Paraffin or kerosene,50
2099,302022520205,Panel A,1,30202252,No,Cigarettes or other tobacco,
2099,302022520205,Panel A,1,30202252,No,Candles,
2099,302022520205,Panel A,1,30202252,Yes,Matches,10
2099,302022520205,Panel A,1,30202252,No,Newspapers or magazines,
2099,302022520205,Panel A,1,30202252,No,Public transport - Bicycle Taxi,
2099,302022520205,Panel A,1,30202252,No,Public transport - Bus/Minibus,
2099,302022520205,Panel A,1,30202252,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2098,302063410009,Panel B,2,30206341,No,Charcoal,
2098,302063410009,Panel B,2,30206341,Yes,Paraffin or kerosene,310
2098,302063410009,Panel B,2,30206341,No,Cigarettes or other tobacco,
2098,302063410009,Panel B,2,30206341,No,Candles,
2098,302063410009,Panel B,2,30206341,Yes,Matches,40
2098,302063410009,Panel B,2,30206341,No,Newspapers or magazines,
2098,302063410009,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2098,302063410009,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2098,302063410009,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2118,302063410019,Panel B,2,30206341,No,Charcoal,
2118,302063410019,Panel B,2,30206341,Yes,Paraffin or kerosene,100
2118,302063410019,Panel B,2,30206341,No,Cigarettes or other tobacco,
2118,302063410019,Panel B,2,30206341,No,Candles,
2118,302063410019,Panel B,2,30206341,Yes,Matches,10
2118,302063410019,Panel B,2,30206341,No,Newspapers or magazines,
2118,302063410019,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2118,302063410019,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2118,302063410019,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2116,302063410028,Panel B,2,30206341,No,Charcoal,
2116,302063410028,Panel B,2,30206341,Yes,Paraffin or kerosene,300
2116,302063410028,Panel B,2,30206341,No,Cigarettes or other tobacco,
2116,302063410028,Panel B,2,30206341,No,Candles,
2116,302063410028,Panel B,2,30206341,Yes,Matches,40
2116,302063410028,Panel B,2,30206341,No,Newspapers or magazines,
2116,302063410028,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2116,302063410028,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2116,302063410028,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2106,302063410037,Panel B,2,30206341,Yes,Charcoal,300
2106,302063410037,Panel B,2,30206341,Yes,Paraffin or kerosene,140
2106,302063410037,Panel B,2,30206341,No,Cigarettes or other tobacco,
2106,302063410037,Panel B,2,30206341,No,Candles,
2106,302063410037,Panel B,2,30206341,Yes,Matches,10
2106,302063410037,Panel B,2,30206341,No,Newspapers or magazines,
2106,302063410037,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2106,302063410037,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2106,302063410037,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2122,302063410054,Panel B,2,30206341,No,Charcoal,
2122,302063410054,Panel B,2,30206341,Yes,Paraffin or kerosene,400
2122,302063410054,Panel B,2,30206341,No,Cigarettes or other tobacco,
2122,302063410054,Panel B,2,30206341,No,Candles,
2122,302063410054,Panel B,2,30206341,Yes,Matches,50
2122,302063410054,Panel B,2,30206341,No,Newspapers or magazines,
2122,302063410054,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2122,302063410054,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2122,302063410054,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2100,302063410063,Panel B,2,30206341,No,Charcoal,
2100,302063410063,Panel B,2,30206341,Yes,Paraffin or kerosene,60
2100,302063410063,Panel B,2,30206341,No,Cigarettes or other tobacco,
2100,302063410063,Panel B,2,30206341,No,Candles,
2100,302063410063,Panel B,2,30206341,Yes,Matches,12
2100,302063410063,Panel B,2,30206341,No,Newspapers or magazines,
2100,302063410063,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2100,302063410063,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2100,302063410063,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2094,302063410072,Panel B,2,30206341,No,Charcoal,
2094,302063410072,Panel B,2,30206341,No,Paraffin or kerosene,
2094,302063410072,Panel B,2,30206341,No,Cigarettes or other tobacco,
2094,302063410072,Panel B,2,30206341,No,Candles,
2094,302063410072,Panel B,2,30206341,Yes,Matches,10
2094,302063410072,Panel B,2,30206341,No,Newspapers or magazines,
2094,302063410072,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2094,302063410072,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2094,302063410072,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2124,302063410081,Panel B,2,30206341,No,Charcoal,
2124,302063410081,Panel B,2,30206341,Yes,Paraffin or kerosene,25
2124,302063410081,Panel B,2,30206341,No,Cigarettes or other tobacco,
2124,302063410081,Panel B,2,30206341,No,Candles,
2124,302063410081,Panel B,2,30206341,Yes,Matches,10
2124,302063410081,Panel B,2,30206341,No,Newspapers or magazines,
2124,302063410081,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2124,302063410081,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2124,302063410081,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2112,302063410099,Panel B,2,30206341,Yes,Charcoal,300
2112,302063410099,Panel B,2,30206341,No,Paraffin or kerosene,
2112,302063410099,Panel B,2,30206341,No,Cigarettes or other tobacco,
2112,302063410099,Panel B,2,30206341,Yes,Candles,60
2112,302063410099,Panel B,2,30206341,Yes,Matches,14
2112,302063410099,Panel B,2,30206341,No,Newspapers or magazines,
2112,302063410099,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2112,302063410099,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2112,302063410099,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2114,302063410107,Panel B,2,30206341,No,Charcoal,
2114,302063410107,Panel B,2,30206341,Yes,Paraffin or kerosene,100
2114,302063410107,Panel B,2,30206341,No,Cigarettes or other tobacco,
2114,302063410107,Panel B,2,30206341,No,Candles,
2114,302063410107,Panel B,2,30206341,Yes,Matches,10
2114,302063410107,Panel B,2,30206341,No,Newspapers or magazines,
2114,302063410107,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2114,302063410107,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2114,302063410107,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2110,302063410116,Panel B,2,30206341,No,Charcoal,
2110,302063410116,Panel B,2,30206341,Yes,Paraffin or kerosene,50
2110,302063410116,Panel B,2,30206341,No,Cigarettes or other tobacco,
2110,302063410116,Panel B,2,30206341,No,Candles,
2110,302063410116,Panel B,2,30206341,Yes,Matches,10
2110,302063410116,Panel B,2,30206341,No,Newspapers or magazines,
2110,302063410116,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2110,302063410116,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2110,302063410116,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2102,302063410125,Panel B,2,30206341,No,Charcoal,
2102,302063410125,Panel B,2,30206341,Yes,Paraffin or kerosene,30
2102,302063410125,Panel B,2,30206341,No,Cigarettes or other tobacco,
2102,302063410125,Panel B,2,30206341,No,Candles,
2102,302063410125,Panel B,2,30206341,Yes,Matches,10
2102,302063410125,Panel B,2,30206341,No,Newspapers or magazines,
2102,302063410125,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2102,302063410125,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2102,302063410125,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2108,302063410143,Panel B,2,30206341,No,Charcoal,
2108,302063410143,Panel B,2,30206341,Yes,Paraffin or kerosene,50
2108,302063410143,Panel B,2,30206341,No,Cigarettes or other tobacco,
2108,302063410143,Panel B,2,30206341,No,Candles,
2108,302063410143,Panel B,2,30206341,Yes,Matches,10
2108,302063410143,Panel B,2,30206341,No,Newspapers or magazines,
2108,302063410143,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2108,302063410143,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2108,302063410143,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2120,302063410152,Panel B,2,30206341,No,Charcoal,
2120,302063410152,Panel B,2,30206341,Yes,Paraffin or kerosene,50
2120,302063410152,Panel B,2,30206341,No,Cigarettes or other tobacco,
2120,302063410152,Panel B,2,30206341,No,Candles,
2120,302063410152,Panel B,2,30206341,Yes,Matches,10
2120,302063410152,Panel B,2,30206341,No,Newspapers or magazines,
2120,302063410152,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2120,302063410152,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2120,302063410152,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2096,302063410161,Panel B,2,30206341,No,Charcoal,
2096,302063410161,Panel B,2,30206341,Yes,Paraffin or kerosene,30
2096,302063410161,Panel B,2,30206341,No,Cigarettes or other tobacco,
2096,302063410161,Panel B,2,30206341,No,Candles,
2096,302063410161,Panel B,2,30206341,Yes,Matches,10
2096,302063410161,Panel B,2,30206341,No,Newspapers or magazines,
2096,302063410161,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2096,302063410161,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2096,302063410161,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2104,302063410178,Panel B,2,30206341,No,Charcoal,
2104,302063410178,Panel B,2,30206341,Yes,Paraffin or kerosene,80
2104,302063410178,Panel B,2,30206341,No,Cigarettes or other tobacco,
2104,302063410178,Panel B,2,30206341,No,Candles,
2104,302063410178,Panel B,2,30206341,Yes,Matches,10
2104,302063410178,Panel B,2,30206341,No,Newspapers or magazines,
2104,302063410178,Panel B,2,30206341,No,Public transport - Bicycle Taxi,
2104,302063410178,Panel B,2,30206341,No,Public transport - Bus/Minibus,
2104,302063410178,Panel B,2,30206341,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2119,302065720001,Panel A,1,30206572,No,Charcoal,
2119,302065720001,Panel A,1,30206572,Yes,Paraffin or kerosene,50
2119,302065720001,Panel A,1,30206572,No,Cigarettes or other tobacco,
2119,302065720001,Panel A,1,30206572,No,Candles,
2119,302065720001,Panel A,1,30206572,Yes,Matches,10
2119,302065720001,Panel A,1,30206572,No,Newspapers or magazines,
2119,302065720001,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2119,302065720001,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2119,302065720001,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2113,302065720004,Panel A,1,30206572,No,Charcoal,
2113,302065720004,Panel A,1,30206572,Yes,Paraffin or kerosene,30
2113,302065720004,Panel A,1,30206572,No,Cigarettes or other tobacco,
2113,302065720004,Panel A,1,30206572,No,Candles,
2113,302065720004,Panel A,1,30206572,Yes,Matches,12
2113,302065720004,Panel A,1,30206572,No,Newspapers or magazines,
2113,302065720004,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2113,302065720004,Panel A,1,30206572,Yes,Public transport - Bus/Minibus,2500
2113,302065720004,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2115,302065720046,Panel A,1,30206572,No,Charcoal,
2115,302065720046,Panel A,1,30206572,No,Paraffin or kerosene,
2115,302065720046,Panel A,1,30206572,No,Cigarettes or other tobacco,
2115,302065720046,Panel A,1,30206572,No,Candles,
2115,302065720046,Panel A,1,30206572,Yes,Matches,30
2115,302065720046,Panel A,1,30206572,No,Newspapers or magazines,
2115,302065720046,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2115,302065720046,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2115,302065720046,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2133,302065720100,Panel A,1,30206572,No,Charcoal,
2133,302065720100,Panel A,1,30206572,No,Paraffin or kerosene,
2133,302065720100,Panel A,1,30206572,No,Cigarettes or other tobacco,
2133,302065720100,Panel A,1,30206572,No,Candles,
2133,302065720100,Panel A,1,30206572,Yes,Matches,7
2133,302065720100,Panel A,1,30206572,No,Newspapers or magazines,
2133,302065720100,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2133,302065720100,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2133,302065720100,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2125,302065720131,Panel A,1,30206572,No,Charcoal,
2125,302065720131,Panel A,1,30206572,Yes,Paraffin or kerosene,100
2125,302065720131,Panel A,1,30206572,No,Cigarettes or other tobacco,
2125,302065720131,Panel A,1,30206572,No,Candles,
2125,302065720131,Panel A,1,30206572,Yes,Matches,6
2125,302065720131,Panel A,1,30206572,No,Newspapers or magazines,
2125,302065720131,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2125,302065720131,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2125,302065720131,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2143,302065720152,Panel A,1,30206572,No,Charcoal,
2143,302065720152,Panel A,1,30206572,Yes,Paraffin or kerosene,100
2143,302065720152,Panel A,1,30206572,No,Cigarettes or other tobacco,
2143,302065720152,Panel A,1,30206572,No,Candles,
2143,302065720152,Panel A,1,30206572,No,Matches,
2143,302065720152,Panel A,1,30206572,No,Newspapers or magazines,
2143,302065720152,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2143,302065720152,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2143,302065720152,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2131,302065720201,Panel A,1,30206572,No,Charcoal,
2131,302065720201,Panel A,1,30206572,No,Paraffin or kerosene,
2131,302065720201,Panel A,1,30206572,No,Cigarettes or other tobacco,
2131,302065720201,Panel A,1,30206572,No,Candles,
2131,302065720201,Panel A,1,30206572,Yes,Matches,7
2131,302065720201,Panel A,1,30206572,No,Newspapers or magazines,
2131,302065720201,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2131,302065720201,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2131,302065720201,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2127,302065720205,Panel A,1,30206572,No,Charcoal,
2127,302065720205,Panel A,1,30206572,No,Paraffin or kerosene,
2127,302065720205,Panel A,1,30206572,No,Cigarettes or other tobacco,
2127,302065720205,Panel A,1,30206572,No,Candles,
2127,302065720205,Panel A,1,30206572,No,Matches,
2127,302065720205,Panel A,1,30206572,No,Newspapers or magazines,
2127,302065720205,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2127,302065720205,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2127,302065720205,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2121,302065720210,Panel A,1,30206572,No,Charcoal,
2121,302065720210,Panel A,1,30206572,Yes,Paraffin or kerosene,120
2121,302065720210,Panel A,1,30206572,No,Cigarettes or other tobacco,
2121,302065720210,Panel A,1,30206572,No,Candles,
2121,302065720210,Panel A,1,30206572,Yes,Matches,10
2121,302065720210,Panel A,1,30206572,No,Newspapers or magazines,
2121,302065720210,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2121,302065720210,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2121,302065720210,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2129,302065720211,Panel A,1,30206572,No,Charcoal,
2129,302065720211,Panel A,1,30206572,Yes,Paraffin or kerosene,100
2129,302065720211,Panel A,1,30206572,No,Cigarettes or other tobacco,
2129,302065720211,Panel A,1,30206572,No,Candles,
2129,302065720211,Panel A,1,30206572,No,Matches,
2129,302065720211,Panel A,1,30206572,No,Newspapers or magazines,
2129,302065720211,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2129,302065720211,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2129,302065720211,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2117,302065720217,Panel A,1,30206572,No,Charcoal,
2117,302065720217,Panel A,1,30206572,No,Paraffin or kerosene,
2117,302065720217,Panel A,1,30206572,No,Cigarettes or other tobacco,
2117,302065720217,Panel A,1,30206572,Yes,Candles,200
2117,302065720217,Panel A,1,30206572,No,Matches,
2117,302065720217,Panel A,1,30206572,No,Newspapers or magazines,
2117,302065720217,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2117,302065720217,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2117,302065720217,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2141,302065720221,Panel A,1,30206572,No,Charcoal,
