case_id,ea_id,lat_modified,lon_modified,dist_road,dist_popcenter,dist_admarc,dist_auction,dist_boma,dist_borderpost,af_bio_1,af_bio_2,af_bio_3,af_bio_4,af_bio_5,af_bio_6,af_bio_7,af_bio_8,af_bio_9,af_bio_10,af_bio_11,af_bio_12,af_bio_13,af_bio_14,af_bio_15,af_bio_16,fsrad3_agpct,fsrad3_lcmaj,ssa_aez09,afmnslp_pct,srtm_eaf,twi_mwi,srtm_eaf_5_15,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetq_avg,wetq_avgstart,h2009_tot,h2009_wetq,h2009_wetqstart,h2010_tot,h2010_wetq,h2010_wetqstart,eviarea_avg,grn_avg,sen_avg,h2009_area,h2009_grn,h2009_sen,h2010_area,h2010_grn,h2010_sen,HHID,reside,stratum,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2,_merge
206072600280,20607260,-13.8674,33.828098,.20999999,14.34,11.36,14.34,81,14.5,197,120,57,2468,292,83,209,214,175,224,160,855,230,0,116,590,20,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/semiarid,4.9000001,1124,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,801,630,16.200001,810,610,16,745,594,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1224,rural,Center - Rural,394.11191,Panel B,Lilongwe,7,Chimutu,No,,62,62,23apr2010,23,4,2010,24jul2010,24,7,2010,60,60,25apr2010,25,4,2010,26jul2010,26,7,2010,690,690,16may2010,16,5,2010,28jul2010,28,7,2010,9,17,14dec2010,14,12,2010,25jan2011,25,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
206072600299,20607260,-13.8674,33.828098,.15000001,14.46,11.24,14.46,80.989998,14.6,197,120,57,2468,292,83,209,214,175,224,160,855,230,0,116,590,20,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/semiarid,4.9000001,1129,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,801,630,16.200001,810,610,16,745,594,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1212,rural,Center - Rural,394.11191,Panel B,Lilongwe,7,Chimutu,No,,63,63,25apr2010,25,4,2010,24jul2010,24,7,2010,60,60,25apr2010,25,4,2010,26jul2010,26,7,2010,690,690,16may2010,16,5,2010,27jul2010,27,7,2010,5,17,14dec2010,14,12,2010,24jan2011,24,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
206072600317,20607260,-13.8674,33.828098,.029999999,14.27,11.23,14.27,80.82,14.4,197,120,57,2468,292,83,209,214,175,224,160,855,230,0,116,590,22,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/semiarid,4.9000001,1132,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,801,630,16.200001,810,610,16,745,594,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1220,rural,Center - Rural,394.11191,Panel B,Lilongwe,7,Chimutu,No,,63,63,26apr2010,26,4,2010,23jul2010,23,7,2010,60,60,26apr2010,26,4,2010,26jul2010,26,7,2010,690,690,16may2010,16,5,2010,27jul2010,27,7,2010,5,17,14dec2010,14,12,2010,25jan2011,25,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206072600336,20607260,-13.8674,33.828098,.079999998,14.5,11.17,14.5,80.940002,14.6,197,120,57,2468,292,83,209,214,175,224,160,855,230,0,116,590,22,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/semiarid,4.9000001,1138,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,801,630,16.200001,810,610,16,745,594,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1218,rural,Center - Rural,394.11191,Panel B,Lilongwe,7,Chimutu,No,,63,63,22apr2010,22,4,2010,24jul2010,24,7,2010,60,60,26apr2010,26,4,2010,26jul2010,26,7,2010,690,690,16may2010,16,5,2010,28jul2010,28,7,2010,9,17,14dec2010,14,12,2010,25jan2011,25,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
206072600354,20607260,-13.8674,33.828098,.029999999,14.03,11.31,14.03,80.699997,14.2,198,120,57,2457,293,84,209,215,176,224,161,853,229,0,116,591,20,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/semiarid,5.4000001,1128,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,801,630,16.200001,810,610,16,745,594,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1210,rural,Center - Rural,394.11191,Panel B,Lilongwe,7,Chimutu,No,,62,62,26apr2010,26,4,2010,23jul2010,23,7,2010,60,60,15may2010,15,5,2010,26jul2010,26,7,2010,690,690,16may2010,16,5,2010,28jul2010,28,7,2010,9,17,14dec2010,14,12,2010,26jan2011,26,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
206073150104,20607315,-13.7993,33.858898,.050000001,18.02,9.2200003,18.02,81.510002,18.200001,193,118,57,2396,286,81,205,208,171,218,156,870,233,1,116,591,28,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,5.5,1229,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1239,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,64,64,29mar2010,29,3,2010,02aug2010,2,8,2010,60,60,24apr2010,24,4,2010,05aug2010,5,8,2010,690,690,04may2010,4,5,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
206073150106,20607315,-13.7993,33.858898,.050000001,17.440001,9.54,17.440001,81.470001,17.6,194,119,57,2407,288,82,206,210,173,219,158,863,232,1,117,589,16,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,4.8000002,1208,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,770,628,16.200001,787,638,16,700,584,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1217,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,Yes,Dwelling not found,61,61,29mar2010,29,3,2010,02aug2010,2,8,2010,60,60,03apr2010,3,4,2010,04aug2010,4,8,2010,690,690,26apr2010,26,4,2010,08aug2010,8,8,2010,6,12,30sep2010,30,9,2010,06jan2011,6,1,2011,No,Yes,Yes,Yes,No,Complete,Complete,both in master and using data
206073150115,20607315,-13.7993,33.858898,.30000001,17.93,9.5299997,17.93,81.75,18.1,194,119,58,2393,287,83,204,210,173,219,158,863,232,1,117,587,22,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,4.5999999,1208,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,770,628,16.200001,787,638,16,700,584,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1221,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,64,64,31mar2010,31,3,2010,02aug2010,2,8,2010,60,60,20apr2010,20,4,2010,05aug2010,5,8,2010,690,690,29apr2010,29,4,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206073150209,20607315,-13.7993,33.858898,.13,18.360001,8.9700003,18.360001,81.470001,18.5,193,118,57,2396,286,81,205,208,171,218,156,870,233,1,116,591,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,5.5,1237,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1241,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,64,64,30mar2010,30,3,2010,02aug2010,2,8,2010,60,60,20apr2010,20,4,2010,05aug2010,5,8,2010,690,690,04may2010,4,5,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
206073150286,20607315,-13.7993,33.858898,.18000001,18.48,9.29,18.48,81.830002,18.6,193,118,57,2396,286,81,205,208,171,218,156,870,233,1,116,591,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,5.5,1233,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1223,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,62,62,01apr2010,1,4,2010,02aug2010,2,8,2010,60,60,02apr2010,2,4,2010,05aug2010,5,8,2010,690,690,26apr2010,26,4,2010,08aug2010,8,8,2010,6,12,30sep2010,30,9,2010,06jan2011,6,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
206073150289,20607315,-13.7993,33.858898,.17,18.52,9.3000002,18.52,81.849998,18.700001,193,118,57,2396,286,81,205,208,171,218,156,870,233,1,116,591,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,5.5,1238,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1247,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,62,62,31mar2010,31,3,2010,02aug2010,2,8,2010,60,60,24apr2010,24,4,2010,05aug2010,5,8,2010,690,690,26apr2010,26,4,2010,08aug2010,8,8,2010,6,12,30sep2010,30,9,2010,06jan2011,6,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206073150299,20607315,-13.7993,33.858898,.18000001,18.6,9.3100004,18.6,81.910004,18.799999,192,118,57,2404,286,81,205,208,171,218,156,872,234,1,116,592,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,4.8000002,1240,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1237,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,61,61,01apr2010,1,4,2010,02aug2010,2,8,2010,60,60,20apr2010,20,4,2010,04aug2010,4,8,2010,690,690,26apr2010,26,4,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
206073150300,20607315,-13.7993,33.858898,.050000001,18.700001,9.1800003,18.700001,81.839996,18.9,192,118,57,2404,286,81,205,208,171,218,156,872,234,1,116,592,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,4.8000002,1243,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1243,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,61,61,01apr2010,1,4,2010,02aug2010,2,8,2010,60,60,20apr2010,20,4,2010,04aug2010,4,8,2010,690,690,26apr2010,26,4,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206073150304,20607315,-13.7993,33.858898,.039999999,18.75,9.1800003,18.75,81.860001,18.9,192,118,57,2404,286,81,205,208,171,218,156,872,234,1,116,592,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,4.8000002,1246,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1233,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,62,62,29mar2010,29,3,2010,02aug2010,2,8,2010,60,60,24apr2010,24,4,2010,05aug2010,5,8,2010,690,690,26apr2010,26,4,2010,08aug2010,8,8,2010,6,12,30sep2010,30,9,2010,06jan2011,6,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
206073150312,20607315,-13.7993,33.858898,1.29,19.48,7.3000002,19.48,80.43,19.6,194,118,57,2399,287,82,205,209,172,219,157,865,233,1,116,591,10,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,5.4000001,1203,18,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1229,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,61,61,31mar2010,31,3,2010,02aug2010,2,8,2010,60,60,20apr2010,20,4,2010,04aug2010,4,8,2010,690,690,26apr2010,26,4,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
206073150322,20607315,-13.7993,33.858898,.11,18.59,9.0100002,18.59,81.629997,18.700001,193,118,57,2396,286,81,205,208,171,218,156,870,233,1,116,591,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,5.5,1241,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1225,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,62,62,02apr2010,2,4,2010,02aug2010,2,8,2010,60,60,24apr2010,24,4,2010,05aug2010,5,8,2010,690,690,26apr2010,26,4,2010,08aug2010,8,8,2010,6,12,30sep2010,30,9,2010,06jan2011,6,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
206073150394,20607315,-13.7993,33.858898,.47999999,19.1,8.5900002,19.1,81.489998,19.299999,192,117,57,2337,284,82,202,207,171,217,156,872,234,1,117,593,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,4.9000001,1248,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1235,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,63,63,29mar2010,29,3,2010,01jul2010,1,7,2010,60,60,20apr2010,20,4,2010,05aug2010,5,8,2010,690,690,28apr2010,28,4,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206073150525,20607315,-13.7993,33.858898,.38,17.549999,9.04,17.549999,81.059998,17.700001,194,119,57,2393,288,82,206,210,173,219,158,863,232,1,117,590,14,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,6.0999999,1211,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1231,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,63,63,30mar2010,30,3,2010,02aug2010,2,8,2010,60,60,20apr2010,20,4,2010,05aug2010,5,8,2010,690,690,05may2010,5,5,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,07jan2011,7,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
206073150581,20607315,-13.7993,33.858898,.059999999,18.030001,9.1000004,18.030001,81.400002,18.200001,193,118,57,2396,286,81,205,208,171,218,156,870,233,1,116,591,37,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,5.5,1227,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1219,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,63,63,29mar2010,29,3,2010,02aug2010,2,8,2010,60,60,03apr2010,3,4,2010,05aug2010,5,8,2010,690,690,29apr2010,29,4,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
206073150607,20607315,-13.7993,33.858898,.30000001,18.200001,8.8299999,18.200001,81.239998,18.299999,193,118,57,2396,286,81,205,208,171,218,156,870,233,1,116,591,35,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,5.5,1226,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1245,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,63,63,02apr2010,2,4,2010,02aug2010,2,8,2010,60,60,20apr2010,20,4,2010,05aug2010,5,8,2010,690,690,04may2010,4,5,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206073150766,20607315,-13.7993,33.858898,.13,18.190001,8.9899998,18.190001,81.389999,18.299999,193,118,57,2396,286,81,205,208,171,218,156,870,233,1,116,591,37,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-cool/semiarid,5.5,1233,12,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,793,633,16.200001,799,633,16,680,543,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1227,rural,Center - Rural,1857.9723,Panel A,Lilongwe,7,Chimutu,No,,64,64,30mar2010,30,3,2010,02aug2010,2,8,2010,60,60,13apr2010,13,4,2010,05may2010,5,5,2010,690,690,29apr2010,29,4,2010,08aug2010,8,8,2010,6,12,01oct2010,1,10,2010,06jan2011,6,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
206100500036,20610050,-14.1045,34.001801,.1,27.969999,10.22,27.969999,48.959999,28.1,188,117,57,2500,280,77,203,206,151,214,151,899,220,2,112,608,0,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,5.1999998,1240,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,837,636,15.9,779,526,14,601,442,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1277,rural,Center - Rural,1464.476,Panel A,Lilongwe,10,Kalumbu,No,,63,63,24may2010,24,5,2010,05aug2010,5,8,2010,60,60,25may2010,25,5,2010,05aug2010,5,8,2010,690,690,07jun2010,7,6,2010,08aug2010,8,8,2010,5,5,01oct2010,1,10,2010,23dec2010,23,12,2010,Yes,No,No,No,No,Complete,Complete,both in master and using data
206100500057,20610050,-14.1045,34.001801,.25,28.08,10.29,28.08,48.84,28.200001,188,117,57,2500,280,77,203,206,151,214,151,899,220,2,112,608,0,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,5.1999998,1233,14,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,837,636,15.9,779,526,14,601,442,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1255,rural,Center - Rural,1464.476,Panel A,Lilongwe,10,Kalumbu,No,,64,64,24may2010,24,5,2010,05aug2010,5,8,2010,60,60,25may2010,25,5,2010,13aug2010,13,8,2010,690,690,07jun2010,7,6,2010,14aug2010,14,8,2010,5,5,01oct2010,1,10,2010,23dec2010,23,12,2010,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206100500102,20610050,-14.1045,34.001801,.25999999,27.940001,10.14,27.940001,48.959999,28.1,188,117,57,2500,280,77,203,206,151,214,151,899,220,2,112,608,2,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,5.1999998,1239,13,Mid-altitude Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,837,636,15.9,779,526,14,601,442,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1275,rural,Center - Rural,1464.476,Panel A,Lilongwe,10,Kalumbu,No,,64,64,21may2010,21,5,2010,06aug2010,6,8,2010,60,60,26may2010,26,5,2010,23aug2010,23,8,2010,690,690,04jun2010,4,6,2010,23aug2010,23,8,2010,5,5,30sep2010,30,9,2010,23dec2010,23,12,2010,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206100500166,20610050,-14.1045,34.001801,1.2,28.610001,10.61,28.610001,48.169998,28.799999,188,117,57,2510,280,77,203,205,151,215,151,898,219,2,112,607,2,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,7.3000002,1228,13,Mid-altitude Mountains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,837,636,15.9,779,526,14,601,442,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1251,rural,Center - Rural,1464.476,Panel A,Lilongwe,10,Kalumbu,No,,64,64,24may2010,24,5,2010,05aug2010,5,8,2010,60,60,26may2010,26,5,2010,13aug2010,13,8,2010,690,690,07jun2010,7,6,2010,14aug2010,14,8,2010,5,5,01oct2010,1,10,2010,23dec2010,23,12,2010,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206100500170,20610050,-14.1045,34.001801,1.1900001,28.58,10.59,28.58,48.200001,28.700001,188,117,57,2510,280,77,203,205,151,215,151,898,219,2,112,607,2,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,7.3000002,1228,13,Mid-altitude Mountains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,837,636,15.9,779,526,14,601,442,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1253,rural,Center - Rural,1464.476,Panel A,Lilongwe,10,Kalumbu,No,,64,64,24may2010,24,5,2010,05aug2010,5,8,2010,60,60,25may2010,25,5,2010,13aug2010,13,8,2010,690,690,07jun2010,7,6,2010,14aug2010,14,8,2010,5,5,01oct2010,1,10,2010,23dec2010,23,12,2010,No,Yes,No,No,No,Complete,Complete,both in master and using data
206100500208,20610050,-14.1045,34.001801,.89999998,27.610001,9.6499996,27.610001,49.169998,27.799999,188,117,57,2525,280,77,203,206,151,215,151,895,220,1,112,607,4,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,2.5,1228,13,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,837,636,15.9,779,526,14,601,442,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1279,rural,Center - Rural,1464.476,Panel A,Lilongwe,10,Kalumbu,No,,61,61,24may2010,24,5,2010,08aug2010,8,8,2010,60,60,25may2010,25,5,2010,13aug2010,13,8,2010,690,690,07jun2010,7,6,2010,14aug2010,14,8,2010,5,5,01oct2010,1,10,2010,23dec2010,23,12,2010,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
206100500235,20610050,-14.1045,34.001801,1,27.629999,9.6400003,27.629999,49.139999,27.799999,188,117,57,2525,280,77,203,206,151,215,151,895,220,1,112,607,4,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-cool/semiarid,2.5,1229,12,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,837,636,15.9,779,526,14,601,442,17,53.200001,169,246,66.599998,154,242,37.299999,151,225,1273,rural,Center - Rural,1464.476,Panel A,Lilongwe,10,Kalumbu,No,,62,62,21may2010,21,5,2010,07aug2010,7,8,2010,60,60,26may2010,26,5,2010,13aug2010,13,8,2010,690,690,07jun2010,7,6,2010,14aug2010,14,8,2010,5,5,01oct2010,1,10,2010,23dec2010,23,12,2010,No,Yes,No,Yes,No,Complete,Complete,both in master and using data
