HHID,case_id,qx_type,visit,ea_id,ag_t0c,ag_t0e,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
1934,301015450077,Panel B,2,30101545,Other (Specify),,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Other (Specify),,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,NGO,,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Lead Farmer,,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Agricultural Extension Course,,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Gov. Agricultural Extension Service,,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Village Agricultural Extension Meeting,,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Gov. Fishery Extension Service,,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Farmer Field Days/Field School,,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Fishing Coop,,,,,,,,,,,,
1904,301015450083,Panel B,2,30101545,Private Agricultural Extension Service,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Lead Farmer,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Gov. Agricultural Extension Service,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Gov. Fishery Extension Service,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,NGO,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Other (Specify),,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Fishing Coop,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Village Agricultural Extension Meeting,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Farmer Field Days/Field School,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Private Agricultural Extension Service,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Agricultural Extension Course,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Agricultural Extension Course,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Fishing Coop,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Lead Farmer,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Private Agricultural Extension Service,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Gov. Fishery Extension Service,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Gov. Agricultural Extension Service,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Farmer Field Days/Field School,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,NGO,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Other (Specify),,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,Village Agricultural Extension Meeting,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Gov. Agricultural Extension Service,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Private Agricultural Extension Service,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Agricultural Extension Course,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,NGO,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Fishing Coop,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Other (Specify),,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Gov. Fishery Extension Service,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Lead Farmer,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Farmer Field Days/Field School,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,Village Agricultural Extension Meeting,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,NGO,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Private Agricultural Extension Service,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Farmer Field Days/Field School,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Fishing Coop,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Village Agricultural Extension Meeting,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Agricultural Extension Course,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Lead Farmer,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Gov. Fishery Extension Service,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Other (Specify),,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,Gov. Agricultural Extension Service,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Village Agricultural Extension Meeting,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Fishing Coop,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Lead Farmer,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Other (Specify),,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Agricultural Extension Course,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Gov. Fishery Extension Service,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Gov. Agricultural Extension Service,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Farmer Field Days/Field School,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,Private Agricultural Extension Service,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,NGO,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Private Agricultural Extension Service,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Lead Farmer,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Farmer Field Days/Field School,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Agricultural Extension Course,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Gov. Fishery Extension Service,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,NGO,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Fishing Coop,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Gov. Agricultural Extension Service,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Village Agricultural Extension Meeting,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,Other (Specify),,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,NGO,,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1983,301020280005,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,NGO,,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Private Agricultural Extension Service,X,1,,,,1,,1,,NO,,
1955,301020280030,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1955,301020280030,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,NGO,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1981,301020280052,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,NGO,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1965,301020280075,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,NGO,,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1977,301020280084,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,NGO,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1953,301020280090,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,NGO,,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1967,301020280096,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,NGO,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1957,301020280102,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,NGO,,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Gov. Agricultural Extension Service,X,1,,,,0,0,2,,NO,,
1959,301020280135,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1959,301020280135,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Gov. Agricultural Extension Service,X,2,,,,0,0,2,,NO,,
1961,301020280151,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,NGO,,,,,,,,,,,,
1961,301020280151,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,NGO,,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Gov. Agricultural Extension Service,X,1,,,,0,0,2,,NO,,
1963,301020280165,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1963,301020280165,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",X,1,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,NGO,,,,,,,,,,,,
1973,301020280188,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Gov. Agricultural Extension Service,X,1,,,,0,0,3,,NO,,
1971,301020280191,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,NGO,,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1971,301020280191,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,NGO,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",X,1,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1975,301020280228,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Village Agricultural Extension Meeting,,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Gov. Agricultural Extension Service,,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Farmer Field Days/Field School,,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,NGO,,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
1969,301020280236,Panel A,2,30102028,Fishing Coop,,,,,,,,,,,,
1979,301020280258,Panel A,2,30102028,Lead Farmer,,,,,,,,,,,,
1979,301020280258,Panel A,2,30102028,Agricultural Extension Course,,,,,,,,,,,,
1979,301020280258,Panel A,2,30102028,Gov. Fishery Extension Service,,,,,,,,,,,,
1979,301020280258,Panel A,2,30102028,Paper Media (Handouts / Flyers),,,,,,,,,,,,
1979,301020280258,Panel A,2,30102028,Private Agricultural Extension Service,,,,,,,,,,,,
1979,301020280258,Panel A,2,30102028,Other (Specify),,,,,,,,,,,,
