case_id,hhid,crop_code,ag_q01,ag_q02a,ag_q02b,ag_q02b_oth,ag_q02c,ag_q03,ag_q05a,ag_q05b,ag_q06a,ag_q06b,ag_q07a,ag_q07b,ag_q08,ag_q09,ag_q09_oth,ag_q10,ag_q31a,ag_q31b,ag_q31b_oth,ag_q31c,ag_q32a,ag_q32b,ag_q32b_oth,ag_q32c,ag_q33a,ag_q33b,ag_q33b_oth,ag_q33c,ag_q34a,ag_q34b,ag_q34b_oth,ag_q34c,ag_q35a,ag_q35b,ag_q35b_oth,ag_q35c,ag_q35d,ag_q36a,ag_q36b,ag_q36_oth,ag_q37,ag_q38,ag_q38_oth,ag_q39a,ag_q39b,ag_q39b_oth,ag_q39c,ag_q40a,ag_q40b,ag_q40_oth,ag_q41a,ag_q41b,ag_q41_oth
203043110029,7c00db5d9cb94baaa097a76136d853c2,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,12,piece,,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
203043110084,3bbeb4a175854988bbd27549e27376c9,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,1,Theft,,,no,,,,,,,,,,Food for household,,
203043110102,e7bd418238094ac9abcf5815fafe0da9,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (SMALL),,NOT APPLICABLE,1,Rotting,Theft,,no,,,,,,,,,,Does not usually store,,
203043130025,109c4b36a85f42b7aab5c33f4fd85bd8,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,7,piece,,S: SHELLED,1,50 KG BAG,,S: SHELLED,5,Theft,,,no,,,,,,,,,,Food for household,,
203043130168,cbd7bae67933408f9b69cc8a2953848d,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,bunch,,S: SHELLED,5,Rotting,,,no,,,,,,,,,,Food for household,,
203043130184,014bf6f7bdeb4e2a931a87b88e108542,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,90,Theft,,,no,,,,,,,,,,Does not usually store,,
203043140041,ffc1d0033f3f4ad68c44d4c00604f6c7,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Rodents/Pests,,,no,,,,,,,,,,Does not usually store,,
203043140062,eadf216a263f460f8010621d21973a68,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
203043140103,16f67de7929f48e1806ac1027f770319,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
203043140103,16f67de7929f48e1806ac1027f770319,[CUSTADE APPLE] POZA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
203043140145,83772cbf4f714ae0841b866f8eceac97,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,piece,,NOT APPLICABLE,2,Theft,,,no,,,,,,,,,,Does not usually store,,
203043140227,48e78f6413e845899b02015c54d3d0fe,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
203043140269,d45215d260634e41ba9957186ba59e4c,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
203043140290,aef0228f1a4f4580be7ac33400d4b22e,guava,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,1,Rotting,Insects,,no,,,,,,,,,,Food for household,Does not usually store,
203043140290,aef0228f1a4f4580be7ac33400d4b22e,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
203043140290,aef0228f1a4f4580be7ac33400d4b22e,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,bunch,,NOT APPLICABLE,2,Insects,,,no,,,,,,,,,,Food for household,Does not usually store,
203043140290,aef0228f1a4f4580be7ac33400d4b22e,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,20,Insects,Rotting,,no,,,,,,,,,,Food for household,Does not usually store,
203043140351,4a1e478eb3614e039209eaf59a3718b5,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
203043150255,7e22a61d7db84814b9ae7c08f64407ab,mango,no,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
203053170012,4aef5f80988c4c88bb3aff5aea7269f4,mango,no,,,,,,,,,,,,,,,,4,PAIL (LARGE),,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,30,Rotting,Theft,,no,,,,,,,,,,Food for household,,
203053170033,75acd036d5894e7a9cc453d78d38744e,banana,no,,,,,,,,,,,,,,,,2,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,Rodents/Pests,Theft,,no,,,,,,,,,,Food for household,,
203053170097,455acb887e4c47c5978f84354f499a89,mango,no,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,Rotting,,,no,,,,,,,,,,Food for household,,
203053170108,5ead103e8ed84a1d86c8b7588431443d,mango,no,,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Does not usually store,Food for household,
203053170108,5ead103e8ed84a1d86c8b7588431443d,banana,yes,4,bunch,,NOT APPLICABLE,1300,6,,1,,november,2016,1,Buyer picked up the crop,,0,5,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,bunch,,NOT APPLICABLE,1,Rodents/Pests,,,no,,,,,,,,,,Food for household,,
203053170108,5ead103e8ed84a1d86c8b7588431443d,guava,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Other (Specify),,,no,,,,,,,,,,Food for household,,
203053170129,d3ab09dc2f90402ba99c1e66eaa7253a,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,1,Other (Specify),,COMMUNITY PROBLEMS (UNSPECIFIED),no,,,,,,,,,,Food for household,,
203053180023,4971cabd8e1a4dce96fb4593d26bfbe4,OTHER (SPECIFY),yes,800,piece,,NOT APPLICABLE,15000,4,,1,2,september,2016,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,28,piece,,NOT APPLICABLE,2,Theft,,,no,,,,,,,,,,Food for household,To sell at a higher price,
203053180070,ae4b0555914b43d980b37714dd7f6ea0,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,1,Theft,,,no,,,,,,,,,,Food for household,,
203053180082,add6b3e508604f1786cf1dd52b98d493,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,1,Insects,,,no,,,,,,,,,,Does not usually store,,
203053180223,393059e4f8ae44e189ece1f722e2e2f6,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,50,Theft,Insects,,no,,,,,,,,,,Food for household,,
203053190018,9860d65c4e2b46bd8f7b77124d12b3a4,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,Does not usually store,,
203053190141,ab37a694fd9a4a89b6dfb6787d8016c9,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,50 KG BAG,,S: SHELLED,10,Theft,,,no,,,,,,,,,,Does not usually store,,
203053190162,0fb15431ab944325920c9021923f5903,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (SMALL),,S: SHELLED,5,Theft,,,no,,,,,,,,,,Does not usually store,,
203053190265,0288ef267fcd4691a6dfc8badc215a0d,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,S: SHELLED,5,Theft,,,no,,,,,,,,,,Does not usually store,,
203053190326,a3df06f80f584452a5ed26b3910be2a8,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,80,Theft,,,no,,,,,,,,,,Does not usually store,,
203053210020,75c3542c34cc484aabe67d31528826da,banana,yes,2,OTHER (SPECIFY),BASKET (LARGE),S: SHELLED,8000,7,,1,2,november,2016,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,3,piece,,NOT APPLICABLE,1,Insects,Rodents/Pests,,no,,,,,,,,,,Food for household,To sell at a higher price,
203053210020,75c3542c34cc484aabe67d31528826da,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,50,Theft,Rotting,,no,,,,,,,,,,Food for household,,
203053210079,1dbeb67a57bf46e4abf21b562fe1f121,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,1,Rotting,Theft,,no,,,,,,,,,,Food for household,,
203053210079,1dbeb67a57bf46e4abf21b562fe1f121,banana,yes,12,bunch,,NOT APPLICABLE,2400,4,,1,,november,2016,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
203053210086,c840f6dcc49546ce903471e5912a0525,banana,no,,,,,,,,,,,,,,,,6,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,2,bunch,,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
203053210116,f0f57b78bd0e45a1af9a99f8a8b3bff9,PAWPAW/PAPAYA,yes,1,OTHER (SPECIFY),BASKET (LARGE),NOT APPLICABLE,3000,5,,2,,june,2016,0,On Foot,,0,25,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,50,piece,,NOT APPLICABLE,25,Rotting,Insects,,no,,,,,,,,,,Does not usually store,,
203063230017,232fb3b26215468b9f4f08e76a95c96e,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Theft,Rotting,,no,,,,,,,,,,Food for household,,
203063230208,6b2ce39636d24598b63e8a624aee3a3a,lemon,yes,6,PAIL (LARGE),,U: UNSHELLED,23000,1,,1,,march,2017,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,To sell at a higher price,,
203063230208,6b2ce39636d24598b63e8a624aee3a3a,banana,yes,4,OTHER (SPECIFY),BASKET (UNSPECIFIED SIZE),NOT APPLICABLE,12000,1,,1,,november,2016,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,To sell at a higher price,,
203063230230,45a36a5978234d37962e5e1677d90d08,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,Theft,Rotting,,no,,,,,,,,,,Food for household,,
203063230294,b243cbfc1c38461d92738b6667d049fd,mango,no,,,,,,,,,,,,,,,,3,OTHER (SPECIFY),BASKET (LARGE),NOT APPLICABLE,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,2,Rotting,Theft,,no,,,,,,,,,,Food for household,Does not usually store,
203063230336,9a851a9933e44f27ba56f8da1e57317e,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,OTHER (SPECIFY),PIECE,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
203063250030,df6e82c2339c4ea28072f6b66338f99c,guava,no,,,,,,,,,,,,,,,,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,25,Theft,,,no,,,,,,,,,,Does not usually store,,
203063250329,706238117b6f42419032ccfc284ecb7c,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,S: SHELLED,5,Theft,,,no,,,,,,,,,,Food for household,,
203063250366,e5a8305fc3224d14bd6dd68e8de21160,mango,no,,,,,,,,,,,,,,,,6,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,20,Theft,,,no,,,,,,,,,,Does not usually store,,
203063250552,0475122cc8b8415397a6508d6ed1155a,mango,no,,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,10,Theft,,,no,,,,,,,,,,Does not usually store,,
203063250590,f232de1831e542b5bcf2cca5e4b5095a,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,5,Theft,,,no,,,,,,,,,,Food for household,,
203203260100,755ab6af02ef4e89a0e9405caa617df0,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204013270001,1d955dc8a1cf41aea4a73de3f70de666,avocado,no,,,,,,,,,,,,,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,25,Rotting,,,no,,,,,,,,,,Does not usually store,,
204013270001,1d955dc8a1cf41aea4a73de3f70de666,mango,yes,2,50 KG BAG,,NOT APPLICABLE,6000,2,,1,2,december,2015,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204013270001,1d955dc8a1cf41aea4a73de3f70de666,guava,yes,3,50 KG BAG,,NOT APPLICABLE,9000,2,,1,2,march,2016,2,Buyer picked up the crop,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204013270001,1d955dc8a1cf41aea4a73de3f70de666,banana,yes,20,bunch,,NOT APPLICABLE,16000,2,,1,2,march,2016,5,Buyer picked up the crop,,0,1,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204013270101,cbfb7a019b9a4eaba6a7dd9de5fa824e,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204013270176,ffbf2ad5c66844b58950c2a25ebb4f89,guava,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204013270176,ffbf2ad5c66844b58950c2a25ebb4f89,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,,
204013280139,7885281486974e0c84a9402c416c0918,mango,no,,,,,,,,,,,,,,,,15,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,35,piece,,NOT APPLICABLE,50,Theft,,,no,,,,,,,,,,Does not usually store,,
204013280156,ed05e380c21049d99c1b1b88f8e4e418,orange,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,,Theft,Rotting,,no,,,,,,,,,,Does not usually store,,
204013280156,ed05e380c21049d99c1b1b88f8e4e418,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Does not usually store,,
204013280156,ed05e380c21049d99c1b1b88f8e4e418,guava,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Does not usually store,,
204013280156,ed05e380c21049d99c1b1b88f8e4e418,banana,yes,10,bunch,,NOT APPLICABLE,6000,2,,1,4,april,2016,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
204013280174,a476d162175943d084cea354ccb93a9e,mango,yes,2,50 KG BAG,,NOT APPLICABLE,10000,5,,1,2,january,2015,0,On Foot,,0,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Wait for the arrival of buyer,,
204013280191,5e7b5d3a9ece42c4bfb375ba22024ea7,mango,no,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,5,Rotting,,,no,,,,,,,,,,Does not usually store,,
204013280208,2fbcce4b040c454891fd132d4f2e74bf,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204013280226,42dc9efb308241efaab3492e32c6841e,PAWPAW/PAPAYA,yes,4,piece,,NOT APPLICABLE,800,6,,1,2,september,2015,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204013280329,c800928dab27431294700584a3049ed2,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Other (Specify),,HOME CONSUMPTION
204013280329,c800928dab27431294700584a3049ed2,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,,
204013290180,0299779551cf4f9583328e8b3ae4f871,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
204013290206,624214fa7b954f39bda28ea1d5d170d5,banana,no,,,,,,,,,,,,,,,,1,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
204023300027,6f772c2159de4d41846a2a31dd61e3e5,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204023300068,cff38e7970cf42fb8af2ea8133a9f5d8,banana,no,,,,,,,,,,,,,,,,5,OTHER (SPECIFY),CLUSTER,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,,
204023300068,cff38e7970cf42fb8af2ea8133a9f5d8,guava,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023300068,cff38e7970cf42fb8af2ea8133a9f5d8,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023300150,516cd1384bf64430a634c41f653980e6,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023300192,e3bae451578d408eab29cff256bd7fd3,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204023300205,9eae74a0c5f44f3f9c1d2e7ea04060ef,mango,yes,1,50 KG BAG,,NOT APPLICABLE,1500,2,,1,,december,2015,3,On Foot,,0,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,5,50 KG BAG,,NOT APPLICABLE,40,Rotting,Theft,,no,,,,,,,,,,Does not usually store,,
204023300232,8ba186425b5e4dd5864fd7b11e687504,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,Rotting,,,no,,,,,,,,,,Food for household,,
204023300232,8ba186425b5e4dd5864fd7b11e687504,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,3,Theft,,,no,,,,,,,,,,Food for household,,
204023300245,0effa6fc2f9c4e9897f68283e8d7ac72,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204023300259,35c0dab1a5b34f1a8316ed6ab9237c47,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,10,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023300259,35c0dab1a5b34f1a8316ed6ab9237c47,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023300259,35c0dab1a5b34f1a8316ed6ab9237c47,MEXICAN APPLE [MASUKU],no,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023310012,3495830e61f9492fb0cbfa81067122fe,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204023310033,339dc65d7b1d400780db5cafd5573895,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204023320010,8f971800e8314a008f654e871a689ed6,mango,yes,2,50 KG BAG,,NOT APPLICABLE,9500,5,,1,,december,2015,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204023320057,af79098a999a423f86ba30687d8382be,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,,
204023320057,af79098a999a423f86ba30687d8382be,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,50 KG BAG,,NOT APPLICABLE,,Theft,Insects,,no,,,,,,,,,,Does not usually store,,
204023320057,af79098a999a423f86ba30687d8382be,lemon,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,8,50 KG BAG,,NOT APPLICABLE,,Theft,Insects,,no,,,,,,,,,,Does not usually store,,
204023320057,af79098a999a423f86ba30687d8382be,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023320086,c04e7ba1411b4bb5b83a9dd1c286d93c,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204023320096,53714a2c393b4dbca5fbe39ab032491b,banana,yes,2,bunch,,NOT APPLICABLE,1400,5,,1,2,may,2016,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
204023320096,53714a2c393b4dbca5fbe39ab032491b,orange,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023320096,53714a2c393b4dbca5fbe39ab032491b,guava,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023320124,4d54197f0be34217a394ae93ca410367,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204023330032,d1fcf1d341f5479a9d87588fd94be1e2,mango,no,,,,,,,,,,,,,,,,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,10,Theft,,,no,,,,,,,,,,Does not usually store,,
204023330066,83fd8838bc864235aeef4d05802ff874,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,5,Rotting,,,no,,,,,,,,,,Food for household,,
204023330152,95c074772cea4a8597ba044611f4e9de,mango,no,,,,,,,,,,,,,,,,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,Does not usually store,,
204023330220,ec42a412d3ff4d70945a5b8053954ec9,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,50,Theft,,,no,,,,,,,,,,Food for household,,
204023340015,56ca23c87f39421285d23774218a0559,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023340027,87df81928ec14338860c8c02f68af52d,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,,
204023340027,87df81928ec14338860c8c02f68af52d,MEXICAN APPLE [MASUKU],no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204023340027,87df81928ec14338860c8c02f68af52d,mango,no,,,,,,,,,,,,,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,,
204023340096,9b4740cec7f14e5689a1c6c5de78320d,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
204023340101,442fd592d33b43b8804261b8cfbc60ed,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023340112,4b75c0ac147f42fc829c7fe0db8617d2,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204023340112,4b75c0ac147f42fc829c7fe0db8617d2,mango,no,,,,,,,,,,,,,,,,4,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
204033350057,5e75cf1c7bf44ebd86e4a3ee95480672,mango,yes,1,50 KG BAG,,NOT APPLICABLE,3000,5,,1,2,december,2016,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,Rotting,,,no,,,,,,,,,,Does not usually store,,
204033350073,781f8a1467564c51828c03efb0c4783c,guava,no,,,,,,,,,,,,,,,,10,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,20,piece,,NOT APPLICABLE,5,Rotting,,,no,,,,,,,,,,Does not usually store,,
204033350073,781f8a1467564c51828c03efb0c4783c,banana,no,,,,,,,,,,,,,,,,1,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,5,piece,,NOT APPLICABLE,10,Rotting,,,no,,,,,,,,,,Does not usually store,,
204033350090,9bf3963353024025b3383d9939041e3e,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,25,Rotting,,,no,,,,,,,,,,Does not usually store,,
204033350107,f902c019b31e48508003621701cdfed6,orange,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,50 KG BAG,,NOT APPLICABLE,100,Other (Specify),,WIND,no,,,,,,,,,,Food for household,,
