ea_id,com_cb01,com_cb03,com_cb04,com_cb05,com_cb05_oth,com_cb05_1,com_cb06,com_cb07,com_cb08
21037485,5,female,41,OTHER (SPECIFY),Trustee,2,41,jce,chewa
21037485,8,female,68,COUNSELOR TO HEADMAN,,4,34,jce,chewa
21037485,3,male,49,BUSINESS MAN/WOMAN,,4,20,jce,chewa
21037485,7,female,70,OTHER (SPECIFY),Member,11,46,pslc,chewa
21037485,2,male,77,headman,,31,48,pslc,chewa
21037485,6,female,62,OTHER (SPECIFY),"""Member """,4,42,none,chewa
21037485,4,female,55,OTHER (SPECIFY),"""Member """,7,53,none,chewa
21037485,1,male,72,COUNSELOR TO HEADMAN,,3,10,pslc,chewa
21037486,5,female,68,headman,,7,42,msce,chewa
21037486,3,female,74,COUNSELOR TO HEADMAN,,4,42,jce,chewa
21037486,1,male,72,headman,,1,48,pslc,chewa
21037486,4,female,54,SPOUSE OF HEADMAN,,7,37,pslc,chewa
21037486,2,male,53,OTHER (SPECIFY),"""Member """,29,29,jce,chewa
21037486,6,female,35,SPOUSE OF HEADMAN,,7,8,none,chewa
21038487,7,female,30,OTHER (SPECIFY),"""Member """,30,30,jce,chewa
21038487,6,female,36,OTHER (SPECIFY),"""Member """,36,36,jce,chewa
21038487,4,female,60,SPOUSE OF HEADMAN,,1,40,pslc,chewa
21038487,1,male,76,headman,,43,45,pslc,chewa
21038487,2,male,56,COUNSELOR TO HEADMAN,,2,32,pslc,yao
21038487,5,female,30,OTHER (SPECIFY),"""Member """,12,12,msce,chewa
21038487,3,male,64,OTHER (SPECIFY),Member,31,31,none,chewa
21040488,1,male,50,headman,,1,20,none,chewa
21040488,7,female,41,COUNSELOR TO HEADMAN,,1,22,none,yao
21040488,5,female,34,COUNSELOR TO HEADMAN,,1,7,none,sena
21040488,3,female,29,COUNSELOR TO HEADMAN,,1,22,none,yao
21040488,6,female,35,COUNSELOR TO HEADMAN,,1,35,none,chewa
21040488,2,male,71,headman,,1,23,none,chewa
21040488,4,female,45,COUNSELOR TO HEADMAN,,1,12,none,chewa
21051489,11,male,54,OTHER (SPECIFY),retired civil servant,10,10,msce,chewa
21051489,10,male,60,OTHER (SPECIFY),retired civil servant,29,6,msce,chewa
21051489,8,male,32,BUSINESS MAN/WOMAN,,15,7,pslc,chewa
21051489,1,male,35,OTHER (SPECIFY),vehicle mechanical,15,4,msce,chewa
21051489,12,female,43,BUSINESS MAN/WOMAN,,5,8,pslc,chewa
21051489,7,male,39,OTHER (SPECIFY),"""BRICKLAYER """,5,15,jce,chewa
21051489,4,male,47,BUSINESS MAN/WOMAN,,15,31,jce,yao
21051489,6,male,59,OTHER (SPECIFY),citizen,2,2,none,chewa
21051489,5,male,51,BUSINESS MAN/WOMAN,,4,11,msce,chewa
21051489,3,male,54,OTHER (SPECIFY),"""RETIRED SOLDIER """,30,7,msce,chewa
21051489,9,female,45,BUSINESS MAN/WOMAN,,5,5,msce,chewa
21051489,13,male,28,OTHER (SPECIFY),"""bricklayer """,3,3,pslc,chewa
21051489,2,male,45,BUSINESS MAN/WOMAN,,7,16,msce,chewa
21051490,1,male,25,COUNSELOR TO HEADMAN,,2,10,msce,chewa
21051490,3,male,77,COUNSELOR TO HEADMAN,,10,47,msce,chewa
21051490,6,female,45,COUNSELOR TO HEADMAN,,2,15,jce,chewa
21051490,4,female,32,COUNSELOR TO HEADMAN,,5,32,jce,chewa
21051490,2,male,33,COUNSELOR TO HEADMAN,,10,33,msce,chewa
21051490,5,female,63,COUNSELOR TO HEADMAN,,45,45,pslc,chewa
21051490,7,male,80,headman,,5,45,none,chewa
21051491,4,female,34,HEALTH WORKER,,4,34,jce,yao
21051491,2,female,51,OTHER (SPECIFY),"""CBO CHAIR PERSON """,5,29,pslc,tumbuka
21051491,3,female,52,OTHER (SPECIFY),"""volunteer for health forum """,7,41,none,chewa
21051491,5,female,49,BUSINESS MAN/WOMAN,,3,20,none,ngoni
21051491,6,female,60,SPOUSE OF HEADMAN,,25,30,pslc,nyanja
21051491,1,male,65,headman,,4,41,jce,tumbuka
21052492,5,female,35,OTHER (SPECIFY),"""Member """,5,5,jce,chewa
21052492,2,male,68,headman,,10,25,jce,chewa
21052492,4,female,29,OTHER (SPECIFY),"""Member """,4,4,none,chewa
21052492,3,male,19,OTHER (SPECIFY),"""Member """,3,3,pslc,chewa
21052492,1,male,55,COUNSELOR TO HEADMAN,,5,23,jce,chewa
21053493,9,male,61,headman,,15,34,jce,ngoni
21053493,7,female,78,headman,,30,34,none,ngoni
21053493,3,female,59,headman,,6,32,pslc,ngoni
21053493,1,female,45,headman,,1,28,pslc,chewa
21053493,10,male,59,headman,,6,34,pslc,yao
21053493,8,male,70,headman,,4,34,none,chewa
21053493,4,female,45,SPOUSE OF HEADMAN,,21,32,none,chewa
21053493,6,female,51,headman,,1,30,jce,chewa
21053493,5,male,50,headman,,6,33,jce,chewa
21053493,2,female,38,HEALTH WORKER,,16,3,jce,chewa
21053494,4,female,62,headman,,10,34,none,chewa
21053494,1,male,68,SPOUSE OF HEADMAN,,10,34,jce,chewa
21053494,6,female,62,COUNSELOR TO HEADMAN,,10,34,none,chewa
21053494,7,male,72,COUNSELOR TO HEADMAN,,10,32,none,chewa
21053494,3,male,40,COUNSELOR TO HEADMAN,,6,40,msce,chewa
21053494,2,male,37,COUNSELOR TO HEADMAN,,6,15,jce,chewa
21053494,5,female,43,COUNSELOR TO HEADMAN,,10,10,jce,chewa
21053495,1,male,30,COUNSELOR TO HEADMAN,,3,30,none,chewa
21053495,2,female,48,headman,,9,48,none,chewa
21053495,6,female,26,OTHER (SPECIFY),"""Member """,26,26,none,chewa
21053495,8,female,50,SPOUSE OF HEADMAN,,6,50,none,chewa
21053495,3,male,46,COUNSELOR TO HEADMAN,,4,46,none,chewa
21053495,4,male,22,OTHER (SPECIFY),"""Member """,22,22,none,chewa
21053495,7,female,36,COUNSELOR TO HEADMAN,,2,36,none,chewa
21053495,5,male,25,OTHER (SPECIFY),"""member """,7,25,none,chewa
21054496,9,female,71,headman,,25,71,none,chewa
21054496,8,male,49,headman,,23,49,none,chewa
21054496,4,male,59,OTHER (SPECIFY),Member,59,59,none,chewa
21054496,5,female,38,OTHER (SPECIFY),Member,38,38,none,chewa
21054496,6,female,74,OTHER (SPECIFY),"""Member """,74,74,none,chewa
21054496,3,male,74,OTHER (SPECIFY),Member,74,74,none,chewa
21054496,1,male,47,headman,,2,5,msce,chewa
21054496,2,male,65,OTHER (SPECIFY),"""Member """,65,65,none,chewa
21054496,7,female,72,OTHER (SPECIFY),Member,72,72,none,chewa
21055497,6,female,51,OTHER (SPECIFY),"""Vice chairperson """,2,5,pslc,chewa
21055497,8,female,24,OTHER (SPECIFY),"""Village member """,1,1,pslc,chewa
21055497,4,male,49,OTHER (SPECIFY),Security member,10,10,none,chewa
21055497,5,male,39,OTHER (SPECIFY),"""Treasurer """,2,11,jce,chewa
21055497,7,female,32,OTHER (SPECIFY),Village Member,3,3,none,chewa
21055497,10,female,43,OTHER (SPECIFY),Security,2,14,pslc,chewa
21055497,2,male,36,OTHER (SPECIFY),"""Development  Chairman """,2,14,msce,chewa
21055497,3,male,35,OTHER (SPECIFY),"""Village  member """,6,6,jce,chewa
21055497,1,male,48,headman,,10,10,none,chewa
21055497,9,female,33,OTHER (SPECIFY),"""member """,2,2,pslc,chewa
21055498,3,male,70,headman,,2,40,pslc,chewa
21055498,4,female,55,COUNSELOR TO HEADMAN,,2,40,none,chewa
21055498,5,female,59,COUNSELOR TO HEADMAN,,7,35,none,chewa
21055498,6,female,63,SPOUSE OF HEADMAN,,2,40,jce,chewa
21055498,2,male,76,headman,,2,35,pslc,chewa
21055498,1,male,63,headman,,2,40,none,chewa
21055499,5,female,39,OTHER (SPECIFY),"""Member """,39,39,pslc,chewa
21055499,6,female,40,OTHER (SPECIFY),"""Member """,27,27,none,chewa
21055499,4,female,38,OTHER (SPECIFY),"""Member """,22,22,none,chewa
21055499,2,male,61,OTHER (SPECIFY),"""Member """,44,44,pslc,chewa
21055499,3,male,41,OTHER (SPECIFY),"""Member """,41,41,none,chewa
21055499,1,male,41,headman,,11,41,none,chewa
21059500,3,male,40,OTHER (SPECIFY),"""Member """,20,20,msce,chewa
21059500,4,male,79,headman,,1,20,jce,chewa
21059500,2,male,58,COUNSELOR TO HEADMAN,,1,5,msce,chewa
21059500,6,female,38,OTHER (SPECIFY),"""Member """,20,20,jce,chewa
21059500,1,male,40,OTHER (SPECIFY),Member,7,7,NON-UNIVERSITY DIPLOMA,chewa
21059500,5,female,37,OTHER (SPECIFY),"""Member """,7,7,msce,chewa
21066501,1,male,86,COUNSELOR TO HEADMAN,,3,43,none,chewa
21066501,3,female,57,OTHER (SPECIFY),"""youth leader """,6,44,none,chewa
21066501,5,female,60,COUNSELOR TO HEADMAN,,5,60,none,chewa
21066501,10,male,72,headman,,28,45,pslc,ngoni
21066501,6,female,57,OTHER (SPECIFY),"""Village Member """,57,57,none,ngoni
21066501,2,male,56,COUNSELOR TO HEADMAN,,7,40,none,chewa
21066501,4,male,84,RELIGIOUS LEADER,,10,37,pslc,tumbuka
21066501,9,male,76,OTHER (SPECIFY),"""Village Member """,76,76,pslc,ngoni
21066501,8,male,52,OTHER (SPECIFY),"""Youth Leader """,43,46,none,chewa
21066501,7,female,60,COUNSELOR TO HEADMAN,,7,60,none,chewa
21066502,4,female,44,OTHER (SPECIFY),Member,5,5,none,chewa
21066502,1,male,70,COUNSELOR TO HEADMAN,,37,37,pslc,chewa
21066502,2,male,40,OTHER (SPECIFY),Member,7,40,jce,chewa
21066502,3,male,70,SPOUSE OF HEADMAN,,41,41,none,chewa
21066502,6,female,58,OTHER (SPECIFY),Member,48,48,none,chewa
21066502,5,female,22,OTHER (SPECIFY),Member,17,17,jce,chewa
21068503,3,male,51,COUNSELOR TO HEADMAN,,2,40,none,chewa
21068503,7,female,51,OTHER (SPECIFY),"""CBCC """,5,51,none,chewa
21068503,8,male,57,OTHER (SPECIFY),"""ADC Chairman """,3,57,none,chewa
21068503,6,male,53,OTHER (SPECIFY),"""Village health committee Chairman """,10,53,none,chewa
21068503,5,male,56,OTHER (SPECIFY),"""CBCC Chairman """,5,56,pslc,chewa
21068503,4,male,38,HEALTH WORKER,,10,15,jce,chewa
21068503,1,male,65,OTHER (SPECIFY),GVH,6,65,none,chewa
21068503,2,male,22,headman,,1,22,none,chewa
21074504,5,female,42,OTHER (SPECIFY),"""Member """,10,42,none,chewa
21074504,3,male,59,COUNSELOR TO HEADMAN,,21,21,none,chewa
21074504,6,female,18,OTHER (SPECIFY),Member,18,18,none,chewa
21074504,1,male,42,COUNSELOR TO HEADMAN,,6,35,jce,chewa
21074504,4,female,35,OTHER (SPECIFY),"""Member """,15,15,none,chewa
21074504,2,male,58,COUNSELOR TO HEADMAN,,6,58,none,chewa
21074504,7,female,75,COUNSELOR TO HEADMAN,,10,75,none,chewa
21079506,3,male,61,OTHER (SPECIFY),chairman,6,7,msce,chewa
21079506,5,male,43,OTHER (SPECIFY),"""member """,17,17,jce,chewa
21079506,4,male,44,COUNSELOR TO HEADMAN,,6,20,none,chewa
21079506,8,female,34,OTHER (SPECIFY),"""Member """,19,19,jce,chewa
21079506,6,male,52,OTHER (SPECIFY),"""Chairman """,1,12,none,chewa
21079506,9,female,30,OTHER (SPECIFY),"""Member """,19,19,jce,chewa
21079506,1,male,49,headman,,1,18,msce,chewa
21079506,7,female,54,OTHER (SPECIFY),"""Member """,2,19,pslc,chewa
21079506,2,male,60,COUNSELOR TO HEADMAN,,1,16,jce,chewa
21080507,6,female,47,SPOUSE OF HEADMAN,,31,31,none,chewa
21080507,2,male,67,COUNSELOR TO HEADMAN,,12,67,pslc,chewa
21080507,7,male,39,OTHER (SPECIFY),"""Member """,31,31,none,chewa
21080507,4,female,68,COUNSELOR TO HEADMAN,,16,68,none,chewa
21080507,3,female,70,OTHER (SPECIFY),"""Member """,16,70,none,chewa
21080507,5,female,48,COUNSELOR TO HEADMAN,,6,48,none,chewa
21080507,1,male,55,headman,,9,55,none,chewa
21080508,7,female,49,OTHER (SPECIFY),Member,2,30,none,chewa
21080508,2,male,70,headman,,2,4,none,chewa
21080508,6,female,31,COUNSELOR TO HEADMAN,,16,31,none,chewa
21080508,8,female,43,COUNSELOR TO HEADMAN,,2,12,pslc,chewa
21080508,3,male,55,headman,,16,38,none,chewa
21080508,1,male,45,headman,,2,30,none,chewa
21080508,5,male,30,COUNSELOR TO HEADMAN,,5,10,none,chewa
21080508,4,female,43,COUNSELOR TO HEADMAN,,16,21,none,chewa
21081509,3,female,48,SPOUSE OF HEADMAN,,25,25,none,chewa
21081509,4,female,42,OTHER (SPECIFY),Member,15,15,none,chewa
21081509,5,female,49,OTHER (SPECIFY),Member,30,30,none,chewa
21081509,2,male,62,OTHER (SPECIFY),Member,30,30,pslc,chewa
21081509,1,male,52,headman,,25,25,msce,chewa
21083510,4,male,38,headman,,7,38,none,chewa
21083510,9,female,27,COUNSELOR TO HEADMAN,,7,27,pslc,chewa
21083510,6,female,48,SPOUSE OF HEADMAN,,42,42,none,chewa
21083510,3,male,53,headman,,1,53,none,chewa
21083510,7,female,44,SPOUSE OF HEADMAN,,1,44,none,chewa
21083510,8,female,41,COUNSELOR TO HEADMAN,,7,41,none,chewa
21083510,5,male,31,headman,,42,42,msce,chewa
21083510,2,male,73,headman,,14,73,none,chewa
21083510,1,male,59,headman,,8,59,pslc,chewa
21085511,2,male,64,headman,,30,62,pslc,chewa
21085511,5,male,46,OTHER (SPECIFY),Community Policing Chairman,27,46,none,chewa
21085511,7,male,50,HEALTH WORKER,,2,50,msce,chewa
21085511,1,male,70,headman,,30,70,none,chewa
21085511,4,female,62,OTHER (SPECIFY),"""VDC MEMBER """,20,62,none,chewa
21085511,6,female,52,OTHER (SPECIFY),"""VDC MEMBER """,2,52,none,chewa
21085511,3,male,46,headman,,3,46,none,chewa
21086512,4,female,43,OTHER (SPECIFY),Member,12,12,msce,chewa
21086512,1,male,86,headman,,5,86,none,chewa
21086512,5,female,37,OTHER (SPECIFY),Member,19,19,pslc,chewa
21086512,3,female,50,COUNSELOR TO HEADMAN,,62,62,none,chewa
21086512,2,female,36,OTHER (SPECIFY),Member,11,11,none,chewa
21086513,6,male,61,headman,,8,61,none,chewa
21086513,1,male,52,OTHER (SPECIFY),Member,52,52,pslc,chewa
21086513,4,female,49,SPOUSE OF HEADMAN,,8,49,none,chewa
21086513,3,female,31,OTHER (SPECIFY),"""Volunteer """,1,31,pslc,chewa
21086513,5,female,32,OTHER (SPECIFY),Member,32,32,none,chewa
21086513,2,male,71,COUNSELOR TO HEADMAN,,15,60,none,chewa
21087514,6,female,68,COUNSELOR TO HEADMAN,,15,20,pslc,chewa
21087514,5,female,64,COUNSELOR TO HEADMAN,,15,32,none,yao
21087514,1,male,50,headman,,15,50,pslc,chewa
21087514,4,female,68,COUNSELOR TO HEADMAN,,15,21,none,chewa
21087514,7,female,63,COUNSELOR TO HEADMAN,,15,21,pslc,chewa
21087514,3,female,48,SPOUSE OF HEADMAN,,15,48,none,chewa
21087514,2,male,68,OTHER (SPECIFY),"""Member """,5,5,none,chewa
21087515,3,male,44,COUNSELOR TO HEADMAN,,2,20,none,chewa
21087515,5,female,40,SPOUSE OF HEADMAN,,25,22,none,chewa
21087515,1,male,45,headman,,25,22,pslc,chewa
21087515,6,female,40,SPOUSE OF HEADMAN,,1,3,none,chewa
21087515,7,female,42,COUNSELOR TO HEADMAN,,1,28,none,chewa
21087515,2,male,70,COUNSELOR TO HEADMAN,,6,12,pslc,yao
21087515,4,female,47,COUNSELOR TO HEADMAN,,4,14,none,chewa
21087516,5,female,39,OTHER (SPECIFY),Member,1,14,msce,chewa
21087516,4,male,38,OTHER (SPECIFY),Member,1,6,NON-UNIVERSITY DIPLOMA,chewa
21087516,8,female,41,COUNSELOR TO HEADMAN,,1,22,pslc,chewa
21087516,1,male,40,OTHER (SPECIFY),Member,1,10,msce,chewa
21087516,6,female,57,SPOUSE OF HEADMAN,,1,28,none,chewa
21087516,3,male,62,COUNSELOR TO HEADMAN,,1,37,jce,chewa
21087516,2,male,65,COUNSELOR TO HEADMAN,,1,38,none,chewa
21087516,7,female,45,COUNSELOR TO HEADMAN,,1,11,msce,chewa
21088517,5,male,29,OTHER (SPECIFY),Member,3,3,msce,chewa
21088517,2,male,35,OTHER (SPECIFY),Member,3,3,msce,chewa
21088517,3,female,30,OTHER (SPECIFY),Member,7,7,msce,chewa
21088517,1,male,67,headman,,16,29,pslc,chewa
21088517,4,male,23,OTHER (SPECIFY),Member,2,2,msce,chewa
21088517,7,female,28,OTHER (SPECIFY),Member,24,24,msce,chewa
21088517,6,female,26,OTHER (SPECIFY),"""member """,5,5,jce,chewa
21088518,3,male,56,headman,,3,56,none,chewa
21088518,4,male,43,headman,,6,43,none,chewa
21088518,2,male,45,headman,,3,45,none,chewa
21088518,5,female,40,headman,,3,40,none,chewa
21088518,6,female,35,headman,,3,35,none,chewa
21088518,7,female,34,headman,,18,34,none,chewa
21088518,1,male,55,headman,,3,55,none,chewa
30101519,7,female,49,BUSINESS MAN/WOMAN,,25,34,none,chewa
30101519,4,female,42,OTHER (SPECIFY),secretary to th e chief,4,32,pslc,yao
30101519,10,female,66,OTHER (SPECIFY),vice chair wa Vdc,3,60,none,yao
30101519,6,female,30,OTHER (SPECIFY),member of bank khonde,4,30,none,yao
30101519,3,male,32,OTHER (SPECIFY),member of community police,2,30,none,yao
30101519,2,male,60,OTHER (SPECIFY),chairman of bank mmudzi,4,56,none,yao
30101519,5,female,68,OTHER (SPECIFY),health community member,34,67,none,yao
30101519,9,female,75,OTHER (SPECIFY),Farmer,60,60,none,yao
30101519,1,male,35,headman,,7,35,pslc,yao
30101519,8,female,46,SCHOOL TEACHER,,22,11,msce,chewa
30101520,2,female,29,ASSISTANT AGRICULTURAL EXTENSIOND EVELOPMENT OFFICER,,10,1,NON-UNIVERSITY DIPLOMA,ngoni
30101520,3,male,38,SCHOOL HEADMASTER,,1,1,msce,yao
30101520,1,female,46,headman,,12,41,none,yao
30101520,8,male,42,OTHER (SPECIFY),"""Village Development Committee Chairman """,1,31,pslc,yao
30101520,5,male,52,COUNSELOR TO HEADMAN,,6,43,none,yao
30101520,6,male,38,OTHER (SPECIFY),"""community health worker """,10,33,none,yao
30101520,4,male,67,COUNSELOR TO HEADMAN,,12,61,none,yao
30101520,9,male,49,OTHER (SPECIFY),"""Secretary of the chief """,3,47,pslc,yao
30101520,7,male,60,OTHER (SPECIFY),"""Police forum """,20,25,none,yao
30101520,10,male,43,headman,,16,41,none,yao
30101521,9,male,31,RELIGIOUS LEADER,,2,2,msce,chewa
30101521,6,male,34,OTHER (SPECIFY),health worker,0,12,none,chewa
30101521,3,female,45,OTHER (SPECIFY),vdc member,2,15,pslc,chewa
30101521,8,male,27,OTHER (SPECIFY),wachitetezo,3,27,none,yao
30101521,2,male,77,headman,,49,52,none,yao
30101521,4,female,30,OTHER (SPECIFY),"""farmer club member """,2,3,pslc,chewa
30101521,5,female,54,OTHER (SPECIFY),policy member,7,22,none,yao
30101521,7,male,29,OTHER (SPECIFY),secretary bank mmudzi,3,29,pslc,yao
30101521,1,male,33,headman,,7,15,none,yao
30101521,12,male,35,OTHER (SPECIFY),secetary of Chief msenga,5,35,pslc,yao
30101521,10,male,35,BUSINESS MAN/WOMAN,,12,12,none,yao
30101521,11,female,25,SCHOOL TEACHER,,4,4,msce,chewa
30102522,4,male,65,COUNSELOR TO HEADMAN,,22,65,none,yao
30102522,1,male,81,headman,,36,81,none,yao
30102522,7,male,31,COUNSELOR TO HEADMAN,,6,31,none,yao
30102522,5,male,66,OTHER (SPECIFY),"""Farmer """,40,66,none,yao
30102522,6,male,25,OTHER (SPECIFY),"""Farmer """,10,25,none,yao
30102522,3,male,63,COUNSELOR TO HEADMAN,,2,34,none,lomwe
30102522,8,female,68,headman,,15,68,none,yao
30102522,9,male,40,COUNSELOR TO HEADMAN,,15,40,none,yao
30102522,2,male,77,COUNSELOR TO HEADMAN,,3,77,none,yao
30102523,11,female,34,OTHER (SPECIFY),secretary of vdc,3,18,pslc,chewa
30102523,7,female,36,OTHER (SPECIFY),health committe  member,1,36,none,yao
30102523,2,male,35,OTHER (SPECIFY),secretary  of the chief,2,31,jce,yao
30102523,3,male,26,OTHER (SPECIFY),lead farmer,3,26,pslc,yao
30102523,6,female,26,OTHER (SPECIFY),village  member,4,4,none,chewa
30102523,10,male,46,OTHER (SPECIFY),vdc member,3,45,none,yao
30102523,1,male,47,COUNSELOR TO HEADMAN,,15,30,none,yao
30102523,8,female,34,OTHER (SPECIFY),village  citizen,18,29,pslc,chewa
30102523,9,male,21,RELIGIOUS LEADER,,2,2,pslc,yao
30102523,5,male,39,OTHER (SPECIFY),Bank khonde member,4,25,none,chewa
30102523,4,female,27,HEALTH WORKER,,2,27,pslc,chewa
30103525,9,female,36,SCHOOL TEACHER,,1,6,jce,lomwe
30103525,7,male,61,headman,,6,46,none,chewa
30103525,3,male,53,OTHER (SPECIFY),chairman of v rc,12,53,jce,chewa
30103525,6,male,74,headman,,4,74,none,chewa
30103525,4,male,33,OTHER (SPECIFY),Member of vdc,1,10,none,chewa
30103525,8,female,29,BUSINESS MAN/WOMAN,,3,29,jce,chewa
30103525,1,male,47,OTHER (SPECIFY),secretary of the chief,6,47,jce,chewa
30103525,5,female,63,COUNSELOR TO HEADMAN,,2,63,none,chewa
30103525,2,male,47,BUSINESS MAN/WOMAN,,8,47,none,chewa
30103526,7,male,57,OTHER (SPECIFY),"""VDC Secretary """,3,57,none,chewa
30103526,5,male,58,COUNSELOR TO HEADMAN,,4,53,msce,chewa
30103526,6,male,47,OTHER (SPECIFY),"""Village agriculture assistant """,5,19,none,ngoni
30103526,3,male,41,SCHOOL TEACHER,,8,41,msce,chewa
30103526,1,male,43,headman,,3,43,jce,chewa
30103526,8,female,55,OTHER (SPECIFY),"""Secretary to the chief """,5,45,jce,chewa
30103526,2,male,40,HEALTH WORKER,,20,1,msce,yao
30103526,4,male,65,COUNSELOR TO HEADMAN,,5,65,none,chewa
30103527,9,female,29,BUSINESS MAN/WOMAN,,6,29,none,chewa
30103527,7,male,51,OTHER (SPECIFY),lead farmer,10,51,none,chewa
30103527,5,male,69,RELIGIOUS LEADER,,15,69,none,yao
30103527,10,female,29,OTHER (SPECIFY),secretary of village bank,2,29,none,chewa
30103527,1,male,33,COUNSELOR TO HEADMAN,,1,33,pslc,chewa
30103527,4,male,30,COUNSELOR TO HEADMAN,,1,30,none,chewa
30103527,2,male,39,OTHER (SPECIFY),vdc member,1,39,none,chewa
30103527,8,female,60,HEALTH WORKER,,15,60,none,chewa
30103527,11,female,65,OTHER (SPECIFY),organising secretary of that party,10,65,none,chewa
30103527,6,male,32,police,,5,30,none,chewa
30103527,3,male,34,SCHOOL TEACHER,,4,9,msce,chewa
30103528,2,male,71,headman,,9,71,none,chewa
30103528,1,male,59,headman,,4,31,jce,chewa
30103528,4,male,37,COUNSELOR TO HEADMAN,,6,31,msce,chewa
30103528,3,female,54,COUNSELOR TO HEADMAN,,5,54,pslc,chewa
30103528,5,male,59,COUNSELOR TO HEADMAN,,2,49,pslc,chewa
30103528,6,male,44,headman,,7,7,"UNIVERSITY DIPLOMA, DEGREE",nyanja
30104529,10,male,56,SCHOOL HEADMASTER,,9,4,msce,yao
30104529,6,female,50,COUNSELOR TO HEADMAN,,3,45,none,yao
30104529,2,male,22,OTHER (SPECIFY),community police member,2,22,none,yao
30104529,1,male,32,OTHER (SPECIFY),vdc member,2,32,jce,yao
30104529,11,male,40,OTHER (SPECIFY),Deputy headmaster,7,0,"UNIVERSITY DIPLOMA, DEGREE",chewa
30104529,8,male,39,headman,,30,39,none,yao
30104529,3,female,25,HEALTH WORKER,,3,22,none,yao
30104529,9,male,32,COUNSELOR TO HEADMAN,,2,32,none,yao
30104529,4,female,34,OTHER (SPECIFY),Nursery school teacher,2,34,none,yao
30104529,5,female,32,BUSINESS MAN/WOMAN,,2,32,none,yao
30104529,7,male,61,RELIGIOUS LEADER,,38,61,pslc,yao
30104530,2,male,50,SCHOOL HEADMASTER,,12,7,NON-UNIVERSITY DIPLOMA,yao
30104530,1,female,39,OTHER (SPECIFY),"""VDC Chairperson """,3,29,pslc,yao
30104530,3,male,54,COUNSELOR TO HEADMAN,,11,54,none,yao
30104530,5,male,52,OTHER (SPECIFY),"""Farmer """,41,52,pslc,yao
30104530,4,male,51,OTHER (SPECIFY),"""Graveyard Chairperson """,11,45,pslc,yao
30104530,6,female,48,OTHER (SPECIFY),"""health Committee Chairperson """,7,48,pslc,yao
30104530,7,male,34,headman,,4,26,pslc,yao
30105531,9,female,53,OTHER (SPECIFY),police forum member,6,53,none,yao
30105531,10,female,42,OTHER (SPECIFY),chairman of bank mkhonde,3,12,none,yao
30105531,2,male,34,OTHER (SPECIFY),deputy head teacher,2,3,msce,chewa
30105531,1,male,54,ASSISTANT AGRICULTURAL EXTENSIOND EVELOPMENT OFFICER,,28,7,NON-UNIVERSITY DIPLOMA,chewa
30105531,4,male,33,RELIGIOUS LEADER,,17,33,none,yao
30105531,6,male,37,headman,,6,37,none,yao
30105531,3,male,47,OTHER (SPECIFY),chairman  of vdc,0,47,none,yao
30105531,7,male,41,headman,,3,41,msce,yao
30105531,5,male,59,headman,,12,59,jce,yao
30105531,11,male,24,BUSINESS MAN/WOMAN,,4,24,msce,yao
30105531,8,male,43,OTHER (SPECIFY),"""chairman of school committee """,3,43,pslc,yao
30105532,1,male,55,headman,,6,33,none,yao
30105532,3,male,59,COUNSELOR TO HEADMAN,,5,59,none,yao
30105532,6,female,40,COUNSELOR TO HEADMAN,,3,40,none,yao
30105532,8,female,29,OTHER (SPECIFY),"""Treasure of womens group of the village """,1,22,none,yao
30105532,9,male,64,COUNSELOR TO HEADMAN,,20,55,none,yao
30105532,5,female,51,COUNSELOR TO HEADMAN,,3,48,none,lambya
30105532,7,female,18,OTHER (SPECIFY),"""Secretary of Women group """,1,3,none,yao
30105532,2,male,25,OTHER (SPECIFY),"""Secretary of Village Development Committee """,1,25,jce,yao
30105532,4,female,48,OTHER (SPECIFY),"""Village Development Committee Secretary """,7,46,jce,yao
30106533,4,female,36,OTHER (SPECIFY),"""school committee  member """,1,35,none,yao
30106533,2,male,29,BUSINESS MAN/WOMAN,,1,28,none,yao
30106533,10,female,31,OTHER (SPECIFY),Bank mmudzi member,2,31,none,yao
30106533,3,male,56,RELIGIOUS LEADER,,20,56,none,yao
30106533,7,male,35,OTHER (SPECIFY),political follower,2,35,none,yao
30106533,8,male,51,OTHER (SPECIFY),chairman of vdc,3,51,none,yao
30106533,5,male,58,COUNSELOR TO HEADMAN,,7,23,pslc,yao
30106533,1,male,49,OTHER (SPECIFY),secretary of vdc,1,48,none,yao
30106533,6,male,59,headman,,15,59,none,yao
30106533,9,male,38,HEALTH WORKER,,7,38,none,yao
30106534,7,female,34,OTHER (SPECIFY),"""Secretary of VDC """,1,34,pslc,yao
30106534,6,male,37,OTHER (SPECIFY),"""VDC Chairperson """,1,26,none,yao
30106534,5,male,55,ASSISTANT AGRICULTURAL EXTENSIOND EVELOPMENT OFFICER,,27,3,NON-UNIVERSITY DIPLOMA,sena
30106534,4,male,74,OTHER (SPECIFY),"""Village health woker """,23,58,none,yao
30106534,2,male,42,headman,,13,34,none,yao
30106534,3,male,33,SCHOOL TEACHER,,7,7,msce,tumbuka
30106534,1,male,40,headman,,6,38,none,yao
30106535,9,male,73,headman,,16,74,none,yao
30106535,8,male,31,headman,,14,31,pslc,yao
30106535,6,male,42,police,,20,42,none,yao
30106535,3,female,31,OTHER (SPECIFY),chairlady of vdc,3,31,pslc,yao
