case_id,hhid,hh_q0a,hh_q01,hh_q02a,hh_q02b,hh_q02c,hh_q02_1,hh_q02_2,hh_q02_2oth,hh_q02_3,hh_q03a,hh_q03b
209044700190,ccbfa9fde1d04c22b102d45be972c919,Food Transfers/Gifts,No,,,,,,,,,
209044700190,ccbfa9fde1d04c22b102d45be972c919,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209044700215,f3f94f3ccb5d41b686d0b7cfc928e17a,Cash Transfers/Gifts,No,,,,,,,,,
209044700215,f3f94f3ccb5d41b686d0b7cfc928e17a,Food Transfers/Gifts,No,,,,,,,,,
209044700215,f3f94f3ccb5d41b686d0b7cfc928e17a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209044700240,7a300a8c07414cdf958bcdf890e711b9,Cash Transfers/Gifts,No,,,,,,,,,
209044700240,7a300a8c07414cdf958bcdf890e711b9,Food Transfers/Gifts,No,,,,,,,,,
209044700240,7a300a8c07414cdf958bcdf890e711b9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209044700265,e890ee2324204f2aa7199fd12c9faf63,Cash Transfers/Gifts,Yes,500,0,0,no,,,,1,
209044700265,e890ee2324204f2aa7199fd12c9faf63,Food Transfers/Gifts,Yes,3000,0,0,,,,,1,
209044700265,e890ee2324204f2aa7199fd12c9faf63,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209044700290,f17b66b4824f4c97b5248a95f48d982d,Cash Transfers/Gifts,No,,,,,,,,,
209044700290,f17b66b4824f4c97b5248a95f48d982d,Food Transfers/Gifts,No,,,,,,,,,
209044700290,f17b66b4824f4c97b5248a95f48d982d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209044700315,40e34dba0c7140129a1c15b2e50cf693,Cash Transfers/Gifts,No,,,,,,,,,
209044700315,40e34dba0c7140129a1c15b2e50cf693,Food Transfers/Gifts,No,,,,,,,,,
209044700315,40e34dba0c7140129a1c15b2e50cf693,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209044700340,71bd7cb065ad41bd958d90faf1dafce4,Cash Transfers/Gifts,No,,,,,,,,,
209044700340,71bd7cb065ad41bd958d90faf1dafce4,Food Transfers/Gifts,No,,,,,,,,,
209044700340,71bd7cb065ad41bd958d90faf1dafce4,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209044700364,6431c761f9ab4414a61053ed19b407dd,Cash Transfers/Gifts,No,,,,,,,,,
209044700364,6431c761f9ab4414a61053ed19b407dd,Food Transfers/Gifts,No,,,,,,,,,
209044700364,6431c761f9ab4414a61053ed19b407dd,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209044700389,a47b1d2fc8be479ba0c0cdd20b0b9c23,Cash Transfers/Gifts,No,,,,,,,,,
209044700389,a47b1d2fc8be479ba0c0cdd20b0b9c23,Food Transfers/Gifts,No,,,,,,,,,
209044700389,a47b1d2fc8be479ba0c0cdd20b0b9c23,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710015,ab1683de589548bf9dcf28c583f536e8,Cash Transfers/Gifts,Yes,0,1000,0,no,,,,1,2
209054710015,ab1683de589548bf9dcf28c583f536e8,Food Transfers/Gifts,No,,,,,,,,,
209054710015,ab1683de589548bf9dcf28c583f536e8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710029,65a9a3d344ce43889d7399457684b125,Cash Transfers/Gifts,Yes,3000,0,0,no,,,,2,
209054710029,65a9a3d344ce43889d7399457684b125,Food Transfers/Gifts,No,,,,,,,,,
209054710029,65a9a3d344ce43889d7399457684b125,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710044,eab26386387b4740bad186ad9c79c8f8,Cash Transfers/Gifts,No,,,,,,,,,
209054710044,eab26386387b4740bad186ad9c79c8f8,Food Transfers/Gifts,No,,,,,,,,,
209054710044,eab26386387b4740bad186ad9c79c8f8,Non-Food In-Kind Transfers/Gifts,Yes,1000,0,0,,,,,1,
209054710074,f40012e89fc64454ae132d13c80b6d51,Cash Transfers/Gifts,No,,,,,,,,,
209054710074,f40012e89fc64454ae132d13c80b6d51,Food Transfers/Gifts,No,,,,,,,,,
209054710074,f40012e89fc64454ae132d13c80b6d51,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710088,be18edcca6844dc0b701e1628ca979ad,Cash Transfers/Gifts,Yes,15000,0,0,no,,,,4,
209054710088,be18edcca6844dc0b701e1628ca979ad,Food Transfers/Gifts,No,,,,,,,,,
209054710088,be18edcca6844dc0b701e1628ca979ad,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710103,f79db273db3345ebb447d9611b52742b,Cash Transfers/Gifts,No,,,,,,,,,
209054710103,f79db273db3345ebb447d9611b52742b,Food Transfers/Gifts,No,,,,,,,,,
209054710103,f79db273db3345ebb447d9611b52742b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710133,32bb499e6eef44c5a21c523436ebf42a,Cash Transfers/Gifts,No,,,,,,,,,
209054710133,32bb499e6eef44c5a21c523436ebf42a,Food Transfers/Gifts,No,,,,,,,,,
209054710133,32bb499e6eef44c5a21c523436ebf42a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710147,ec83125a29074948bf693f400f8ff891,Cash Transfers/Gifts,No,,,,,,,,,
209054710147,ec83125a29074948bf693f400f8ff891,Food Transfers/Gifts,No,,,,,,,,,
209054710147,ec83125a29074948bf693f400f8ff891,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710162,6d7eb87c68d743549c8749aade48d0b5,Cash Transfers/Gifts,Yes,5000,0,0,no,,,,1,2
209054710162,6d7eb87c68d743549c8749aade48d0b5,Food Transfers/Gifts,No,,,,,,,,,
209054710162,6d7eb87c68d743549c8749aade48d0b5,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710192,703333458b134315a73862004c8583ea,Cash Transfers/Gifts,No,,,,,,,,,
209054710192,703333458b134315a73862004c8583ea,Food Transfers/Gifts,No,,,,,,,,,
209054710192,703333458b134315a73862004c8583ea,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710206,257440585d4e4ca8957e5c4eb0c2fed2,Cash Transfers/Gifts,No,,,,,,,,,
209054710206,257440585d4e4ca8957e5c4eb0c2fed2,Food Transfers/Gifts,No,,,,,,,,,
209054710206,257440585d4e4ca8957e5c4eb0c2fed2,Non-Food In-Kind Transfers/Gifts,Yes,3000,0,0,,,,,1,
209054710221,a12d0a16d2734da48eee018951dc7887,Cash Transfers/Gifts,Yes,1000,0,0,no,,,,1,2
209054710221,a12d0a16d2734da48eee018951dc7887,Food Transfers/Gifts,No,,,,,,,,,
209054710221,a12d0a16d2734da48eee018951dc7887,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710250,5f8a189182774d8b82e93d905559d4dd,Cash Transfers/Gifts,Yes,1000,0,0,no,,,,1,2
209054710250,5f8a189182774d8b82e93d905559d4dd,Food Transfers/Gifts,No,,,,,,,,,
209054710250,5f8a189182774d8b82e93d905559d4dd,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710265,8b7423e596c045d8b8ab301c370096c6,Cash Transfers/Gifts,No,,,,,,,,,
209054710265,8b7423e596c045d8b8ab301c370096c6,Food Transfers/Gifts,No,,,,,,,,,
209054710265,8b7423e596c045d8b8ab301c370096c6,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710280,4cb245f3ea1f481c91063403c6fa26e2,Cash Transfers/Gifts,No,,,,,,,,,
209054710280,4cb245f3ea1f481c91063403c6fa26e2,Food Transfers/Gifts,No,,,,,,,,,
209054710280,4cb245f3ea1f481c91063403c6fa26e2,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209054710309,74fb253822ae474eb8188f7ec865d6f0,Cash Transfers/Gifts,Yes,4000,0,0,no,,,,1,2
209054710309,74fb253822ae474eb8188f7ec865d6f0,Food Transfers/Gifts,No,,,,,,,,,
209054710309,74fb253822ae474eb8188f7ec865d6f0,Non-Food In-Kind Transfers/Gifts,Yes,3000,0,0,,,,,1,2
209064720033,5c0056d880ba4744adfe52817b0b64ba,Cash Transfers/Gifts,No,,,,,,,,,
209064720033,5c0056d880ba4744adfe52817b0b64ba,Food Transfers/Gifts,Yes,6000,0,0,,,,,1,
209064720033,5c0056d880ba4744adfe52817b0b64ba,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720067,9b67f03d8c584431bd0c8df1c5af389a,Cash Transfers/Gifts,Yes,4000,0,0,no,,,,1,
209064720067,9b67f03d8c584431bd0c8df1c5af389a,Food Transfers/Gifts,Yes,300,0,0,,,,,1,
209064720067,9b67f03d8c584431bd0c8df1c5af389a,Non-Food In-Kind Transfers/Gifts,Yes,3000,0,0,,,,,1,
209064720101,cab3aaf3417b4ea7a2f4c280d7930239,Cash Transfers/Gifts,No,,,,,,,,,
209064720101,cab3aaf3417b4ea7a2f4c280d7930239,Food Transfers/Gifts,No,,,,,,,,,
209064720101,cab3aaf3417b4ea7a2f4c280d7930239,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720136,c3f21c91ae754af182a02ad253b06f74,Cash Transfers/Gifts,No,,,,,,,,,
209064720136,c3f21c91ae754af182a02ad253b06f74,Food Transfers/Gifts,No,,,,,,,,,
209064720136,c3f21c91ae754af182a02ad253b06f74,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720170,daef7bb6dc8f43a99d2f6f2a0b59f088,Cash Transfers/Gifts,No,,,,,,,,,
209064720170,daef7bb6dc8f43a99d2f6f2a0b59f088,Food Transfers/Gifts,Yes,1500,0,0,,,,,1,
209064720170,daef7bb6dc8f43a99d2f6f2a0b59f088,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720204,6ee474dc90f24c499105742f29a2fc58,Cash Transfers/Gifts,Yes,500,0,0,no,,,,2,
209064720204,6ee474dc90f24c499105742f29a2fc58,Food Transfers/Gifts,No,,,,,,,,,
209064720204,6ee474dc90f24c499105742f29a2fc58,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720239,5addf16ef4284f49a15d1b3ca168173a,Cash Transfers/Gifts,No,,,,,,,,,
209064720239,5addf16ef4284f49a15d1b3ca168173a,Food Transfers/Gifts,No,,,,,,,,,
209064720239,5addf16ef4284f49a15d1b3ca168173a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720273,3af7f1cda65349cab596025ad69d6cc5,Cash Transfers/Gifts,No,,,,,,,,,
209064720273,3af7f1cda65349cab596025ad69d6cc5,Food Transfers/Gifts,No,,,,,,,,,
209064720273,3af7f1cda65349cab596025ad69d6cc5,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720307,cb55ca9e80da418db55e7ff07654aa0e,Cash Transfers/Gifts,No,,,,,,,,,
209064720307,cb55ca9e80da418db55e7ff07654aa0e,Food Transfers/Gifts,No,,,,,,,,,
209064720307,cb55ca9e80da418db55e7ff07654aa0e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720342,2de40c5432e44fbdb48492c9dbb19c65,Cash Transfers/Gifts,No,,,,,,,,,
209064720342,2de40c5432e44fbdb48492c9dbb19c65,Food Transfers/Gifts,No,,,,,,,,,
209064720342,2de40c5432e44fbdb48492c9dbb19c65,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720376,6a14f33f18404bf8b5501544bc914250,Cash Transfers/Gifts,No,,,,,,,,,
209064720376,6a14f33f18404bf8b5501544bc914250,Food Transfers/Gifts,No,,,,,,,,,
209064720376,6a14f33f18404bf8b5501544bc914250,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720410,057d17de5e424bbba95055458736f0ac,Cash Transfers/Gifts,Yes,5000,0,0,no,,,,1,2
209064720410,057d17de5e424bbba95055458736f0ac,Food Transfers/Gifts,Yes,20000,0,0,,,,,1,2
209064720410,057d17de5e424bbba95055458736f0ac,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720445,39c10a1050674d64a84b8452ee3d3949,Cash Transfers/Gifts,No,,,,,,,,,
209064720445,39c10a1050674d64a84b8452ee3d3949,Food Transfers/Gifts,No,,,,,,,,,
209064720445,39c10a1050674d64a84b8452ee3d3949,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720479,b5356e665f8a4d7ba82d6fb9ea1e8bf7,Cash Transfers/Gifts,No,,,,,,,,,
209064720479,b5356e665f8a4d7ba82d6fb9ea1e8bf7,Food Transfers/Gifts,No,,,,,,,,,
209064720479,b5356e665f8a4d7ba82d6fb9ea1e8bf7,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720513,6eb141a982a04702800ba09be16437e1,Cash Transfers/Gifts,No,,,,,,,,,
209064720513,6eb141a982a04702800ba09be16437e1,Food Transfers/Gifts,No,,,,,,,,,
209064720513,6eb141a982a04702800ba09be16437e1,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064720547,8e3d3db14a72488ba97d88f84d5a102d,Cash Transfers/Gifts,No,,,,,,,,,
209064720547,8e3d3db14a72488ba97d88f84d5a102d,Food Transfers/Gifts,No,,,,,,,,,
209064720547,8e3d3db14a72488ba97d88f84d5a102d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730014,5ea0bd9833c045a5ac729d88179192a2,Cash Transfers/Gifts,No,,,,,,,,,
209064730014,5ea0bd9833c045a5ac729d88179192a2,Food Transfers/Gifts,No,,,,,,,,,
209064730014,5ea0bd9833c045a5ac729d88179192a2,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730029,c026893813e04791844f8b775dc7efd9,Cash Transfers/Gifts,No,,,,,,,,,
209064730029,c026893813e04791844f8b775dc7efd9,Food Transfers/Gifts,No,,,,,,,,,
209064730029,c026893813e04791844f8b775dc7efd9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730043,ad6901faa64a4d9ba1ff33efe9efdee6,Cash Transfers/Gifts,No,,,,,,,,,
209064730043,ad6901faa64a4d9ba1ff33efe9efdee6,Food Transfers/Gifts,No,,,,,,,,,
209064730043,ad6901faa64a4d9ba1ff33efe9efdee6,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730073,b3e2080a2059475795bb311667a44bdf,Cash Transfers/Gifts,No,,,,,,,,,
209064730073,b3e2080a2059475795bb311667a44bdf,Food Transfers/Gifts,No,,,,,,,,,
209064730073,b3e2080a2059475795bb311667a44bdf,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730088,98bfd3f0ae1b4c63965fab0c88ff6158,Cash Transfers/Gifts,No,,,,,,,,,
209064730088,98bfd3f0ae1b4c63965fab0c88ff6158,Food Transfers/Gifts,No,,,,,,,,,
209064730088,98bfd3f0ae1b4c63965fab0c88ff6158,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730102,f248354d70b2481b870d316767ead5cb,Cash Transfers/Gifts,No,,,,,,,,,
209064730102,f248354d70b2481b870d316767ead5cb,Food Transfers/Gifts,No,,,,,,,,,
209064730102,f248354d70b2481b870d316767ead5cb,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730133,e8b444bc577b436fa91e8848784d0225,Cash Transfers/Gifts,No,,,,,,,,,
209064730133,e8b444bc577b436fa91e8848784d0225,Food Transfers/Gifts,No,,,,,,,,,
209064730133,e8b444bc577b436fa91e8848784d0225,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730147,b9106eeb50274645b81ab4d5890354dc,Cash Transfers/Gifts,No,,,,,,,,,
209064730147,b9106eeb50274645b81ab4d5890354dc,Food Transfers/Gifts,No,,,,,,,,,
209064730147,b9106eeb50274645b81ab4d5890354dc,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730161,75d93b2dd172402f8840ccfc11e9a035,Cash Transfers/Gifts,No,,,,,,,,,
209064730161,75d93b2dd172402f8840ccfc11e9a035,Food Transfers/Gifts,No,,,,,,,,,
209064730161,75d93b2dd172402f8840ccfc11e9a035,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730192,53c784d7384e40abb5a3a9f22193fbc7,Cash Transfers/Gifts,No,,,,,,,,,
209064730192,53c784d7384e40abb5a3a9f22193fbc7,Food Transfers/Gifts,No,,,,,,,,,
209064730192,53c784d7384e40abb5a3a9f22193fbc7,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730206,b4f6817b5946467690e3ecdd85f70cdb,Cash Transfers/Gifts,Yes,0,60000,60000,no,,,,1,
209064730206,b4f6817b5946467690e3ecdd85f70cdb,Food Transfers/Gifts,No,,,,,,,,,
209064730206,b4f6817b5946467690e3ecdd85f70cdb,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730220,1edd541242c448e68b58718975af0293,Cash Transfers/Gifts,No,,,,,,,,,
209064730220,1edd541242c448e68b58718975af0293,Food Transfers/Gifts,No,,,,,,,,,
209064730220,1edd541242c448e68b58718975af0293,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730249,c12eec06fff94d80ad722e161c7b33f9,Cash Transfers/Gifts,Yes,0,0,40000,no,,,,2,
209064730249,c12eec06fff94d80ad722e161c7b33f9,Food Transfers/Gifts,No,,,,,,,,,
209064730249,c12eec06fff94d80ad722e161c7b33f9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730264,9fc62b5965284bd29f61fc82be0f7346,Cash Transfers/Gifts,No,,,,,,,,,
209064730264,9fc62b5965284bd29f61fc82be0f7346,Food Transfers/Gifts,No,,,,,,,,,
209064730264,9fc62b5965284bd29f61fc82be0f7346,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730278,d8feb85bde114cfdbf68990cbd336b1d,Cash Transfers/Gifts,No,,,,,,,,,
209064730278,d8feb85bde114cfdbf68990cbd336b1d,Food Transfers/Gifts,Yes,500,0,0,,,,,1,2
209064730278,d8feb85bde114cfdbf68990cbd336b1d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064730307,65a550440b0e408d8cd64c098e7bfc41,Cash Transfers/Gifts,No,,,,,,,,,
209064730307,65a550440b0e408d8cd64c098e7bfc41,Food Transfers/Gifts,No,,,,,,,,,
209064730307,65a550440b0e408d8cd64c098e7bfc41,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740016,8e04ad4391734aac9d904cf20bc7a1c3,Cash Transfers/Gifts,No,,,,,,,,,
209064740016,8e04ad4391734aac9d904cf20bc7a1c3,Food Transfers/Gifts,No,,,,,,,,,
209064740016,8e04ad4391734aac9d904cf20bc7a1c3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740036,bd15981d70964939b49492d906b98231,Cash Transfers/Gifts,No,,,,,,,,,
209064740036,bd15981d70964939b49492d906b98231,Food Transfers/Gifts,Yes,1000,0,0,,,,,1,
209064740036,bd15981d70964939b49492d906b98231,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740056,dbaac9000e5f4299a038762dcb1088a0,Cash Transfers/Gifts,No,,,,,,,,,
209064740056,dbaac9000e5f4299a038762dcb1088a0,Food Transfers/Gifts,No,,,,,,,,,
209064740056,dbaac9000e5f4299a038762dcb1088a0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740076,357f5eeb9fac4b5789e9fa7b0723dcb0,Cash Transfers/Gifts,No,,,,,,,,,
209064740076,357f5eeb9fac4b5789e9fa7b0723dcb0,Food Transfers/Gifts,No,,,,,,,,,
209064740076,357f5eeb9fac4b5789e9fa7b0723dcb0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740096,6af38b0eeec74280bc7bc81c7489fbee,Cash Transfers/Gifts,No,,,,,,,,,
209064740096,6af38b0eeec74280bc7bc81c7489fbee,Food Transfers/Gifts,No,,,,,,,,,
209064740096,6af38b0eeec74280bc7bc81c7489fbee,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740116,3de386aa28044e8fbc91d0d9f1dcd236,Cash Transfers/Gifts,No,,,,,,,,,
209064740116,3de386aa28044e8fbc91d0d9f1dcd236,Food Transfers/Gifts,No,,,,,,,,,
209064740116,3de386aa28044e8fbc91d0d9f1dcd236,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740136,9f61071711224c64adbb1374a73b196c,Cash Transfers/Gifts,Yes,3000,0,0,no,,,,1,
209064740136,9f61071711224c64adbb1374a73b196c,Food Transfers/Gifts,No,,,,,,,,,
209064740136,9f61071711224c64adbb1374a73b196c,Non-Food In-Kind Transfers/Gifts,Yes,4500,0,0,,,,,1,
209064740156,a42febff62b647ab99a98cd1c098a85f,Cash Transfers/Gifts,No,,,,,,,,,
209064740156,a42febff62b647ab99a98cd1c098a85f,Food Transfers/Gifts,No,,,,,,,,,
209064740156,a42febff62b647ab99a98cd1c098a85f,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740176,89ee5f0a9bf4443a9e27c31702c5fb7b,Cash Transfers/Gifts,No,,,,,,,,,
209064740176,89ee5f0a9bf4443a9e27c31702c5fb7b,Food Transfers/Gifts,No,,,,,,,,,
209064740176,89ee5f0a9bf4443a9e27c31702c5fb7b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740196,42675a7fc8ba40c8bd74e454545d05d9,Cash Transfers/Gifts,No,,,,,,,,,
209064740196,42675a7fc8ba40c8bd74e454545d05d9,Food Transfers/Gifts,Yes,2000,10000,0,,,,,1,2
209064740196,42675a7fc8ba40c8bd74e454545d05d9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740216,7f778cbd9fe7492893ab827eb580b666,Cash Transfers/Gifts,No,,,,,,,,,
209064740216,7f778cbd9fe7492893ab827eb580b666,Food Transfers/Gifts,No,,,,,,,,,
209064740216,7f778cbd9fe7492893ab827eb580b666,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740236,023c147662df4ec69141c9a25a15b041,Cash Transfers/Gifts,No,,,,,,,,,
209064740236,023c147662df4ec69141c9a25a15b041,Food Transfers/Gifts,No,,,,,,,,,
209064740236,023c147662df4ec69141c9a25a15b041,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740256,c2f56352fc9742849ada05452d5e9d0e,Cash Transfers/Gifts,No,,,,,,,,,
209064740256,c2f56352fc9742849ada05452d5e9d0e,Food Transfers/Gifts,No,,,,,,,,,
209064740256,c2f56352fc9742849ada05452d5e9d0e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740276,d38b50699c43415399a8b454b5405217,Cash Transfers/Gifts,No,,,,,,,,,
209064740276,d38b50699c43415399a8b454b5405217,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,2
209064740276,d38b50699c43415399a8b454b5405217,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740296,6fb0606abb1843ef9ecbb740443c12f8,Cash Transfers/Gifts,No,,,,,,,,,
209064740296,6fb0606abb1843ef9ecbb740443c12f8,Food Transfers/Gifts,No,,,,,,,,,
209064740296,6fb0606abb1843ef9ecbb740443c12f8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209064740316,618d938bba3148dfa71186478fd48a85,Cash Transfers/Gifts,No,,,,,,,,,
209064740316,618d938bba3148dfa71186478fd48a85,Food Transfers/Gifts,No,,,,,,,,,
209064740316,618d938bba3148dfa71186478fd48a85,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750021,aa4abcaa19f6489c994d3f0133bd5d60,Cash Transfers/Gifts,No,,,,,,,,,
209074750021,aa4abcaa19f6489c994d3f0133bd5d60,Food Transfers/Gifts,No,,,,,,,,,
209074750021,aa4abcaa19f6489c994d3f0133bd5d60,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750043,2a32d384c05543aaa7132074bd43b45b,Cash Transfers/Gifts,No,,,,,,,,,
209074750043,2a32d384c05543aaa7132074bd43b45b,Food Transfers/Gifts,No,,,,,,,,,
209074750043,2a32d384c05543aaa7132074bd43b45b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750064,c7f3ee67a6d8436ab06c89f01d6ffe30,Cash Transfers/Gifts,No,,,,,,,,,
209074750064,c7f3ee67a6d8436ab06c89f01d6ffe30,Food Transfers/Gifts,No,,,,,,,,,
209074750064,c7f3ee67a6d8436ab06c89f01d6ffe30,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750108,ddc4539fff184bdf91329c1fed7310f7,Cash Transfers/Gifts,No,,,,,,,,,
209074750108,ddc4539fff184bdf91329c1fed7310f7,Food Transfers/Gifts,No,,,,,,,,,
209074750108,ddc4539fff184bdf91329c1fed7310f7,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750129,2ebe88054dde4624af67fd64c527eb1c,Cash Transfers/Gifts,No,,,,,,,,,
209074750129,2ebe88054dde4624af67fd64c527eb1c,Food Transfers/Gifts,No,,,,,,,,,
209074750129,2ebe88054dde4624af67fd64c527eb1c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750151,3d924d24413445848df62f599110a969,Cash Transfers/Gifts,No,,,,,,,,,
209074750151,3d924d24413445848df62f599110a969,Food Transfers/Gifts,No,,,,,,,,,
209074750151,3d924d24413445848df62f599110a969,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750195,1fe21aa0b85f455eb330365752f96993,Cash Transfers/Gifts,No,,,,,,,,,
209074750195,1fe21aa0b85f455eb330365752f96993,Food Transfers/Gifts,No,,,,,,,,,
209074750195,1fe21aa0b85f455eb330365752f96993,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750216,a3b889a4e4e84dc09a3d941b65e85b17,Cash Transfers/Gifts,No,,,,,,,,,
209074750216,a3b889a4e4e84dc09a3d941b65e85b17,Food Transfers/Gifts,No,,,,,,,,,
209074750216,a3b889a4e4e84dc09a3d941b65e85b17,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750237,e12b2a8cd4954b198324af1dd91f7bb3,Cash Transfers/Gifts,No,,,,,,,,,
209074750237,e12b2a8cd4954b198324af1dd91f7bb3,Food Transfers/Gifts,No,,,,,,,,,
209074750237,e12b2a8cd4954b198324af1dd91f7bb3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750281,07b1cc7ca092467cbcc21e2441138ee0,Cash Transfers/Gifts,No,,,,,,,,,
209074750281,07b1cc7ca092467cbcc21e2441138ee0,Food Transfers/Gifts,No,,,,,,,,,
209074750281,07b1cc7ca092467cbcc21e2441138ee0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750303,45737900f413414b9e77500e615467f6,Cash Transfers/Gifts,No,,,,,,,,,
209074750303,45737900f413414b9e77500e615467f6,Food Transfers/Gifts,No,,,,,,,,,
209074750303,45737900f413414b9e77500e615467f6,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750324,6ad510bf090145c58d006b4c49fe9f02,Cash Transfers/Gifts,No,,,,,,,,,
209074750324,6ad510bf090145c58d006b4c49fe9f02,Food Transfers/Gifts,No,,,,,,,,,
209074750324,6ad510bf090145c58d006b4c49fe9f02,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750367,3213939b7654426bba2a20a465711314,Cash Transfers/Gifts,No,,,,,,,,,
209074750367,3213939b7654426bba2a20a465711314,Food Transfers/Gifts,No,,,,,,,,,
209074750367,3213939b7654426bba2a20a465711314,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
209074750388,d9a023f97bf9453cbdc6e6d486abe890,Cash Transfers/Gifts,No,,,,,,,,,
209074750388,d9a023f97bf9453cbdc6e6d486abe890,Food Transfers/Gifts,No,,,,,,,,,
