case_id,hhid,ag_s0a,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_oth,ag_s04,ag_s05a,ag_s05b,ag_s05b_oth,ag_s06,ag_s07a,ag_s07b,ag_s08,ag_s09a,ag_s09b,ag_s09b_oth,ag_s10a,ag_s10b,ag_s10b_oth,ag_s11a,ag_s11b,ag_s11b_oth,ag_s12,ag_s13
303045770059,337036aaa96343f194a407abbc46d9b0,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303045770059,337036aaa96343f194a407abbc46d9b0,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303045770076,de191bbf16464290a396db0af7bc0efe,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303045770076,de191bbf16464290a396db0af7bc0efe,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303045770076,de191bbf16464290a396db0af7bc0efe,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303045770076,de191bbf16464290a396db0af7bc0efe,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303045770076,de191bbf16464290a396db0af7bc0efe,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303045770076,de191bbf16464290a396db0af7bc0efe,manure,1,4,5,kilogram,,no,,,,,,,,0,,,0,,,0,,,no,
303045770076,de191bbf16464290a396db0af7bc0efe,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303045770199,80777ee5fe464b3f92e453057bfba3c0,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303045770199,80777ee5fe464b3f92e453057bfba3c0,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303045770199,80777ee5fe464b3f92e453057bfba3c0,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303045770199,80777ee5fe464b3f92e453057bfba3c0,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303045770199,80777ee5fe464b3f92e453057bfba3c0,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303045770199,80777ee5fe464b3f92e453057bfba3c0,manure,1,3,5,kilogram,,no,,,,,,,,0,,,0,,,0,,,no,
303045770199,80777ee5fe464b3f92e453057bfba3c0,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303045770229,df58b40bb05a41cb9edc2037a6933f35,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303045770229,df58b40bb05a41cb9edc2037a6933f35,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303045770229,df58b40bb05a41cb9edc2037a6933f35,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303045770229,df58b40bb05a41cb9edc2037a6933f35,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303045770229,df58b40bb05a41cb9edc2037a6933f35,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303045770229,df58b40bb05a41cb9edc2037a6933f35,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303045770229,df58b40bb05a41cb9edc2037a6933f35,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055780023,d2cdc5ae0be242dfbab28a5af31737f1,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055780023,d2cdc5ae0be242dfbab28a5af31737f1,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780023,d2cdc5ae0be242dfbab28a5af31737f1,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780023,d2cdc5ae0be242dfbab28a5af31737f1,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055780023,d2cdc5ae0be242dfbab28a5af31737f1,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055780023,d2cdc5ae0be242dfbab28a5af31737f1,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055780023,d2cdc5ae0be242dfbab28a5af31737f1,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055780103,ad13287b6ea84972a2fd7eb0592600ee,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055780103,ad13287b6ea84972a2fd7eb0592600ee,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780103,ad13287b6ea84972a2fd7eb0592600ee,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780103,ad13287b6ea84972a2fd7eb0592600ee,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055780103,ad13287b6ea84972a2fd7eb0592600ee,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055780103,ad13287b6ea84972a2fd7eb0592600ee,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055780103,ad13287b6ea84972a2fd7eb0592600ee,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055780156,a8350d79ebbf4712a39036c769940f93,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055780156,a8350d79ebbf4712a39036c769940f93,CHICKEN EGGS,1,12,40,piece,,no,,,,,,,,40,piece,,0,,,0,,,no,
303055780156,a8350d79ebbf4712a39036c769940f93,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780156,a8350d79ebbf4712a39036c769940f93,meat,1,12,15,kilogram,,no,,,,,,,,15,kilogram,,0,,,0,,,no,
303055780156,a8350d79ebbf4712a39036c769940f93,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055780156,a8350d79ebbf4712a39036c769940f93,manure,1,10,10,OTHER (SPECIFY),50 KG,no,,,,,,,,8,OTHER (SPECIFY),50 KG,0,,,0,,,no,
303055780156,a8350d79ebbf4712a39036c769940f93,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055780183,7b5624e7d0634a7ea3dd3562898f1452,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055780183,7b5624e7d0634a7ea3dd3562898f1452,CHICKEN EGGS,1,12,20,piece,,no,,,,,,,,20,piece,,0,,,0,,,no,
303055780183,7b5624e7d0634a7ea3dd3562898f1452,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780183,7b5624e7d0634a7ea3dd3562898f1452,meat,1,12,10,kilogram,,no,,,,,,,,10,kilogram,,0,,,0,,,no,
303055780183,7b5624e7d0634a7ea3dd3562898f1452,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055780183,7b5624e7d0634a7ea3dd3562898f1452,manure,1,2,400,kilogram,,no,,,,,,,,400,kilogram,,0,,,0,,,no,
303055780183,7b5624e7d0634a7ea3dd3562898f1452,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055780209,a546d94ad367478c95cdc3989d3fb52d,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055780209,a546d94ad367478c95cdc3989d3fb52d,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780209,a546d94ad367478c95cdc3989d3fb52d,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780209,a546d94ad367478c95cdc3989d3fb52d,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055780209,a546d94ad367478c95cdc3989d3fb52d,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055780209,a546d94ad367478c95cdc3989d3fb52d,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055780209,a546d94ad367478c95cdc3989d3fb52d,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055780289,1be1a225a48d412ba1cab999e4834d5d,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055780289,1be1a225a48d412ba1cab999e4834d5d,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780289,1be1a225a48d412ba1cab999e4834d5d,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780289,1be1a225a48d412ba1cab999e4834d5d,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055780289,1be1a225a48d412ba1cab999e4834d5d,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055780289,1be1a225a48d412ba1cab999e4834d5d,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055780289,1be1a225a48d412ba1cab999e4834d5d,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055790017,8fba1af21bf24c228b1338b9ec127531,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055790017,8fba1af21bf24c228b1338b9ec127531,CHICKEN EGGS,1,3,12,piece,,no,,,,,,,,5,piece,,0,,,0,,,no,
303055790017,8fba1af21bf24c228b1338b9ec127531,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790017,8fba1af21bf24c228b1338b9ec127531,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055790017,8fba1af21bf24c228b1338b9ec127531,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055790017,8fba1af21bf24c228b1338b9ec127531,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055790017,8fba1af21bf24c228b1338b9ec127531,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055790050,dd614a82f0ea491ba499c482bdc57ce2,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055790050,dd614a82f0ea491ba499c482bdc57ce2,CHICKEN EGGS,1,3,10,piece,,yes,5,piece,,250,1,,5,10,piece,,0,,,0,,,no,
303055790050,dd614a82f0ea491ba499c482bdc57ce2,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790050,dd614a82f0ea491ba499c482bdc57ce2,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055790050,dd614a82f0ea491ba499c482bdc57ce2,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055790050,dd614a82f0ea491ba499c482bdc57ce2,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055790050,dd614a82f0ea491ba499c482bdc57ce2,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055790118,5755ba1937a94ae697282eb5edc7503c,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055790118,5755ba1937a94ae697282eb5edc7503c,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790118,5755ba1937a94ae697282eb5edc7503c,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790118,5755ba1937a94ae697282eb5edc7503c,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055790118,5755ba1937a94ae697282eb5edc7503c,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055790118,5755ba1937a94ae697282eb5edc7503c,manure,1,5,5,kilogram,,no,,,,,,,,150,kilogram,,0,,,0,,,no,
303055790118,5755ba1937a94ae697282eb5edc7503c,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055790152,ec42e6438cca4383b8eee4bd199fd148,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055790152,ec42e6438cca4383b8eee4bd199fd148,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790152,ec42e6438cca4383b8eee4bd199fd148,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790152,ec42e6438cca4383b8eee4bd199fd148,meat,1,3,5,kilogram,,no,,,,,,,,0,,,0,,,0,,,no,
303055790152,ec42e6438cca4383b8eee4bd199fd148,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055790152,ec42e6438cca4383b8eee4bd199fd148,manure,1,12,50,kilogram,,no,,,,,,,,50,kilogram,,0,,,0,,,no,
303055790152,ec42e6438cca4383b8eee4bd199fd148,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055790186,a61f9e04d99b49c2b4c0debab4d92add,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055790186,a61f9e04d99b49c2b4c0debab4d92add,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790186,a61f9e04d99b49c2b4c0debab4d92add,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790186,a61f9e04d99b49c2b4c0debab4d92add,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055790186,a61f9e04d99b49c2b4c0debab4d92add,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055790186,a61f9e04d99b49c2b4c0debab4d92add,manure,1,12,3,bucket,,no,,,,,,,,150,kilogram,,0,,,0,,,no,
303055790186,a61f9e04d99b49c2b4c0debab4d92add,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055790237,3f68b3a99e0a4f99b83c5bb3928861c1,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055790237,3f68b3a99e0a4f99b83c5bb3928861c1,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790237,3f68b3a99e0a4f99b83c5bb3928861c1,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790237,3f68b3a99e0a4f99b83c5bb3928861c1,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055790237,3f68b3a99e0a4f99b83c5bb3928861c1,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055790237,3f68b3a99e0a4f99b83c5bb3928861c1,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055790237,3f68b3a99e0a4f99b83c5bb3928861c1,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055790254,c568e0ac1c8c470fa61288798d6ebb09,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055790254,c568e0ac1c8c470fa61288798d6ebb09,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790254,c568e0ac1c8c470fa61288798d6ebb09,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790254,c568e0ac1c8c470fa61288798d6ebb09,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055790254,c568e0ac1c8c470fa61288798d6ebb09,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055790254,c568e0ac1c8c470fa61288798d6ebb09,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055790254,c568e0ac1c8c470fa61288798d6ebb09,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055790304,627a9951e98849688543b91870ad8709,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055790304,627a9951e98849688543b91870ad8709,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790304,627a9951e98849688543b91870ad8709,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055790304,627a9951e98849688543b91870ad8709,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055790304,627a9951e98849688543b91870ad8709,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055790304,627a9951e98849688543b91870ad8709,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055790304,627a9951e98849688543b91870ad8709,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800023,4dd8a0e807d04c03a2bf1155f21b36bb,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800023,4dd8a0e807d04c03a2bf1155f21b36bb,CHICKEN EGGS,1,12,10,piece,,no,,,,,,,,50,piece,,0,,,0,,,no,
303055800023,4dd8a0e807d04c03a2bf1155f21b36bb,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800023,4dd8a0e807d04c03a2bf1155f21b36bb,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800023,4dd8a0e807d04c03a2bf1155f21b36bb,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800023,4dd8a0e807d04c03a2bf1155f21b36bb,manure,1,12,1,OTHER (SPECIFY),25 KG,no,,,,,,,,10,OTHER (SPECIFY),25 KG,3,OTHER (SPECIFY),50 KG,0,,,no,
303055800023,4dd8a0e807d04c03a2bf1155f21b36bb,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800024,f7544132b0db46bb89a75a89b450172e,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800024,f7544132b0db46bb89a75a89b450172e,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800024,f7544132b0db46bb89a75a89b450172e,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800024,f7544132b0db46bb89a75a89b450172e,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800024,f7544132b0db46bb89a75a89b450172e,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800024,f7544132b0db46bb89a75a89b450172e,manure,1,6,1,bucket,,no,,,,,,,,3,OTHER (SPECIFY),50 KG,0,,,0,,,no,
303055800024,f7544132b0db46bb89a75a89b450172e,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800060,bc3fd36aa9de4a4fafe86b358cde78cf,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800060,bc3fd36aa9de4a4fafe86b358cde78cf,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800060,bc3fd36aa9de4a4fafe86b358cde78cf,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800060,bc3fd36aa9de4a4fafe86b358cde78cf,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800060,bc3fd36aa9de4a4fafe86b358cde78cf,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800060,bc3fd36aa9de4a4fafe86b358cde78cf,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055800060,bc3fd36aa9de4a4fafe86b358cde78cf,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,manure,1,3,10,kilogram,,no,,,,,,,,30,kilogram,,0,,,0,,,no,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800073,9f0efb3646cd4039a6cab77fb947a393,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800073,9f0efb3646cd4039a6cab77fb947a393,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800073,9f0efb3646cd4039a6cab77fb947a393,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800073,9f0efb3646cd4039a6cab77fb947a393,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800073,9f0efb3646cd4039a6cab77fb947a393,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800073,9f0efb3646cd4039a6cab77fb947a393,manure,1,7,1,bucket,,no,,,,,,,,2,OTHER (SPECIFY),50 KG,0,,,0,,,no,
303055800073,9f0efb3646cd4039a6cab77fb947a393,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,manure,1,6,1,OTHER (SPECIFY),BASIN,no,,,,,,,,3,OTHER (SPECIFY),BASIN,0,,,0,,,no,
303055800085,f9dff38f9fca47c694331f288c4aa812,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800110,a77feb03da5b4757b58e019898bcb338,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800110,a77feb03da5b4757b58e019898bcb338,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800110,a77feb03da5b4757b58e019898bcb338,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800110,a77feb03da5b4757b58e019898bcb338,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800110,a77feb03da5b4757b58e019898bcb338,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800110,a77feb03da5b4757b58e019898bcb338,manure,1,12,10,OTHER (SPECIFY),50 KG,no,,,,,,,,7,OTHER (SPECIFY),50 KG,0,,,0,,,no,
303055800110,a77feb03da5b4757b58e019898bcb338,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800160,8b93c9ad7ad74b61be08cb4c6686bcee,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800160,8b93c9ad7ad74b61be08cb4c6686bcee,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800160,8b93c9ad7ad74b61be08cb4c6686bcee,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800160,8b93c9ad7ad74b61be08cb4c6686bcee,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800160,8b93c9ad7ad74b61be08cb4c6686bcee,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800160,8b93c9ad7ad74b61be08cb4c6686bcee,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055800160,8b93c9ad7ad74b61be08cb4c6686bcee,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800185,6f9e42a2cec146959f6ecc7f2762460e,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800185,6f9e42a2cec146959f6ecc7f2762460e,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800185,6f9e42a2cec146959f6ecc7f2762460e,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800185,6f9e42a2cec146959f6ecc7f2762460e,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800185,6f9e42a2cec146959f6ecc7f2762460e,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800185,6f9e42a2cec146959f6ecc7f2762460e,manure,1,12,50,kilogram,,no,,,,,,,,150,kilogram,,0,,,0,,,no,
303055800185,6f9e42a2cec146959f6ecc7f2762460e,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055800197,20bd94c445bb41bda9a89ea53e762e54,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055800197,20bd94c445bb41bda9a89ea53e762e54,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800197,20bd94c445bb41bda9a89ea53e762e54,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055800197,20bd94c445bb41bda9a89ea53e762e54,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055800197,20bd94c445bb41bda9a89ea53e762e54,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055800197,20bd94c445bb41bda9a89ea53e762e54,manure,2,,,,,,,,,,,,,,,,,,,,,,,
303055800197,20bd94c445bb41bda9a89ea53e762e54,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055810055,1a1086d9bf454a0da14dd65771467444,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055810055,1a1086d9bf454a0da14dd65771467444,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055810055,1a1086d9bf454a0da14dd65771467444,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055810055,1a1086d9bf454a0da14dd65771467444,meat,1,1,45,kilogram,,yes,30,kilogram,,20000,1,2,1,10,kilogram,,5,kilogram,,0,,,no,
303055810055,1a1086d9bf454a0da14dd65771467444,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055810055,1a1086d9bf454a0da14dd65771467444,manure,1,2,3,wheelbarrow,,no,,,,,,,,3,wheelbarrow,,0,,,0,,,no,
303055810055,1a1086d9bf454a0da14dd65771467444,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
303055810100,035fb897393e4514a7f2c28e9f7e54e5,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
303055810100,035fb897393e4514a7f2c28e9f7e54e5,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055810100,035fb897393e4514a7f2c28e9f7e54e5,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
303055810100,035fb897393e4514a7f2c28e9f7e54e5,meat,2,,,,,,,,,,,,,,,,,,,,,,,
303055810100,035fb897393e4514a7f2c28e9f7e54e5,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
303055810100,035fb897393e4514a7f2c28e9f7e54e5,manure,1,4,25,kilogram,,no,,,,,,,,150,kilogram,,0,,,0,,,no,
303055810100,035fb897393e4514a7f2c28e9f7e54e5,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
