case_id,hhid,xy_src,gardenid,plotid,dist_hh,slope,elevation,twi
206023780104,5cec5186d328490485624e1a83358cec,AG_MOD_C,RG03,R01,.2,1,1160,15
103051570194,5d155cdecc1145fda50d56608aef3411,AG_MOD_O1,TG01,T01,0,3,500,12
103051570194,5d155cdecc1145fda50d56608aef3411,AG_MOD_O1,TG02,T02,.4,5,510,17
302015430039,5d2c5b4ae3184c61a44e7367265d9292,AG_MOD_C,RG01,R01,.2,2,550,14
104011730076,5d2f6c29b1504236826d1325452b4053,AG_MOD_C,RG01,R01,.5,3,1140,14
104011730076,5d2f6c29b1504236826d1325452b4053,AG_MOD_C,RG01,R02,.5,3,1140,13
312017940019,5d340d79341b4929866c277275b4170b,AG_MOD_C,RG01,R01,.5,1,490,15
312017940019,5d340d79341b4929866c277275b4170b,AG_MOD_C,RG02,R01,.3,1,490,15
201122740181,5d34848ba5da475f8dda30e8061dfeb8,AG_MOD_C,RG01,R01,.6,6,1160,12
313038210095,5d44bc179d6c425a952193f3d2408d5c,AG_MOD_C,RG01,R01,.1,3,480,13
313038210095,5d44bc179d6c425a952193f3d2408d5c,AG_MOD_C,RG02,R01,.5,3,490,13
301025220099,5d47ce87799c4c04a863168200be03f6,AG_MOD_C,RG01,R01,0,5,770,12
301025220099,5d47ce87799c4c04a863168200be03f6,AG_MOD_C,RG02,R01,.2,3,770,13
301025220099,5d47ce87799c4c04a863168200be03f6,AG_MOD_C,RG02,R02,.3,3,780,12
301025220099,5d47ce87799c4c04a863168200be03f6,AG_MOD_C,RG02,R03,.3,3,780,12
309017170096,5d4ca875b28b4645bc3df28c5d156d90,AG_MOD_C,RG01,R01,.1,3,710,14
309017170096,5d4ca875b28b4645bc3df28c5d156d90,AG_MOD_C,RG02,R01,.7,3,700,13
309017170096,5d4ca875b28b4645bc3df28c5d156d90,AG_MOD_C,RG03,R01,2.6,3,700,14
106012290092,5d536938edbf44fb9b50e39b4cb45c0d,AG_MOD_C,RG01,R01,.5,3,490,0
302125640099,5d5a8a75762e44b7a42d7e03a60ca9f5,AG_MOD_C,RG01,R01,.6,2,710,15
310037470021,5d6a8fbee5f84cae81c78b5c08a7b4cb,AG_MOD_C,RG01,R01,.9,3,250,16
313018080044,5d73e8a4392c41a591289b64c4ad2d80,AG_MOD_C,RG01,R01,3.1,32,1080,11
313018080044,5d73e8a4392c41a591289b64c4ad2d80,AG_MOD_O1,RG01,T01,3.1,32,1080,11
306016440199,5d7477f8380447f3988d8398fe60640a,AG_MOD_C,RG01,R01,0,7,620,12
304046080167,5d74bbc0c0f24a19bc1743ebd4d8c6f8,AG_MOD_C,RG01,R01,0,1,720,15
304046080167,5d74bbc0c0f24a19bc1743ebd4d8c6f8,AG_MOD_C,RG02,R01,0,1,720,15
304046080167,5d74bbc0c0f24a19bc1743ebd4d8c6f8,AG_MOD_C,RG03,R01,0,1,720,16
304046080167,5d74bbc0c0f24a19bc1743ebd4d8c6f8,AG_MOD_C,RG03,R02,0,1,720,16
304046080167,5d74bbc0c0f24a19bc1743ebd4d8c6f8,AG_MOD_O1,TG01,T01,0,1,720,15
312047990311,5d77c4ae3a2b4f60a7cffc666f8811f9,AG_MOD_C,RG01,R01,0,2,650,13
313038240171,5d842605fada49bd998ad118561b6dcd,AG_MOD_C,RG01,R01,.8,4,360,20
102031360008,5dad802c24b443c984bfa7c4198d02ff,AG_MOD_C,RG01,R01,9.300000000000001,12,610,14
102031360008,5dad802c24b443c984bfa7c4198d02ff,AG_MOD_C,RG02,R01,0,1,490,14
102031360008,5dad802c24b443c984bfa7c4198d02ff,AG_MOD_C,RG03,R01,.2,1,490,15
207044260258,5db3d3b14fca4793983a69b6ac3b4a4b,AG_MOD_C,RG01,R01,.2,2,1060,13
207044260258,5db3d3b14fca4793983a69b6ac3b4a4b,AG_MOD_C,RG02,R01,1.6,1,1060,17
207044260258,5db3d3b14fca4793983a69b6ac3b4a4b,AG_MOD_O1,RG02,T01,1.3,1,1070,14
207044260258,5db3d3b14fca4793983a69b6ac3b4a4b,AG_MOD_C,RG03,R01,.8,1,1070,16
207044260258,5db3d3b14fca4793983a69b6ac3b4a4b,AG_MOD_C,RG04,R01,.8,0,1070,16
203043150077,5dc07a823817473da9027ee10663bc2f,AG_MOD_C,RG01,R01,.4,4,1340,13
310057520037,5dc7b4b0f1444749bcd13a311aab0286,AG_MOD_J,DG01,D01,1.4,1,80,20
310057520037,5dc7b4b0f1444749bcd13a311aab0286,AG_MOD_C,RG01,R01,1.1,2,100,13
102011240101,5dcbbbedd30b41968b25c302d8b9d2b8,AG_MOD_C,RG01,R01,.6,1,490,15
102011240101,5dcbbbedd30b41968b25c302d8b9d2b8,AG_MOD_O1,TG01,T01,0,3,480,14
207024150313,5dd07538b7894099abb02e7b83cf5a70,AG_MOD_C,RG01,R01,.6,1,1090,17
208064510087,5dd282319b7749b299308a61cfebf2ef,AG_MOD_C,RG01,R01,1.2,29,1330,10
302035530291,5dd5323768b346b1baa104b1dbee9e11,AG_MOD_C,RG01,R01,0,1,640,13
302035530291,5dd5323768b346b1baa104b1dbee9e11,AG_MOD_C,RG02,R01,.1,3,640,13
302035530291,5dd5323768b346b1baa104b1dbee9e11,AG_MOD_C,RG03,R01,1.5,2,640,22
302035530291,5dd5323768b346b1baa104b1dbee9e11,AG_MOD_C,RG04,R01,.1,3,640,13
302035530291,5dd5323768b346b1baa104b1dbee9e11,AG_MOD_C,RG05,R01,.1,3,640,13
203053170086,5de3d7e9e37544fc8ae57e59b9a8b32c,AG_MOD_C,RG01,R01,.5,6,1060,12
203053170086,5de3d7e9e37544fc8ae57e59b9a8b32c,AG_MOD_C,RG02,R01,.5,5,1060,12
305066310022,5de7bec3f64f4df099d7b855545857b1,AG_MOD_C,RG01,R01,0,12,600,12
305066310022,5de7bec3f64f4df099d7b855545857b1,AG_MOD_C,RG02,R01,.1,13,590,12
309017250131,5deb84f3fb444adca8e272ffa458ff0f,AG_MOD_C,RG01,R01,.5,4,760,15
309017250131,5deb84f3fb444adca8e272ffa458ff0f,AG_MOD_C,RG02,R01,.4,3,760,13
309017250131,5deb84f3fb444adca8e272ffa458ff0f,AG_MOD_C,RG03,R01,.5,2,760,14
309017250131,5deb84f3fb444adca8e272ffa458ff0f,AG_MOD_C,RG04,R01,.7,2,760,13
306026500103,5df64d49f4564f068dd5015af5a81c8a,AG_MOD_C,RG01,R01,.1,10,880,12
306026500103,5df64d49f4564f068dd5015af5a81c8a,AG_MOD_O1,RG01,T01,.1,10,880,12
103201700057,5df913186e364fe2aae62230c04193c9,AG_MOD_O1,TG01,T01,.5,10,540,14
103071610009,5df9c16f99b5413d854aef3d65e2f90e,AG_MOD_J,DG01,D01,.7,1,480,16
103071610009,5df9c16f99b5413d854aef3d65e2f90e,AG_MOD_C,RG01,R01,.7,1,480,16
103071610009,5df9c16f99b5413d854aef3d65e2f90e,AG_MOD_O1,RG01,T01,0,14,520,11
103071610009,5df9c16f99b5413d854aef3d65e2f90e,AG_MOD_O1,TG02,T01,.7,1,480,16
302035490107,5e021a1887b942c288f3eb3a36dc873f,AG_MOD_C,RG01,R01,.1,5,790,12
302035490107,5e021a1887b942c288f3eb3a36dc873f,AG_MOD_C,RG02,R01,.3,4,790,14
308036970302,5e1357a926d34383bc3ded690cb29dec,AG_MOD_C,RG01,R01,.2,2,720,14
101051190036,5e2958bd68de45c6a3df65b3d7d6bbae,AG_MOD_C,RG01,R01,16.5,,,10
101051190036,5e2958bd68de45c6a3df65b3d7d6bbae,AG_MOD_C,RG02,R01,0,8,1340,12
312047980086,5e2afcab756844d59cc53dc2cbc2986b,AG_MOD_C,RG01,R01,0,3,700,13
312047990180,5e2ed92140ae4f4292c1c9bb24aec70b,AG_MOD_C,RG01,R01,2.7,1,630,13
311047660191,5e31a5c0cdeb42208ecfa04174489bc7,AG_MOD_C,RG01,R01,.1,6,70,13
311047660191,5e31a5c0cdeb42208ecfa04174489bc7,AG_MOD_C,RG02,R01,1.2,4,90,15
301065350091,5e32e892158842c79846e7030ae97dfd,AG_MOD_C,RG01,R01,.4,1,490,15
203053170065,5e350444186c43a58d0075f252d64207,AG_MOD_C,RG01,R01,.3,3,1000,12
310017410179,5e3b360c6c5a44fca653ddf39e5cdd01,AG_MOD_C,RG01,R01,.8,1,100,16
204063470268,5e3b85a4dfcc4198a9021d44a39c7183,AG_MOD_C,RG01,R01,0,11,980,11
206053920346,5e3f76d2affe4db1b45eb3fa7d5ca624,AG_MOD_C,RG01,R01,.6,8,1100,12
206053920346,5e3f76d2affe4db1b45eb3fa7d5ca624,AG_MOD_C,RG02,R01,.3,8,1130,12
103121690291,5e472bd78d4540d1bc4dabec714a747e,AG_MOD_C,RG01,R01,9.1,7,550,14
103121690291,5e472bd78d4540d1bc4dabec714a747e,AG_MOD_C,RG02,R01,1.9,1,520,15
103121690291,5e472bd78d4540d1bc4dabec714a747e,AG_MOD_O1,TG01,T01,2.2,2,520,18
301045290507,5e4b5ba48adf4e6ca92f778d1914c4b9,AG_MOD_C,RG01,R01,0,3,990,13
104011720126,5e4cbc0177e8462e9217e5a3fe427aec,AG_MOD_C,RG01,R01,0,7,1300,13
104011720126,5e4cbc0177e8462e9217e5a3fe427aec,AG_MOD_C,RG02,R01,.3,5,1290,12
204053450449,5e4e4bbb71854a06995b3be180c568ac,AG_MOD_C,RG01,R01,.6,7,1130,13
313018110017,5e5ac829deb840d4b660851ebe60b2f6,AG_MOD_C,RG01,R01,.1,13,750,12
313018110017,5e5ac829deb840d4b660851ebe60b2f6,AG_MOD_C,RG02,R01,.2,18,710,12
307106820011,5e5b9aea95df458fa6840237054aa577,AG_MOD_C,RG01,R01,0,7,1120,13
307106820011,5e5b9aea95df458fa6840237054aa577,AG_MOD_C,RG02,R01,.7,10,1080,14
307116850109,5e656216b04242f69a0705cb29c8f5de,AG_MOD_C,RG01,R01,1.5,34,820,11
307116850109,5e656216b04242f69a0705cb29c8f5de,AG_MOD_C,RG02,R01,0,18,710,13
307116850109,5e656216b04242f69a0705cb29c8f5de,AG_MOD_O1,TG01,T01,0,18,720,12
204033350057,5e75cf1c7bf44ebd86e4a3ee95480672,AG_MOD_C,RG01,R01,.2,3,1050,14
204033350057,5e75cf1c7bf44ebd86e4a3ee95480672,AG_MOD_C,RG02,R01,.1,3,1060,13
204013280191,5e7b5d3a9ece42c4bfb375ba22024ea7,AG_MOD_C,RG01,R01,1,3,1190,14
204013280191,5e7b5d3a9ece42c4bfb375ba22024ea7,AG_MOD_C,RG02,R01,.6,2,1190,15
201102680108,5e81554ed8634cd681eec157cb95ddf9,AG_MOD_C,RG01,R01,.2,4,1020,13
201102680108,5e81554ed8634cd681eec157cb95ddf9,AG_MOD_C,RG01,R02,.1,4,1020,13
201102680108,5e81554ed8634cd681eec157cb95ddf9,AG_MOD_C,RG01,R03,.1,4,1020,13
203023050166,5e820e305d6b4d5ab713d38adb101621,AG_MOD_C,RG01,R01,.2,12,950,13
203023050166,5e820e305d6b4d5ab713d38adb101621,AG_MOD_C,RG02,R01,0,5,960,11
203023050166,5e820e305d6b4d5ab713d38adb101621,AG_MOD_C,RG03,R01,.6,10,910,12
313028170191,5e89032e28844557a952b8e14049f00b,AG_MOD_J,DG01,D01,.3,2,350,23
313028170191,5e89032e28844557a952b8e14049f00b,AG_MOD_C,RG01,R01,.4,3,360,12
313028170191,5e89032e28844557a952b8e14049f00b,AG_MOD_C,RG02,R01,.2,3,350,13
208034420333,5e8b7ad50cec411e9a0f179e26657838,AG_MOD_C,RG01,R01,.6,1,1170,16
204033380273,5e900f6c04954d43af406e0720e43a70,AG_MOD_C,RG01,R01,.9,4,1200,12
204033380273,5e900f6c04954d43af406e0720e43a70,AG_MOD_C,RG02,R01,.1,4,1190,14
209064730014,5ea0bd9833c045a5ac729d88179192a2,AG_MOD_C,RG01,R01,0,6,1050,12
209064730014,5ea0bd9833c045a5ac729d88179192a2,AG_MOD_C,RG02,R01,.3,4,1040,16
209064730014,5ea0bd9833c045a5ac729d88179192a2,AG_MOD_C,RG03,R01,0,6,1050,13
104011750099,5ea471a59b4943ceb25a6046d2161417,AG_MOD_C,RG01,R01,.3,1,1200,14
104011750099,5ea471a59b4943ceb25a6046d2161417,AG_MOD_C,RG02,R01,.2,2,1200,14
203053170108,5ead103e8ed84a1d86c8b7588431443d,AG_MOD_C,RG01,R01,.2,7,1000,16
203053170108,5ead103e8ed84a1d86c8b7588431443d,AG_MOD_C,RG01,R02,.1,9,1010,19
203053170108,5ead103e8ed84a1d86c8b7588431443d,AG_MOD_C,RG01,R03,.1,9,1010,18
308036990054,5eb0e1bb69a84b63ac524f5d13ae4803,AG_MOD_C,RG01,R01,0,5,600,12
302035520065,5eb5e88c27644612904bbc84905a82d2,AG_MOD_C,RG01,R01,1.5,1,660,14
302035520065,5eb5e88c27644612904bbc84905a82d2,AG_MOD_C,RG02,R01,1.7,2,660,18
104081910019,5ebbbe66932d43d1947485f6b42ee93c,AG_MOD_J,DG01,D01,1.2,2,1260,14
104081910019,5ebbbe66932d43d1947485f6b42ee93c,AG_MOD_C,RG01,R01,.2,5,1270,13
104081910019,5ebbbe66932d43d1947485f6b42ee93c,AG_MOD_C,RG02,R01,1.1,2,1270,14
303075890376,5ec43c593a594d8a9ad2ec1cf663cdf7,AG_MOD_C,RG01,R01,.2,5,780,15
306026530021,5ecd3a1be00646faac723627ecc17cab,AG_MOD_C,RG01,R01,.4,6,670,13
306026530021,5ecd3a1be00646faac723627ecc17cab,AG_MOD_O1,RG01,T01,.4,6,670,13
308057020226,5ed81835c4ae4ba09eb1b7f13c5c4c82,AG_MOD_C,RG01,R01,6.5,1,700,16
308057020226,5ed81835c4ae4ba09eb1b7f13c5c4c82,AG_MOD_C,RG02,R01,1.4,1,720,18
308057020226,5ed81835c4ae4ba09eb1b7f13c5c4c82,AG_MOD_C,RG03,R01,3.9,1,700,14
308057020226,5ed81835c4ae4ba09eb1b7f13c5c4c82,AG_MOD_C,RG04,R01,3.9,1,700,15
101051210153,5eda2484a72f4528a4b017ad899e6920,AG_MOD_C,RG01,R01,0,3,1360,16
313038240183,5eed43aec03d4b579e4d5c1102aa66ef,AG_MOD_C,RG01,R01,0,6,380,12
312048030226,5ef068bb20c240bab540f808911c7384,AG_MOD_C,RG01,R01,.3,1,510,14
206154080016,5ef5aa3acbd64296b90ea6f81d18df7f,AG_MOD_C,RG01,R01,.7,3,1190,16
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,AG_MOD_J,DG01,D01,.3,3,1200,15
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,AG_MOD_C,RG01,R01,.3,4,1220,13
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,AG_MOD_C,RG02,R01,.4,3,1220,14
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,AG_MOD_C,RG03,R01,.7,3,1220,14
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,AG_MOD_O1,TG01,T01,.3,4,1220,13
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,AG_MOD_O1,TG01,T02,.4,3,1220,14
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,AG_MOD_O1,TG03,T03,.3,3,1200,15
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,AG_MOD_O1,TG04,T04,.7,3,1220,14
30703665,5f0804a431bc4034b118de593d85c7fc,AG_MOD_C,RG01,R01,1,21,590,14
205073670172,5f10cd4432d84bcabb2de31ff5cf1fad,AG_MOD_C,RG01,R01,.5,1,500,17
205073670172,5f10cd4432d84bcabb2de31ff5cf1fad,AG_MOD_C,RG02,R01,.9,1,500,18
104011750009,5f14f465f9eb44b0a6460c4bb1a2c77e,AG_MOD_C,RG01,R01,.1,5,1200,14
104011750009,5f14f465f9eb44b0a6460c4bb1a2c77e,AG_MOD_C,RG02,R01,0,4,1200,15
101041180243,5f18328c9ef1440e9e8e2667ae43f1d4,AG_MOD_C,RG01,R01,0,3,1420,13
101041180243,5f18328c9ef1440e9e8e2667ae43f1d4,AG_MOD_O1,TG01,T01,0,3,1420,13
101041180243,5f18328c9ef1440e9e8e2667ae43f1d4,AG_MOD_O1,TG02,T02,0,3,1420,13
309017110039,5f1f898480d04b9aaa9ad6e1da96d694,AG_MOD_C,RG01,R01,0,2,640,16
309017110039,5f1f898480d04b9aaa9ad6e1da96d694,AG_MOD_C,RG02,R01,.1,2,640,16
104041860022,5f216fb5561b437080fd866f93eb1a4a,AG_MOD_C,RG01,R01,0,4,1330,12
306016460125,5f2bac72f9b04492abd300234962fe97,AG_MOD_C,RG01,R01,.1,4,610,13
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,AG_MOD_C,RG01,R01,2.3,2,160,15
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,AG_MOD_C,RG02,R01,1.4,2,160,14
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,AG_MOD_C,RG04,R01,.8,2,160,14
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,AG_MOD_C,RG05,R01,.3,2,160,25
304036010303,5f36b4c7890f413dbd36231e294f5d58,AG_MOD_C,RG01,R01,0,2,820,14
304036010303,5f36b4c7890f413dbd36231e294f5d58,AG_MOD_O1,RG01,T01,0,2,820,14
304036010303,5f36b4c7890f413dbd36231e294f5d58,AG_MOD_C,RG02,R01,.2,2,830,18
304036010303,5f36b4c7890f413dbd36231e294f5d58,AG_MOD_C,RG03,R01,170.7,19,1320,14
207044240316,5f3800d8bbd44496a60ff3f85ff98076,AG_MOD_C,RG01,R01,1,1,1090,15
304015910096,5f3e0d7b29a34e089bc86ab62fa7b097,AG_MOD_C,RG01,R01,.3,8,1050,14
304015910096,5f3e0d7b29a34e089bc86ab62fa7b097,AG_MOD_C,RG02,R01,0,15,1050,11
312017900095,5f4363f9666b4eb09487c5513d15cf28,AG_MOD_C,RG01,R01,.1,3,620,13
207044260317,5f4b71de19e64baa8394a1cf31915411,AG_MOD_J,DG01,D01,.3,3,1050,14
207044260317,5f4b71de19e64baa8394a1cf31915411,AG_MOD_C,RG01,R01,.2,4,1060,13
207044260317,5f4b71de19e64baa8394a1cf31915411,AG_MOD_O1,RG01,T01,.3,3,1050,14
103081620042,5f4bc82d7ed94bebb62dfe3db9e6afae,AG_MOD_O1,TG01,T01,.1,6,600,11
101041160091,5f5a9dcee1284610af7fb58638d4bf67,AG_MOD_C,RG01,R01,.2,21,1280,12
104041860105,5f5b227be47245d0968df5a55da5ca35,AG_MOD_C,RG01,R01,1.6,5,1290,14
208014390181,5f5ea9e68ddd418c94a4a9c17d8acb8e,AG_MOD_C,RG01,R01,2.3,2,1280,14
210835100314,5f6550b992ed4252b0f8e8a607c05dea,AG_MOD_C,RG01,R01,.8,5,1220,13
210835100314,5f6550b992ed4252b0f8e8a607c05dea,AG_MOD_C,RG02,R01,.5,7,1230,14
305046260122,5f6b2faffc514f63a9f630e43f860cc4,AG_MOD_C,RG01,R01,.1,7,660,15
304036010165,5f725f58a2ae456a857b46a682fdd737,AG_MOD_C,RG01,R01,0,2,830,13
304036010165,5f725f58a2ae456a857b46a682fdd737,AG_MOD_O1,TG01,T01,0,2,840,14
313038240042,5f735e4ede9e412793fca617bdf66fe5,AG_MOD_C,RG01,R01,1.1,4,360,13
304036030007,5f8084f060a14c589f41ad08c0599e3c,AG_MOD_C,RG01,R01,.2,3,940,13
311077770114,5f86a374c386454490b8b40fd75314ac,AG_MOD_C,RG01,R01,1.6,3,60,13
206104010044,5f894c2f6fd840679e743d6852fb4ba7,AG_MOD_J,DG01,D01,.6,4,1210,16
206104010044,5f894c2f6fd840679e743d6852fb4ba7,AG_MOD_C,RG01,R01,1.6,2,1230,13
206104010044,5f894c2f6fd840679e743d6852fb4ba7,AG_MOD_C,RG02,R01,1.1,1,1220,14
206104010044,5f894c2f6fd840679e743d6852fb4ba7,AG_MOD_C,RG03,R01,1.2,1,1220,13
206104010044,5f894c2f6fd840679e743d6852fb4ba7,AG_MOD_C,RG04,R01,1.2,1,1220,14
209054710250,5f8a189182774d8b82e93d905559d4dd,AG_MOD_C,RG01,R01,.5,3,870,15
209054710250,5f8a189182774d8b82e93d905559d4dd,AG_MOD_C,RG02,R01,3.7,1,840,20
308057050195,5f8d7573d93f43879c4338dc3ce18aed,AG_MOD_C,RG01,R01,.3,2,700,14
105052090067,5f8dd724f5bd4f86951f487c04b042d5,AG_MOD_C,RG01,R01,.2,4,1300,12
105052090067,5f8dd724f5bd4f86951f487c04b042d5,AG_MOD_C,RG02,R01,.2,5,1300,12
105011980260,5f9075cff7df4b899673d0649d9455df,AG_MOD_C,RG01,R01,0,1,1200,15
306016460207,5f90cb135a994303a7ee622748733f7d,AG_MOD_C,RG01,R01,1.7,6,540,16
306026530207,5f92785051f646b9abbe381c8e978db0,AG_MOD_C,RG01,R01,0,2,690,18
306026530207,5f92785051f646b9abbe381c8e978db0,AG_MOD_C,RG02,R01,.8,43,760,12
306026530207,5f92785051f646b9abbe381c8e978db0,AG_MOD_O1,RG02,T01,.8,43,760,12
201022570111,5f93ccdd6b904b34bb659f48efc97194,AG_MOD_C,RG01,R01,1.1,4,980,13
303025720014,5f950f24f39f49fdbd02aa57d22a067e,AG_MOD_C,RG01,R01,.7,1,630,36
303025720014,5f950f24f39f49fdbd02aa57d22a067e,AG_MOD_C,RG02,R01,.4,1,630,36
303025720014,5f950f24f39f49fdbd02aa57d22a067e,AG_MOD_C,RG03,R01,.4,1,630,36
303025720014,5f950f24f39f49fdbd02aa57d22a067e,AG_MOD_C,RG04,R01,.1,2,630,36
308057020253,5f99665677344d0bbf4a3728f4d266b2,AG_MOD_C,RG01,R01,.5,2,710,17
308057020253,5f99665677344d0bbf4a3728f4d266b2,AG_MOD_C,RG02,R01,2.2,2,730,14
102031340027,5fa5fa5af91c40d4aaef8fb0d459dadc,AG_MOD_C,RG01,R01,.2,4,530,13
102031340027,5fa5fa5af91c40d4aaef8fb0d459dadc,AG_MOD_C,RG02,R01,.3,3,530,15
101041180058,5fa7f3e67ac94eb7b3beb3a05387c2d1,AG_MOD_C,RG01,R01,0,9,1390,13
101041180058,5fa7f3e67ac94eb7b3beb3a05387c2d1,AG_MOD_O1,TG01,T01,0,8,1390,12
103041560011,5facd51c70be45edba22c3dc65633cbf,AG_MOD_O1,TG01,T01,.1,12,550,11
207044240232,5fadb8f9670d43cbb5d3b7977de6f88a,AG_MOD_C,RG01,R01,.8,1,1110,16
102011250028,5fb15c46222c4221b9fbb4fd50076129,AG_MOD_C,RG01,R01,.1,24,560,15
102011250028,5fb15c46222c4221b9fbb4fd50076129,AG_MOD_O1,TG01,T01,0,13,550,17
201022570167,5fc7e0a190224185acf55eda2eed741d,AG_MOD_C,RG01,R01,.1,5,1010,12
201022570167,5fc7e0a190224185acf55eda2eed741d,AG_MOD_C,RG02,R01,1.3,4,970,13
201022570167,5fc7e0a190224185acf55eda2eed741d,AG_MOD_C,RG03,R01,1,6,980,12
304036000134,5fca61b9cf6c4512b08853ec0d5217e1,AG_MOD_C,RG01,R01,0,5,930,17
304036000134,5fca61b9cf6c4512b08853ec0d5217e1,AG_MOD_C,RG02,R01,0,5,930,15
301065330216,5fceb29d59e841dd8b708aff8d658ecb,AG_MOD_C,RG01,R01,2,2,490,14
202042930145,5fcf0df839514c9685776a914ee50be5,AG_MOD_O1,TG02,T03,0,3,500,14
202042930145,5fcf0df839514c9685776a914ee50be5,AG_MOD_O1,TG03,T04,0,3,500,14
105082150106,5fd3e75590d64dfd903099901bbbd33c,AG_MOD_C,RG01,R01,.5,3,1470,13
105082150106,5fd3e75590d64dfd903099901bbbd33c,AG_MOD_C,RG01,R02,.2,7,1450,12
312017940141,5fd7cbf1eeaa4ac3a88ecbb4642e08a7,AG_MOD_C,RG01,R01,.1,1,480,23
311067720348,5fd93c601d0f45fe88568f22c0e84801,AG_MOD_C,RG01,R01,.7,1,60,14
101021120079,5fdab8a3b4974c93a25d4111b8537761,AG_MOD_C,RG01,R01,.2,6,1270,15
101021120079,5fdab8a3b4974c93a25d4111b8537761,AG_MOD_C,RG02,R01,0,12,1280,13
101021120079,5fdab8a3b4974c93a25d4111b8537761,AG_MOD_C,RG02,R02,.2,6,1270,16
207044230112,5fe38d7eb3c747cdba0dc8dc224509db,AG_MOD_J,DG01,D01,.2,1,1090,18
207044230112,5fe38d7eb3c747cdba0dc8dc224509db,AG_MOD_C,RG01,R01,.1,3,1100,15
207044230112,5fe38d7eb3c747cdba0dc8dc224509db,AG_MOD_O1,RG01,T01,.1,3,1100,15
312017890123,5fe8341c299642a8965959de5f09c801,AG_MOD_C,RG01,R01,0,1,520,14
312017890123,5fe8341c299642a8965959de5f09c801,AG_MOD_C,RG02,R01,0,1,520,14
103011510064,5ffda640c3e64c559e321f3c9956bced,AG_MOD_O1,TG01,T01,.1,5,580,13
201112710132,600b7e246f0648d3a73143e13508ac1e,AG_MOD_C,RG01,R01,.3,1,1060,14
201112710132,600b7e246f0648d3a73143e13508ac1e,AG_MOD_C,RG01,R02,.3,1,1060,15
201112710132,600b7e246f0648d3a73143e13508ac1e,AG_MOD_C,RG01,R03,.3,1,1060,14
303065840342,600dd1bd24db40d3a20e2df4289bbec1,AG_MOD_C,RG01,R01,0,1,570,14
303065840342,600dd1bd24db40d3a20e2df4289bbec1,AG_MOD_C,RG02,R01,.1,2,570,14
206023810308,6015622e34b441bbbac470a977557261,AG_MOD_C,RG01,R01,4.1,4,1230,12
206023810308,6015622e34b441bbbac470a977557261,AG_MOD_C,RG02,R01,4.2,4,1230,13
206023810308,6015622e34b441bbbac470a977557261,AG_MOD_C,RG03,R01,4.2,5,1230,12
206023810308,6015622e34b441bbbac470a977557261,AG_MOD_C,RG04,R01,4.3,5,1230,13
206023810308,6015622e34b441bbbac470a977557261,AG_MOD_C,RG05,R01,4.3,6,1230,13
303025730336,601f7371cb1f42f288f18f33337f4d1b,AG_MOD_C,RG01,R01,.2,2,630,36
303025730336,601f7371cb1f42f288f18f33337f4d1b,AG_MOD_C,RG02,R01,.2,2,630,36
307066710042,6027ac534aa54a7fb9a838153101b63b,AG_MOD_C,RG01,R01,0,13,850,12
307066710042,6027ac534aa54a7fb9a838153101b63b,AG_MOD_C,RG01,R02,.1,10,850,12
307066710042,6027ac534aa54a7fb9a838153101b63b,AG_MOD_O1,TG01,T01,.1,12,850,12
311067740017,603b3059538343888c1b19aae0610e60,AG_MOD_C,RG01,R01,48.2,2,70,18
312017850122,603c0b3e7af7477f88c47984aa61e111,AG_MOD_C,RG01,R01,.3,2,650,12
312017850122,603c0b3e7af7477f88c47984aa61e111,AG_MOD_C,RG02,R01,.5,3,630,13
107432500194,6043355a748145a89c433a4172375d93,AG_MOD_C,RG01,R01,0,9,1300,11
202012840012,604cad16c6a8434aacb0136c70ad67d3,AG_MOD_C,RG01,R01,.6,3,500,14
202012840012,604cad16c6a8434aacb0136c70ad67d3,AG_MOD_C,RG02,R01,0,3,500,15
304015920413,605da1cd9b7946b3bec6712adb0d13bc,AG_MOD_C,RG01,R01,0,9,1160,13
304015920413,605da1cd9b7946b3bec6712adb0d13bc,AG_MOD_O1,TG01,T01,0,8,1160,14
305026210095,60680c89d49a4925beacab12c09e7826,AG_MOD_C,RG01,R01,0,6,650,16
305026210095,60680c89d49a4925beacab12c09e7826,AG_MOD_C,RG02,R01,.1,4,650,15
308016920006,6070c3c6bd8941f99b28478d71398fd5,AG_MOD_C,RG01,R01,.5,7,560,13
308016920006,6070c3c6bd8941f99b28478d71398fd5,AG_MOD_O1,RG01,T01,.5,7,560,13
313038250041,6078b5ad16ae490a9d61829e12e39e2b,AG_MOD_C,RG01,R01,0,4,380,13
304036060063,6078c8d732ed46d7a47df2ab6684b817,AG_MOD_C,RG01,R01,.1,1,740,13
