country,year,varName_harmonized,varName_source,varLabel_source,comment,dataset_name,dataset_doi,pctMissing
Uganda,2013-2014,harvest_year_begin,a5aq6e_1,in what year did harvest begin,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,27.428330917083667
Uganda,2013-2014,harvest_year_end,a5aq6f_1,in what year did harvest end,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,27.31609222279381
Uganda,2013-2014,season,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,0
Uganda,2013-2014,adm1,region,Region,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,0
Uganda,2013-2014,adm2,district_name,L1_name,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,0
Uganda,2013-2014,adm3,subcounty_name,L2_name,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,0
Uganda,2013-2014,adm4,parish_name,L3_name,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,0
Uganda,2013-2014,lat,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,100
Uganda,2013-2014,lon,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,100
Uganda,2013-2014,GPS_level,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,100
Uganda,2013-2014,plot_area_measured_ha,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,100
Uganda,2013-2014,dataset_name,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,NA
Uganda,2019-20,hhID,hhid,Unique household identifier in 2019/20/ Unique 32-character long identifier of the interview,"hhid was changed again since 2018/19, the old ones are available in the raw data",UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0
Uganda,2019-20,plotID,pltid,Plot identifier,may not be unique,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0
Uganda,2019-20,plot_area_reported_localUnit,"s4aq07, s4bq07",7.What was the total area of %rostertitle% planted?,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0.39626897518746573
Uganda,2019-20,crop_area_share,"s4aq09, s4bq09",9. Approximately what percentage of the plot area was under this %rostertitle%?,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,47.1499116015363
Uganda,2019-20,planting_month,"s4aq09_1, s4bq09_1",9.1. What month was the crop planted?,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,10.315186246418339
Uganda,2019-20,planting_year,"s4aq09_2, s4bq09_2",9.2. What year was the crop planted?(YYYY),9998 as planting year,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,10.315186246418339
Uganda,2019-20,fieldID,parcelID,Parcel identifier,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0
Uganda,2019-20,plot_area_reported_ha,NA,NA,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0.39626897518746573
Uganda,2019-20,localUnit_area,NA,NA,according to questionnaire,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0.39626897518746573
Uganda,2019-20,crop,cropID,Id in crop_code,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0
Uganda,2019-20,harvest_month_begin,"s5aq06e_1, s5bq06e_1","6e. Month harvest began (2018, full harvest, condition1)",NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,28.34237639456197
Uganda,2019-20,harvest_year_begin,"s5aq06e_1_1, s5bq06e_1_1","6e1. Year harvest began (2018, full harvest, condition1)",range 20 to 2819,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,28.34237639456197
Uganda,2019-20,harvest_month_end,"s5aq06f_1, s5bq06f_1","6f. Month harvest ended (2018, full harvest, condition1)",NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,27.81198561238798
Uganda,2019-20,harvest_year_end,"s5aq06f_1_1, s5bq06f_1_1","6f1. Year harvest ended (2018, full harvest, condition1)",range 24 to 2819,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,27.824178503932206
Uganda,2019-20,season,NA,NA,two visits,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0
Uganda,2019-20,adm1,district,District Name,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0.02438578308845943
Uganda,2019-20,adm2,s1aq03a,3. Sub-County/Division/Town Council,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0.02438578308845943
Uganda,2019-20,adm3,s1aq04a,4. Parish/Ward,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0.02438578308845943
Uganda,2019-20,lat,NA,NA,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,100
Uganda,2019-20,lon,NA,NA,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,100
Uganda,2019-20,GPS_level,NA,NA,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,100
Uganda,2019-20,plot_area_measured_ha,NA,NA,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,100
Uganda,2019-20,adm4,NA,NA,no village name,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,100
Uganda,2019-20,dataset_name,NA,NA,NA,UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,NA
Uganda,2019-20,dataset_doi,NA,NA,ADDITIONAL COMMENT: warnings in R code: funs() was deprecated in dplyr 0.8.0.; One or more parsing issues (harvest_month/year_begin/end),UGA_2019_UNPS_v03_M,https://doi.org/10.48529/nqzx-f196,0
Uganda,2015-16,hhID,HHID,Household number,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,0
Uganda,2015-16,plotID,plotID,Plot identifier,"plotID may not be unique, not all rows in the original dataset are unique",UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,0.021942335542195112
Uganda,2015-16,plot_area_reported_localUnit,"a4aq7, a4bq7",total area of plot planted,sometimes 0.000,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,1.5096326853030237
Uganda,2015-16,crop_area_share,"a4aq9, a4bq9","what percentage of the plot area was under this crop?, approximately what percentage of the plot area was under this crop?",NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,27.182165269671305
Uganda,2015-16,planting_month,"a4aq9_1, a4bq9_1",Month crop planted,implausible planting month: 99,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,71.90942203888181
Uganda,2015-16,planting_year,"a4aq9_2, a4bq9_2",Year crop planted,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,62.83846052573836
Uganda,2015-16,fieldID,parcelID,Parcel identifier,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,0
Uganda,2015-16,plot_area_reported_ha,NA,NA,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,1.5096326853030237
Uganda,2015-16,localUnit_area,NA,NA,"acres, according to questionnaire",UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,1.5096326853030237
Uganda,2015-16,crop,cropID,"Crop name, Crop_code2:crop name",NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,0
Uganda,2015-16,harvest_month_begin,"a5aq6e, a5bq6e",in what month did the harvest begin?,up to month 26,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,78.29903014876903
Uganda,2015-16,harvest_year_begin,"a5aq6e_1, a5bq6e_1",in what year did the harvest begin?,year 216 included,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,78.29903014876903
Uganda,2015-16,harvest_month_end,"a5aq6f, a5bq6f",in what month did the harvest end?,up to month 26,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,76.79378593057446
Uganda,2015-16,harvest_year_end,"a5aq6f_1, a5bq6f_1",in what year did the harvest end?,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,76.79378593057446
Uganda,2015-16,season,NA,NA,two visits,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,0
Uganda,2015-16,adm1,district_name,L1name,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,1.4964672839777067
Uganda,2015-16,adm2,subcounty_name,L2name,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,1.4964672839777067
Uganda,2015-16,adm3,parish_name,L3name,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,1.4964672839777067
Uganda,2015-16,adm4,village_name,L4name,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,1.4964672839777067
Uganda,2015-16,lat,NA,NA,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,100
Uganda,2015-16,lon,NA,NA,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,100
Uganda,2015-16,GPS_level,NA,NA,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,100
Uganda,2015-16,plot_area_measured_ha,NA,NA,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,100
Uganda,2015-16,dataset_name,NA,NA,NA,UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,NA
Uganda,2015-16,dataset_doi,NA,NA,"ADDITIONAL COMMENT: warnings in R code: funs() was deprecated in dplyr 0.8.0., Detected an unexpected many-to-many relationship between `x` and `y`",UGA_2015_UNPS_v02_M,https://doi.org/10.48529/hm2z-2k12,0
Uganda,2018-19,hhID,hhid,Unique household identifier in 2018/19/ InterviewId,"hhid was changed since 2016, both are available in the raw data",UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0
Uganda,2018-19,plotID,pltid,Plot identifier,plotID may not be unique,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0
Uganda,2018-19,plot_area_reported_localUnit,"s4aq07, s4bq07",7.What was the total area of %rostertitle% planted?,sometimes 0.00,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,1.1422769386978042
Uganda,2018-19,crop_area_share,"s4aq09, s4bq09",9. Approximately what percentage of the plot area was under this %rostertitle%?,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,30.955705038710494
Uganda,2018-19,planting_month,"s4aq09_1, s4bq09_1",9.1. What month was the crop planted?,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,12.850615560350299
Uganda,2018-19,planting_year,"s4aq09_2, s4bq09_2",9.2. What year was the crop planted?(YYYY),range: 2 to 20186,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,12.837923594364767
Uganda,2018-19,fieldID,parcelID,Parcel identifier,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0
Uganda,2018-19,plot_area_reported_ha,NA,NA,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,1.1422769386978042
Uganda,2018-19,localUnit_area,NA,NA,according to questionnaire,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,1.1422769386978042
Uganda,2018-19,crop,cropID,Roster instance identifier,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0
Uganda,2018-19,harvest_month_begin,"s5aq06e_1, s5bq06e_1",6e. In what month did the harvest begin?,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,22.12209671278081
Uganda,2018-19,harvest_year_begin,"s5aq06e_1_1, s5bq06e_1_1",6e_1. In what year did the harvest begin? (YY),range: 0 to 20186,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,22.12209671278081
Uganda,2018-19,harvest_month_end,"s5aq06f_1, s5bq06f_1","6f. In what month did the harvest end?,",NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,21.785759614164235
Uganda,2018-19,harvest_year_end,"s5aq06f_1_1, s5bq06f_1_1",6f_1. In what year did the harvest end? (YY),range: 201 to 2818,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,21.792105597157
Uganda,2018-19,season,NA,NA,two visits,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0
Uganda,2018-19,adm1,district_2018/ distirct_name,District name,different label in study documentation and .csv file,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0.9328594999365402
Uganda,2018-19,adm2,subcounty_2018/ subcounty_name,Sub country name,different label in study documentation and .csv file,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0.9328594999365402
Uganda,2018-19,adm3,parish_2018/ parish_name,Parish Code,different label in study documentation and .csv file,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0.9328594999365402
Uganda,2018-19,adm4,village/ ???,NA,label non existent in study documentary,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0.9328594999365402
Uganda,2018-19,lat,NA,NA,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,100
Uganda,2018-19,lon,NA,NA,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,100
Uganda,2018-19,GPS_level,NA,NA,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,100
Uganda,2018-19,plot_area_measured_ha,NA,NA,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,100
Uganda,2018-19,dataset_name,NA,NA,NA,UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,NA
Uganda,2018-19,dataset_doi,NA,NA,ADDITIONAL COMMENT: warnings in R code: funs() was deprecated in dplyr 0.8.0.; One or more parsing issues (harvest_month/year_begin/end),UGA_2018_UNPS_v02_M,https://doi.org/10.48529/ttyg-m774,0
Nigeria,2015,adm1,zone,Zone code,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0
Nigeria,2015,adm2,state,State code,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0
Nigeria,2015,adm3,lga,LGA code,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0
Nigeria,2015,adm4,ea,EA CODE,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,100
Nigeria,2015,lat,lat_dd_mod,Latitude Modified,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0.19120458891013384
Nigeria,2015,lon,lon_dd_mod,Longitude Modified,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0.19120458891013384
Nigeria,2015,GPS_level,NA,NA,EA centroid,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0.19120458891013384
Nigeria,2015,hhID,hhid,hhid,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0
Nigeria,2015,plotID,plotid,"Id in ""plot_roster""",NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0
Nigeria,2015,crop,cropcode,Id in Sec11f_crops,Code is available to combine crops into simpler categories but not used to generate the current dataset,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0
Nigeria,2015,season,NA,NA,Only one agricultural season is tracked in Nigeria,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0
Nigeria,2015,plot_area_measured_ha,s11aq4c,Area of Plot Measured with GPS; What is the area of this plot (%rostertitle%)? ENUMERATOR: MEASURE THE ARE,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,15.520824673705214
Nigeria,2015,plot_area_reported_ha,NA,NA,Generated from WB conversion table,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,1.413251309335772
Nigeria,2015,plot_area_reported_localUnit,s11aq4b,What is the unit of [PLOT],NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,1.3799983373514009
Nigeria,2015,localUnit_area,s11aq4aa,What is the area of [PLOT]?,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,1.413251309335772
Nigeria,2015,crop_area_share,sa3iq5c,WHAT WAS THE LAND AREA OF [CROP] HARVESTED? (PERCENT OF PLOT AREA),"Generated from farmer-reported area planted for tree/permanet crops, including cassava (see s11fq4a/sa3iq5a) when proportion of area planted was not available. Note that the sum of reported area planted for multiple crops sometimes is greater than the plot area; code is available to rescale to plot area",NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,1.188793748441267
Nigeria,2015,planting_year,s11fq3_2,When did you plant the seeds for [CROP] on [PLOT]? (YEAR),NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,10.74902319394796
Nigeria,2015,planting_month,s11fq3_1,When was most of the [CROP] seeds palnted on [PLOT] this agricultural season?,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,10.757336436944053
Nigeria,2015,harvest_year_begin,sa3iq4a2,When did household start the harvest of [CROP] from [PLOT]? (YEAR),NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,15.903233851525481
Nigeria,2015,harvest_month_begin,sa3iq4a1,When did household start the harvest of [CROP] from [PLOT]? (MONTH),NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,15.903233851525481
Nigeria,2015,harvest_year_end,sa3iq6c2,When did your household complete harvest of [CROP] from [PLOT]? (YEAR),NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,24.31623576357137
Nigeria,2015,harvest_month_end,sa3iq6c1,When did your household complete harvest of [CROP] from [PLOT]? (MONTH),NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,24.341175492559646
Nigeria,2015,dataset_name,NA,NA,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,NA
Nigeria,2015,dataset_doi,NA,NA,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,0
Nigeria,2018,adm1,zone,Zone code,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,adm2,state,State code,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,adm3,lga,LGA code,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,adm4,ea,EA CODE,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,100
Nigeria,2018,lat,lat_dd_mod,Latitude Modified,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,lon,lon_dd_mod,Longitude Modified,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,GPS_level,NA,NA,EA centroid,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,hhID,hhid,hhid,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,plotID,plotid,"Id in ""plot_roster""",NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,crop,cropcode,Id in Sec11f_crops,Code is available to combine crops into simpler categories but not used to generate the current dataset,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0.18928268389791789
Nigeria,2018,season,NA,NA,"Only one agricultural season is tracked in Nigeria; labeled as ""main season""",NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,plot_area_measured_ha,s11aq4c,Area of Plot Measured with GPS; What is the area of this plot (%rostertitle%)? ENUMERATOR: MEASURE THE ARE,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,16.604660270217348
Nigeria,2018,plot_area_reported_ha,NA,NA,Generated from WB conversion table,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,plot_area_reported_localUnit,s11aq4b,What is the unit of [PLOT],NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,localUnit_area,s11aq4aa,What is the area of [PLOT]?,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Nigeria,2018,crop_area_share,s11fq1/s11fq4,"Approximately what percent of [PLOT] is planted with [CROP]?/Approximately, what percent of [PLOT] was planted with [TREE/PERMANENT CROP]?",Note that the sum of areas planted frequently adds up to more than the total measured or reported area of the plot; code is availble to rescale these areas down to the plot area,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,4.967038705045362
Nigeria,2018,planting_year,s11fq3_2,When did you plant the seeds for [CROP] on [PLOT]? (YEAR),NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,7.616996279616213
Nigeria,2018,planting_month,s11fq3_1,When was most of the [CROP] seeds palnted on [PLOT] this agricultural season?,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,7.616996279616213
Nigeria,2018,harvest_year_begin,sa3iq4a2,When did household start the harvest of [CROP] from [PLOT]? (YEAR),NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,28.6273741922851
Nigeria,2018,harvest_month_begin,sa3iq4a1,When did household start the harvest of [CROP] from [PLOT]? (MONTH),NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,28.6273741922851
Nigeria,2018,harvest_year_end,sa3iq6c2,When did your household complete harvest of [CROP] from [PLOT]? (YEAR),NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,35.258795117812156
Nigeria,2018,harvest_month_end,sa3iq6c1,When did your household complete harvest of [CROP] from [PLOT]? (MONTH),NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,35.258795117812156
Nigeria,2018,dataset_name,NA,NA,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,NA
Nigeria,2018,dataset_doi,NA,NA,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,0
Niger,2011-2012,hhID,hid,Household identifier,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,adm1,ms00q10,Region,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,adm2,ms00q11,Departement,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,lat,LAT_DD_MOD,EA Latitude (WGS84) Modified,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,lon,LON_DD_MOD,EA Longitude (WGS84) Modified,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,GPS_level,NA,NA,coordinates of the grappe (cluster),NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,fieldID,as02bq01,Field number,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,plotID,as01qn,id number,in case parcel number is wrong,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0.03949447077409163
Niger,2011-2012,plot_area_reported_ha,NA,NA,converted from m2 to Ha,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,1.1848341232227488
Niger,2011-2012,plot_area_reported_localUnit,as02bq08,How much area was given to the cultivation of each crop?(square meters),NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,1.1848341232227488
Niger,2011-2012,localUnit_area,as02bq08,How much area was given to the cultivation of each crop?(square meters),NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,planting_month,as02bq11,In which month did you plant this produce for the first time this season?,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,crop,as02bq06,Crop code,the actual souce value,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2011-2012,planting_year,NA,NA,missing,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,crop_area_share,NA,"Surface cultivée consacrée à chaque culture, Superficie de la parcelle GPS (en mètre carré)",missing,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,plot_area_measured_ha,NA,NA,missing,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,dataset_name,NA,NA,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,NA
Niger,2014-2015,hhID,"grappe, exploitation","grappe, exploitation",combination of both grappe and exploitation,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0
Niger,2014-2015,lat,LAT_DD_MOD,EA Latitude (WGS84 Modified),taken from earlier wave (NER_2011_ECVMA_v01_M),NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0
Niger,2014-2015,lon,LON_DD_MOD,EA Longirude (WGS84 Modified),taken from earlier wave (NER_2011_ECVMA_v01_M),NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0
Niger,2014-2015,GPS_level,NA,NA,"set to 3, as coordinates are at community level",NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0
Niger,2014-2015,adm1,MS00Q10,Region,"region code, modified to region name using lookup data (see wave documentation report)",NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0
Niger,2014-2015,adm2,MS00Q11,Département,"department code, modified to department name using lookup table (see wave report)",NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0
Niger,2014-2015,adm3,MS00Q12,Commune/Canton,"community code, modified to commune name using lookup table",NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,82.93425491648154
Niger,2014-2015,adm4,NA,NA,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,100
Niger,2014-2015,fieldID,AS01Q01,Numéro du champ,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0
Niger,2014-2015,plotID,AS01Q03,Numéro de la Parcelle,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0
Niger,2014-2015,crop,"AS02BQ06, CULTURE",Code culture,based on crop code description,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,1.7197399818974737
Niger,2014-2015,season,AS02EQ04,Cette parcelle est exploitée pendant la saison des pluies,based on indication of plot being cultivated in the rainy season,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,18.201267176828768
