country,adm1,adm2,adm3,adm4,lat,lon,GPS_level,hhID,fieldID,plotID,crop,season,plot_area_measured_ha,plot_area_reported_ha,plot_area_reported_localUnit,localUnit_area,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,harvest_year,harvest_month,dataset_name,dataset_doi
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550019,rg02,r02,beans,major,0.2428113934349274,0.3035142316765182,0.75,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,maize,major,0.3642170699181091,0.2023428211176788,0.5,acre,,2012.0,10.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,pigeonpea,major,0.3642170699181091,0.2023428211176788,0.5,acre,,2012.0,10.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,maize,major,,0.2023428211176788,0.5,acre,,2012.0,7.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,pigeonpea,major,,0.2023428211176788,0.5,acre,,2012.0,7.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg02,r02,maize,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,7.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg02,r02,pigeonpea,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,7.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg02,r02,tobacco,major,0.2428113934349274,0.2023428211176788,0.5,acre,50.0,2013.0,1.0,,3.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,maize,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,pigeonpea,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,sorghum,major,0.2428113934349274,0.2023428211176788,0.5,acre,12.5,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,maize,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,pigeonpea,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,sorghum,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800038,rg01,r01,other,major,0.2428113934349274,0.2023428211176788,0.5,acre,75.0,2012.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550075,rg01,r01,maize,major,0.283279945517894,0.2023428211176788,0.5,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550075,rg01,r01,pumpkin leaves,major,0.283279945517894,0.2023428211176788,0.5,acre,,2012.0,11.0,,12.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800140,rg01,r01,pigeonpea,major,0.2023428211176788,0.2023428211176788,0.5,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800140,rg02,r02,maize,major,0.283279945517894,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800140,rg03,r03,other,major,0.1618742609409995,0.2023428211176788,0.5,acre,,2012.0,12.0,,4.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800140,rg03,r04,sunflower,major,0.4046856422353577,0.4046856422353577,1.0,acre,,2013.0,2.0,,8.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550067,rg01,r01,maize,major,0.283279945517894,0.2023428211176788,0.5,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550067,rg01,r02,groundnut,major,0.0404685642235357,0.1011714105588394,0.25,acre,,2012.0,11.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550067,rg02,r03,maize,major,0.9307769771413226,0.2023428211176788,0.5,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550067,rg02,r03,pigeonpea,major,0.9307769771413226,0.2023428211176788,0.5,acre,,2012.0,11.0,,8.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550067,rg02,r03,sorghum,major,0.9307769771413226,0.2023428211176788,0.5,acre,,2012.0,11.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg01,r01,maize,major,0.6070284633530365,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg01,r01,pigeonpea,major,0.6070284633530365,0.4046856422353577,1.0,acre,,2012.0,12.0,,7.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg02,r02,maize,major,0.283279945517894,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg02,r02,pigeonpea,major,0.283279945517894,0.4046856422353577,1.0,acre,,2012.0,12.0,,6.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg03,r03,maize,major,0.3642170699181091,0.2023428211176788,0.5,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg03,r03,pigeonpea,major,0.3642170699181091,0.2023428211176788,0.5,acre,,2012.0,12.0,,7.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg04,r04,soyabean,major,0.0404685642235357,0.2023428211176788,0.5,acre,,2012.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg04,r04,pigeonpea,major,0.0404685642235357,0.2023428211176788,0.5,acre,,2012.0,12.0,,7.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg05,r05,soyabean,major,,0.2023428211176788,0.5,acre,,2012.0,12.0,,3.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg05,r05,pigeonpea,major,,0.2023428211176788,0.5,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg06,r06,groundnut,major,0.0404685642235357,0.2023428211176788,0.5,acre,,2012.0,12.0,,3.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800170,rg06,r06,pigeonpea,major,0.0404685642235357,0.2023428211176788,0.5,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550099,rg01,r01,maize,major,0.526091334905965,0.2023428211176788,0.5,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550099,rg01,r01,beans,major,0.526091334905965,0.2023428211176788,0.5,acre,,2012.0,11.0,,3.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550099,rg01,r01,pigeonpea,major,0.526091334905965,0.2023428211176788,0.5,acre,,2012.0,11.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550099,rg01,r01,pumpkin leaves,major,0.526091334905965,0.2023428211176788,0.5,acre,87.5,2012.0,11.0,,3.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.4627,35.1595,3,303065550099,rg01,r01,maize,major,0.526091334905965,0.2023428211176788,0.5,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800116,rg01,r01,maize,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,10.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800116,rg01,r01,sorghum,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,10.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800116,rg01,r01,pigeonpea,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,10.0,,8.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800116,rg01,r01,maize,major,0.2428113934349274,0.4046856422353577,1.0,acre,,2012.0,12.0,,3.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800116,rg01,r01,sorghum,major,0.2428113934349274,0.4046856422353577,1.0,acre,,2012.0,12.0,,6.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800116,rg01,r01,pigeonpea,major,0.2428113934349274,0.4046856422353577,1.0,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,blantyre city,,,-15.860048,35.050407,3,303055800116,rg01,r01,maize,major,,0.2023428211176788,0.5,acre,,2012.0,11.0,,3.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,blantyre city,,,-15.860048,35.050407,3,303055800116,rg01,r01,pigeonpea,major,,0.2023428211176788,0.5,acre,,2012.0,11.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,blantyre city,,,-15.860048,35.050407,3,303055800116,rg02,r02,maize,major,,0.2023428211176788,0.5,acre,,2012.0,11.0,,3.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,blantyre city,,,-15.860048,35.050407,3,303055800116,rg02,r02,pigeonpea,major,,0.2023428211176788,0.5,acre,,2012.0,11.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,blantyre city,,,-15.860048,35.050407,3,303055800116,rg02,r02,sorghum,major,,0.2023428211176788,0.5,acre,25.0,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780017,rg01,r01,maize,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,12.0,,3.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780017,rg01,r01,pigeonpea,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,12.0,,3.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780017,rg01,r01,chinese cabbage,major,0.2428113934349274,0.2023428211176788,0.5,acre,,2012.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800204,rg01,r01,maize,major,0.4451542064588935,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800204,rg01,r01,pigeonpea,major,0.4451542064588935,0.4046856422353577,1.0,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800204,rg01,r01,sorghum,major,0.4451542064588935,0.4046856422353577,1.0,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800204,rg02,r02,maize,major,0.283279945517894,0.2023428211176788,0.5,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800204,rg02,r02,pigeonpea,major,0.283279945517894,0.2023428211176788,0.5,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800204,rg02,r02,sorghum,major,0.283279945517894,0.2023428211176788,0.5,acre,,2012.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800204,rg03,r03,maize,major,0.2023428211176788,0.2023428211176788,0.5,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800204,rg03,r03,pigeonpea,major,0.2023428211176788,0.2023428211176788,0.5,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800204,rg03,r03,sorghum,major,0.2023428211176788,0.2023428211176788,0.5,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780075,rg01,r01,maize,major,0.2023428211176788,0.4046856422353577,1.0,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800090,rg01,r01,tobacco,major,0.5665598991295008,0.4046856422353577,1.0,acre,,2012.0,11.0,,1.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800090,rg01,r01,pigeonpea,major,0.5665598991295008,0.4046856422353577,1.0,acre,,2012.0,11.0,,7.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800090,rg02,r02,maize,major,,0.4046856422353577,1.0,acre,,2012.0,10.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800090,rg02,r02,sorghum,major,,0.4046856422353577,1.0,acre,,2012.0,10.0,,7.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800090,rg02,r02,pigeonpea,major,,0.4046856422353577,1.0,acre,,2012.0,10.0,,7.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800113,rg01,r01,maize,major,0.2023428211176788,0.283279945517894,0.69999999,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800113,rg01,r01,pigeonpea,major,0.2023428211176788,0.283279945517894,0.69999999,acre,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,machinga,,,-15.2318,35.3224,3,303076780103,rg01,r01,maize,major,0.2023428211176788,0.2023428211176788,0.5,acre,,2012.0,11.0,,3.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,machinga,,,-15.2318,35.3224,3,303076780103,rg01,r01,pigeonpea,major,0.2023428211176788,0.2023428211176788,0.5,acre,,2012.0,11.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800121,rg01,r01,tomato,major,0.3237485178351426,0.8093712844707154,2.0,acre,,2012.0,12.0,,2.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800121,rg02,r02,maize,major,0.2428113934349274,0.4046856422353577,1.0,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800121,rg02,r03,pigeonpea,major,0.0809371284470715,0.2023428211176788,0.5,acre,,2012.0,11.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780275,rg01,r01,maize,major,0.4451542064588935,0.6070284633530365,1.5,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780275,rg01,r01,maize,major,0.4451542064588935,0.6070284633530365,1.5,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800109,rg01,r01,maize,major,0.283279945517894,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800109,rg01,r01,pigeonpea,major,0.283279945517894,0.4046856422353577,1.0,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800109,rg02,r02,maize,major,0.4046856422353577,0.2023428211176788,0.5,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800109,rg02,r02,pigeonpea,major,0.4046856422353577,0.2023428211176788,0.5,acre,,2012.0,12.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780218,rg01,r01,maize,major,0.4046856422353577,0.4046856422353577,1.0,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780218,rg02,r02,maize,major,0.4046856422353577,0.4046856422353577,1.0,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800052,rg01,r01,maize,major,0.4451542064588935,0.4046856422353577,1.0,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800052,rg01,r01,soyabean,major,0.4451542064588935,0.4046856422353577,1.0,acre,,2012.0,11.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800052,rg02,r02,maize,major,0.283279945517894,0.2023428211176788,0.5,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780060,rg01,r01,maize,major,0.1618742609409995,0.4046856422353577,1.0,acre,,12.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780060,rg01,r01,pigeonpea,major,0.1618742609409995,0.4046856422353577,1.0,acre,,12.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780060,rg02,r02,maize,major,0.3237485178351426,0.6070284633530365,1.5,acre,,12.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780060,rg02,r02,groundnut,major,0.3237485178351426,0.6070284633530365,1.5,acre,,12.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800069,rg01,r01,maize,major,0.2023428211176788,0.1011714105588394,0.25,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800069,rg01,r01,pigeonpea,major,0.2023428211176788,0.1011714105588394,0.25,acre,,2012.0,12.0,,8.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800069,rg01,r01,sorghum,major,0.2023428211176788,0.1011714105588394,0.25,acre,,2012.0,12.0,,8.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800069,rg02,r02,maize,major,0.2023428211176788,0.1011714105588394,0.25,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800069,rg02,r02,pigeonpea,major,0.2023428211176788,0.1011714105588394,0.25,acre,,2012.0,12.0,,8.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800069,rg02,r02,sorghum,major,0.2023428211176788,0.1011714105588394,0.25,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800069,rg03,r03,tobacco,major,0.2023428211176788,0.1011714105588394,0.25,acre,,2012.0,12.0,,1.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800069,rg03,r03,pigeonpea,major,0.2023428211176788,0.1011714105588394,0.25,acre,,2012.0,12.0,,8.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780247,rg01,r01,maize,major,0.6879655918001081,1.0,1.0,hectare,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780247,rg01,r01,groundnut,major,0.6879655918001081,1.0,1.0,hectare,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.2318,35.3224,3,303076780247,rg01,r01,soyabean,major,0.6879655918001081,1.0,1.0,hectare,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,zomba,,,-15.6474,35.3431,3,303055800087,rg01,r01,maize,major,0.0404685642235357,0.1011714105588394,0.25,acre,,2012.0,10.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
