case_id,HHID,crop_code,PID,ag_q00b,ag_q00c,ag_q00d,ag_q00e1,ag_q00e2,ag_q00e3,ag_q00e4
306036130234,9372f6715072415c8d8b67708e78fc76,7,2,1,1,1,,,1,
306036130234,9372f6715072415c8d8b67708e78fc76,4,2,1,1,1,,,1,
201062410037,9384827a9e3c4489a35e44e016a34027,4,1,2,4,2,,1,1,
308016450355,93909d27560a4bb2a365d1e13427a35b,4,1,1,2,1,0,0,1,0
308016450355,93909d27560a4bb2a365d1e13427a35b,1,1,2,6,2,1,1,1,1
104011710109,9393cf170bcb4295b38148e36c402a21,4,2,12,7,1,0,0,0,0
104011710109,9393cf170bcb4295b38148e36c402a21,4,3,12,7,1,0,0,0,0
104011710109,9393cf170bcb4295b38148e36c402a21,4,1,12,7,1,0,0,0,0
209034330095,939e7b8190194d98ac1a786b3f584a77,12,3,4,3,1,1,0,0,0
209034330095,939e7b8190194d98ac1a786b3f584a77,12,2,4,3,1,0,0,0,1
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,5,2,2,3,2,1,0,0,0
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,5,1,3,3,4,1,0,0,0
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,5,3,3,2,4,1,0,0,0
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,4,3,2,3,4,1,0,0,0
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,4,1,2,2,2,1,0,1,0
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,4,2,2,2,3,1,0,0,1
208064210092,93be607794cc4192ab4711fdeac6fb04,8,2,1,1,1,0,0,0,1
208064210092,93be607794cc4192ab4711fdeac6fb04,4,2,4,2,1,0,0,0,1
208064210092,93be607794cc4192ab4711fdeac6fb04,9,3,3,2,1,0,0,0,1
208064210092,93be607794cc4192ab4711fdeac6fb04,7,2,15,1,1,0,0,0,1
313017560063,93c22289dd314fe49fe785c3d0e4ee1f,18,2,3,1,1,0,0,0,0
313017560063,93c22289dd314fe49fe785c3d0e4ee1f,1,1,2,1,1,0,0,1,0
313017560063,93c22289dd314fe49fe785c3d0e4ee1f,18,1,3,1,1,0,0,0,0
313017560063,93c22289dd314fe49fe785c3d0e4ee1f,7,1,4,1,1,0,0,1,0
313017560063,93c22289dd314fe49fe785c3d0e4ee1f,11,1,2,1,1,0,0,0,0
313017560063,93c22289dd314fe49fe785c3d0e4ee1f,11,2,3,1,1,0,0,0,0
313017560063,93c22289dd314fe49fe785c3d0e4ee1f,8,1,4,1,1,0,0,0,0
313017560063,93c22289dd314fe49fe785c3d0e4ee1f,4,2,6,1,1,0,0,1,0
313017560063,93c22289dd314fe49fe785c3d0e4ee1f,14,2,3,1,1,0,0,0,0
202012640112,93da393f2e0349aabebd3923f9bb6cee,1,2,2,4,3,1,1,1,1
202012640112,93da393f2e0349aabebd3923f9bb6cee,4,1,1,4,2,0,0,0,0
202012640112,93da393f2e0349aabebd3923f9bb6cee,1,3,2,2,3,1,1,1,1
202012640112,93da393f2e0349aabebd3923f9bb6cee,1,4,2,3,4,1,1,1,1
207063980288,93db579c4cf8404283e44c44c8fbf6b0,9,5,1,2,1,1,1,0,0
207063980288,93db579c4cf8404283e44c44c8fbf6b0,18,5,1,1,1,0,,0,1
202062800063,93f323f1e076410d86492d5ab285f3e3,4,1,3,2,1,1,0,1,0
202062800063,93f323f1e076410d86492d5ab285f3e3,7,1,9,1,1,1,0,1,0
202062800063,93f323f1e076410d86492d5ab285f3e3,4,2,3,2,1,1,0,1,0
202062800063,93f323f1e076410d86492d5ab285f3e3,7,2,9,1,1,1,0,1,0
107362180145,93f7f6bdd86842e393580b9f09cb0848,9,1,1,2,1,1,1,1,1
107362180145,93f7f6bdd86842e393580b9f09cb0848,18,1,1,1,1,1,1,1,1
310016870014,9407e1a367454be5a8ee1ca83b9e6c69,15,1,1,3,5,0,1,0,0
307126380211,940da9ac3d4f461b90a8798af77f3ef0,1,2,1,2,3,1,1,1,1
307126380211,940da9ac3d4f461b90a8798af77f3ef0,1,1,1,4,3,1,1,1,1
307126380211,940da9ac3d4f461b90a8798af77f3ef0,6,1,1,2,3,1,0,0,0
305085960206,941e18cf5eb34725ae44475f42362dc6,4,1,1,1,3,0,0,1,0
207074020140,9463984e083641dc841e12da2f0bbcff,4,1,1,3,3,0,0,0,0
207074020140,9463984e083641dc841e12da2f0bbcff,7,1,1,1,1,0,1,0,0
207074020140,9463984e083641dc841e12da2f0bbcff,14,1,1,1,1,0,0,0,0
207074020140,9463984e083641dc841e12da2f0bbcff,18,1,1,1,3,0,1,0,0
103061570094,9464c985a72a437382b2b776acb18a7e,4,4,4,7,1,,,1,
103061570094,9464c985a72a437382b2b776acb18a7e,7,1,400,1,1,1,,1,
103061570094,9464c985a72a437382b2b776acb18a7e,4,3,4,1,1,,,1,
103061570094,9464c985a72a437382b2b776acb18a7e,1,2,12,2,2,1,1,1,1
103061570094,9464c985a72a437382b2b776acb18a7e,4,1,4,6,1,0,0,1,0
103061570094,9464c985a72a437382b2b776acb18a7e,4,2,4,4,1,,,1,
315317950130,947850eab7c14f33a7337f992d1ecbfd,4,2,12,5,1,1,0,1,0
315317950130,947850eab7c14f33a7337f992d1ecbfd,4,3,12,5,1,1,0,1,0
315317950130,947850eab7c14f33a7337f992d1ecbfd,9,3,12,4,1,1,0,1,0
315317950130,947850eab7c14f33a7337f992d1ecbfd,4,4,12,6,1,1,0,1,0
315317950130,947850eab7c14f33a7337f992d1ecbfd,9,2,12,6,1,1,0,1,0
315418070102,947f92996d354cdc89177019d68fe979,6,4,8,5,1,,,1,1
315418070102,947f92996d354cdc89177019d68fe979,6,3,8,5,1,,,1,1
315418070102,947f92996d354cdc89177019d68fe979,6,2,8,5,1,,,1,1
304065690278,9480da20608d4107a2af4124654dcc2a,1,2,2,3,5,1,1,1,0
304065690278,9480da20608d4107a2af4124654dcc2a,1,1,2,3,5,1,1,1,0
104051800063,948a5285e706488384f8873d7f70a159,1,2,2,5,3,1,1,1,1
104051800063,948a5285e706488384f8873d7f70a159,1,1,2,3,2,1,0,0,0
308086640179,94c28e2072a2453999df66f9a415d832,1,2,3,4,3,1,1,0,0
308086640179,94c28e2072a2453999df66f9a415d832,7,2,6,1,1,0,0,1,0
308086640179,94c28e2072a2453999df66f9a415d832,1,1,3,4,3,1,0,0,0
308086640179,94c28e2072a2453999df66f9a415d832,4,2,2,1,1,0,0,1,0
304025570200,94c3259208c7421ea2d335b2c0553655,4,1,8,7,1,1,,1,1
304025570200,94c3259208c7421ea2d335b2c0553655,18,1,1,1,1,1,,,
304025570200,94c3259208c7421ea2d335b2c0553655,4,3,8,7,1,1,,1,1
304025570200,94c3259208c7421ea2d335b2c0553655,6,2,16,7,1,1,,1,1
304025570200,94c3259208c7421ea2d335b2c0553655,6,1,16,7,1,1,,1,1
304025570200,94c3259208c7421ea2d335b2c0553655,5,2,4,3,1,1,,1,1
304025570200,94c3259208c7421ea2d335b2c0553655,5,3,4,3,1,1,,1,1
304025570200,94c3259208c7421ea2d335b2c0553655,4,2,8,7,1,1,,1,1
304025570200,94c3259208c7421ea2d335b2c0553655,5,1,4,3,1,1,,1,1
303075440199,94c4d1c2653d415caf8421218a61b40e,4,6,4,2,1,0,0,0,1
303075440199,94c4d1c2653d415caf8421218a61b40e,4,2,4,2,1,0,0,0,1
105052000124,94c7645d595844219f3f6c1086f6a3ac,4,1,2,3,1,1,0,1,0
312017340191,94d33a9b7e6b4b6dbe3f913bd407f8eb,13,1,4,1,1,0,0,0,1
204023090032,94dc75cb8e7a4e5cb90353842a0edae5,4,1,4,2,1,1,0,1,1
204023090032,94dc75cb8e7a4e5cb90353842a0edae5,4,2,4,2,1,1,0,1,1
208024130010,94e268cd03884c8aa305307ea4389197,4,1,1,2,1,1,0,0,0
103101630164,94e82fc4fd70437d9e0c4e8447539736,7,2,4,1,1,0,0,1,1
302015110029,94ec96dac83540988b6ef5fad3c22493,4,1,1,2,4,0,0,1,0
305045860001,94fc82852de04ec692b923546a64a4cd,18,1,1,1,1,1,1,,
307126380137,94ff2d1624b045468b0568306a7482bd,1,2,1,6,6,1,1,1,1
307126380137,94ff2d1624b045468b0568306a7482bd,18,1,1,1,1,0,0,0,0
307126380137,94ff2d1624b045468b0568306a7482bd,1,1,1,6,6,1,1,1,1
309026720187,950d26a388984962a9d682a54b7a8ab7,1,2,2,5,5,0,1,1,0
308086640153,952d20d595b249cf80653d5048367fd6,7,1,6,1,1,0,0,1,0
308086640153,952d20d595b249cf80653d5048367fd6,6,1,2,1,1,,,1,
308086640153,952d20d595b249cf80653d5048367fd6,1,1,5,5,4,1,1,0,0
307096320181,9531aab8a51844ec8b16d03699ac05b7,4,1,8,7,1,1,0,1,0
307096320181,9531aab8a51844ec8b16d03699ac05b7,4,5,8,7,1,1,0,1,0
307096320181,9531aab8a51844ec8b16d03699ac05b7,4,4,8,7,1,1,0,1,0
307096320181,9531aab8a51844ec8b16d03699ac05b7,6,2,12,7,1,1,0,1,0
307096320181,9531aab8a51844ec8b16d03699ac05b7,6,1,12,7,1,1,,1,0
307096320181,9531aab8a51844ec8b16d03699ac05b7,6,3,12,7,1,1,0,1,0
307096320181,9531aab8a51844ec8b16d03699ac05b7,4,3,8,7,1,1,0,1,0
307096320181,9531aab8a51844ec8b16d03699ac05b7,4,2,8,7,1,1,0,1,0
207023880081,953605e41ad04563af2440b672461bf8,18,2,1,4,3,0,0,1,0
201132480069,9537c2af38204504b3ab3ba33d3a1873,4,13,1,4,1,0,0,1,0
207043940291,95386071735541439b8854f342554c76,4,2,6,2,1,0,0,1,0
104011710085,954188402e97474d8cd6253772896c3c,4,4,2,6,1,0,0,1,0
104011710085,954188402e97474d8cd6253772896c3c,14,5,1,1,1,0,0,1,0
103061570199,95621fcb6a2e4500a79a407436ef8146,1,3,12,2,2,1,1,1,1
103061570199,95621fcb6a2e4500a79a407436ef8146,1,1,12,2,2,1,1,1,1
103061570199,95621fcb6a2e4500a79a407436ef8146,4,4,8,6,1,0,0,0,0
103061570199,95621fcb6a2e4500a79a407436ef8146,4,2,8,6,1,0,0,0,0
309016690284,9568e2615f9b47f89bf25a05baff817b,4,1,1,1,1,0,0,1,0
103121640081,9569dcb935024d28b6d4d042bf28b865,1,2,6,4,3,1,1,1,1
103121640081,9569dcb935024d28b6d4d042bf28b865,4,3,4,5,1,1,0,1,1
103121640081,9569dcb935024d28b6d4d042bf28b865,4,10,6,5,2,1,0,1,1
103121640081,9569dcb935024d28b6d4d042bf28b865,1,6,7,2,2,1,1,1,1
103121640081,9569dcb935024d28b6d4d042bf28b865,1,3,4,3,1,1,0,1,1
203203040162,957305a1219b44bca3f01543de23330f,14,3,6,4,1,1,0,1,0
203203040162,957305a1219b44bca3f01543de23330f,14,1,8,2,1,1,0,1,0
306026110058,95ced6f75cbd470d86c0f2c5dd829e10,4,2,2,4,1,1,1,1,1
308086640192,95d25e5d5b7544e9beadf16c2d5f416b,1,1,2,1,1,0,0,1,0
308086640192,95d25e5d5b7544e9beadf16c2d5f416b,4,1,4,4,4,1,1,0,0
102031300001,95ebc189ccea4654a119d4e177664611,1,2,10,4,4,1,1,0,1
102031300001,95ebc189ccea4654a119d4e177664611,1,1,6,2,2,1,1,0,1
301014860050,95f8dfc9f10f4f64a15f4eddadb37cdd,4,2,1,4,4,0,0,1,0
301014860050,95f8dfc9f10f4f64a15f4eddadb37cdd,4,1,1,3,1,0,0,1,0
308046530134,95fb4cd032494a37aec02682d4db88f6,1,7,2,7,3,1,1,1,1
308046530134,95fb4cd032494a37aec02682d4db88f6,1,2,2,5,2,1,1,1,1
308046530134,95fb4cd032494a37aec02682d4db88f6,4,7,20,7,2,1,0,1,1
308046530134,95fb4cd032494a37aec02682d4db88f6,4,8,20,7,1,1,0,1,1
308046530134,95fb4cd032494a37aec02682d4db88f6,4,1,16,7,1,1,0,1,1
308046530134,95fb4cd032494a37aec02682d4db88f6,4,2,16,7,1,1,0,1,1
308046530134,95fb4cd032494a37aec02682d4db88f6,4,6,16,7,1,1,0,1,1
308086640126,961e3e174f4a4df19de05eee3ea6f940,7,1,1,7,5,0,0,1,0
308086640126,961e3e174f4a4df19de05eee3ea6f940,4,1,1,7,5,0,0,1,0
308086640126,961e3e174f4a4df19de05eee3ea6f940,1,1,1,7,5,1,1,1,0
105062040023,9630f7e001cd4d8e8bacebbed1294218,7,1,12,2,1,1,1,1,1
105062040023,9630f7e001cd4d8e8bacebbed1294218,1,2,8,3,2,1,1,1,1
207074000375,963129695ca54ef18b2ebb06e2333632,5,5,3,3,2,0,0,1,0
207074000375,963129695ca54ef18b2ebb06e2333632,4,5,4,3,3,0,0,1,0
207033930215,9632013b9bf34205a3966c383c79ebd9,7,2,1,4,1,0,0,1,0
207033930215,9632013b9bf34205a3966c383c79ebd9,4,2,1,4,1,0,0,1,0
306026080170,963b25f76ac34d7ebf81a0f3ec5040ae,4,2,12,7,1,0,0,1,0
306026080170,963b25f76ac34d7ebf81a0f3ec5040ae,4,4,12,7,1,0,0,1,0
306026080170,963b25f76ac34d7ebf81a0f3ec5040ae,4,5,12,7,1,0,0,1,0
306026080170,963b25f76ac34d7ebf81a0f3ec5040ae,4,1,12,7,1,0,0,1,0
306026080170,963b25f76ac34d7ebf81a0f3ec5040ae,4,6,12,7,1,0,0,1,0
306026080170,963b25f76ac34d7ebf81a0f3ec5040ae,4,3,12,7,1,0,0,1,0
301105040248,96517a0e66f24352af768061ed87e188,1,3,4,2,3,1,0,0,0
301105040248,96517a0e66f24352af768061ed87e188,1,2,4,2,3,1,1,0,0
301105040248,96517a0e66f24352af768061ed87e188,1,1,4,2,3,1,1,0,0
103091620003,966a8f7369614dae9c2747caa722153a,1,2,4,1,1,1,1,1,0
103091620003,966a8f7369614dae9c2747caa722153a,1,1,6,1,1,1,1,1,0
105062020070,967b3515064440e0bf23a47de87f3159,7,1,4,1,1,1,0,1,0
104031770031,96833b723b0f44e4b9a89cd25fb97eac,4,1,24,6,1,0,0,0,0
104031770031,96833b723b0f44e4b9a89cd25fb97eac,4,3,24,6,1,0,0,0,0
104031770031,96833b723b0f44e4b9a89cd25fb97eac,4,2,12,6,1,0,0,0,0
313017550100,96973fe5f8cf4f67bdced7ecb9a52be9,8,1,1,3,4,1,1,1,1
313017550100,96973fe5f8cf4f67bdced7ecb9a52be9,8,3,3,6,4,1,1,1,1
313017550100,96973fe5f8cf4f67bdced7ecb9a52be9,8,2,3,4,3,1,1,1,1
101031110104,969c3753cf824281b8fb9c9c740f3180,7,1,3,1,1,0,0,0,0
101031110104,969c3753cf824281b8fb9c9c740f3180,16,1,4,3,1,0,0,0,0
206053600058,969e50f61bdd47879f211d9b6706dcbc,18,1,4,2,4,1,0,1,0
206053600058,969e50f61bdd47879f211d9b6706dcbc,18,4,2,1,4,1,0,1,0
308036500054,96a3ebda9de14d61bf4e4373976d0dda,8,1,1,1,1,0,0,1,0
308036500054,96a3ebda9de14d61bf4e4373976d0dda,4,1,2,1,1,0,0,1,0
308036500054,96a3ebda9de14d61bf4e4373976d0dda,1,1,3,4,2,1,1,0,0
306036120197,96b44819185b4b098e13d3434aa16a79,4,1,4,7,1,0,0,1,0
306036120197,96b44819185b4b098e13d3434aa16a79,9,1,4,3,1,0,0,1,0
301064960005,96beb86c3a664e4294b6b157368b0235,4,6,4,5,6,0,0,0,1
301064960005,96beb86c3a664e4294b6b157368b0235,4,3,4,5,5,0,0,0,1
301064960005,96beb86c3a664e4294b6b157368b0235,4,1,4,6,3,0,0,0,1
209104480182,96e765c5ad9b47f99bffd1604fa8213c,4,2,6,2,1,1,0,0,0
209104480182,96e765c5ad9b47f99bffd1604fa8213c,15,2,4,3,1,1,0,0,0
104051810097,96f35e232d314b7c99f39a580a92dc8c,7,2,4,1,1,1,0,1,1
104051810097,96f35e232d314b7c99f39a580a92dc8c,1,6,1,3,3,1,0,0,0
104051810097,96f35e232d314b7c99f39a580a92dc8c,1,1,1,6,5,1,1,1,0
104051810097,96f35e232d314b7c99f39a580a92dc8c,1,2,1,6,5,1,1,1,1
104051810097,96f35e232d314b7c99f39a580a92dc8c,7,1,4,2,1,1,0,1,1
104051810097,96f35e232d314b7c99f39a580a92dc8c,3,1,4,3,2,1,0,1,0
104051810097,96f35e232d314b7c99f39a580a92dc8c,3,6,4,3,3,1,0,0,0
104051810097,96f35e232d314b7c99f39a580a92dc8c,1,3,1,2,2,0,,1,0
104051810097,96f35e232d314b7c99f39a580a92dc8c,3,2,4,3,3,1,0,1,0
104051810097,96f35e232d314b7c99f39a580a92dc8c,3,3,4,3,3,1,0,0,0
307046210069,9704d1eba176437b98dda2bfe73d4d10,8,2,4,2,1,1,0,1,1
307046210069,9704d1eba176437b98dda2bfe73d4d10,4,6,16,7,1,1,0,1,1
307046210069,9704d1eba176437b98dda2bfe73d4d10,1,2,1,2,3,1,1,1,1
307046210069,9704d1eba176437b98dda2bfe73d4d10,8,4,4,2,1,1,0,1,1
307046210069,9704d1eba176437b98dda2bfe73d4d10,8,3,4,1,1,1,0,1,1
307046210069,9704d1eba176437b98dda2bfe73d4d10,4,2,16,7,1,1,0,1,1
307046210069,9704d1eba176437b98dda2bfe73d4d10,4,4,16,7,1,1,0,1,1
307046210069,9704d1eba176437b98dda2bfe73d4d10,4,3,16,7,1,1,0,1,1
307046210069,9704d1eba176437b98dda2bfe73d4d10,4,1,16,7,1,1,0,1,1
307046210069,9704d1eba176437b98dda2bfe73d4d10,4,5,16,7,1,1,0,1,1
101051140098,9717c43aa0ee4abe8f6c4e0139dcba46,7,3,1,4,4,0,0,0,0
101051140098,9717c43aa0ee4abe8f6c4e0139dcba46,1,2,8,3,5,1,1,0,0
101051140098,9717c43aa0ee4abe8f6c4e0139dcba46,7,2,8,3,4,0,0,0,0
101051140098,9717c43aa0ee4abe8f6c4e0139dcba46,1,3,8,4,4,1,1,0,0
101051140098,9717c43aa0ee4abe8f6c4e0139dcba46,1,5,6,4,4,1,1,0,0
101051140098,9717c43aa0ee4abe8f6c4e0139dcba46,1,4,8,4,4,1,1,0,0
103011490004,973e4032f5bf47e0b310bc2440cef29f,1,1,8,2,2,1,1,1,0
102041370032,9753ce77732344eb9fd5618fdceba1b9,1,3,2,3,3,1,1,1,1
102041370032,9753ce77732344eb9fd5618fdceba1b9,1,6,1,1,1,1,0,0,0
102041370032,9753ce77732344eb9fd5618fdceba1b9,1,2,2,3,3,1,1,1,1
102041370032,9753ce77732344eb9fd5618fdceba1b9,1,5,1,1,1,1,0,0,0
102041370032,9753ce77732344eb9fd5618fdceba1b9,1,4,2,3,3,1,1,1,1
102041370032,9753ce77732344eb9fd5618fdceba1b9,1,1,2,3,3,1,1,1,1
207023910012,976ec447c33b4f6395fa5310c28dfef8,4,1,12,3,1,0,0,1,0
207023910012,976ec447c33b4f6395fa5310c28dfef8,9,1,16,2,1,0,0,1,0
208014080032,97761883f10d4bc5aa294aaf930143c2,4,1,3,2,1,0,0,1,1
311087260030,97a7c81465bd4c20926220b4c0aae962,4,1,12,3,3,1,0,0,1
311087260030,97a7c81465bd4c20926220b4c0aae962,4,4,12,2,2,1,0,0,1
301105040113,97b8cd86267041ee8b9c017c0aebf8f9,1,2,3,4,4,0,1,0,0
301105040113,97b8cd86267041ee8b9c017c0aebf8f9,1,1,3,5,4,0,1,0,0
301105040113,97b8cd86267041ee8b9c017c0aebf8f9,4,1,2,3,3,0,0,0,1
301105040113,97b8cd86267041ee8b9c017c0aebf8f9,4,2,3,5,2,0,0,0,1
103021520074,97dd620190304acab33e1b06a5ce8095,1,5,12,7,2,1,1,1,1
103021520074,97dd620190304acab33e1b06a5ce8095,1,1,12,7,2,1,1,1,1
307036200003,97f08759e8cc408693070d2c0768d6d1,1,1,24,3,4,1,,1,
307036200003,97f08759e8cc408693070d2c0768d6d1,1,2,24,2,4,1,,1,
207013870221,9823e8f17c2f489d95d6bdf5b91d4842,18,1,1,6,3,0,0,1,0
207013870221,9823e8f17c2f489d95d6bdf5b91d4842,4,1,2,6,3,0,0,1,0
206123750026,9836067ed4fe459aa5d05ac29178c6c2,7,3,1,3,2,0,0,0,1
206123750026,9836067ed4fe459aa5d05ac29178c6c2,9,2,1,1,1,0,0,1,1
206123750026,9836067ed4fe459aa5d05ac29178c6c2,9,3,1,4,2,0,0,1,1
206123750026,9836067ed4fe459aa5d05ac29178c6c2,7,1,2,6,2,0,0,0,1
206123750026,9836067ed4fe459aa5d05ac29178c6c2,18,1,2,4,3,0,0,0,1
201132480127,983761b63b3c43a4ab923141553590dd,7,2,4,3,2,0,0,1,0
201132480127,983761b63b3c43a4ab923141553590dd,4,2,3,2,1,0,1,0,0
102041380237,983bdeaf23e241db9dbd97555d64b083,1,2,1,3,4,1,1,1,1
102041380237,983bdeaf23e241db9dbd97555d64b083,4,2,1,1,1,0,0,1,0
102041380237,983bdeaf23e241db9dbd97555d64b083,1,4,1,1,1,1,1,0,0
102041380237,983bdeaf23e241db9dbd97555d64b083,4,3,1,1,1,0,0,0,0
102041380237,983bdeaf23e241db9dbd97555d64b083,1,3,1,1,1,1,1,0,0
104051810106,98493306ac134c43a101655f4ff89bf6,3,1,1,6,4,1,1,1,1
104051810106,98493306ac134c43a101655f4ff89bf6,7,2,1,2,2,1,0,1,1
104051810106,98493306ac134c43a101655f4ff89bf6,3,2,1,6,4,1,1,1,1
207074000021,985541542eec4085b5b88753cb4c050e,4,1,4,6,1,0,0,0,0
305025800073,985548331740472187967136cda608eb,15,1,8,3,1,1,0,0,1
204053180092,98557713fd464f9188be77373385e9a6,7,1,4,1,1,1,0,1,0
207043940223,98603519bb434a3f82ac6c01590a1fd9,4,2,1,5,1,0,0,1,0
303045370295,9882ca402bcf4617bf6a0ea40e73cb85,7,1,1,1,1,1,0,0,1
102011270091,989544b12d0e4a108dc2c47409a4e327,1,4,24,4,4,1,1,1,1
102011270091,989544b12d0e4a108dc2c47409a4e327,1,2,24,3,4,1,1,1,1
209104460108,98a2407beb6941db86d94cd3ec5b4b66,4,1,1,1,1,0,0,0,1
307136390213,98a448d151b14e54bf1e68c94d82fc25,1,2,20,1,1,0,0,1,0
307136390213,98a448d151b14e54bf1e68c94d82fc25,4,2,3,2,1,0,0,1,0
103051560044,98ba76ff554c4ed89fdee936977456a1,4,2,1,2,1,1,1,1,0
103051560044,98ba76ff554c4ed89fdee936977456a1,7,2,1,1,1,1,1,1,0
103051560044,98ba76ff554c4ed89fdee936977456a1,4,1,1,2,1,1,1,1,0
103051560044,98ba76ff554c4ed89fdee936977456a1,1,1,6,2,2,1,1,1,1
103051560044,98ba76ff554c4ed89fdee936977456a1,1,2,6,2,2,1,1,1,1
103051560044,98ba76ff554c4ed89fdee936977456a1,7,1,1,2,1,1,1,1,0
103051560044,98ba76ff554c4ed89fdee936977456a1,6,1,1,4,1,1,1,1,0
107432320210,98db0a6bb1334ed28117bce14a9ebb1a,8,3,1,2,3,1,0,1,0
107432320210,98db0a6bb1334ed28117bce14a9ebb1a,4,2,5,2,1,1,0,1,0
107432320210,98db0a6bb1334ed28117bce14a9ebb1a,4,3,6,2,1,1,0,1,0
107432320210,98db0a6bb1334ed28117bce14a9ebb1a,8,2,4,3,1,1,0,1,0
313027600145,98df982b12294334a84548cba845ccc4,6,1,3,2,1,1,0,1,1
313027600145,98df982b12294334a84548cba845ccc4,13,2,1,2,1,1,0,1,1
313027600145,98df982b12294334a84548cba845ccc4,13,1,2,3,1,1,0,1,1
313027600145,98df982b12294334a84548cba845ccc4,8,1,1,1,1,0,0,0,0
313027600145,98df982b12294334a84548cba845ccc4,6,2,2,1,1,1,0,1,1
203032890041,98f4b1159c6e4aa892c1ee96e6c58bc7,9,4,5,1,1,1,0,0,0
203032890041,98f4b1159c6e4aa892c1ee96e6c58bc7,9,3,3,1,1,1,0,0,0
203032890041,98f4b1159c6e4aa892c1ee96e6c58bc7,7,1,6,1,1,1,0,1,0
203032890041,98f4b1159c6e4aa892c1ee96e6c58bc7,9,1,4,1,1,1,0,1,0
303115510126,99093c52ac6d4bdca23c9909de25934e,1,2,3,7,4,1,1,1,1
102051420080,990fbd4e2886489a9b0bc320c9a808b4,1,2,2,1,1,0,1,1,1
309066840192,99123736f9b045859a596632a827055d,5,2,2,1,1,0,,1,0
309066840192,99123736f9b045859a596632a827055d,4,2,1,1,1,0,0,1,0
309066860118,99178b06ada447229d0b3afa0b827fba,4,3,30,7,1,1,0,1,1
309066860118,99178b06ada447229d0b3afa0b827fba,4,4,30,7,1,1,0,1,1
309066860118,99178b06ada447229d0b3afa0b827fba,4,5,30,7,1,1,0,1,1
309066860118,99178b06ada447229d0b3afa0b827fba,4,2,30,7,1,1,0,1,1
309066860118,99178b06ada447229d0b3afa0b827fba,4,1,30,7,2,1,0,1,1
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,5,10,6,6,2,1,0,0,0
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,5,6,6,2,1,1,0,0,0
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,5,2,5,4,2,1,0,0,0
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,5,7,6,6,1,1,0,0,0
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,5,5,3,7,1,1,0,0,0
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,5,4,6,3,2,1,0,1,0
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,5,3,6,3,1,1,0,0,0
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,5,1,5,1,1,1,0,0,0
312017330294,9920937417a74853b1942609e5d7d892,7,1,7,1,1,1,0,0,0
312017330294,9920937417a74853b1942609e5d7d892,7,2,7,1,1,1,0,0,1
202062790310,99362876be1e4557aa8b1d3dfbc4d64b,4,2,4,1,1,1,0,1,1
202062790310,99362876be1e4557aa8b1d3dfbc4d64b,4,1,4,1,1,1,0,1,1
201022380108,993ee7b2b7e94e118c9595c0fbc4b42a,14,1,4,3,2,0,,1,0
201022380108,993ee7b2b7e94e118c9595c0fbc4b42a,9,2,8,3,4,0,0,1,0
204023090036,995c17c8742440eeac61a0ec9fe80ca1,4,3,5,2,1,1,0,1,0
204023090036,995c17c8742440eeac61a0ec9fe80ca1,4,4,7,4,2,1,0,1,0
204023090036,995c17c8742440eeac61a0ec9fe80ca1,4,1,5,1,1,1,0,1,0
204023090036,995c17c8742440eeac61a0ec9fe80ca1,4,2,8,3,1,1,0,1,0
202062790186,995deafb237f40c09b78dd870c6678f0,7,1,4,1,1,0,0,1,0
104011720171,9967291d5763452796ff4e0a90502866,1,2,1,5,4,1,1,0,0
104011720171,9967291d5763452796ff4e0a90502866,1,1,1,3,1,1,1,1,1
202052730243,99691b5137c044329db9d64e0a72a4cc,1,2,10,5,3,1,1,1,0
202052730243,99691b5137c044329db9d64e0a72a4cc,4,1,8,5,1,1,0,1,0
202052730243,99691b5137c044329db9d64e0a72a4cc,4,2,8,2,1,1,0,1,0
202052730243,99691b5137c044329db9d64e0a72a4cc,1,1,2,3,5,1,0,1,0
306026100084,99772499b8d040958405b85c1b3fa91f,4,1,1,1,2,0,0,1,0
306026100084,99772499b8d040958405b85c1b3fa91f,13,1,1,1,1,0,0,1,0
301054950044,9998689debb744da8cc900c3893e9bc9,1,2,2,3,3,1,1,0,0
301054950044,9998689debb744da8cc900c3893e9bc9,1,3,3,3,3,1,1,0,0
301054950044,9998689debb744da8cc900c3893e9bc9,1,4,2,2,3,1,0,0,0
301054950044,9998689debb744da8cc900c3893e9bc9,1,1,2,3,4,1,0,1,0
201192500119,99baa249d9764f31a4473027fa31ac7b,4,1,14,3,1,1,0,1,0
103051560087,99c281f88a224ba483c909eedf4df7e4,1,2,2,3,3,1,1,1,1
