case_id,HHID,ag_t0c,ag_t02b_oth,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t05_1,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
306026110076,8af08d390b8d4fefa7e6f745c7f6324e,Gov Agricultural Extension Service,,1,2,2,2,NO,3,4,0,,NO,,Very useful
306026110076,8af08d390b8d4fefa7e6f745c7f6324e,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
306026110076,8af08d390b8d4fefa7e6f745c7f6324e,Radio,,1,2,2,2,NO,,,,,,,Not very useful
105011910084,8afd69256500466c944d4c21575f9d19,Gov Agricultural Extension Service,,1,2,2,2,NO,0,3,0,,NO,,Very useful
315408060059,8b0aa4b72a664708b223f8f40db0658a,Radio,,2,2,2,2,NO,,,,,,,Very useful
301064960060,8b1c637e57c64bd182f4b17fb44f4949,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
310026930249,8b3c488f056b4825951dd3fd05cc270a,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,2,,NO,,Very useful
310026930249,8b3c488f056b4825951dd3fd05cc270a,Agricultural Coop/Farmers' Assoc,,1,2,2,2,NO,2,2,2,,NO,,Very useful
310026930249,8b3c488f056b4825951dd3fd05cc270a,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,3,NO,,Very useful
309026710304,8b401723eb0a4e3683e6105548558f78,Other (Specify),OTHER FARMER,1,2,2,2,NO,0,0,0,0,NO,,Useful
107382220005,8b49667c1ef4434e938d229795a17fa2,Radio,,1,2,2,2,NO,,,,,,,Very useful
204013050156,8b5d3a1461214425abfe96011cefb825,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useless
201192500091,8b62ce1b2fff4a7b942e0bb1be0fcd58,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
103201680022,8b731d7ff1b24f2788d2e9ad2f329acd,"Other Electronic Media (TV, Etc)",,1,2,2,2,NO,,,,,,,Very useful
205053370039,8b81dd0a679948b880b66a1f598c45a0,Gov Agricultural Extension Service,,2,2,2,2,NO,3,2,2,,NO,,Very useful
205053370039,8b81dd0a679948b880b66a1f598c45a0,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
106012110360,8b8846595c544806a0848e62b383f1a3,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,1,,NO,,Useful
106012110360,8b8846595c544806a0848e62b383f1a3,Radio,,1,2,2,2,NO,,,,,,,Useful
106012110360,8b8846595c544806a0848e62b383f1a3,"Other Electronic Media (TV, Etc)",,1,2,2,2,NO,,,,,,,Useful
315488110157,8baafca90b974676a3f90dccf0d45eb9,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
206163800122,8bb6da83d1164e5c8b77db7d7dfb1f1e,Gov Agricultural Extension Service,,1,2,2,2,NO,6,2,4,,NO,,Useful
204073240155,8bced143cd5a414e9165128595530999,Radio,,1,2,2,2,NO,,,,,,,Useful
202202830172,8bcfe2226696405d9c9fa9ed5f437469,Private Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
203052990035,8bdc73ad1a224458a43acdcb69f14635,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
210554630231,8be9955978c24f818f0b466015fc8dc6,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
201062410053,8bf5dbdc88a542dbb9a84fa848e3311e,Private Agricultural Extension Service,,1,2,2,2,YES,1,0,0,,NO,,Useful
201062410053,8bf5dbdc88a542dbb9a84fa848e3311e,Lead Farmer,,2,2,2,2,YES,,,,,NO,,Useful
206013500019,8bfd1b6928514c6097af256ca670109a,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
308046530220,8c00f4ddd5f143e3a39ea0bea583644b,Radio,,1,2,2,2,NO,,,,,,,Very useful
313037650065,8c1c5c2a270f44bf8a13274edae5b0b3,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
209114490101,8c22eed345b345e5ad44fc915755408f,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
312017340119,8c2ed88c334f4d71938391861346a891,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,0,,NO,,Useful
203032900133,8c3dd7a9f4ef4545be6fbab4d50b4414,Lead Farmer,,1,2,2,2,YES,,,,,NO,,Useful
203032900133,8c3dd7a9f4ef4545be6fbab4d50b4414,Radio,,1,2,2,2,NO,,,,,,,Useful
315327980196,8c46549d3e954e508e8d0b0c6d10bc41,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
202062780185,8c5208f7d42843d4a03d52ea295b7944,Radio,,1,2,2,2,NO,,,,,,,Useful
302105220026,8c7985126d944fc3a20322818211e8eb,Gov Agricultural Extension Service,,1,2,2,2,NO,2,3,0,,NO,,Very useful
201012370003,8c8c0b28112f444a838bd4792e560f1e,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
201062410204,8c98285b705c4a3cbb245a5ccedbfe1d,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
101021080060,8cb9356dc8dc4c22993ac50bb3c303fb,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
209014290146,8ce6d073985649019ead850ffb7b12a7,Gov Agricultural Extension Service,,1,2,2,2,NO,3,3,3,,NO,,Very useful
205073400131,8ceb91f645784a15b6b4b660f9eca9fc,Radio,,1,2,2,2,NO,,,,,,,Very useful
314337810124,8cf8123394d945b1b6005044c26c4776,Radio,,1,2,2,2,NO,,,,,,,Very useful
203032870075,8d03beb86eb948dc9939bd7cf1080223,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
305085970083,8d15feb432374540aa6dc44ca08edd4a,Radio,,1,2,2,2,NO,,,,,,,Useful
202072820047,8d2a7acd7ef4479f8368bee73a6f4db2,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useful
309066830053,8d3476ee7d984eeab6e5717b2db384ae,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
305035830105,8d47ec4a013f4c578f6401839432a8d6,Radio,,1,2,2,2,NO,,,,,,,Very useful
204063230097,8d58be55769c48b38a10637a5e4d0be6,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
207013870123,8d5c21f16b194658a1cb0edb8e0fd6ff,Other (Specify),Healthy advisors,1,2,2,2,NO,3,3,3,3,NO,,Very useful
209084420066,8d5e475e90b64c2b9abbd619ff1d13e0,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,0,,NO,,Very useful
209084420066,8d5e475e90b64c2b9abbd619ff1d13e0,Radio,,1,2,2,2,NO,,,,,,,Useful
308066620205,8d602992ab17420ab2a2fe2970668233,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
104011730176,8d60f205554a4b268f085d45d4784884,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,1,,NO,,Useful
304075710181,8d62f3cced0948f58a43c3612915b271,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,3,,NO,,Very useful
304075710181,8d62f3cced0948f58a43c3612915b271,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Very useful
304015560215,8d72c07d0aa4460eb03b6e190b369930,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Very useful
209084410006,8dbc0a2fbcb448c08150825edce3f4aa,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,0,,NO,,Very useful
210744690282,8dbe7517486a404b9f4bd473facacc32,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Very useful
208034140153,8dd321f44725450d9497fda74fba1b34,Radio,,1,2,2,2,NO,,,,,,,Useless
202062760073,8dd4a2c502924f25b03154276d68d9cb,Radio,,1,2,2,2,NO,,,,,,,Very useful
105082060067,8ddd635c65ed4e89975f964883c7607d,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
206153780248,8de01494be094b6ca748c59e0db717cd,Gov Agricultural Extension Service,,1,2,2,2,NO,5,1,2,,NO,,Very useful
306026060116,8e248ba684ae48899db48ce646095502,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Very useful
303055400013,8e2b8a738ab442429a70da580dbce9d8,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,3,,NO,,Useful
103091610056,8e36b641e0794b41a19aa8aa973f2deb,Radio,,1,2,2,2,NO,,,,,,,Useful
307026190069,8e5c44091da446f59c8e96423c1ac84f,Radio,,2,2,2,2,NO,,,,,,,Very useful
202062790010,8e7abb22b84a403ebdef5cc5897d484d,Gov Agricultural Extension Service,,2,2,2,2,NO,10,0,0,,NO,,Very useful
202022670052,8e8a14dfbb874e4998fa3f20a11ef526,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
301145060069,8e8edfb1d92043bba6b99243a8a726e6,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
204013060381,8e9060706fb740889327255beab389f3,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
204013060381,8e9060706fb740889327255beab389f3,Radio,,1,2,2,2,NO,,,,,,,Very useful
306016020206,8ec0c20aa3b2403897c21d98bb548984,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
203042930118,8ec94a5b28e74956b00fa9b33f2f58f9,Radio,,2,2,2,2,NO,,,,,,,Useful
306016000241,8f0075da6ac44507a5f8024b7fd3e353,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
104031750131,8f00e8938098474fa73cad19a76d9171,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
201122470123,8f07cddef4b3440d87b2b6fa9de9163e,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
305065890004,8f1ec8101140416c81cb575787916183,Lead Farmer,,1,2,2,2,NO,,,,,YES,0,Very useful
306016030133,8f5173e3a3c34317b14b4d43b990ba9b,Gov Agricultural Extension Service,,1,2,2,2,NO,5,0,0,,NO,,Useful
310207080082,8f5b2bb21dec4856a4a6a5ff13603be2,Village Agricultural Extension Meeting,,1,2,3,2,NO,,,,3,NO,,Very useful
105041980152,8f5c7da08e384bf1911d5a4b27f80d95,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,2,,NO,,Very useful
201062420264,8f67f304c59947cab7858eb11070898c,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,Radio,,1,2,2,2,NO,,,,,,,Useful
310036960242,8f74b4959c6c472698d9dda154470046,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
310036960242,8f74b4959c6c472698d9dda154470046,Radio,,1,2,2,2,NO,,,,,,,Very useful
205043350007,8f831e1f90684ec78d35a7265f64f326,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,1,,NO,,Useful
315448080139,8f89ed210d2043c1a50824e5ae774c95,Radio,,1,2,2,2,NO,,,,,,,Useless
107402290316,8f93647021a84b85a1467c17ff28dc4e,Gov Agricultural Extension Service,,1,2,2,2,NO,0,2,0,,NO,,Useful
107402290316,8f93647021a84b85a1467c17ff28dc4e,Lead Farmer,,2,2,2,2,NO,,,,,NO,,Useful
107402290316,8f93647021a84b85a1467c17ff28dc4e,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
101011020269,8f9f50600e604b7197cf0da40e63657c,Gov Agricultural Extension Service,,2,3,2,2,NO,0,1,1,,NO,,Useful
203032870049,8f9f66de48284272815342ddd781fb07,Radio,,1,2,2,2,NO,,,,,,,Very useful
310077040540,8fa1b9b28c514161a100dd4ae3b4c27a,NGO,,1,2,2,2,NO,3,0,0,,NO,,Very useful
312037410186,8fa477274c3a437d9c7fd3f35dced71c,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
201022380096,8fa96a26d2f14a0fa06ca191a602b32a,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
311107280040,8fc16ad47fc14597a9592edfcaec9944,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
204013050265,8fc9c248189f4bf1a8fe2d2c2a014b39,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Useful
204013050265,8fc9c248189f4bf1a8fe2d2c2a014b39,Radio,,1,2,2,2,NO,,,,,,,Useful
105082060020,8fd9479a85724f419e7a4dce3c33b8b1,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,0,,NO,,Useful
105082060020,8fd9479a85724f419e7a4dce3c33b8b1,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
202202830379,8fe64cd23dbf46b3ab65e0e65277398b,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Not very useful
311047140088,8fe86f3e7f8b4659b18921ebfcbd6c88,NGO,,1,2,2,2,NO,1,0,0,,NO,,Useful
309066830014,903856c2bb584c6aa0b672bd80347fe9,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,0,,NO,,Very useful
309066830014,903856c2bb584c6aa0b672bd80347fe9,Radio,,1,2,2,2,NO,,,,,,,Very useful
103011500213,903f366f906b404ba204b43e3ae758ee,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
205023300081,904b9744da4f4e948e81f1655ec4cbe9,Gov Agricultural Extension Service,,1,2,2,2,NO,0,3,2,,NO,,Very useful
105021940133,904d01f0f30a43aea81e55fe0100e288,Gov Agricultural Extension Service,,2,2,2,2,NO,1,1,0,,NO,,Useful
204013060269,905497392a6c4568982e1682ecc58ca9,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
107402280220,90602b9e151a46448c5ed59d65d54354,Radio,,1,2,2,2,NO,,,,,,,Very useful
307056240288,908983ee4cab47b5b95b2e99bf3e7e7f,Radio,,1,2,2,2,NO,,,,,,,Very useful
308056570066,90971fd35e8e45fd8d521cc3441fe20f,NGO,,1,2,2,2,NO,0,0,2,,NO,,Useful
202012630342,909ea3327f59480ba95643a6aaeb433f,Radio,,1,2,2,2,NO,,,,,,,Very useful
201062420094,90a34436818346e7a0394ad67a091aa7,Radio,,1,2,2,2,NO,,,,,,,Very useful
307066250082,90ada2d6d1144cff8e318122b5122468,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
308056560071,90b09adbbb0f4b76ac3dbc518c535462,Other (Specify),JTI COMPANY  AND ALLERT,1,2,2,2,NO,4,2,0,0,NO,,Useful
205023310138,90d22fa4dc234c9da90f0ce2ce37d82b,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
207023890215,90e75924a939441b8c11aefe64eb57b1,Radio,,1,2,2,2,NO,,,,,,,Useful
102031350128,90e824a34c6c4642980af00dce611b41,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,4,,NO,,Very useful
103061580129,90f29aa673dc4cccb8e8adcbc82cb505,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,0,,NO,,Very useful
311017100464,90f477f821994bdab44c36eec192a510,NGO,,1,2,2,2,NO,1,0,0,,NO,,Very useful
204033120123,9105b0ce745e4c59a433cb37b358b40b,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Very useful
210544590105,910b22373c4642f58328d06b7d8ad80e,Radio,,2,2,2,2,NO,,,,,,,Very useful
104091860141,91194794fb0b4f008149a11431258059,Radio,,1,2,2,2,NO,,,,,,,Very useful
303075440134,9131434615a846e0b30e18e7333c1c73,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
306016000278,913c2fcf241b44678d16a542f4d66222,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Very useful
312087500021,9149215b4510485f98085e41f38dc2a6,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Useful
312087500021,9149215b4510485f98085e41f38dc2a6,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
201092450206,914e734f871b43568c23e337e1a86583,Village Agricultural Extension Meeting,,1,2,3,2,NO,,,,2,NO,,Useful
201092450206,914e734f871b43568c23e337e1a86583,Radio,,1,2,2,2,NO,,,,,,,Useful
206123740090,915f20242c8e4c1a88d19c55483737a5,Gov Agricultural Extension Service,,1,2,2,2,NO,3,3,3,,NO,,Very useful
204023110152,91643e20bf8a47ae84e99f70a5c2fa4c,Radio,,2,2,2,2,NO,,,,,,,Very useful
201062410028,918527cbf7a74355945958b1c6d1e196,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useless
305015750263,9187b91ecaf54b0380b90758f3cde82d,Radio,,1,2,2,2,YES,,,,,,,Very useful
107432320035,918f95d17d7842219e8684744be2a260,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
107432320035,918f95d17d7842219e8684744be2a260,Private Agricultural Extension Service,,1,2,2,2,YES,2,0,1,,NO,,Very useful
302035130208,9195188c1b89443fac086dcf4932f058,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useless
203052960134,91b78f4c534344d393190dac12646968,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useful
301044930100,91ce803b0165478caa762c97c0783a6e,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
202062800028,91d147f909934b46b262f2a03476a5e3,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
207023880071,91daae7ec1d04e88a2ea4ab7724d0a61,Radio,,1,2,2,2,NO,,,,,,,Very useful
311047120022,91df12df61df4192b0abd2fb4de26d6c,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Not very useful
210334510158,91e6c415252b4d5aa53403c93ecbc7d4,"Other Electronic Media (TV, Etc)",,1,2,2,2,NO,,,,,,,Very useful
204023090016,91ee1af5381546c6812bda84d4166c25,NGO,,1,2,2,2,NO,3,0,0,,NO,,Very useful
101031130007,91ef7b780a8a4848925fefa1369878ca,Radio,,1,2,2,2,NO,,,,,,,Useful
101061160224,91fdb19354a84bf3a3859a5a5bdbecfe,Gov Agricultural Extension Service,,1,2,2,2,NO,3,2,0,,NO,,Useful
311017090195,924aad224b7d4890afce40d50fe2f5dd,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
309016700239,9262d0bb2da94b72b875ce207b88cf84,Lead Farmer,,2,2,2,2,NO,,,,,NO,,Not very useful
203042940086,92811394841745e5b5bae18727db9bb1,Radio,,1,2,2,2,NO,,,,,,,Useful
206093710199,9284cf0af5c34edab70678f9993c0ff4,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,1,,NO,,Very useful
206093710199,9284cf0af5c34edab70678f9993c0ff4,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useless
302105230034,92a1b1f4ca45406999d4b0ca522d0a7f,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
306036130183,92b5970968554882aafba487d8524d95,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
301014860047,92ba5e1e47c64dcba8cd1e9721aef4d2,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,3,,NO,,Very useful
303115510183,92c55fb63d034292b863cdbb3b56532f,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
206023540247,92ca9789eb7b4082b46636ea0af92122,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
306016020126,92dc884624a84c7a8626e36762f7443d,Radio,,1,2,2,2,NO,,,,,,,Very useful
207023880051,92e0075a05b14e05bd35806c65cab070,Radio,,1,2,2,2,NO,,,,,,,Very useful
204023090052,92e39ec26bad4164a022cac4649d7330,Radio,,1,2,2,2,NO,,,,,,,Useful
207074020260,92e430e44bbf476fb3a41735291e6fd5,Radio,,1,2,2,2,NO,,,,,,,Very useful
202012650118,92e7e327fa1f4a0ebe297dc15381dbac,Radio,,1,2,2,2,NO,,,,,,,Useful
301024890096,92f11baf2ea14b3f9d57d350ae75b224,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
313027600033,92ff836ad4b1438fb26d5fd3d28aa513,Village Agricultural Extension Meeting,,1,2,3,2,NO,,,,2,NO,,Very useful
104031770069,93001a77065e454793c6bdaee920ef39,Radio,,1,2,2,2,NO,,,,,,,Very useful
304075720026,9314d669c13f4ed1b345e65fab0b5648,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,0,,NO,,Useless
202072820086,931d342a2686466b90914f49b35af1f6,Gov Agricultural Extension Service,,1,2,2,2,YES,0,0,1,,NO,,Useful
103071590039,932c50bd66864a8688156c85eb8aefb6,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
103071590039,932c50bd66864a8688156c85eb8aefb6,Radio,,2,2,2,2,NO,,,,,,,Not very useful
102011270141,932ec0335fdb4e9491945003d0af195c,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Useful
303095500077,9330010f23f1461cbf070eb38374a5ba,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
202012630404,933ecb8d9bf742fba3736f4bd8aa4e31,Radio,,1,2,2,2,NO,,,,,,,Useful
203022860034,935df9f1035c4dd18a217a6f55f0b623,Radio,,2,2,2,2,NO,,,,,,,Useful
309016680184,9369373db7b041ce81d6fbf7a6c3268f,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
306036130234,9372f6715072415c8d8b67708e78fc76,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
104011710109,9393cf170bcb4295b38148e36c402a21,Gov Agricultural Extension Service,,1,2,2,2,NO,15,0,15,,NO,,Very useful
104011710109,9393cf170bcb4295b38148e36c402a21,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
310016870059,93a5cb62d2ca46d0a2d413d0c85c387e,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
306016010190,93b8b9a3523a40b48c2d911e7947d248,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
208064210092,93be607794cc4192ab4711fdeac6fb04,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
208064210092,93be607794cc4192ab4711fdeac6fb04,Radio,,1,2,2,2,NO,,,,,,,Very useful
309066830039,93cb806616964d9f9a0fe790fecf2162,NGO,,1,2,2,2,NO,0,0,1,,NO,,Not very useful
202012640112,93da393f2e0349aabebd3923f9bb6cee,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Useful
310067020043,93e0182c20cd43d6ad2d33eb18d4b606,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,2,,NO,,Very useful
310067020043,93e0182c20cd43d6ad2d33eb18d4b606,Private Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
310067020043,93e0182c20cd43d6ad2d33eb18d4b606,Radio,,1,2,2,2,NO,,,,,,,Very useful
301044910027,93f2e034147c48e0b01fc85e07cf7af5,Radio,,1,2,2,2,NO,,,,,,,Useful
310046990134,94015617a19f44d2bbb151a2e017f039,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
310016870014,9407e1a367454be5a8ee1ca83b9e6c69,Lead Farmer,,1,2,2,2,YES,,,,,NO,,Not very useful
301034900047,94098334648a43199afaa3eee6c40319,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
307126380211,940da9ac3d4f461b90a8798af77f3ef0,Gov Agricultural Extension Service,,1,2,2,2,NO,5,2,0,,NO,,Useless
307126380211,940da9ac3d4f461b90a8798af77f3ef0,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
307126380211,940da9ac3d4f461b90a8798af77f3ef0,Radio,,1,2,2,2,NO,,,,,,,Useless
205023320056,941dcc809ae240648d380c7a6a74ed3d,Gov Agricultural Extension Service,,1,2,2,2,NO,5,0,5,,NO,,Very useful
305085960206,941e18cf5eb34725ae44475f42362dc6,Gov Agricultural Extension Service,,1,2,2,2,NO,1,0,0,,NO,,Not very useful
301054940197,9434e72f52b44cb795f7ba21d263865a,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Useful
203052950167,9440f61b21c34a5fa0a83a2033028cd9,Radio,,2,2,2,2,NO,,,,,,,Useful
103061570094,9464c985a72a437382b2b776acb18a7e,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
301014860002,946bce019cb34fc3bffcb2046e0f33cc,Radio,,1,2,2,2,NO,,,,,,,Useful
315418070102,947f92996d354cdc89177019d68fe979,Radio,,2,2,2,2,NO,,,,,,,Useful
304065690278,9480da20608d4107a2af4124654dcc2a,Gov Agricultural Extension Service,,1,2,2,2,NO,0,2,3,,NO,,Very useful
206013510314,9485a04166484b028c7a8f73ffbe191c,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
206013510314,9485a04166484b028c7a8f73ffbe191c,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
206013510314,9485a04166484b028c7a8f73ffbe191c,Radio,,1,2,2,2,NO,,,,,,,Very useful
203073030114,948888ff875c427386a817e62654c979,Radio,,1,2,2,2,NO,,,,,,,Very useful
104051800063,948a5285e706488384f8873d7f70a159,NGO,,1,2,2,2,NO,0,0,5,,NO,,Useful
204063220080,94bebc17aa3d437d8b2dc9180d608e30,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
304025570200,94c3259208c7421ea2d335b2c0553655,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,0,NO,,Very useful
105052000124,94c7645d595844219f3f6c1086f6a3ac,Gov Agricultural Extension Service,,1,2,2,2,NO,0,2,3,,NO,,Not very useful
104201880168,94c92105a69b4c3e8bdd130104dc6abc,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
104201880168,94c92105a69b4c3e8bdd130104dc6abc,Private Agricultural Extension Service,,1,2,2,2,NO,0,2,2,,NO,,Very useful
104201880168,94c92105a69b4c3e8bdd130104dc6abc,Agricultural Coop/Farmers' Assoc,,1,2,2,2,YES,0,2,0,,NO,,Very useful
204043150161,94cfb3b70e9d41beae92e0a54b3d7a9e,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
312017340191,94d33a9b7e6b4b6dbe3f913bd407f8eb,Village Agricultural Extension Meeting,,2,2,2,2,NO,,,,1,NO,,Useful
312017340191,94d33a9b7e6b4b6dbe3f913bd407f8eb,Radio,,1,2,2,2,NO,,,,,,,Useful
204023090032,94dc75cb8e7a4e5cb90353842a0edae5,Private Agricultural Extension Service,,2,2,2,2,NO,0,0,0,,NO,,Very useful
208024130010,94e268cd03884c8aa305307ea4389197,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,0,,NO,,Very useful
103101630164,94e82fc4fd70437d9e0c4e8447539736,Radio,,1,2,2,2,NO,,,,,,,Very useful
307126380137,94ff2d1624b045468b0568306a7482bd,Radio,,1,2,2,2,NO,,,,,,,Useless
