ea_id,com_cj0b,com_cj01,com_cj01_oth,com_cj02,com_cj03,com_cj03_oth,com_cj04,com_cj05,com_cj06
30212527,Political Group,No,,,,,,,
30212527,Village Development Committee,Yes,,3,Monthly,,10,5,0
30212527,Cultural Group,No,,,,,,,
30212527,Health Committee,No,,,,,,,
30212527,Religious Group,No,,,,,,,
30212527,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,0
30212527,Savings & Credit Coop,Yes,,1,Weekly,,42,35,10
30212527,NGO,Yes,,1,Monthly,,37,20,15
30212527,Tobacco Club,No,,,,,,,
30212527,Children's Groups,No,,,,,,,
30214528,Business Assoc,No,,,,,,,
30214528,Village Development Committee,Yes,,1,Monthly,,10,5,0
30214528,Tobacco Club,No,,,,,,,
30214528,Parent-Teacher Assoc,Yes,,1,Quarterly,,10,2,1
30214528,School Committee,Yes,,1,Quarterly,,10,2,0
30214528,Disabled Assoc,No,,,,,,,
30214528,Women's Group,Yes,,3,Monthly,,10,10,4
30214528,Cultural Group,No,,,,,,,
30214528,Sports Group,No,,,,,,,
30214528,Children's Groups,No,,,,,,,
30214528,Community Police/Watch Group,Yes,,1,Quarterly,,10,3,0
30214528,Agricultural Coop,No,,,,,,,
30214528,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,2,1
30214528,Other (Specify),No,,,,,,,
30214528,Political Group,Yes,,2,Quarterly,,20,15,10
30214528,Farmers' Group,No,,,,,,,
30214528,NGO,No,,,,,,,
30214528,Savings & Credit Coop,No,,,,,,,
30214528,Youth Group,No,,,,,,,
30214528,Community Victim Support Unit (C-VSU),No,,,,,,,
30214528,Religious Group,Yes,,3,Quarterly,,10,3,6
30214528,Health Committee,Yes,,1,Monthly,,10,6,1
30216529,Village Development Committee,Yes,,1,Weekly,,17,9,7
30216529,Children's Groups,No,,,,,,,
30216529,Community Victim Support Unit (C-VSU),Yes,,1,Weekly,,10,4,0
30216529,Parent-Teacher Assoc,Yes,,1,Weekly,,10,4,0
30216529,School Committee,Yes,,1,Weekly,,10,6,2
30216529,Farmers' Group,No,,,,,,,
30216529,Cultural Group,No,,,,,,,
30216529,Savings & Credit Coop,No,,,,,,,
30216529,Youth Group,No,,,,,,,
30216529,Business Assoc,No,,,,,,,
30216529,Tobacco Club,Yes,,15,Weekly,,10,4,2
30216529,Other (Specify),No,,,,,,,
30216529,Political Group,Yes,,2,Quarterly,,30,15,20
30216529,Community Police/Watch Group,Yes,,1,Weekly,,15,7,0
30216529,Health Committee,Yes,,2,Weekly,,10,4,6
30216529,Sports Group,No,,,,,,,
30216529,Agricultural Coop,No,,,,,,,
30216529,Disabled Assoc,No,,,,,,,
30216529,Women's Group,Yes,,6,Weekly,,10,10,4
30216529,Community Child Protenction Committee (C-CPC),Yes,,1,Weekly,,10,5,4
30216529,Religious Group,Yes,,2,Weekly,,10,2,4
30216529,NGO,No,,,,,,,
30221530,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,7,0
30221530,Religious Group,No,,,,,,,
30221530,Cultural Group,No,,,,,,,
30221530,Other (Specify),No,,,,,,,
30221530,NGO,No,,,,,,,
30221530,Disabled Assoc,No,,,,,,,
30221530,Parent-Teacher Assoc,Yes,,4,Weekly,,10,5,0
30221530,School Committee,Yes,,4,Weekly,,10,5,0
30221530,Community Police/Watch Group,Yes,,1,Monthly,,15,8,0
30221530,Tobacco Club,No,,,,,,,
30221530,Agricultural Coop,Yes,,3,Monthly,,10,5,0
30221530,Savings & Credit Coop,Yes,,10,Weekly,,30,25,0
30221530,Health Committee,Yes,,3,Monthly,,10,7,0
30221530,Village Development Committee,Yes,,1,Monthly,,16,8,0
30221530,Sports Group,No,,,,,,,
30221530,Children's Groups,No,,,,,,,
30221530,Business Assoc,No,,,,,,,
30221530,Youth Group,Yes,,1,Weekly,,20,20,20
30221530,Political Group,No,,,,,,,
30221530,Farmers' Group,Yes,,1,Monthly,,30,20,0
30221530,Women's Group,No,,,,,,,
30221530,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,10,0
30301531,Community Police/Watch Group,Yes,,1,Monthly,,15,0,2
30301531,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,15,5,4
30301531,Political Group,Yes,,5,Monthly,,150,79,45
30301531,Youth Group,Yes,,1,Weekly,,35,18,5
30301531,Savings & Credit Coop,Yes,,10,Weekly,,20,16,4
30301531,Business Assoc,No,,,,,,,
30301531,Village Development Committee,Yes,,1,Monthly,,10,5,3
30301531,Sports Group,Yes,,1,Weekly,,38,12,5
30301531,Religious Group,Yes,,5,Weekly,,18,9,4
30301531,Other (Specify),No,,,,,,,
30301531,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,2
30301531,Cultural Group,Yes,,1,Monthly,,15,6,3
30301531,School Committee,Yes,,1,Monthly,,15,5,6
30301531,Health Committee,Yes,,1,Monthly,,10,5,2
30301531,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,3,1
30301531,Agricultural Coop,No,,,,,,,
30301531,NGO,No,,,,,,,
30301531,Women's Group,No,,,,,,,
30301531,Disabled Assoc,Yes,,1,Monthly,,10,5,0
30301531,Children's Groups,No,,,,,,,
30301531,Tobacco Club,No,,,,,,,
30301531,Farmers' Group,No,,,,,,,
30302532,Tobacco Club,No,,,,,,,
30302532,Community Police/Watch Group,Yes,,1,Monthly,,10,0,2
30302532,Agricultural Coop,Yes,,1,Monthly,,20,5,6
30302532,Savings & Credit Coop,Yes,,2,Weekly,,25,10,5
30302532,NGO,No,,,,,,,
30302532,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,5,1
30302532,Youth Group,Yes,,1,Weekly,,15,5,2
30302532,Farmers' Group,No,,,,,,,
30302532,Sports Group,No,,,,,,,
30302532,Children's Groups,No,,,,,,,
30302532,Cultural Group,No,,,,,,,
30302532,Disabled Assoc,No,,,,,,,
30302532,School Committee,Yes,,1,Monthly,,10,5,1
30302532,Women's Group,No,,,,,,,
30302532,Community Child Protenction Committee (C-CPC),No,,,,,,,
30302532,Parent-Teacher Assoc,Yes,,1,Weekly,,10,5,3
30302532,Religious Group,Yes,,2,Weekly,,18,9,5
30302532,Other (Specify),No,,,,,,,
30302532,Political Group,Yes,,4,Weekly,,35,15,12
30302532,Health Committee,No,,,,,,,
30302532,Village Development Committee,Yes,,1,Monthly,,5,5,2
30302532,Business Assoc,No,,,,,,,
30302533,Tobacco Club,No,,,,,,,
30302533,Political Group,Yes,,3,Monthly,,20,10,5
30302533,School Committee,Yes,,2,Quarterly,,12,6,0
30302533,Sports Group,Yes,,1,Weekly,,10,4,5
30302533,Women's Group,Yes,,10,Weekly,,15,10,0
30302533,Youth Group,Yes,,3,Weekly,,12,8,12
30302533,Other (Specify),No,,,,,,,
30302533,Savings & Credit Coop,No,,,,,,,
30302533,Community Victim Support Unit (C-VSU),Yes,,2,Monthly,,10,3,2
30302533,Business Assoc,No,,,,,,,
30302533,Disabled Assoc,No,,,,,,,
30302533,Agricultural Coop,No,,,,,,,
30302533,Community Police/Watch Group,Yes,,2,Weekly,,10,3,2
30302533,Parent-Teacher Assoc,Yes,,2,Quarterly,,12,5,1
30302533,Cultural Group,Yes,,1,Semi-Annually,,20,7,0
30302533,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,15,6,5
30302533,Village Development Committee,Yes,,1,Monthly,,10,5,5
30302533,NGO,Yes,,2,Monthly,,10,5,2
30302533,Farmers' Group,No,,,,,,,
30302533,Religious Group,Yes,,4,Weekly,,25,15,6
30302533,Children's Groups,Yes,,1,Monthly,,12,3,1
30302533,Health Committee,Yes,,2,Monthly,,10,6,4
30302534,Business Assoc,No,,,,,,,
30302534,Village Development Committee,Yes,,1,Monthly,,10,5,0
30302534,Community Police/Watch Group,Yes,,1,Weekly,,10,2,3
30302534,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,20,10,4
30302534,Disabled Assoc,No,,,,,,,
30302534,Youth Group,Yes,,1,Weekly,,25,12,5
30302534,Cultural Group,No,,,,,,,
30302534,Agricultural Coop,No,,,,,,,
30302534,Tobacco Club,No,,,,,,,
30302534,Health Committee,Yes,,1,Weekly,,10,5,2
30302534,Savings & Credit Coop,Yes,,2,Weekly,,35,32,11
30302534,Religious Group,Yes,,18,Weekly,,9,9,5
30302534,Women's Group,Yes,,1,Weekly,,25,25,7
30302534,Other (Specify),No,,,,,,,
30302534,Political Group,Yes,,4,Monthly,,45,20,6
30302534,Sports Group,Yes,,1,Weekly,,25,10,7
30302534,Farmers' Group,Yes,,1,Weekly,,15,6,2
30302534,NGO,No,,,,,,,
30302534,School Committee,Yes,,18,Weekly,,9,9,5
30302534,Community Victim Support Unit (C-VSU),Yes,,1,Weekly,,10,5,2
30302534,Children's Groups,No,,,,,,,
30302534,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,0
30302535,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,15,7,5
30302535,Farmers' Group,Yes,,2,Monthly,,25,11,6
30302535,Savings & Credit Coop,Yes,,6,Weekly,,30,17,5
30302535,Other (Specify),No,,,,,,,
30302535,Religious Group,Yes,,2,Weekly,,18,8,5
30302535,Disabled Assoc,Yes,,1,Monthly,,17,9,5
30302535,Community Police/Watch Group,Yes,,1,Monthly,,12,5,2
30302535,Sports Group,Yes,,2,Weekly,,45,21,15
30302535,Political Group,Yes,,5,Quarterly,,150,85,60
30302535,Health Committee,Yes,,1,Weekly,,10,6,2
30302535,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,7,4
30302535,Cultural Group,Yes,,1,Annually,,35,25,10
30302535,Tobacco Club,No,,,,,,,
30302535,Agricultural Coop,No,,,,,,,
30302535,Business Assoc,No,,,,,,,
30302535,Parent-Teacher Assoc,Yes,,1,Monthly,,15,8,4
30302535,Children's Groups,No,,,,,,,
30302535,Village Development Committee,Yes,,1,Monthly,,10,4,2
30302535,School Committee,Yes,,1,Monthly,,10,6,3
30302535,Youth Group,Yes,,2,Weekly,,45,20,10
30302535,NGO,No,,,,,,,
30302535,Women's Group,Yes,,1,Monthly,,25,15,8
30302536,Health Committee,Yes,,1,Monthly,,10,5,1
30302536,NGO,No,,,,,,,
30302536,Business Assoc,No,,,,,,,
30302536,Disabled Assoc,No,,,,,,,
30302536,Farmers' Group,Yes,,1,Monthly,,20,10,8
30302536,Other (Specify),No,,,,,,,
30302536,Agricultural Coop,No,,,,,,,
30302536,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,3
30302536,School Committee,Yes,,1,Monthly,,12,6,0
30302536,Savings & Credit Coop,Yes,,1,Weekly,,35,32,7
30302536,Community Police/Watch Group,No,,,,,,,
30302536,Cultural Group,No,,,,,,,
30302536,Community Victim Support Unit (C-VSU),No,,,,,,,
30302536,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,5,4
30302536,Religious Group,Yes,,2,Weekly,,18,9,5
30302536,Sports Group,Yes,,1,Weekly,,38,15,11
30302536,Youth Group,No,,,,,,,
30302536,Tobacco Club,No,,,,,,,
30302536,Children's Groups,No,,,,,,,
30302536,Village Development Committee,Yes,,1,Monthly,,10,5,3
30302536,Women's Group,No,,,,,,,
30302536,Political Group,Yes,,2,Weekly,,75,41,22
30304537,Business Assoc,No,,,,,,,
30304537,Sports Group,No,,,,,,,
30304537,Political Group,Yes,,4,Monthly,,85,55,25
30304537,Community Police/Watch Group,No,,,,,,,
30304537,Other (Specify),No,,,,,,,
30304537,Disabled Assoc,No,,,,,,,
30304537,Women's Group,No,,,,,,,
30304537,Village Development Committee,Yes,,1,Monthly,,35,18,6
30304537,Religious Group,Yes,,5,Weekly,,28,15,12
30304537,Children's Groups,No,,,,,,,
30304537,NGO,No,,,,,,,
30304537,Health Committee,No,,,,,,,
30304537,Savings & Credit Coop,Yes,,1,Weekly,,35,34,19
30304537,Cultural Group,Yes,,2,Quarterly,,12,10,2
30304537,School Committee,Yes,,1,Monthly,,24,9,2
30304537,Parent-Teacher Assoc,Yes,,1,Monthly,,35,25,8
30304537,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,28,0,10
30304537,Community Victim Support Unit (C-VSU),Yes,,1,Weekly,,18,3,6
30304537,Tobacco Club,No,,,,,,,
30304537,Youth Group,Yes,,1,Weekly,,58,24,12
30304537,Farmers' Group,No,,,,,,,
30304537,Agricultural Coop,No,,,,,,,
30304538,Sports Group,No,,,,,,,
30304538,Youth Group,Yes,,1,Monthly,,10,5,10
30304538,Disabled Assoc,No,,,,,,,
30304538,School Committee,Yes,,1,Weekly,,10,3,0
30304538,Business Assoc,No,,,,,,,
30304538,Tobacco Club,Yes,,3,Monthly,,10,2,5
30304538,NGO,Yes,,1,Monthly,,10,1,2
30304538,Agricultural Coop,No,,,,,,,
30304538,Cultural Group,No,,,,,,,
30304538,Farmers' Group,No,,,,,,,
30304538,Political Group,Yes,,3,Monthly,,10,6,4
30304538,Religious Group,Yes,,4,Weekly,,10,3,2
30304538,Village Development Committee,Yes,,1,Monthly,,10,2,1
30304538,Children's Groups,No,,,,,,,
30304538,Health Committee,Yes,,1,Weekly,,10,5,0
30304538,Savings & Credit Coop,No,,,,,,,
30304538,Community Police/Watch Group,Yes,,1,Monthly,,10,0,3
30304538,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,1,3
30304538,Women's Group,Yes,,3,Weekly,,10,10,6
30304538,Other (Specify),No,,,,,,,
30304538,Parent-Teacher Assoc,No,,,,,,,
30304538,Community Child Protenction Committee (C-CPC),Yes,,1,Weekly,,10,1,1
30305539,Agricultural Coop,No,,,,,,,
30305539,Parent-Teacher Assoc,No,,,,,,,
30305539,Political Group,Yes,,4,Other(Specify),WHEN THERE IS NEED,30,10,8
30305539,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,2,1
30305539,Savings & Credit Coop,No,,,,,,,
30305539,Disabled Assoc,No,,,,,,,
30305539,Community Police/Watch Group,Yes,,1,Monthly,,10,2,4
30305539,Tobacco Club,Yes,,3,Weekly,,10,0,1
30305539,Youth Group,Yes,,1,Weekly,,10,4,10
30305539,Other (Specify),No,,,,,,,
30305539,Sports Group,No,,,,,,,
30305539,Religious Group,Yes,,3,Weekly,,10,6,1
30305539,Health Committee,Yes,,1,Monthly,,10,3,1
30305539,Village Development Committee,Yes,,2,Monthly,,10,2,0
30305539,School Committee,Yes,,1,Monthly,,10,5,0
30305539,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,4,2
30305539,NGO,No,,,,,,,
30305539,Women's Group,Yes,,8,Weekly,,10,8,5
30305539,Farmers' Group,No,,,,,,,
30305539,Cultural Group,No,,,,,,,
30305539,Business Assoc,No,,,,,,,
30305539,Children's Groups,No,,,,,,,
30305540,NGO,No,,,,,,,
30305540,Women's Group,Yes,,5,Weekly,,16,8,5
30305540,Religious Group,Yes,,15,Weekly,,10,5,0
30305540,Youth Group,Yes,,5,Weekly,,10,5,10
30305540,Savings & Credit Coop,Yes,,10,Weekly,,12,12,1
30305540,Community Victim Support Unit (C-VSU),Yes,,1,Weekly,,10,2,3
30305540,Parent-Teacher Assoc,Yes,,1,Monthly,,10,4,1
30305540,Disabled Assoc,No,,,,,,,
30305540,Village Development Committee,Yes,,1,Weekly,,16,8,5
30305540,Business Assoc,No,,,,,,,
30305540,School Committee,Yes,,1,Monthly,,10,5,0
30305540,Tobacco Club,Yes,,100,Monthly,,10,5,3
30305540,Community Police/Watch Group,Yes,,1,Weekly,,12,4,5
30305540,Cultural Group,No,,,,,,,
30305540,Farmers' Group,No,,,,,,,
30305540,Health Committee,Yes,,10,Monthly,,10,5,4
30305540,Sports Group,Yes,,3,Weekly,,10,5,10
30305540,Children's Groups,No,,,,,,,
30305540,Agricultural Coop,Yes,,1,Monthly,,10,4,2
30305540,Community Child Protenction Committee (C-CPC),No,,,,,,,
30305540,Political Group,Yes,,1,Weekly,,10,4,4
30305540,Other (Specify),No,,,,,,,
30306541,Children's Groups,No,,,,,,,
30306541,Business Assoc,No,,,,,,,
30306541,Sports Group,Yes,,1,Weekly,,35,18,7
30306541,Religious Group,Yes,,2,Weekly,,18,9,6
30306541,Youth Group,Yes,,1,Weekly,,45,18,8
30306541,Cultural Group,No,,,,,,,
30306541,Tobacco Club,No,,,,,,,
30306541,Disabled Assoc,No,,,,,,,
30306541,Political Group,Yes,,4,Quarterly,,65,30,18
30306541,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,18,9,5
30306541,Agricultural Coop,No,,,,,,,
30306541,Savings & Credit Coop,Yes,,1,Weekly,,35,32,10
30306541,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,2
30306541,Other (Specify),No,,,,,,,
30306541,Health Committee,Yes,,1,Weekly,,10,5,3
30306541,Women's Group,Yes,,1,Monthly,,15,15,7
30306541,Village Development Committee,Yes,,1,Monthly,,10,5,0
30306541,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,5,3
30306541,Farmers' Group,Yes,,1,Weekly,,20,10,5
30306541,School Committee,Yes,,1,Weekly,,10,5,4
30306541,Community Police/Watch Group,Yes,,1,Weekly,,12,6,4
30306541,NGO,No,,,,,,,
30306542,Farmers' Group,No,,,,,,,
30306542,Cultural Group,No,,,,,,,
30306542,Other (Specify),No,,,,,,,
30306542,Business Assoc,No,,,,,,,
30306542,NGO,No,,,,,,,
30306542,Savings & Credit Coop,No,,,,,,,
30306542,Sports Group,No,,,,,,,
30306542,Community Police/Watch Group,Yes,,1,Monthly,,10,2,6
30306542,School Committee,Yes,,3,Monthly,,10,2,0
30306542,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,15,5,2
30306542,Women's Group,Yes,,5,Weekly,,10,6,4
30306542,Parent-Teacher Assoc,No,,,,,,,
30306542,Disabled Assoc,No,,,,,,,
30306542,Village Development Committee,Yes,,1,Monthly,,10,7,2
30306542,Children's Groups,No,,,,,,,
30306542,Religious Group,Yes,,3,Weekly,,10,3,2
30306542,Political Group,Yes,,3,Quarterly,,10,4,5
30306542,Tobacco Club,No,,,,,,,
30306542,Health Committee,Yes,,1,Monthly,,10,4,2
30306542,Youth Group,No,,,,,,,
30306542,Community Victim Support Unit (C-VSU),No,,,,,,,
30306542,Agricultural Coop,No,,,,,,,
30307543,Disabled Assoc,No,,,,,,,
30307543,NGO,No,,,,,,,
30307543,Sports Group,Yes,,1,Weekly,,20,5,14
30307543,Community Police/Watch Group,Yes,,1,Monthly,,10,5,4
30307543,Tobacco Club,No,,,,,,,
30307543,Health Committee,Yes,,1,Monthly,,10,5,2
30307543,Children's Groups,No,,,,,,,
30307543,Women's Group,Yes,,1,Monthly,,35,35,13
30307543,Village Development Committee,Yes,,1,Monthly,,10,5,0
30307543,School Committee,Yes,,1,Monthly,,10,5,3
30307543,Youth Group,Yes,,1,Weekly,,18,9,2
30307543,Political Group,Yes,,3,Weekly,,38,20,18
30307543,Agricultural Coop,No,,,,,,,
30307543,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,8,4,2
30307543,Cultural Group,No,,,,,,,
30307543,Business Assoc,No,,,,,,,
30307543,Savings & Credit Coop,Yes,,2,Weekly,,25,23,8
30307543,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,2
30307543,Farmers' Group,Yes,,1,Monthly,,20,10,5
30307543,Other (Specify),No,,,,,,,
30307543,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,5,1
30307543,Religious Group,Yes,,2,Weekly,,12,6,4
30307544,Community Victim Support Unit (C-VSU),No,,,,,,,
30307544,Health Committee,Yes,,1,Weekly,,8,3,2
30307544,Political Group,Yes,,4,Monthly,,16,5,2
30307544,Parent-Teacher Assoc,Yes,,2,Monthly,,21,8,6
30307544,Farmers' Group,Yes,,1,Quarterly,,15,7,2
30307544,Youth Group,Yes,,5,Weekly,,15,6,2
30307544,Tobacco Club,No,,,,,,,
30307544,NGO,No,,,,,,,
30307544,Cultural Group,No,,,,,,,
30307544,Children's Groups,No,,,,,,,
30307544,Disabled Assoc,No,,,,,,,
30307544,Other (Specify),No,,,,,,,
30307544,Business Assoc,No,,,,,,,
30307544,Savings & Credit Coop,Yes,,1,Weekly,,30,25,5
30307544,School Committee,Yes,,2,Monthly,,19,8,4
30307544,Sports Group,Yes,,6,Weekly,,48,20,37
30307544,Women's Group,Yes,,1,Monthly,,35,35,5
30307544,Community Child Protenction Committee (C-CPC),No,,,,,,,
30307544,Agricultural Coop,No,,,,,,,
30307544,Religious Group,Yes,,15,Weekly,,18,7,5
30307544,Village Development Committee,Yes,,1,Monthly,,20,8,5
30307544,Community Police/Watch Group,Yes,,1,Weekly,,26,12,8
30307545,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,16,4,5
30307545,Children's Groups,Yes,,1,Monthly,,10,5,4
30307545,Community Police/Watch Group,Yes,,1,Monthly,,16,4,5
30307545,Religious Group,Yes,,4,Weekly,,18,9,3
30307545,Savings & Credit Coop,Yes,,2,Weekly,,35,32,12
30307545,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,5,3
30307545,Political Group,Yes,,4,Quarterly,,45,20,12
30307545,Agricultural Coop,Yes,,1,Monthly,,18,9,5
30307545,Farmers' Group,No,,,,,,,
30307545,Disabled Assoc,No,,,,,,,
30307545,School Committee,Yes,,1,Monthly,,10,5,3
30307545,NGO,Yes,,1,Monthly,,20,10,6
30307545,Health Committee,Yes,,1,Monthly,,10,5,4
30307545,Youth Group,Yes,,1,Weekly,,40,15,8
30307545,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,1
30307545,Tobacco Club,No,,,,,,,
30307545,Women's Group,Yes,,1,Weekly,,18,18,7
30307545,Cultural Group,No,,,,,,,
30307545,Sports Group,Yes,,1,Weekly,,25,10,5
30307545,Business Assoc,No,,,,,,,
30307545,Village Development Committee,Yes,,1,Monthly,,10,5,2
30307545,Other (Specify),No,,,,,,,
30307546,Business Assoc,No,,,,,,,
30307546,Political Group,Yes,,4,Weekly,,250,185,89
30307546,Disabled Assoc,No,,,,,,,
30307546,NGO,No,,,,,,,
30307546,Savings & Credit Coop,Yes,,3,Weekly,,45,40,10
30307546,Religious Group,Yes,,4,Weekly,,35,21,12
30307546,School Committee,Yes,,1,Monthly,,25,14,8
30307546,Village Development Committee,Yes,,1,Monthly,,25,10,5
30307546,Women's Group,No,,,,,,,
30307546,Other (Specify),No,,,,,,,
30307546,Community Child Protenction Committee (C-CPC),No,,,,,,,
30307546,Health Committee,Yes,,1,Weekly,,18,8,5
30307546,Sports Group,Yes,,2,Weekly,,58,24,27
30307546,Community Police/Watch Group,Yes,,1,Weekly,,28,0,8
30307546,Cultural Group,Yes,,2,Monthly,,39,18,10
30307546,Farmers' Group,No,,,,,,,
30307546,Children's Groups,No,,,,,,,
30307546,Agricultural Coop,No,,,,,,,
30307546,Youth Group,Yes,,2,Weekly,,68,30,8
30307546,Community Victim Support Unit (C-VSU),No,,,,,,,
30307546,Tobacco Club,No,,,,,,,
30307546,Parent-Teacher Assoc,Yes,,1,Monthly,,35,21,11
30307547,Farmers' Group,Yes,,1,Monthly,,20,10,5
30307547,Health Committee,Yes,,10,Monthly,,10,5,4
30307547,Children's Groups,No,,,,,,,
30307547,Women's Group,Yes,,1,Weekly,,18,18,5
30307547,Disabled Assoc,.a,,,,,,,
30307547,School Committee,Yes,,1,Monthly,,10,5,2
30307547,Agricultural Coop,No,,,,,,,
30307547,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,5,2
30307547,Cultural Group,No,,,,,,,
30307547,Business Assoc,No,,,,,,,
30307547,Village Development Committee,Yes,,1,Monthly,,10,5,1
30307547,Religious Group,Yes,,2,Weekly,,12,6,1
30307547,Tobacco Club,No,,,,,,,
30307547,Youth Group,Yes,,1,Weekly,,25,10,9
30307547,Sports Group,Yes,,1,Weekly,,15,6,3
30307547,Community Police/Watch Group,Yes,,1,Monthly,,10,2,1
30307547,Savings & Credit Coop,Yes,,2,Monthly,,35,33,11
30307547,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,5,3
30307547,Political Group,Yes,,4,Weekly,,20,10,6
30307547,Other (Specify),No,,,,,,,
30307547,NGO,No,,,,,,,
30307547,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,3
30308548,Community Child Protenction Committee (C-CPC),No,,,,,,,
30308548,Health Committee,Yes,,1,Monthly,,19,11,5
30308548,Farmers' Group,Yes,,1,Quarterly,,49,18,11
30308548,Savings & Credit Coop,No,,,,,,,
30308548,Children's Groups,No,,,,,,,
30308548,Youth Group,Yes,,1,Weekly,,75,38,8
30308548,Other (Specify),No,,,,,,,
30308548,Religious Group,Yes,,10,Weekly,,59,34,15
30308548,Women's Group,No,,,,,,,
30308548,Village Development Committee,Yes,,1,Monthly,,36,14,8
30308548,Community Police/Watch Group,Yes,,1,Weekly,,35,0,12
30308548,Business Assoc,No,,,,,,,
30308548,Agricultural Coop,No,,,,,,,
30308548,Parent-Teacher Assoc,Yes,,1,Weekly,,38,20,8
30308548,Political Group,Yes,,6,Monthly,,550,325,187
30308548,Cultural Group,No,,,,,,,
30308548,Community Victim Support Unit (C-VSU),No,,,,,,,
30308548,NGO,Yes,,1,Monthly,,28,18,5
30308548,Sports Group,Yes,,3,Weekly,,115,52,29
30308548,Disabled Assoc,No,,,,,,,
30308548,Tobacco Club,No,,,,,,,
30308548,School Committee,Yes,,1,Monthly,,45,28,12
30309549,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,2,1
30309549,Village Development Committee,Yes,,1,Monthly,,10,2,1
30309549,Parent-Teacher Assoc,Yes,,1,Monthly,,10,1,0
30309549,Tobacco Club,Yes,,3,Weekly,,10,0,0
30309549,NGO,No,,,,,,,
30309549,Health Committee,Yes,,1,Weekly,,10,6,1
30309549,Cultural Group,No,,,,,,,
30309549,Children's Groups,No,,,,,,,
30309549,Women's Group,Yes,,6,Weekly,,10,10,4
30309549,School Committee,Yes,,1,Monthly,,12,5,1
30309549,Other (Specify),No,,,,,,,
30309549,Disabled Assoc,No,,,,,,,
30309549,Sports Group,No,,,,,,,
30309549,Youth Group,Yes,,1,Weekly,,10,3,10
30309549,Religious Group,Yes,,2,Weekly,,10,2,5
30309549,Political Group,Yes,,4,Quarterly,,25,10,5
30309549,Agricultural Coop,No,,,,,,,
30309549,Business Assoc,No,,,,,,,
30309549,Savings & Credit Coop,No,,,,,,,
30309549,Community Child Protenction Committee (C-CPC),Yes,,1,Weekly,,10,7,2
30309549,Farmers' Group,No,,,,,,,
30309549,Community Police/Watch Group,Yes,,1,Weekly,,10,0,4
30309550,Youth Group,Yes,,1,Weekly,,10,4,10
30309550,Savings & Credit Coop,No,,,,,,,
30309550,Sports Group,No,,,,,,,
30309550,Women's Group,Yes,,6,Weekly,,10,8,1
30309550,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,8,0
30309550,Health Committee,Yes,,1,Monthly,,10,6,3
30309550,NGO,No,,,,,,,
30309550,Parent-Teacher Assoc,Yes,,1,Quarterly,,10,3,1
30309550,Disabled Assoc,No,,,,,,,
30309550,Tobacco Club,Yes,,4,Weekly,,12,5,3
30309550,Religious Group,Yes,,3,Weekly,,10,3,2
30309550,Farmers' Group,No,,,,,,,
30309550,Village Development Committee,Yes,,1,Monthly,,10,2,0
30309550,Community Police/Watch Group,Yes,,1,Monthly,,10,2,6
30309550,Children's Groups,Yes,,1,Weekly,,10,6,3
30309550,Community Child Protenction Committee (C-CPC),Yes,,1,Weekly,,10,4,3
30309550,Political Group,Yes,,4,Other(Specify),WHEN THERE IS NEED,25,15,5
30309550,Business Assoc,No,,,,,,,
30309550,Cultural Group,No,,,,,,,
30309550,School Committee,Yes,,1,Quarterly,,10,2,0
30309550,Agricultural Coop,No,,,,,,,
30309550,Other (Specify),No,,,,,,,
