case_id,HHID,ag_s0a,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_oth,ag_s04,ag_s05a,ag_s05b,ag_s05b_oth,ag_s06,ag_s07a,ag_s07b,ag_s08,ag_s09a,ag_s09b,ag_s09b_oth,ag_s10a,ag_s10b,ag_s10b_oth,ag_s11a,ag_s11b,ag_s11b_oth,ag_s12,ag_s13
305065920057,a554cf9ce7ea4da28e014362bf5abfc0,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
305065920057,a554cf9ce7ea4da28e014362bf5abfc0,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
305065920057,a554cf9ce7ea4da28e014362bf5abfc0,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
206093700067,a56543188e94405685d95e0516daefb9,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
206093700067,a56543188e94405685d95e0516daefb9,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
206093700067,a56543188e94405685d95e0516daefb9,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
206093700067,a56543188e94405685d95e0516daefb9,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
206093700067,a56543188e94405685d95e0516daefb9,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
206093700067,a56543188e94405685d95e0516daefb9,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
206093700067,a56543188e94405685d95e0516daefb9,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
103011500216,a5975d9844f545dcbdf520894cdd9c06,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
103011500216,a5975d9844f545dcbdf520894cdd9c06,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
103011500216,a5975d9844f545dcbdf520894cdd9c06,CHICKEN EGGS,Yes,2,20,PIECE,,NO,,,,,,,,13,PIECE,,0,,,0,,,NO,
103011500216,a5975d9844f545dcbdf520894cdd9c06,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
103011500216,a5975d9844f545dcbdf520894cdd9c06,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
103011500216,a5975d9844f545dcbdf520894cdd9c06,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
103011500216,a5975d9844f545dcbdf520894cdd9c06,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
302055150082,a5ab7a9c1a964caaaea275907fe01757,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
302055150082,a5ab7a9c1a964caaaea275907fe01757,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
302055150082,a5ab7a9c1a964caaaea275907fe01757,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
302055150082,a5ab7a9c1a964caaaea275907fe01757,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
302055150082,a5ab7a9c1a964caaaea275907fe01757,MANURE,Yes,3,56,KILOGRAM,,NO,,,,,,,,750,KILOGRAM,,0,,,0,,,NO,
302055150082,a5ab7a9c1a964caaaea275907fe01757,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
302055150082,a5ab7a9c1a964caaaea275907fe01757,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
203073030086,a5c39605b8524851a2be92aa34281d6d,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
203073030086,a5c39605b8524851a2be92aa34281d6d,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
203073030086,a5c39605b8524851a2be92aa34281d6d,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
203073030086,a5c39605b8524851a2be92aa34281d6d,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
203073030086,a5c39605b8524851a2be92aa34281d6d,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
203073030086,a5c39605b8524851a2be92aa34281d6d,MEAT,Yes,5,1,KILOGRAM,,NO,,,,,,,,5,KILOGRAM,,0,,,0,,,NO,
203073030086,a5c39605b8524851a2be92aa34281d6d,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
308026480193,a5cc87d234cd4a9dae6742f62992412b,MANURE,Yes,2,20,KILOGRAM,,NO,,,,,,,,0,,,0,,,0,,,NO,
308026480193,a5cc87d234cd4a9dae6742f62992412b,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
308026480193,a5cc87d234cd4a9dae6742f62992412b,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308026480193,a5cc87d234cd4a9dae6742f62992412b,MEAT,Yes,2,2,PIECE,,NO,,,,,,,,4,PIECE,,0,,,0,,,NO,
308026480193,a5cc87d234cd4a9dae6742f62992412b,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
308026480193,a5cc87d234cd4a9dae6742f62992412b,CHICKEN EGGS,Yes,2,10,PIECE,,NO,,,,,,,,5,PIECE,,0,,,0,,,NO,
308026480193,a5cc87d234cd4a9dae6742f62992412b,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
207114040046,a5ed0f7f19e14ffc8dbfdaa4a248c231,CHICKEN EGGS,Yes,1,10,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
207114040046,a5ed0f7f19e14ffc8dbfdaa4a248c231,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
207114040046,a5ed0f7f19e14ffc8dbfdaa4a248c231,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
207114040046,a5ed0f7f19e14ffc8dbfdaa4a248c231,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
207114040046,a5ed0f7f19e14ffc8dbfdaa4a248c231,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
207114040046,a5ed0f7f19e14ffc8dbfdaa4a248c231,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
207114040046,a5ed0f7f19e14ffc8dbfdaa4a248c231,MEAT,Yes,2,5,PIECE,,NO,,,,,,,,5,PIECE,,0,,,0,,,NO,
302055150006,a5ef7a95a7be47849efac2bddda93578,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
302055150006,a5ef7a95a7be47849efac2bddda93578,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
302055150006,a5ef7a95a7be47849efac2bddda93578,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
302055150006,a5ef7a95a7be47849efac2bddda93578,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
302055150006,a5ef7a95a7be47849efac2bddda93578,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
302055150006,a5ef7a95a7be47849efac2bddda93578,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
302055150006,a5ef7a95a7be47849efac2bddda93578,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
208014110101,a5fa0d27f4a2479f87de6bf2d0937aa7,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
208014110101,a5fa0d27f4a2479f87de6bf2d0937aa7,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
208014110101,a5fa0d27f4a2479f87de6bf2d0937aa7,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
208014110101,a5fa0d27f4a2479f87de6bf2d0937aa7,CHICKEN EGGS,Yes,2,9,PIECE,,NO,,,,,,,,3,PIECE,,0,,,0,,,NO,
208014110101,a5fa0d27f4a2479f87de6bf2d0937aa7,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
208014110101,a5fa0d27f4a2479f87de6bf2d0937aa7,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
208014110101,a5fa0d27f4a2479f87de6bf2d0937aa7,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
202062750154,a618305fb1ec4f1193785f8cb425a242,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
202062750154,a618305fb1ec4f1193785f8cb425a242,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
202062750154,a618305fb1ec4f1193785f8cb425a242,MANURE,Yes,1,40,KILOGRAM,,YES,40,KILOGRAM,,4000,1,.a,4,40,KILOGRAM,,0,,,0,,,NO,
202062750154,a618305fb1ec4f1193785f8cb425a242,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
202062750154,a618305fb1ec4f1193785f8cb425a242,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
202062750154,a618305fb1ec4f1193785f8cb425a242,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
202062750154,a618305fb1ec4f1193785f8cb425a242,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
313027610018,a61beaf7790442d288d5a1da1bd8f0ba,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
313027610018,a61beaf7790442d288d5a1da1bd8f0ba,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
313027610018,a61beaf7790442d288d5a1da1bd8f0ba,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
313027610018,a61beaf7790442d288d5a1da1bd8f0ba,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
313027610018,a61beaf7790442d288d5a1da1bd8f0ba,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
313027610018,a61beaf7790442d288d5a1da1bd8f0ba,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
313027610018,a61beaf7790442d288d5a1da1bd8f0ba,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
204023070135,a62ed6d6a7404335b8fd4144ea563f7f,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
204023070135,a62ed6d6a7404335b8fd4144ea563f7f,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
204023070135,a62ed6d6a7404335b8fd4144ea563f7f,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
204023070135,a62ed6d6a7404335b8fd4144ea563f7f,CHICKEN EGGS,Yes,2,4,PIECE,,NO,,,,,,,,8,PIECE,,0,,,0,,,NO,
204023070135,a62ed6d6a7404335b8fd4144ea563f7f,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
204023070135,a62ed6d6a7404335b8fd4144ea563f7f,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
204023070135,a62ed6d6a7404335b8fd4144ea563f7f,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
102021290042,a633c8020eab46d3a9c5d28c4c40494d,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
102021290042,a633c8020eab46d3a9c5d28c4c40494d,CHICKEN EGGS,Yes,3,10,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
102021290042,a633c8020eab46d3a9c5d28c4c40494d,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
102021290042,a633c8020eab46d3a9c5d28c4c40494d,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
102021290042,a633c8020eab46d3a9c5d28c4c40494d,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
102021290042,a633c8020eab46d3a9c5d28c4c40494d,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
102021290042,a633c8020eab46d3a9c5d28c4c40494d,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308016430174,a639cc98ce634b68b699c669e2273255,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
308016430174,a639cc98ce634b68b699c669e2273255,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308016430174,a639cc98ce634b68b699c669e2273255,MEAT,Yes,12,1,PIECE,,NO,,,,,,,,1,PIECE,,0,,,0,,,NO,
308016430174,a639cc98ce634b68b699c669e2273255,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308016430174,a639cc98ce634b68b699c669e2273255,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
308016430174,a639cc98ce634b68b699c669e2273255,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
308016430174,a639cc98ce634b68b699c669e2273255,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
313037660256,a63a42a5b8cb443aa8216d371b831998,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
313037660256,a63a42a5b8cb443aa8216d371b831998,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
313037660256,a63a42a5b8cb443aa8216d371b831998,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
313037660256,a63a42a5b8cb443aa8216d371b831998,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
313037660256,a63a42a5b8cb443aa8216d371b831998,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
313037660256,a63a42a5b8cb443aa8216d371b831998,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
313037660256,a63a42a5b8cb443aa8216d371b831998,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
203052990017,a6465fe0bf3247948c8035ad8ed1bce6,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
203052990017,a6465fe0bf3247948c8035ad8ed1bce6,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
203052990017,a6465fe0bf3247948c8035ad8ed1bce6,CHICKEN EGGS,Yes,12,15,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
203052990017,a6465fe0bf3247948c8035ad8ed1bce6,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
203052990017,a6465fe0bf3247948c8035ad8ed1bce6,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
203052990017,a6465fe0bf3247948c8035ad8ed1bce6,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
203052990017,a6465fe0bf3247948c8035ad8ed1bce6,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
303025340196,a64b4482896449ceb5eb49381f7676d8,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
303025340196,a64b4482896449ceb5eb49381f7676d8,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
303025340196,a64b4482896449ceb5eb49381f7676d8,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
303025340196,a64b4482896449ceb5eb49381f7676d8,MANURE,Yes,12,1,KILOGRAM,,NO,,,,,,,,12,KILOGRAM,,0,,,0,,,NO,
303025340196,a64b4482896449ceb5eb49381f7676d8,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
303025340196,a64b4482896449ceb5eb49381f7676d8,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
303025340196,a64b4482896449ceb5eb49381f7676d8,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
206013490145,a652bbd5c4954c6ebc5961e6e6286ea6,CHICKEN EGGS,Yes,8,24,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
206013490145,a652bbd5c4954c6ebc5961e6e6286ea6,MANURE,Yes,12,2,BUCKET,,NO,,,,,,,,0,,,0,,,0,,,NO,
206013490145,a652bbd5c4954c6ebc5961e6e6286ea6,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
206013490145,a652bbd5c4954c6ebc5961e6e6286ea6,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
206013490145,a652bbd5c4954c6ebc5961e6e6286ea6,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
206013490145,a652bbd5c4954c6ebc5961e6e6286ea6,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
206013490145,a652bbd5c4954c6ebc5961e6e6286ea6,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
103121640054,a6595eaafb324d2f94f74d867324f4a2,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
103121640054,a6595eaafb324d2f94f74d867324f4a2,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
103121640054,a6595eaafb324d2f94f74d867324f4a2,CHICKEN EGGS,Yes,1,20,PIECE,,NO,,,,,,,,8,PIECE,,0,,,0,,,NO,
103121640054,a6595eaafb324d2f94f74d867324f4a2,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
103121640054,a6595eaafb324d2f94f74d867324f4a2,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
103121640054,a6595eaafb324d2f94f74d867324f4a2,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
103121640054,a6595eaafb324d2f94f74d867324f4a2,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
313017570006,a6595fb93f2a4a6e9b33a9dfbae6705b,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
313017570006,a6595fb93f2a4a6e9b33a9dfbae6705b,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
313017570006,a6595fb93f2a4a6e9b33a9dfbae6705b,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
313017570006,a6595fb93f2a4a6e9b33a9dfbae6705b,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
313017570006,a6595fb93f2a4a6e9b33a9dfbae6705b,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
313017570006,a6595fb93f2a4a6e9b33a9dfbae6705b,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
313017570006,a6595fb93f2a4a6e9b33a9dfbae6705b,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
201092440064,a65b549e7b674c46b00c2e98421bfbb0,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
201092440064,a65b549e7b674c46b00c2e98421bfbb0,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
201092440064,a65b549e7b674c46b00c2e98421bfbb0,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
201092440064,a65b549e7b674c46b00c2e98421bfbb0,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
201092440064,a65b549e7b674c46b00c2e98421bfbb0,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
201092440064,a65b549e7b674c46b00c2e98421bfbb0,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
201092440064,a65b549e7b674c46b00c2e98421bfbb0,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
102041380131,a669b8c9ce004f9fbaf5f0f9f8f44a9b,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
102041380131,a669b8c9ce004f9fbaf5f0f9f8f44a9b,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
102041380131,a669b8c9ce004f9fbaf5f0f9f8f44a9b,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
102041380131,a669b8c9ce004f9fbaf5f0f9f8f44a9b,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
102041380131,a669b8c9ce004f9fbaf5f0f9f8f44a9b,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
102041380131,a669b8c9ce004f9fbaf5f0f9f8f44a9b,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
102041380131,a669b8c9ce004f9fbaf5f0f9f8f44a9b,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308056580189,a6705390000d4d958ae165b7f2174ffc,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308056580189,a6705390000d4d958ae165b7f2174ffc,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
308056580189,a6705390000d4d958ae165b7f2174ffc,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
308056580189,a6705390000d4d958ae165b7f2174ffc,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
308056580189,a6705390000d4d958ae165b7f2174ffc,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
308056580189,a6705390000d4d958ae165b7f2174ffc,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
308056580189,a6705390000d4d958ae165b7f2174ffc,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
208034170040,a679efac9ca54b56a8f6e94779393983,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
208034170040,a679efac9ca54b56a8f6e94779393983,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
208034170040,a679efac9ca54b56a8f6e94779393983,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
208034170040,a679efac9ca54b56a8f6e94779393983,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
208034170040,a679efac9ca54b56a8f6e94779393983,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
208034170040,a679efac9ca54b56a8f6e94779393983,MEAT,Yes,1,2,KILOGRAM,,NO,,,,,,,,2,KILOGRAM,,0,,,0,,,NO,
208034170040,a679efac9ca54b56a8f6e94779393983,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
314397910111,a6832954ac164ca0aae4836ef231e461,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
314397910111,a6832954ac164ca0aae4836ef231e461,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
314397910111,a6832954ac164ca0aae4836ef231e461,MANURE,Yes,12,2,KILOGRAM,,NO,,,,,,,,10,KILOGRAM,,0,,,0,,,NO,
314397910111,a6832954ac164ca0aae4836ef231e461,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
314397910111,a6832954ac164ca0aae4836ef231e461,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
314397910111,a6832954ac164ca0aae4836ef231e461,MEAT,Yes,3,1,KILOGRAM,,NO,,,,,,,,3,KILOGRAM,,0,,,0,,,NO,
314397910111,a6832954ac164ca0aae4836ef231e461,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
102051420010,a692b23e9ff14318aad974c8fff18ca9,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
102051420010,a692b23e9ff14318aad974c8fff18ca9,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
102051420010,a692b23e9ff14318aad974c8fff18ca9,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
102051420010,a692b23e9ff14318aad974c8fff18ca9,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
102051420010,a692b23e9ff14318aad974c8fff18ca9,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
102051420010,a692b23e9ff14318aad974c8fff18ca9,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
102051420010,a692b23e9ff14318aad974c8fff18ca9,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
207013860047,a6a3937cb6ec4cc08691a74e1930586b,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
207013860047,a6a3937cb6ec4cc08691a74e1930586b,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
207013860047,a6a3937cb6ec4cc08691a74e1930586b,MANURE,Yes,3,1,OXCART,,YES,1,OXCART,,5000,1,.a,1,0,,,0,,,0,,,NO,
207013860047,a6a3937cb6ec4cc08691a74e1930586b,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
207013860047,a6a3937cb6ec4cc08691a74e1930586b,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
207013860047,a6a3937cb6ec4cc08691a74e1930586b,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
207013860047,a6a3937cb6ec4cc08691a74e1930586b,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
301014850446,a6a61efbd16146d5b27c8c6ee717fc56,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
301014850446,a6a61efbd16146d5b27c8c6ee717fc56,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
301014850446,a6a61efbd16146d5b27c8c6ee717fc56,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
301014850446,a6a61efbd16146d5b27c8c6ee717fc56,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
301014850446,a6a61efbd16146d5b27c8c6ee717fc56,MEAT,Yes,2,2,KILOGRAM,,NO,,,,,,,,2,KILOGRAM,,0,,,0,,,NO,
301014850446,a6a61efbd16146d5b27c8c6ee717fc56,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
301014850446,a6a61efbd16146d5b27c8c6ee717fc56,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
104011720165,a6a8636f3e9b457db246530a75b95140,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
104011720165,a6a8636f3e9b457db246530a75b95140,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
104011720165,a6a8636f3e9b457db246530a75b95140,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
104011720165,a6a8636f3e9b457db246530a75b95140,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
104011720165,a6a8636f3e9b457db246530a75b95140,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
104011720165,a6a8636f3e9b457db246530a75b95140,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
104011720165,a6a8636f3e9b457db246530a75b95140,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
301044930099,a6b3b9192b7b4cb5877c4c9060c469b3,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
301044930099,a6b3b9192b7b4cb5877c4c9060c469b3,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
301044930099,a6b3b9192b7b4cb5877c4c9060c469b3,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
301044930099,a6b3b9192b7b4cb5877c4c9060c469b3,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
301044930099,a6b3b9192b7b4cb5877c4c9060c469b3,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
301044930099,a6b3b9192b7b4cb5877c4c9060c469b3,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
301044930099,a6b3b9192b7b4cb5877c4c9060c469b3,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
302115240037,a6b6b000dfab41ed837bc6147cfc0578,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
302115240037,a6b6b000dfab41ed837bc6147cfc0578,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
302115240037,a6b6b000dfab41ed837bc6147cfc0578,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
302115240037,a6b6b000dfab41ed837bc6147cfc0578,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
302115240037,a6b6b000dfab41ed837bc6147cfc0578,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
302115240037,a6b6b000dfab41ed837bc6147cfc0578,MANURE,Yes,4,1,BUCKET,,NO,,,,,,,,0,,,2,BUCKET,,0,,,NO,
302115240037,a6b6b000dfab41ed837bc6147cfc0578,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
201072430050,a6bc4ea4e932468ea58cc30d099445bd,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
201072430050,a6bc4ea4e932468ea58cc30d099445bd,MEAT,Yes,4,1,PIECE,,NO,,,,,,,,5,PIECE,,0,,,0,,,NO,
