ea_id,com_cb01,com_cb03,com_cb04,com_cb05,com_cb05_oth,com_cb05_1,com_cb06,com_cb07,com_cb08
20902431,4,FEMALE,29,HEALTH WORKER,,10,4,MSCE,CHEWA
20902431,9,MALE,51,COUNSELOR TO HEADMAN,,23,8,JCE,CHEWA
20902431,1,MALE,43,SCHOOL TEACHER,,21,7,MSCE,CHEWA
20902431,7,MALE,49,COUNSELOR TO HEADMAN,,12,49,PSLC,NYANJA
20902431,6,FEMALE,39,COUNSELOR TO HEADMAN,,15,31,PSLC,CHEWA
20903432,7,MALE,28,RELIGIOUS LEADER,,2,28,PSLC,CHEWA
20903432,11,FEMALE,32,,,4,5,JCE,CHEWA
20903432,10,MALE,32,OTHER (SPECIFY),HEALTH VOLONTIA,6,28,JCE,CHEWA
20903432,9,FEMALE,39,OTHER (SPECIFY),MTUKULA PANKHOMO CHAIRLADY,2,39,PSLC,CHEWA
20903432,3,MALE,45,HEADMAN,,4,45,JCE,CHEWA
20903432,6,MALE,45,COUNSELOR TO HEADMAN,,4,45,NONE,CHEWA
20903432,2,MALE,38,OTHER (SPECIFY),LEAD FARMER,3,38,PSLC,CHEWA
20903432,4,MALE,35,OTHER (SPECIFY),HEALTH VOROTIA IN THE VILLAGEE,4,35,NONE,CHEWA
20903432,14,MALE,26,OTHER (SPECIFY),HEALTH VOLONTIA,3,26,JCE,CHEWA
20903432,13,MALE,55,OTHER (SPECIFY),LEADER FARMER,2,55,JCE,CHEWA
20903432,1,MALE,24,OTHER (SPECIFY),VDC,2,24,PSLC,CHEWA
20903432,5,MALE,30,OTHER (SPECIFY),COMMUNITY POLINCING,7,30,NONE,CHEWA
20903432,12,FEMALE,36,RELIGIOUS LEADER,,1,36,POST-GRAD DEGREE,YAO
20903432,8,MALE,25,SCHOOL TEACHER,,30,10,MSCE,CHEWA
20903433,6,FEMALE,39,HEALTH WORKER,,8,25,JCE,CHEWA
20903433,2,MALE,35,OTHER (SPECIFY),POLICE FOLLA,10,35,PSLC,CHEWA
20903433,3,FEMALE,68,COUNSELOR TO HEADMAN,,20,20,"UNIVERSITY DIPLOMA, DEGREE",CHEWA
20903433,1,MALE,63,SCHOOL HEADMASTER,,35,19,MSCE,CHEWA
20903433,7,FEMALE,38,OTHER (SPECIFY),VDC,13,32,JCE,CHEWA
20903433,5,FEMALE,43,OTHER (SPECIFY),MTUKULA PAKHOMO,4,31,JCE,CHEWA
20903433,4,MALE,49,OTHER (SPECIFY),BANK,4,32,MSCE,CHEWA
20903434,4,MALE,41,RELIGIOUS LEADER,,13,41,PSLC,CHEWA
20903434,5,FEMALE,35,COUNSELOR TO HEADMAN,,4,35,PSLC,CHEWA
20903434,3,MALE,39,OTHER (SPECIFY),VDC,5,39,PSLC,CHEWA
20903434,1,MALE,29,SCHOOL HEADMASTER,,4,4,MSCE,CHEWA
20903434,2,MALE,43,OTHER (SPECIFY),LEAD FARMER,8,43,PSLC,CHEWA
20904436,11,FEMALE,37,OTHER (SPECIFY),TEACHER WA MKHOMBA PHALA,10,37,JCE,CHEWA
20904436,5,FEMALE,61,RELIGIOUS LEADER,,12,61,PSLC,CHEWA
20904436,10,MALE,63,HEADMAN,,17,63,PSLC,CHEWA
20904436,1,MALE,61,OTHER (SPECIFY),LEAD FARMER,20,41,PSLC,CHEWA
20904436,2,MALE,55,COUNSELOR TO HEADMAN,,5,19,PSLC,CHEWA
20904436,3,MALE,39,HEALTH WORKER,,10,10,MSCE,CHEWA
20904436,12,MALE,67,HEADMAN,,67,67,NONE,CHEWA
20904436,7,FEMALE,42,OTHER (SPECIFY),BANK MNKHONDE,5,42,PSLC,CHEWA
20904436,6,FEMALE,50,HEALTH WORKER,,5,50,PSLC,CHEWA
20904436,4,MALE,51,SPOUSE OF HEADMAN,,9,51,PSLC,CHEWA
20904436,9,MALE,52,OTHER (SPECIFY),LEAD FARMER,12,52,PSLC,CHEWA
20904436,8,MALE,73,HEADMAN,,73,73,NONE,CHEWA
20905437,7,MALE,56,OTHER (SPECIFY),VDC CHHAIR,5,37,MSCE,CHEWA
20905437,4,FEMALE,46,SCHOOL TEACHER,,22,1,MSCE,CHEWA
20905437,2,MALE,32,HEALTH WORKER,,13,4,MSCE,CHEWA
20905437,6,MALE,23,OTHER (SPECIFY),COMMUNITY POLICING,5,19,JCE,CHEWA
20905437,1,MALE,49,COUNSELOR TO HEADMAN,,14,22,JCE,CHEWA
20905437,5,MALE,53,COUNSELOR TO HEADMAN,,8,10,MSCE,CHEWA
20905437,3,MALE,24,RELIGIOUS LEADER,,3,24,JCE,CHEWA
20905438,1,MALE,32,RELIGIOUS LEADER,,5,21,JCE,CHEWA
20905438,4,FEMALE,65,COUNSELOR TO HEADMAN,,15,46,PSLC,CHEWA
20905438,5,MALE,26,SCHOOL TEACHER,,9,5,MSCE,CHEWA
20905438,8,FEMALE,41,OTHER (SPECIFY),LEAD FARMER,6,32,JCE,CHEWA
20905438,9,MALE,68,COUNSELOR TO HEADMAN,,36,61,NONE,CHEWA
20905438,3,MALE,62,COUNSELOR TO HEADMAN,,23,62,PSLC,CHEWA
20905438,10,MALE,45,COUNSELOR TO HEADMAN,,7,28,PSLC,CHEWA
20905438,6,MALE,36,ASSISTANT AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,11,7,MSCE,CHEWA
20905438,7,MALE,34,OTHER (SPECIFY),VDC CHAIR,4,24,JCE,CHEWA
20905438,11,FEMALE,38,OTHER (SPECIFY),MTUKULA PANKHOMO,3,18,JCE,CHEWA
20905438,2,MALE,27,HEALTH WORKER,,11,4,MSCE,CHEWA
20906439,3,MALE,22,SCHOOL HEADMASTER,,1,22,MSCE,CHEWA
20906439,1,MALE,41,HEALTH WORKER,,14,6,MSCE,NYANJA
20906439,2,MALE,55,OTHER (SPECIFY),VDC,7,10,JCE,NGONI
20906439,5,MALE,33,COUNSELOR TO HEADMAN,,3,33,PSLC,CHEWA
20906439,6,MALE,48,OTHER (SPECIFY),LEAD FARMER,7,45,PSLC,CHEWA
20906439,4,MALE,42,RELIGIOUS LEADER,,12,42,JCE,CHEWA
20907440,1,MALE,27,OTHER (SPECIFY),COMMUNITY POLINCING,3,19,PSLC,CHEWA
20907440,4,FEMALE,53,OTHER (SPECIFY),COLITIS WAZAWUMOYO,24,37,PSLC,CHEWA
20907440,6,MALE,32,RELIGIOUS LEADER,,12,25,PSLC,CHEWA
20907440,3,MALE,55,COUNSELOR TO HEADMAN,,5,55,PSLC,CHEWA
20907440,7,MALE,45,OTHER (SPECIFY),VDC,5,27,JCE,CHEWA
20907440,5,FEMALE,23,OTHER (SPECIFY),MNTUKULA PANKHOMO,2,15,JCE,CHEWA
20907440,8,MALE,26,SCHOOL HEADMASTER,,2,2,MSCE,CHEWA
20907440,2,MALE,35,OTHER (SPECIFY),LEAD FARMER,2,35,JCE,CHEWA
20907440,9,MALE,49,COUNSELOR TO HEADMAN,,2,21,JCE,CHEWA
20908441,6,MALE,55,RELIGIOUS LEADER,,27,37,JCE,CHEWA
20908441,5,MALE,25,OTHER (SPECIFY),VOLONTIA,42,31,MSCE,CHEWA
20908441,3,FEMALE,37,SCHOOL TEACHER,,14,31,MSCE,CHEWA
20908441,2,MALE,61,COUNSELOR TO HEADMAN,,25,46,PSLC,CHEWA
20908441,1,MALE,32,OTHER (SPECIFY),VDC,7,25,JCE,CHEWA
20908441,7,MALE,38,OTHER (SPECIFY),HEALTHY VOLONTIA,11,24,JCE,CHEWA
20908441,4,MALE,69,OTHER (SPECIFY),LEAD FARMER,6,25,PSLC,CHEWA
20908442,1,MALE,11,RELIGIOUS LEADER,,11,41,PSLC,CHEWA
20908442,3,MALE,21,OTHER (SPECIFY),RESPONSIBLE FOR MTUKULA PAKHOMO,2,17,JCE,CHEWA
20908442,4,MALE,24,OTHER (SPECIFY),MLANGIZI WAS BANK MNKHONDE,3,24,JCE,CHEWA
20908442,9,MALE,18,BUSINESS MAN/WOMAN,,1,18,JCE,CHEWA
20908442,7,FEMALE,65,RELIGIOUS LEADER,,18,50,JCE,CHEWA
20908442,11,MALE,49,RELIGIOUS LEADER,,15,49,JCE,CHEWA
20908442,5,MALE,45,OTHER (SPECIFY),WUA    WATER USER ASSOCIATION,2,28,JCE,CHEWA
20908442,8,FEMALE,47,SPOUSE OF HEADMAN,,28,28,PSLC,CHEWA
20908442,2,MALE,48,HEADMAN,,10,40,PSLC,CHEWA
20908442,6,MALE,26,OTHER (SPECIFY),INKHATA. MEMBER OF POLICING GROUP,6,26,PSLC,CHEWA
20909443,1,FEMALE,47,COUNSELOR TO HEADMAN,,5,47,JCE,NGONI
20909443,7,MALE,39,OTHER (SPECIFY),PRIMARY JUSTICE,7,39,JCE,NGONI
20909443,6,MALE,33,OTHER (SPECIFY),COMMUNITY POLINCING,2,33,PSLC,NGONI
20909443,2,FEMALE,34,OTHER (SPECIFY),VDC,1,34,JCE,NGONI
20909443,5,MALE,47,SCHOOL HEADMASTER,,24,8,MSCE,CHEWA
20909443,3,FEMALE,43,HEALTH WORKER,,11,1,MSCE,CHEWA
20909443,4,FEMALE,32,COUNSELOR TO HEADMAN,,1,32,JCE,NGONI
20909444,8,MALE,65,RELIGIOUS LEADER,,65,65,PSLC,CHEWA
20909444,7,MALE,25,SCHOOL HEADMASTER,,11,11,MSCE,CHEWA
20909444,9,MALE,49,COUNSELOR TO HEADMAN,,40,29,JCE,CHEWA
20909444,10,FEMALE,48,OTHER (SPECIFY),VILLAGE BANK,5,25,PSLC,CHEWA
20909444,5,MALE,48,HEALTH WORKER,,20,5,MSCE,CHEWA
20909444,6,FEMALE,39,OTHER (SPECIFY),BANK MNKHONDE,3,28,PSLC,CHEWA
20909444,1,FEMALE,49,OTHER (SPECIFY),HEALTH WORKER CHAIRMAN IN THE VILLAGE,5,41,PSLC,CHEWA
20909444,4,FEMALE,53,COUNSELOR TO HEADMAN,,15,48,PSLC,CHEWA
20909444,3,MALE,51,OTHER (SPECIFY),MTUKULA PANKHOMO,3,15,JCE,CHEWA
20909444,2,FEMALE,61,OTHER (SPECIFY),CHAIRMAN OF AGRICULTURE CLUB IN THE VILLAGE,5,29,PSLC,CHEWA
20910445,2,MALE,40,OTHER (SPECIFY),LEAD FARMER,2,18,PSLC,CHEWA
20910445,4,FEMALE,65,OTHER (SPECIFY),TEACHER NURSERY SCHOOL,6,65,JCE,CHEWA
20910445,6,MALE,45,HEALTH WORKER,,13,10,JCE,CHEWA
20910445,5,FEMALE,36,OTHER (SPECIFY),VDC,1,36,JCE,CHEWA
20910445,1,MALE,32,COUNSELOR TO HEADMAN,,8,32,PSLC,CHEWA
20910445,3,MALE,40,RELIGIOUS LEADER,,1,40,MSCE,CHEWA
20910446,5,MALE,61,HEADMAN,,25,52,NONE,CHEWA
20910446,11,MALE,47,ASSISTANT AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,18,5,JCE,YAO
20910446,9,MALE,69,HEADMAN,,21,43,PSLC,YAO
20910446,2,MALE,21,HEALTH WORKER,,18,6,JCE,NYANJA
20910446,3,MALE,52,OTHER (SPECIFY),VDC,40,5,JCE,CHEWA
20910446,4,MALE,35,RELIGIOUS LEADER,,6,16,PSLC,YAO
20910446,7,FEMALE,71,OTHER (SPECIFY),MTHUKA PAKOMO MEMBER,1,65,NONE,CHEWA
20910446,1,MALE,25,OTHER (SPECIFY),LEAD FARMER,2,8,JCE,CHEWA
20910446,6,FEMALE,41,OTHER (SPECIFY),MEMBER OF BANK MNKHONDE,2,31,PSLC,CHEWA
20910446,12,FEMALE,23,SCHOOL TEACHER,,6,6,MSCE,CHEWA
20910446,10,MALE,65,HEADMAN,,11,43,PSLC,CHEWA
20910446,8,FEMALE,61,OTHER (SPECIFY),BANK MNKHONDE,3,32,PSLC,CHEWA
20910447,3,FEMALE,49,COUNSELOR TO HEADMAN,,9,49,PSLC,CHEWA
20910447,7,MALE,25,SCHOOL TEACHER,,25,3,MSCE,CHEWA
20910447,6,FEMALE,59,OTHER (SPECIFY),TREASURE OF BANK MNKHONDE,59,9,PSLC,CHEWA
20910447,1,FEMALE,26,OTHER (SPECIFY),LEAD FARMER,2,26,JCE,CHEWA
20910447,5,MALE,55,COUNSELOR TO HEADMAN,,10,55,JCE,CHEWA
20910447,8,MALE,57,COUNSELOR TO HEADMAN,,55,12,JCE,CHEWA
20910447,10,MALE,49,OTHER (SPECIFY),COMMUNITY POLINCING,12,49,PSLC,CHEWA
20910447,9,MALE,35,OTHER (SPECIFY),VDC,1,35,JCE,CHEWA
20910447,4,MALE,42,OTHER (SPECIFY),POLICE FOLLORM,3,42,PSLC,CHEWA
20910447,2,FEMALE,46,OTHER (SPECIFY),COMMITTE Y'ALL MJIGO,5,46,PSLC,CHEWA
20910448,2,FEMALE,33,HEALTH WORKER,,3,20,JCE,CHEWA
20910448,3,FEMALE,41,OTHER (SPECIFY),LEAD FARMER,3,21,PSLC,CHEWA
20910448,5,MALE,65,RELIGIOUS LEADER,,52,52,PSLC,NYANJA
20910448,4,MALE,57,COUNSELOR TO HEADMAN,,15,32,PSLC,CHEWA
20910448,1,MALE,21,OTHER (SPECIFY),LEAD FARMER,2,21,JCE,CHEWA
20911449,1,FEMALE,35,HEALTH WORKER,,19,9,MSCE,CHEWA
20911449,2,FEMALE,25,OTHER (SPECIFY),BANK MNKHONDE,2,2,PSLC,CHEWA
20911449,7,MALE,42,COUNSELOR TO HEADMAN,,10,29,PSLC,CHEWA
20911449,3,FEMALE,37,RELIGIOUS LEADER,,6,37,PSLC,CHEWA
20911449,4,FEMALE,47,SCHOOL HEADMASTER,,21,8,MSCE,CHEWA
20911449,5,FEMALE,24,RELIGIOUS LEADER,,24,24,PSLC,CHEWA
20911449,6,MALE,45,SPOUSE OF HEADMAN,,45,45,PSLC,CHEWA
20920450,6,FEMALE,65,OTHER (SPECIFY),LEAD FARMER,8,40,PSLC,NYANJA
20920450,4,FEMALE,39,OTHER (SPECIFY),HEALTHY VOLONTIA,5,39,JCE,CHEWA
20920450,3,MALE,58,COUNSELOR TO HEADMAN,,15,58,JCE,CHEWA
20920450,2,MALE,40,OTHER (SPECIFY),VDC,5,40,JCE,CHEWA
20920450,1,MALE,44,SCHOOL HEADMASTER,,21,44,MSCE,NYANJA
20920450,5,FEMALE,68,RELIGIOUS LEADER,,15,68,PSLC,CHEWA
21033451,1,MALE,44,BUSINESS MAN/WOMAN,,9,2,NON-UNIVERSITY DIPLOMA,CHEWA
21033451,5,FEMALE,27,OTHER (SPECIFY),COMMUNITY MEMBER,3,3,NONE,NYANJA
21033451,7,MALE,49,OTHER (SPECIFY),COMMUNITY MEMBER,10,15,NONE,CHEWA
21033451,3,FEMALE,42,COUNSELOR TO HEADMAN,,3,9,MSCE,TUMBUKA
21033451,2,MALE,60,COUNSELOR TO HEADMAN,,3,15,"UNIVERSITY DIPLOMA, DEGREE",YAO
21033451,8,FEMALE,43,OTHER (SPECIFY),COMMUNITY MEMBER,2,3,NONE,YAO
21033451,4,FEMALE,41,OTHER (SPECIFY),HOUSEHOLD KEEPER,1,1,NONE,CHEWA
21033451,11,FEMALE,38,OTHER (SPECIFY),COMMUNITY MEMBER,1,1,NONE,CHEWA
21033451,9,FEMALE,26,OTHER (SPECIFY),COMMUNITY MEMBER,1,1,NONE,CHEWA
21033451,10,FEMALE,15,OTHER (SPECIFY),STUDENT,10,15,NONE,YAO
21033451,6,MALE,32,OTHER (SPECIFY),COMMUNITY MEMBER,1,1,MSCE,YAO
21037452,5,FEMALE,32,BUSINESS MAN/WOMAN,,2,6,PSLC,CHEWA
21037452,2,MALE,68,HEADMAN,,2,45,MSCE,CHEWA
21037452,3,FEMALE,52,BUSINESS MAN/WOMAN,,10,15,JCE,CHEWA
21037452,1,FEMALE,61,BUSINESS MAN/WOMAN,,2,40,JCE,CHEWA
21037452,4,MALE,36,,,8,10,MSCE,CHEWA
21037452,6,MALE,42,BUSINESS MAN/WOMAN,,3,10,MSCE,CHEWA
21040453,4,FEMALE,49,BUSINESS MAN/WOMAN,,17,21,NONE,CHEWA
21040453,8,MALE,35,BUSINESS MAN/WOMAN,,8,18,NONE,LOMWE
21040453,7,FEMALE,55,SPOUSE OF HEADMAN,,30,30,NONE,TUMBUKA
21040453,5,FEMALE,50,BUSINESS MAN/WOMAN,,20,30,NONE,CHEWA
21040453,6,FEMALE,35,BUSINESS MAN/WOMAN,,11,11,NONE,YAO
21040453,2,MALE,38,BUSINESS MAN/WOMAN,,14,15,MSCE,YAO
21040453,1,MALE,47,BUSINESS MAN/WOMAN,,26,29,NONE,YAO
21040453,3,FEMALE,59,BUSINESS MAN/WOMAN,,20,41,NONE,CHEWA
21051454,4,FEMALE,50,BUSINESS MAN/WOMAN,,15,10,JCE,CHEWA
21051454,6,FEMALE,44,BUSINESS MAN/WOMAN,,15,8,JCE,CHEWA
21051454,5,FEMALE,50,BUSINESS MAN/WOMAN,,30,10,PSLC,CHEWA
21051454,7,FEMALE,49,BUSINESS MAN/WOMAN,,20,10,NONE,CHEWA
21051454,3,MALE,41,COUNSELOR TO HEADMAN,,5,8,MSCE,CHEWA
21051454,1,MALE,58,HEADMAN,,10,20,NONE,CHEWA
21051454,2,MALE,71,COUNSELOR TO HEADMAN,,5,30,JCE,CHEWA
21051455,5,MALE,29,OTHER (SPECIFY),COMMUNITY MEMBER WHO DEPEND ON GANYU,5,9,JCE,CHEWA
21051455,2,MALE,59,OTHER (SPECIFY),BRICK LAYER,19,25,NONE,CHEWA
21051455,8,FEMALE,51,SPOUSE OF HEADMAN,,4,15,NONE,TONGA
21051455,6,FEMALE,58,SPOUSE OF HEADMAN,,4,26,NONE,YAO
21051455,1,MALE,69,HEADMAN,,4,25,NONE,CHEWA
21051455,3,FEMALE,47,BUSINESS MAN/WOMAN,,15,21,JCE,CHEWA
21051455,10,FEMALE,29,BUSINESS MAN/WOMAN,,1,19,NONE,CHEWA
21051455,12,MALE,64,OTHER (SPECIFY),RETIRED CIVIL SERVANT,4,24,MSCE,CHEWA
21051455,9,FEMALE,60,OTHER (SPECIFY),COMMUNITY MEMBER,26,26,NONE,YAO
21051455,11,FEMALE,46,BUSINESS MAN/WOMAN,,17,21,JCE,LOMWE
21051455,4,FEMALE,57,BUSINESS MAN/WOMAN,,15,15,NONE,CHEWA
21051455,7,FEMALE,51,SCHOOL TEACHER,,26,15,MSCE,CHEWA
21052456,2,MALE,64,HEADMAN,,10,15,JCE,CHEWA
21052456,4,FEMALE,54,BUSINESS MAN/WOMAN,,13,23,NONE,CHEWA
21052456,1,MALE,45,BUSINESS MAN/WOMAN,,5,20,MSCE,CHEWA
21052456,3,FEMALE,50,BUSINESS MAN/WOMAN,,10,20,NONE,CHEWA
21053457,4,FEMALE,29,OTHER (SPECIFY),COMMUNITY MEMBER,29,29,NONE,YAO
21053457,5,FEMALE,75,HEADMAN,,23,28,NONE,NGONI
21053457,2,FEMALE,37,HEALTH WORKER,,4,4,"UNIVERSITY DIPLOMA, DEGREE",SENA
21053457,1,MALE,45,OTHER (SPECIFY),COMMUNITY MEMBER WHO DOES GANYU LABOUR IN THE COMMUNITY,15,15,JCE,NGONI
21053457,3,FEMALE,36,OTHER (SPECIFY),COMMUNITY MEMBER,34,34,PSLC,CHEWA
21053458,1,MALE,72,HEADMAN,,7,16,JCE,CHEWA
21053458,5,FEMALE,53,BUSINESS MAN/WOMAN,,10,10,NONE,CHEWA
21053458,6,FEMALE,52,BUSINESS MAN/WOMAN,,5,11,PSLC,CHEWA
21053458,11,FEMALE,42,OTHER (SPECIFY),COMMUNITY MEMBER,20,20,NONE,CHEWA
21053458,14,FEMALE,37,SPOUSE OF HEADMAN,,15,19,JCE,NYANJA
21053458,2,FEMALE,38,OTHER (SPECIFY),COMMUNITY MEMBER,15,15,JCE,CHEWA
21053458,8,FEMALE,53,BUSINESS MAN/WOMAN,,20,30,NONE,CHEWA
21053458,12,FEMALE,39,BUSINESS MAN/WOMAN,,5,19,NONE,CHEWA
21053458,7,FEMALE,59,HEADMAN,,1,30,NONE,CHEWA
21053458,10,FEMALE,47,BUSINESS MAN/WOMAN,,7,19,NONE,CHEWA
21053458,13,FEMALE,34,BUSINESS MAN/WOMAN,,2,7,MSCE,LAMBYA
21053458,3,FEMALE,39,BUSINESS MAN/WOMAN,,3,3,JCE,TUMBUKA
21053458,4,FEMALE,37,BUSINESS MAN/WOMAN,,17,37,JCE,YAO
21053458,9,FEMALE,45,OTHER (SPECIFY),COMMUNITY MEMBER,24,24,NONE,YAO
21054459,5,FEMALE,24,BUSINESS MAN/WOMAN,,3,24,NONE,CHEWA
21054459,8,FEMALE,25,BUSINESS MAN/WOMAN,,2,25,NONE,CHEWA
21054459,12,FEMALE,23,OTHER (SPECIFY),COMMUNITY MEMBER WHO DEPENDS ON GANYU,5,23,NONE,CHEWA
21054459,2,MALE,21,OTHER (SPECIFY),STUDENT,2,21,PSLC,CHEWA
21054459,18,FEMALE,26,OTHER (SPECIFY),COMMUNITY MEMBER WHO DEPEND ON GANYU,4,26,NONE,CHEWA
21054459,14,FEMALE,21,OTHER (SPECIFY),COMMUNITY MEMBER WHO DEPENDS ON GANYU,4,21,NONE,CHEWA
21054459,24,FEMALE,22,OTHER (SPECIFY),COMMUNITY MEMBER,5,5,NONE,YAO
21054459,26,MALE,36,OTHER (SPECIFY),LANDSCAPING,4,4,PSLC,YAO
21054459,19,FEMALE,22,BUSINESS MAN/WOMAN,,2,4,PSLC,CHEWA
21054459,1,MALE,29,SCHOOL TEACHER,,4,8,NON-UNIVERSITY DIPLOMA,CHEWA
21054459,23,FEMALE,45,OTHER (SPECIFY),COMMUNITY MEMBER WHO DEPENDS ON GANYU,4,6,NONE,LOMWE
21054459,6,FEMALE,28,BUSINESS MAN/WOMAN,,4,28,NONE,CHEWA
21054459,4,MALE,25,OTHER (SPECIFY),COMMUNITY MEMBER,5,25,JCE,CHEWA
21054459,17,FEMALE,30,BUSINESS MAN/WOMAN,,6,30,JCE,CHEWA
21054459,15,FEMALE,25,BUSINESS MAN/WOMAN,,2,4,PSLC,YAO
21054459,11,FEMALE,23,BUSINESS MAN/WOMAN,,3,7,PSLC,CHEWA
21054459,10,FEMALE,23,BUSINESS MAN/WOMAN,,2,23,NONE,CHEWA
21054459,21,FEMALE,29,BUSINESS MAN/WOMAN,,4,4,NONE,YAO
21054459,20,FEMALE,40,OTHER (SPECIFY),COMMUNITY MEMBER WHO DEPENDS ON GANYU,6,40,NONE,CHEWA
21054459,7,FEMALE,20,OTHER (SPECIFY),COMMUNITY MEMBER,2,20,NONE,CHEWA
21054459,13,FEMALE,21,BUSINESS MAN/WOMAN,,2,18,NONE,CHEWA
21054459,3,MALE,27,,,4,4,JCE,CHEWA
21054459,25,MALE,30,OTHER (SPECIFY),LANDSCAPING,5,5,JCE,YAO
21054459,22,MALE,18,OTHER (SPECIFY),STUDENT,7,18,NONE,CHEWA
21054459,16,FEMALE,21,BUSINESS MAN/WOMAN,,3,21,NONE,CHEWA
21054459,9,FEMALE,30,BUSINESS MAN/WOMAN,,5,9,NONE,CHEWA
21055460,2,FEMALE,48,BUSINESS MAN/WOMAN,,4,12,MSCE,CHEWA
21055460,1,MALE,56,HEADMAN,,6,30,MSCE,CHEWA
21055460,5,MALE,36,BUSINESS MAN/WOMAN,,4,7,MSCE,CHEWA
21055460,4,FEMALE,37,BUSINESS MAN/WOMAN,,3,6,MSCE,CHEWA
21055460,3,FEMALE,31,BUSINESS MAN/WOMAN,,5,7,PSLC,CHEWA
21055461,2,MALE,39,OTHER (SPECIFY),GENERAL WORKER AT GTI,5,1,NONE,CHEWA
21055461,5,FEMALE,19,OTHER (SPECIFY),COMMUNITY MEMBER,19,19,PSLC,CHEWA
21055461,4,FEMALE,28,OTHER (SPECIFY),BUSINESSWOMAN,1,13,MSCE,CHEWA
21055461,6,MALE,24,OTHER (SPECIFY),COMMUNITY MEMBER,10,10,PSLC,CHEWA
21055461,1,MALE,42,COUNSELOR TO HEADMAN,,6,10,MSCE,CHEWA
21055461,3,MALE,25,OTHER (SPECIFY),BUSINESS MAN,1,22,NON-UNIVERSITY DIPLOMA,CHEWA
21055462,4,FEMALE,46,BUSINESS MAN/WOMAN,,6,17,JCE,CHEWA
21055462,3,FEMALE,48,BUSINESS MAN/WOMAN,,5,7,JCE,CHEWA
21055462,6,MALE,41,BUSINESS MAN/WOMAN,,4,4,MSCE,CHEWA
21055462,2,MALE,57,HEADMAN,,6,15,PSLC,CHEWA
21055462,1,MALE,29,BUSINESS MAN/WOMAN,,5,10,JCE,CHEWA
21055462,5,FEMALE,35,SPOUSE OF HEADMAN,,6,7,PSLC,CHEWA
21055463,3,MALE,33,HEALTH WORKER,,3,5,"UNIVERSITY DIPLOMA, DEGREE",CHEWA
21055463,8,FEMALE,44,SCHOOL TEACHER,,5,22,NON-UNIVERSITY DIPLOMA,TUMBUKA
21055463,5,MALE,42,BUSINESS MAN/WOMAN,,20,25,JCE,CHEWA
21055463,7,FEMALE,69,COUNSELOR TO HEADMAN,,3,30,NONE,CHEWA
21055463,4,MALE,33,OTHER (SPECIFY),DISK JOKER,6,6,JCE,CHEWA
21055463,2,MALE,51,BUSINESS MAN/WOMAN,,6,35,JCE,TUMBUKA
21055463,9,FEMALE,33,BUSINESS MAN/WOMAN,,5,6,NONE,NGONI
21055463,1,MALE,44,COUNSELOR TO HEADMAN,,3,19,MSCE,SENGA
21055463,6,FEMALE,40,BUSINESS MAN/WOMAN,,21,40,NON-UNIVERSITY DIPLOMA,TUMBUKA
21066464,6,FEMALE,50,COUNSELOR TO HEADMAN,,4,15,NONE,CHEWA
21066464,2,MALE,32,BUSINESS MAN/WOMAN,,10,12,MSCE,CHEWA
21066464,5,FEMALE,37,BUSINESS MAN/WOMAN,,7,8,PSLC,CHEWA
21066464,1,MALE,57,HEADMAN,,4,30,MSCE,CHEWA
21066464,4,MALE,31,BUSINESS MAN/WOMAN,,5,6,MSCE,CHEWA
21066464,3,MALE,49,BUSINESS MAN/WOMAN,,4,20,JCE,CHEWA
21066465,9,FEMALE,51,OTHER (SPECIFY),COMMUNITY MEMBER WHO DEPEND ON GANYU LABOUR,10,51,NONE,CHEWA
21066465,5,MALE,23,BUSINESS MAN/WOMAN,,1,10,MSCE,CHEWA
21066465,1,MALE,49,COUNSELOR TO HEADMAN,,15,49,MSCE,CHEWA
21066465,4,MALE,47,BUSINESS MAN/WOMAN,,16,16,NONE,CHEWA
21066465,3,MALE,54,RELIGIOUS LEADER,,14,14,JCE,YAO
21066465,6,MALE,40,BUSINESS MAN/WOMAN,,10,40,NONE,CHEWA
21066465,7,FEMALE,51,BUSINESS MAN/WOMAN,,10,51,NONE,CHEWA
21066465,8,FEMALE,32,BUSINESS MAN/WOMAN,,7,15,NONE,CHEWA
21066465,2,MALE,41,BUSINESS MAN/WOMAN,,20,20,NONE,YAO
21066465,12,FEMALE,41,BUSINESS MAN/WOMAN,,10,15,NONE,YAO
21066465,11,FEMALE,42,BUSINESS MAN/WOMAN,,15,15,PSLC,CHEWA
21066465,10,FEMALE,39,BUSINESS MAN/WOMAN,,17,19,PSLC,CHEWA
21066466,7,FEMALE,48,BUSINESS MAN/WOMAN,,4,19,NONE,CHEWA
21066466,4,MALE,31,BUSINESS MAN/WOMAN,,5,18,PSLC,CHEWA
21066466,2,MALE,43,BUSINESS MAN/WOMAN,,8,18,MSCE,CHEWA
21066466,6,FEMALE,32,COUNSELOR TO HEADMAN,,2,32,NONE,CHEWA
21066466,5,FEMALE,45,COUNSELOR TO HEADMAN,,2,11,NONE,CHEWA
21066466,1,MALE,33,HEADMAN,,8,26,JCE,CHEWA
21066466,3,MALE,42,BUSINESS MAN/WOMAN,,3,42,NONE,CHEWA
