case_id,visit,ea_id,ag_f0a,ag_f0c,ag_f0c_os,ag_f01a,ag_f01b,ag_f01b_os,ag_f02,ag_f03,ag_f04,ag_f05,ag_f06a,ag_f06b,ag_f07a,ag_f07b,ag_f07b_os,ag_f08,ag_f08_os,ag_f09,ag_f10,ag_f11,ag_f12,ag_f13,ag_f14a,ag_f14b,ag_f15,ag_f16a,ag_f16b,ag_f16b_os,ag_f17,ag_f17_os,ag_f18,ag_f19,ag_f20,ag_f21,ag_f22,ag_f23,ag_f24,ag_f25,ag_f26a,ag_f26b,ag_f26b_os,ag_f27,ag_f27_os,ag_f28,ag_f29,ag_f30,ag_f31,ag_f32,ag_f33,ag_f34,ag_f35,ag_f36a,ag_f36b,ag_f36b_os,ag_f37,ag_f38a,ag_f38b,ag_f38b_os,ag_f39a,ag_f39b,ag_f40,ag_f41,ag_f42a,ag_f42b,ag_f42b_os,ag_f43,ag_f44a,ag_f44b,ag_f44b_os
312010070074,1,31201007,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070074,1,31201007,Yes,urea,,275,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N03,250,Kilogram,,Bicycle Taxi,,600,25000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312010070116,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,
312010070116,1,31201007,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,25,Kilogram,,On Foot,,150,2750,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312010070116,1,31201007,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,25,Kilogram,,On Foot,,150,2750,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312010070128,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,No,,,
312010070128,1,31201007,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312010070128,1,31201007,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
312010070145,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070145,1,31201007,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070145,1,31201007,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070158,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070158,1,31201007,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070158,1,31201007,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070162,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070162,1,31201007,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070162,1,31201007,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070164,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070164,1,31201007,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070164,1,31201007,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070169,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070169,1,31201007,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070169,1,31201007,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070189,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070189,1,31201007,Yes,23:21:0+4S/CHITOWE,,10,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070189,1,31201007,Yes,urea,,10,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070226,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,
312010070226,1,31201007,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312010070226,1,31201007,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312010070230,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,No,,,
312010070230,1,31201007,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312010070230,1,31201007,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
312010070283,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070283,1,31201007,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070283,1,31201007,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070285,1,31201007,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070285,1,31201007,Yes,23:21:0+4S/CHITOWE,,100,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312010070285,1,31201007,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160017,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160017,1,31201516,Yes,23:21:0+4S/CHITOWE,,5,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N02,1,5 kg bag,,On Foot,,0,600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312015160017,1,31201516,Yes,urea,,5,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N02,1,5 kg bag,,On Foot,,0,600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312015160031,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160031,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160031,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160046,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160046,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160046,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160060,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160089,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160089,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160089,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160108,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160108,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160108,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160118,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160118,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160118,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160132,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160132,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160132,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160161,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160161,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160161,1,31201516,Yes,can,,25,Kilogram,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,25,Kilogram,,,,,
312015160161,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160175,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160175,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160175,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160190,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160204,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160204,1,31201516,Yes,can,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N04,50,Kilogram,,Own Bicycle or Oxcart,,0,4000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312015160204,1,31201516,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160233,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160233,1,31201516,Yes,can,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160233,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160248,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160248,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N05,15,Kilogram,,Bicycle Taxi,,100,600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312015160248,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N05,15,Kilogram,,Bicycle Taxi,,100,800,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312015160262,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160262,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160262,1,31201516,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160291,1,31201516,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160291,1,31201516,Yes,23:21:0+4S/CHITOWE,,25,Gram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312015160291,1,31201516,Yes,urea,,25,Gram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500003,1,31201250,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500003,1,31201250,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500003,1,31201250,Yes,urea,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,1,7,,3,,0,5300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500007,1,31201250,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500007,1,31201250,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500007,1,31201250,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500011,1,31201250,Yes,ORGANIC FERTILIZER,,6,Bucket,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,6,Bucket,
312012500011,1,31201250,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500011,1,31201250,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500016,1,31201250,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500016,1,31201250,Yes,23:21:0+4S/CHITOWE,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N04,,50,2,,3,,0,4400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,25,Kilogram,,N01,,0,No,,,,,,,
312012500016,1,31201250,Yes,urea,,125,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N04,,50,2,,3,,0,4500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,25,Kilogram,,N01,,0,No,,,,,,,
312012500020,1,31201250,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500020,1,31201250,Yes,insecticide,,500,Milliliter,,"Yes, The Figures Matched",No,Yes,1,N01,,500,9,,1,,0,1500,2,0,1500,N01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500029,1,31201250,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500029,1,31201250,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500029,1,31201250,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500033,1,31201250,Yes,ORGANIC FERTILIZER,,5,Bucket,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,5,Bucket,
312012500033,1,31201250,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500033,1,31201250,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500038,1,31201250,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500038,1,31201250,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500051,1,31201250,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500051,1,31201250,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500051,1,31201250,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500055,1,31201250,Yes,ORGANIC FERTILIZER,,200,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,200,Kilogram,
312012500055,1,31201250,Yes,can,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N02,,50,2,,3,,0,4200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500055,1,31201250,Yes,D COMPOUND,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N02,,50,2,,3,,0,4200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500060,1,31201250,Yes,ORGANIC FERTILIZER,,4,Wheelbarrow,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,4,Wheelbarrow,
312012500060,1,31201250,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500060,1,31201250,Yes,can,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N04,,50,2,,1,,0,5000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500060,1,31201250,Yes,urea,,200,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N04,,150,2,,1,,0,13500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500060,1,31201250,Yes,D COMPOUND,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N04,,50,2,,1,,0,5600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500060,1,31201250,Yes,insecticide,,100,Gram,,"Yes, The Figures Matched",No,Yes,1,N05,,100,1,,1,,0,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500064,1,31201250,Yes,ORGANIC FERTILIZER,,12,Bucket,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,12,Bucket,
312012500064,1,31201250,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500073,1,31201250,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
