ea_id,com_cg01,com_cg02,com_cg03,com_cg04,com_cg05,com_cg06,com_cg07,com_cg08,com_cg09,com_cg10,com_cg11,com_cg12,com_cg13,com_cg14,com_cg15,com_cg16,com_cg17,com_cg18,com_cg19,com_cg20,com_cg21,com_cg22,com_cg23,com_cg24,com_cg25,com_cg26,com_cg27,com_cg28,com_cg29,com_cg30,com_cg31,com_cg32,com_cg33,com_cg34
10105511,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,worse,better,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,better,ABOUT THE SAME,NOT APPLICABLE,better,better,worse,worse,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,better,MUCH BETTER,MUCH WORSE,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,2
10105513,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,better,better,MUCH BETTER,MUCH BETTER,worse,worse,better,better,worse,better,better,MUCH BETTER,better,better,better,3
10120286,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,worse,worse,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,better,better,5
10120288,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,worse,ABOUT THE SAME,better,worse,worse,better,ABOUT THE SAME,better,better,ABOUT THE SAME,2
10201137,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,worse,worse,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,better,better,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,ABOUT THE SAME,worse,worse,worse,worse,5
10201210,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,worse,ABOUT THE SAME,worse,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,better,MUCH BETTER,MUCH BETTER,better,better,ABOUT THE SAME,ABOUT THE SAME,worse,5
10201247,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,worse,NOT APPLICABLE,worse,worse,better,worse,worse,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,worse,better,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,worse,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,2
10201442,MUCH BETTER,MUCH BETTER,better,better,NOT APPLICABLE,worse,NOT APPLICABLE,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,better,worse,ABOUT THE SAME,ABOUT THE SAME,better,5
10201688,MUCH BETTER,MUCH BETTER,better,better,NOT APPLICABLE,worse,worse,better,better,better,worse,better,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,worse,NOT APPLICABLE,worse,worse,worse,ABOUT THE SAME,worse,worse,worse,worse,MUCH BETTER,worse,5
10202195,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,worse,better,better,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,worse,NOT APPLICABLE,ABOUT THE SAME,better,worse,worse,ABOUT THE SAME,worse,better,better,better,better,ABOUT THE SAME,better,better,MUCH BETTER,ABOUT THE SAME,5
10202514,better,MUCH BETTER,MUCH BETTER,MUCH WORSE,worse,worse,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,better,better,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,MUCH BETTER,better,MUCH BETTER,better,1
10203013,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,MUCH WORSE,MUCH BETTER,MUCH BETTER,better,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,NOT APPLICABLE,MUCH WORSE,worse,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH BETTER,better,better,5
10203085,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH WORSE,worse,worse,better,MUCH BETTER,worse,ABOUT THE SAME,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,better,MUCH BETTER,MUCH BETTER,worse,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,better,MUCH WORSE,worse,worse,worse,ABOUT THE SAME,4
10203176,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,better,MUCH BETTER,better,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,worse,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,worse,ABOUT THE SAME,better,worse,worse,better,better,better,5
10203221,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,ABOUT THE SAME,better,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,worse,better,better,worse,5
10203623,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,worse,worse,worse,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,5
10203744,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,NOT APPLICABLE,worse,worse,MUCH WORSE,better,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,worse,NOT APPLICABLE,worse,worse,worse,better,better,5
10204101,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,worse,worse,worse,worse,worse,worse,better,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,worse,worse,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,worse,MUCH WORSE,MUCH WORSE,worse,worse,worse,MUCH BETTER,better,5
10204322,better,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,worse,worse,worse,better,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,better,worse,worse,NOT APPLICABLE,better,better,better,ABOUT THE SAME,worse,better,MUCH BETTER,better,better,better,4
10204453,MUCH BETTER,MUCH BETTER,better,better,NOT APPLICABLE,worse,worse,better,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,5
10204586,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,worse,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,worse,better,MUCH BETTER,better,better,better,ABOUT THE SAME,better,MUCH WORSE,MUCH BETTER,worse,worse,worse,5
10204723,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,worse,worse,worse,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,better,MUCH BETTER,better,MUCH BETTER,better,MUCH BETTER,better,ABOUT THE SAME,5
10205202,MUCH BETTER,MUCH BETTER,better,better,MUCH WORSE,MUCH WORSE,worse,worse,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,better,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,worse,worse,worse,4
10205507,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,worse,NOT APPLICABLE,worse,worse,MUCH BETTER,ABOUT THE SAME,better,better,better,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,better,better,better,NOT APPLICABLE,worse,NOT APPLICABLE,worse,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,5
10220027,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,worse,MUCH BETTER,MUCH BETTER,worse,worse,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,better,better,worse,worse,ABOUT THE SAME,worse,better,MUCH BETTER,worse,MUCH WORSE,MUCH WORSE,worse,better,better,better,2
10220103,MUCH BETTER,MUCH BETTER,better,better,better,worse,better,worse,better,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,5
10220521,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,worse,worse,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,MUCH BETTER,better,better,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,better,better,better,MUCH BETTER,MUCH BETTER,5
10220705,ABOUT THE SAME,ABOUT THE SAME,better,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,MUCH BETTER,MUCH BETTER,better,better,better,worse,worse,worse,better,better,better,better,better,4
10301026,MUCH BETTER,better,better,better,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,worse,ABOUT THE SAME,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,worse,worse,better,better,worse,better,better,better,better,3
10301306,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,better,better,better,better,better,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,4
10301347,worse,better,better,ABOUT THE SAME,worse,MUCH BETTER,NOT APPLICABLE,worse,better,better,worse,better,better,MUCH BETTER,MUCH BETTER,better,worse,worse,ABOUT THE SAME,better,worse,worse,worse,better,better,worse,worse,better,worse,better,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,2
10301663,better,better,better,better,ABOUT THE SAME,better,better,worse,better,better,better,better,better,MUCH BETTER,MUCH BETTER,better,better,ABOUT THE SAME,better,better,worse,worse,better,ABOUT THE SAME,ABOUT THE SAME,better,better,better,ABOUT THE SAME,better,MUCH BETTER,MUCH BETTER,worse,2
10301741,better,MUCH BETTER,MUCH BETTER,better,better,worse,worse,worse,better,better,worse,worse,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,4
10302010,MUCH BETTER,MUCH BETTER,better,better,better,better,better,worse,better,better,worse,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,better,worse,worse,worse,worse,better,better,better,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,2
10303454,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,better,worse,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,better,better,better,better,better,better,MUCH BETTER,better,better,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,4
10304012,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,worse,worse,worse,worse,worse,worse,MUCH BETTER,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,2
10304360,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,worse,worse,better,MUCH BETTER,better,worse,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,2
10304625,worse,MUCH BETTER,MUCH BETTER,better,worse,MUCH BETTER,better,worse,better,better,better,better,better,MUCH BETTER,better,better,worse,worse,ABOUT THE SAME,better,worse,worse,worse,worse,worse,better,better,better,better,better,MUCH BETTER,MUCH BETTER,better,2
10305446,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,NOT APPLICABLE,worse,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,better,better,better,worse,worse,worse,better,better,better,better,worse,worse,better,MUCH BETTER,MUCH BETTER,better,4
10306417,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,MUCH BETTER,NOT APPLICABLE,worse,better,better,worse,worse,better,MUCH BETTER,better,better,worse,worse,better,better,worse,worse,worse,better,better,better,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,5
10306431,worse,better,better,better,worse,MUCH BETTER,better,better,MUCH BETTER,better,better,better,MUCH BETTER,MUCH BETTER,better,better,better,better,worse,better,better,better,better,better,better,better,better,MUCH BETTER,worse,better,MUCH BETTER,MUCH BETTER,better,4
10307413,better,MUCH BETTER,MUCH BETTER,better,better,better,NOT APPLICABLE,worse,better,better,worse,better,better,MUCH BETTER,MUCH BETTER,better,worse,better,better,better,worse,worse,worse,better,better,better,better,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,2
10308129,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,MUCH BETTER,MUCH BETTER,worse,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,better,better,better,better,better,better,MUCH BETTER,worse,MUCH BETTER,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,2
10308636,worse,better,better,better,worse,better,NOT APPLICABLE,worse,better,better,better,better,better,MUCH BETTER,MUCH BETTER,better,better,better,ABOUT THE SAME,better,better,ABOUT THE SAME,worse,better,better,better,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,2
10309273,worse,better,better,better,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,better,better,better,better,MUCH BETTER,better,better,worse,worse,better,ABOUT THE SAME,worse,worse,worse,better,better,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,3
10309281,better,better,better,better,NOT APPLICABLE,worse,NOT APPLICABLE,worse,better,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,worse,worse,worse,worse,NOT APPLICABLE,better,better,better,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,5
10310469,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,worse,better,better,worse,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,better,worse,worse,ABOUT THE SAME,worse,MUCH BETTER,better,worse,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,2
10312048,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,MUCH BETTER,MUCH BETTER,better,better,better,better,better,better,better,better,better,worse,worse,better,better,worse,worse,better,worse,worse,worse,better,better,worse,better,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,1
10312078,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,worse,worse,worse,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,better,better,better,worse,better,better,better,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,4
10312187,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,NOT APPLICABLE,worse,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,better,better,better,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,2
10312600,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,2
10320227,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,worse,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,worse,worse,ABOUT THE SAME,better,better,better,better,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,4
10401140,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,worse,worse,better,MUCH BETTER,better,better,ABOUT THE SAME,better,worse,better,better,MUCH BETTER,better,4
10401212,worse,better,better,better,worse,MUCH BETTER,NOT APPLICABLE,worse,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,ABOUT THE SAME,ABOUT THE SAME,worse,worse,ABOUT THE SAME,worse,worse,worse,ABOUT THE SAME,MUCH BETTER,worse,better,MUCH BETTER,MUCH BETTER,better,2
10401424,MUCH BETTER,better,better,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,better,better,worse,worse,better,better,better,better,better,better,better,better,MUCH BETTER,MUCH BETTER,better,2
10401502,better,better,better,better,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,worse,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,MUCH BETTER,better,MUCH BETTER,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,4
10401522,worse,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,worse,better,NOT APPLICABLE,worse,better,better,worse,worse,better,better,better,better,worse,worse,worse,worse,worse,worse,worse,better,better,worse,ABOUT THE SAME,better,worse,better,MUCH BETTER,MUCH BETTER,better,2
10401541,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,MUCH BETTER,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,better,better,better,better,better,better,better,better,better,worse,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,4
10401604,worse,better,better,better,worse,MUCH BETTER,better,worse,better,better,worse,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,worse,worse,worse,better,better,better,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,2
10401635,better,MUCH BETTER,MUCH BETTER,better,better,better,better,worse,better,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,better,better,better,worse,worse,worse,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,3
10401742,better,better,better,MUCH BETTER,worse,better,better,worse,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,better,better,better,better,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,4
10402537,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,worse,better,better,better,better,better,MUCH BETTER,MUCH BETTER,better,better,better,worse,better,better,better,better,better,better,worse,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,4
10403332,better,better,better,MUCH BETTER,worse,MUCH BETTER,NOT APPLICABLE,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,worse,worse,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,5
10403488,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,better,better,worse,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,better,better,worse,better,better,MUCH BETTER,better,MUCH BETTER,ABOUT THE SAME,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,4
10404186,better,better,better,better,better,MUCH BETTER,NOT APPLICABLE,worse,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,worse,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,2
10404707,better,better,MUCH BETTER,better,worse,MUCH BETTER,MUCH BETTER,worse,better,better,better,better,MUCH BETTER,MUCH BETTER,better,better,better,ABOUT THE SAME,better,better,better,better,better,better,better,better,better,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,4
10405213,worse,better,better,better,worse,MUCH BETTER,ABOUT THE SAME,worse,MUCH BETTER,better,better,better,better,MUCH BETTER,better,better,better,better,worse,ABOUT THE SAME,worse,worse,worse,better,better,better,better,better,better,better,MUCH BETTER,MUCH BETTER,better,4
10405404,worse,better,better,ABOUT THE SAME,better,MUCH BETTER,MUCH BETTER,worse,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,worse,worse,better,better,better,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,5
10407068,better,better,better,better,better,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,better,better,better,better,better,better,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,4
