case_id,ea_id,visit,ag_c0a,ag_c00,ag_c01,ag_c02,ag_c04a,ag_c04b,ag_c04c,ag_c05d_os
207033160082,20703316,1,2,R1,Yes,MAIZE PLOT,1.5,Acre,1.3,
207033160082,20703316,1,2,R2,Yes,MAIZE PLOT,2,Acre,1.2,
207033160090,20703316,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.34,
207033160090,20703316,1,2,R2,Yes,MAIZE PLOT,1,Acre,1.42,
207033160090,20703316,1,2,R3,Yes,MAIZE PLOT,1,Acre,1.21,
207033160090,20703316,1,2,R4,Yes,MAIZE PLOT,1,Acre,1.8099999,
207033160097,20703316,1,2,R1,Yes,MAIZE PLOT,2,Acre,.81999999,
207033160105,20703316,1,2,R1,Yes,MAIZE PLOT,1.3,Acre,.82999998,
207033160105,20703316,1,2,R2,Yes,GROUNDNUTS,1,Acre,.81999999,
207033160105,20703316,1,2,R3,Yes,MAIZE PLOT,.5,Acre,.73000002,
207033160105,20703316,1,2,R4,Yes,,,,,
207033160112,20703316,1,2,R1,Yes,MAIZE,1.5,Acre,2.02,
207033160112,20703316,1,2,R2,Yes,TOBACCO,1,Acre,1.1799999,
207033160112,20703316,1,2,R3,Yes,GROUNDNUTS,.25,Acre,.37,
207033160112,20703316,1,2,R4,Yes,MAIZE,.5,Acre,.47999999,
207033160127,20703316,1,2,R1,Yes,MAIZE,.5,Acre,.93000001,
207033160135,20703316,1,2,R1,Yes,MAIZE,1,Acre,2.0699999,
207033160135,20703316,1,2,R2,Yes,TOBACCO,.25,Acre,.02,
207033160150,20703316,1,2,R1,Yes,MAIZE,1,Acre,.68000001,
207033160150,20703316,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.41999999,
207030830021,20703083,1,2,R1,Yes,MAIZE,1.5,Acre,1.17,
207030830028,20703083,1,2,R1,Yes,MAIZE,1,Acre,.67000002,
207030830028,20703083,1,2,R2,Yes,GROUNDNUTS,.25,Acre,.050000001,
207030830030,20703083,1,2,R1,Yes,MAIZE,1,Acre,1.42,
207030830039,20703083,1,2,R1,Yes,MAIZE,1,Acre,1.45,
207030830039,20703083,1,2,R2,Yes,GROUNDNUTS,1,Acre,1.03,
207030830047,20703083,1,2,R1,Yes,MAIZE,2,Acre,1.98,
207030830047,20703083,1,2,R2,Yes,MAIZE,3,Acre,7.2800002,
207030830047,20703083,1,2,R3,Yes,GROUNDNUTS,1,Acre,1.54,
207030830047,20703083,1,2,R4,Yes,MAIZE,1,Acre,.87,
207030830091,20703083,1,2,R1,Yes,LOCAL MAIZE,1,Acre,1.09,
207030830091,20703083,1,2,R2,Yes,HYBRID MAIZE,1.5,Acre,1.4299999,
207030830105,20703083,1,2,R1,Yes,HYBRID MAIZE,1.5,Acre,1.02,
207030830105,20703083,1,2,R2,Yes,TOBACCO,1.5,Acre,1.09,
207030830119,20703083,1,2,R1,Yes,HYBRID MAIZE,1,Acre,.63999999,
207030830133,20703083,1,2,R1,Yes,LOCAL MAIZE,.5,Acre,.57999998,
207030830161,20703083,1,2,R1,Yes,MAIZE,3,Acre,3.3800001,
207030830161,20703083,1,2,R2,Yes,SOYA,.5,Acre,.47,
207030830189,20703083,1,2,R1,Yes,MAIZE,2,Acre,1.95,
207030830244,20703083,1,2,R1,Yes,MAIZE PLOT,2,Acre,1.3,
207030830244,20703083,1,2,R2,Yes,MAIZE PLOT,2,Acre,1.45,
207030830244,20703083,1,2,R3,Yes,G/NUT PLOT,2,Acre,3.3199999,
207030830244,20703083,1,2,R4,Yes,SWEET POTATO PLOT,2,Acre,3.1199999,
207030830258,20703083,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.2,
207030830258,20703083,1,2,R2,Yes,G/NUT PLOT,.5,Acre,.31999999,
207043530003,20704353,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,1.24,
207043530003,20704353,1,2,R2,Yes,BURLEY,.5,Acre,.47,
207043530003,20704353,1,2,R3,Yes,GROUNDNUTS,.5,Acre,.41999999,
207043530016,20704353,1,2,R1,Yes,MAIZE,1,Acre,1.01,
207043530028,20704353,1,2,R1,Yes,MAIZE PLOT,2,Acre,1.5599999,
207043530040,20704353,1,2,R1,Yes,MAIZE,1.5,Acre,1.15,
207043530052,20704353,1,2,R1,Yes,MAIZE PLOT,2,Acre,1.74,
207043530052,20704353,1,2,R2,Yes,G/NUTS PLOT,.5,Acre,.63999999,
207043530064,20704353,1,2,R1,Yes,MAIZE PLOT,2,Acre,1.7,
207043530064,20704353,1,2,R2,Yes,G/NUTS PLOT,.5,Acre,.69,
207043530077,20704353,1,2,R1,Yes,MAIZE PLOT,.5,Acre,.69999999,
207043530101,20704353,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.4,
207043530101,20704353,1,2,R2,Yes,G/NUTS PLOT,1,Acre,.69999999,
207043530101,20704353,1,2,R3,Yes,BURLEY,1,Acre,.97000003,
207043530113,20704353,1,2,R1,Yes,MAIZE PLOT,1.5,Acre,1.7,
207043530125,20704353,1,2,R1,Yes,MAIZE,2.5,Acre,1.5,
207043530150,20704353,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.1,
207043530162,20704353,1,2,R1,Yes,MAIZE PLOT,1,Acre,.81,
207043530199,20704353,1,2,R1,Yes,MAIZE PLOT,2,Acre,1.4,
207043530199,20704353,1,2,R2,Yes,TOBACCO PLOT,1,Acre,.77999997,
207043530211,20704353,1,2,R1,Yes,MAIZE PLOT,2,Acre,.81,
207043530223,20704353,1,2,R1,Yes,MAIZE LOCAL PLOT,1,Acre,.86000001,
207047380012,20704738,1,,R1,Yes,SANGALATSU,.75,Acre,.89999998,
207047380012,20704738,1,,R2,Yes,G/NUTS PLOT,.25,Acre,.22,
207047380012,20704738,1,,R3,Yes,MAIZE GARDEN,1,Acre,.72000003,
207047380014,20704738,1,,R1,Yes,MAIZE PLOT,2.5,Acre,2.76,
207047380014,20704738,1,,R2,Yes,G/NUTS,1,Acre,.92000002,
207047380014,20704738,1,,R3,Yes,TOBACCO PLOT,1,Acre,.80000001,
207047380016,20704738,1,,R1,Yes,MAIZE FIELD,5,Acre,4.21,
207047380016,20704738,1,,R2,Yes,CG7,.25,Acre,.36000001,
207047380016,20704738,1,,R3,Yes,PA FODYA,5,Acre,,TOO FAR FROM HOUSEHOLD
207047380016,20704738,1,,R4,Yes,PAKA CHIMANGA,1,Acre,,TOO FAR FROM HOUSEHOLD
207047380021,20704738,1,,R1,Yes,MAIZE LPOT,1.5,Acre,1,
207047380021,20704738,1,,R2,Yes,G /NUTS,1,Acre,.92000002,
207047380026,20704738,1,,R1,Yes,LOCAL MAIZE,3,Acre,3.6800001,
207047380026,20704738,1,,R2,Yes,BURLEY TOBACCO,.5,Acre,.41999999,
207047380026,20704738,1,,R3,Yes,G/NUTS,.5,Acre,.43000001,
207047380026,20704738,1,,R4,Yes,SWEET POTATOES,.25,Acre,.38999999,
207047380026,20704738,1,,R5,Yes,LENTED PLOT,2,Acre,1.4,
207047380038,20704738,1,,R1,Yes,MAIZE HYBRID PLOT,2.5,Acre,1.49,
207047380038,20704738,1,,R2,Yes,G/NUTS,1.5,Acre,1.45,
207047380038,20704738,1,,R3,Yes,TOBACCO,1,Acre,.94,
207047380041,20704738,1,,R1,Yes,HYBRID MAIZE,1.5,Acre,1.4,
207047380041,20704738,1,,R2,Yes,BURLEY TOBACCO,.5,Acre,.60000002,
207047380065,20704738,1,,R1,Yes,LOCAL MAIZE,1,Acre,.82999998,
207047380065,20704738,1,,R2,Yes,BURLEY TOBACCO,.5,Acre,.61000001,
207047380065,20704738,1,,R3,Yes,G/NUTS,.5,Acre,.5,
207047380065,20704738,1,,R4,Yes,SUGARCANE SWEET POTATO,.5,Acre,.80000001,
207047380069,20704738,1,,R1,Yes,MAIZE,2.5,Acre,2.5999999,
207047380069,20704738,1,,R2,Yes,DIMBA PLOT,1,Acre,1.3,
207047380069,20704738,1,,R3,Yes,TOBACCO PLOT,.5,Acre,.69,
207047380076,20704738,1,,R1,Yes,MAIZE PLOT,1.3,Acre,1.11,
207047380076,20704738,1,,R2,Yes,SWEET POTATOES,.029999999,Acre,.02,
207047380076,20704738,1,,R3,Yes,G/ NUTS,1,Acre,.88,
207047380076,20704738,1,,R4,Yes,PLOT 4,2,Acre,,TOO FAR FROM HOUSEHOLD
207047380076,20704738,1,,R5,Yes,,,,,
207047380078,20704738,1,,R1,Yes,MAIZE PLOT,1,Acre,1.28,
207047380083,20704738,1,,R1,Yes,MAIZE PLOT,1,Acre,1.61,
207047380083,20704738,1,,R2,Yes,G/NUTS PLOT,.5,Acre,.69,
207047380090,20704738,1,,R1,Yes,LOCAL MAIZE FIELD,1,Acre,1.01,
207047380090,20704738,1,,R2,Yes,MUNDA WA FODYA,.5,Acre,.44999999,
207047380093,20704738,1,,R1,Yes,MAIZE GARDEN,.5,Acre,.80000001,
207047380093,20704738,1,,R2,Yes,CG7,.5,Acre,.43000001,
207047380093,20704738,1,,R3,Yes,POTATO FIELD,.5,Acre,.18000001,
207047380095,20704738,1,,R1,Yes,MAIZE PLOT,.5,Acre,.63999999,
207047380102,20704738,1,,R1,Yes,MAIZE LOCAL PLOT,1,Acre,.83999997,
207047380102,20704738,1,,R2,Yes,MAIZE HYBRID PLOT,.5,Acre,.40000001,
207047380102,20704738,1,,R3,Yes,TOBACCO PLOT,.25,Acre,.50999999,
207040370025,20704037,1,2,R1,Yes,MAIZE PLOT,1,Acre,.81999999,
207040370025,20704037,1,2,R2,Yes,G/NUTS PLOT,1,Acre,.55000001,
207040370030,20704037,1,2,R1,Yes,MAIZE PLOT,1,Acre,.92000002,
207040370030,20704037,1,2,R2,Yes,G.NUTS PLOT,.5,Acre,.41999999,
207040370059,20704037,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,1.6,
207040370059,20704037,1,2,R2,Yes,GROUNDNUTS,1.5,Acre,1.1,
207040370059,20704037,1,2,R3,Yes,LOCAL MAIZE,1,Acre,.92000002,
207040370089,20704037,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,1.62,
207040370089,20704037,1,2,R2,Yes,GROUNDNUTS,1,Acre,1.2,
207040370103,20704037,1,2,R1,Yes,LOCAL MAIZE,1,Acre,1.13,
207040370103,20704037,1,2,R2,Yes,HYBRID MAIZE,1.5,Acre,1.6,
207040370103,20704037,1,2,R3,Yes,BURLEY,1,Acre,1.12,
207040370103,20704037,1,2,R4,Yes,GROUNDNUTS,1,Acre,1.1,
207040370103,20704037,1,2,R5,Yes,SOYA,.25,Acre,.27000001,
207040370103,20704037,1,2,R6,Yes,RICE,.25,Acre,.23999999,
207040370118,20704037,1,2,R1,Yes,MAIZE HYBRID,1,Acre,1.2,
207040370118,20704037,1,2,R2,Yes,GROUNDNUTS,1.5,Acre,1.4,
207040370133,20704037,1,2,R1,Yes,MAIZE PLOT,.5,Acre,.64999998,
207040370162,20704037,1,2,R1,Yes,MAIZE PLOT,.5,Acre,1.01,
207040370162,20704037,1,2,R2,Yes,MAIZE PLOT,.5,Acre,1.4299999,
207040370162,20704037,1,2,R3,Yes,G/NUTS PLOT,.5,Acre,.62,
207040370177,20704037,1,2,R1,Yes,MAIZE PLOT,2,Acre,1.4400001,
207040370177,20704037,1,2,R2,Yes,G/NUTS PLOT,.30000001,Acre,.37,
207040370192,20704037,1,2,R1,Yes,GARDEN,5,Acre,3.01,
207040370207,20704037,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.1,
207040370207,20704037,1,2,R2,Yes,TOBACCO PLOT,.5,Acre,.50999999,
207040370236,20704037,1,2,R1,Yes,MAIZE PLOT,1,Acre,.87,
207040370236,20704037,1,2,R2,Yes,G/NUTS PLOT,.5,Acre,.50999999,
207040370251,20704037,1,2,R1,Yes,MAIZE PLOT1,1,Acre,1.2,
207040370251,20704037,1,2,R2,Yes,TOBACCO PLOT2,1,Acre,.51999998,
207040370266,20704037,1,2,R1,Yes,MAIZE PLOT1,1,Acre,.89999998,
207040370266,20704037,1,2,R2,Yes,G/NUTS PLOT2,.5,Acre,.50999999,
207040370295,20704037,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.52,
207040370295,20704037,1,2,R2,Yes,TOBACCO,1,Acre,1.2,
207040370295,20704037,1,2,R3,Yes,GROUNDNUTS,.5,Acre,.60000002,
207042890009,20704289,1,2,R1,Yes,MAIZE PLOT,1,Acre,.75,
207042890009,20704289,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.50999999,
207042890016,20704289,1,2,R1,Yes,MAIZE PLOT,.75,Acre,1.38,
207042890023,20704289,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.01,
207042890023,20704289,1,2,R2,Yes,TOBACCO PLOT,1,Acre,.93000001,
207042890030,20704289,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.0599999,
207042890030,20704289,1,2,R2,Yes,TOBACCO PLOT,1,Acre,1.01,
207042890030,20704289,1,2,R3,Yes,G/NUTS PLOT,.5,Acre,.38,
207042890045,20704289,1,2,R1,Yes,GARDEN,1,Acre,.83999997,
207042890052,20704289,1,2,R1,Yes,MAIZE PLOT,2,Acre,3.8499999,
207042890052,20704289,1,2,R2,Yes,BURLEY PLOT,1,Acre,1.2,
207042890052,20704289,1,2,R3,Yes,G/NUTS PLOTS,1,Acre,.60000002,
207042890059,20704289,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.41,
207042890059,20704289,1,2,R2,Yes,TOBACCO PLOT,1,Acre,.74000001,
207042890066,20704289,1,2,R1,Yes,TOBACCO PLOT,1,Acre,1.1,
207042890066,20704289,1,2,R2,Yes,MAIZE PLOT,1,Acre,1.9,
207042890066,20704289,1,2,R3,Yes,G/NUTS PLOT,.5,Acre,.77999997,
207042890081,20704289,1,2,R1,Yes,HYBRID MAIZE,2.5,Acre,2.24,
207042890081,20704289,1,2,R2,Yes,GROUNDNUTS,1,Acre,1.27,
207042890088,20704289,1,2,R1,Yes,MAIZE HYBRID,1,Acre,1.3,
207042890088,20704289,1,2,R2,Yes,BURLEY,1,Acre,.94,
207042890088,20704289,1,2,R3,Yes,GROUNDNUTS,.5,Acre,.41999999,
207042890095,20704289,1,2,R1,Yes,MAIZE PLOT,1,Acre,.81999999,
207042890095,20704289,1,2,R2,Yes,TOBACCO PLOT,.5,Acre,.55000001,
207042890102,20704289,1,2,R1,Yes,LOCAL MAIZE,.5,Acre,.67000002,
207042890117,20704289,1,2,R1,Yes,MAIZE PLOT,2,Acre,1.4299999,
207042890124,20704289,1,2,R1,Yes,LOCAL MAIZE,1,Acre,.72000003,
207042890124,20704289,1,2,R2,Yes,HYBRID MAIZE,2,Acre,1.84,
207042890124,20704289,1,2,R3,Yes,BURLEY,1,Acre,.75999999,
207042890124,20704289,1,2,R4,Yes,GROUNDNUTS,1,Acre,.81,
207042890131,20704289,1,2,R1,Yes,MAIZE,1,Acre,.80000001,
207042890149,20704289,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,1.2,
207042890149,20704289,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.41999999,
207053280011,20705328,1,2,R1,Yes,MAIZE,1.5,Acre,1.22,
207053280011,20705328,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.62,
207053280026,20705328,1,2,R1,Yes,MAIZE,2,Acre,1.72,
207053280026,20705328,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.51999998,
207053280041,20705328,1,2,R1,Yes,MAIZE,1.5,Acre,1.3,
207053280070,20705328,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.2,
207053280085,20705328,1,2,R1,Yes,MAIZE PLOT,3,Acre,2.6300001,
207053280100,20705328,1,2,R1,Yes,MAIZE,.5,Acre,.63,
207053280159,20705328,1,2,R1,Yes,MAIZE,2,Acre,1.8200001,
207053280189,20705328,1,2,R1,Yes,MAIZE,1.5,Acre,1.6799999,
207053280204,20705328,1,2,R1,Yes,MAIZE PLOT,1.5,Acre,1.12,
207053280204,20705328,1,2,R2,Yes,GROUNDNUTS,1,Acre,.86000001,
207053280248,20705328,1,2,R1,Yes,MAIZE,.25,Acre,.16,
207053280248,20705328,1,2,R2,Yes,MAIZE,.25,Acre,.28999999,
207053280263,20705328,1,2,R1,Yes,MAIZE,1.5,Acre,1.52,
207053280263,20705328,1,2,R2,Yes,GROUNDNUTS,1,Acre,.80000001,
207053280278,20705328,1,2,R1,Yes,MAIZE,.5,Acre,1.76,
207053280278,20705328,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.68000001,
207053280307,20705328,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.2,
207053280307,20705328,1,2,R2,Yes,GROUNDNUTS,1,Acre,.81,
207053720012,20705372,1,,R1,Yes,MAIZE PLOT,1,Acre,1.0700001,
207053720012,20705372,1,,R2,Yes,G/NUTS,1,Acre,.95999998,
207053720017,20705372,1,,R1,Yes,TOBACCO GARDEN,1,Acre,1.14,
207053720017,20705372,1,,R2,Yes,MAIZE GARDEN,1,Acre,.44999999,
207053720017,20705372,1,,R3,Yes,G/NUTS,.5,Acre,.30000001,
207053720020,20705372,1,,R1,Yes,MAIZE PLOT 1,2.5,Acre,2,
207053720020,20705372,1,,R2,Yes,G/NUTS PLOT 2,1.5,Acre,1.64,
207053720020,20705372,1,,R3,Yes,TOBACCO PLOT 3,1,Acre,.94999999,
207053720025,20705372,1,,R1,Yes,LOCAL MAIZE,1,Acre,1.1,
207053720025,20705372,1,,R2,Yes,GROUND NUTS,.5,Acre,.40000001,
207053720026,20705372,1,,R1,Yes,MAIZE HYBRID PLOT,.5,Acre,1.28,
207053720026,20705372,1,,R2,Yes,CG 7 PLOT,.5,Acre,1.05,
207053720043,20705372,1,,R1,Yes,HYBRID MAIZE GARDEN,2,Acre,2.1099999,
207053720043,20705372,1,,R2,Yes,TOBACCO GARDEN,1,Acre,.88999999,
207053720043,20705372,1,,R3,Yes,CG7 GARDEN,1,Acre,1.2,
207053720043,20705372,1,,R4,Yes,POTATO GARDEN,.5,Acre,.14,
207053720057,20705372,1,,R1,Yes,LOCAL MAIZE,1,Acre,.92000002,
207053720057,20705372,1,,R2,Yes,G/NUTS,1,Acre,1.24,
207053720057,20705372,1,,R3,Yes,TOBACCO PLOT,1,Acre,1.24,
207053720070,20705372,1,,R1,Yes,MAIZE PLOT,1,Acre,1.23,
207053720075,20705372,1,,R1,Yes,LOCAL MAIZE,.5,Acre,.60000002,
207053720075,20705372,1,,R2,Yes,LOCAL MAIZE,.5,Acre,.72000003,
207053720077,20705372,1,,R1,Yes,LOCAL MAIZE GARDEN,.69999999,Acre,1.6,
207053720077,20705372,1,,R2,Yes,HYBRID MAIZE,.5,Acre,.44999999,
207053720079,20705372,1,,R1,Yes,MAIZE PLOT 1,1,Acre,1.59,
207053720079,20705372,1,,R2,Yes,MAIZE PLOT 2,.5,Acre,.41,
207053720086,20705372,1,,R1,Yes,LOCAL MAIZE,1,Acre,1.33,
207053720086,20705372,1,,R2,Yes,G/NUTS,.5,Acre,.40000001,
207053720086,20705372,1,,R3,Yes,LOCAL MAIZE,.5,Acre,.23,
207053720103,20705372,1,,R1,Yes,MAIZE LOCAL,1.5,Acre,1.47,
207053720125,20705372,1,,R1,Yes,LOCAL MAIZE PLOT,1,Acre,1.05,
207053720125,20705372,1,,R2,Yes,G/NUTS PLOT,1,Acre,.75,
207053720127,20705372,1,,R1,Yes,MAIZE PLOT 1,1.5,Acre,.99000001,
207053720127,20705372,1,,R2,Yes,G/NUTS PLOT 2,.5,Acre,.46000001,
207053720127,20705372,1,,R3,Yes,BEANS PLOT 3,.1,Acre,.0099999998,
207053720127,20705372,1,,R4,Yes,BEANS PLOT 4,.1,Acre,.0099999998,
207053720145,20705372,1,,R1,Yes,MAIZE GARDEN,1.5,Acre,4.5999999,
207053720145,20705372,1,,R2,Yes,MAIZE GARDEN,2,Acre,2.5999999,
207053720145,20705372,1,,R3,Yes,G/NUTS,2,Acre,3.6300001,
207053720145,20705372,1,,R4,Yes,TOBACCO GARDEN,1,Acre,.88999999,
207056520012,20705652,1,2,R1,Yes,MAIZE PLOT,.5,Acre,.41999999,
207056520022,20705652,1,2,R1,Yes,MAIZE PLOT,1,Acre,.81999999,
207056520022,20705652,1,2,R2,Yes,TOBACCO,1.5,Acre,1.01,
207056520033,20705652,1,2,R1,Yes,MAIZE PLOT,1.5,Acre,1.08,
207056520033,20705652,1,2,R2,Yes,G/NUTS PLOT,1,Acre,.72000003,
207056520044,20705652,1,2,R1,Yes,MAIZE PLOT,1,Acre,.81999999,
207056520067,20705652,1,2,R1,Yes,MAIZE,1.5,Acre,1.05,
207056520067,20705652,1,2,R2,Yes,GROUNDNUTS,.5,Acre,,
207056520078,20705652,1,2,R1,Yes,LOCAL MAIZE,2,Acre,1.92,
207056520078,20705652,1,2,R2,Yes,GROUNDNUTS,.69999999,Acre,,TOO FAR FROM HOUSEHOLD
207056520089,20705652,1,2,R1,Yes,HYBRID MAIZE,.5,Acre,,
207056520089,20705652,1,2,R2,Yes,TOBACCO,.5,Acre,.66000003,
207056520100,20705652,1,2,R1,Yes,MAIZE GARDEN,1,Acre,.98000002,
207056520122,20705652,1,2,R1,Yes,MAIZE,1,Acre,1.12,
207056520133,20705652,1,2,R1,Yes,L.MAIZE PLOT,1,Acre,.95999998,
207056520133,20705652,1,2,R2,Yes,BURLEY PLOT,1,Acre,.88999999,
207056520133,20705652,1,2,R3,Yes,GROUNDNUTS,.5,Acre,.74000001,
207056520144,20705652,1,2,R1,Yes,MAIZE PLOT,1,Acre,.56999999,
207056520144,20705652,1,2,R2,Yes,G/NUTS PLOT,.5,Acre,.36000001,
207056520155,20705652,1,2,R1,Yes,LOCAL MAIZE,2,Acre,1.72,
207056520155,20705652,1,2,R2,Yes,BURLEY,1,Acre,.94,
207056520178,20705652,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,1.24,
207056520178,20705652,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.34999999,
207056520178,20705652,1,2,R3,Yes,RENTED OUT,1,Acre,1.0700001,
207056520189,20705652,1,2,R1,Yes,HYBRID MAIZE,1,Acre,1.25,
207056520200,20705652,1,2,R1,Yes,LOCAL MAIZE,1,Acre,.87,
207056570011,20705657,1,2,R1,Yes,MAIZE PLOT 1 BEANS,2,Acre,1.96,
207056570020,20705657,1,2,R1,Yes,MAIZE PLOT,2,Acre,1.41,
207056570020,20705657,1,2,R2,Yes,G/NUTS PLOT,1,Acre,.98000002,
207056570029,20705657,1,2,R1,Yes,MAIZE PLOT 1,1,Acre,.88999999,
207056570029,20705657,1,2,R2,Yes,G/NUTS PLOT 2,1,Acre,.87,
207056570038,20705657,1,2,R1,Yes,MAIZE PLOT 1,1,Acre,1.02,
207056570056,20705657,1,2,R1,Yes,MAIZE PLOT,1,Acre,.89999998,
207056570056,20705657,1,2,R2,Yes,TOBACCO PLOT,1,Acre,1.1,
207056570056,20705657,1,2,R3,Yes,G/NUTS PLOT,.5,Acre,.80000001,
207056570065,20705657,1,2,R1,Yes,MAIZE,1,Acre,1.6799999,
207056570065,20705657,1,2,R2,Yes,GROUNDNUTS,1,Acre,1.5,
207056570074,20705657,1,2,R1,Yes,MAIZE PLOT,2,Acre,2.4000001,
207056570074,20705657,1,2,R2,Yes,G/NUTS PLOT,1,Acre,.83999997,
207056570074,20705657,1,2,R3,Yes,TOBACCO PLOT,.5,Acre,.55000001,
207056570083,20705657,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.1,
207056570083,20705657,1,2,R2,Yes,G/NUTS PLOT,1,Acre,1.6900001,
207056570110,20705657,1,2,R1,Yes,MAIZE FIELD,2,Acre,1.5599999,
207056570110,20705657,1,2,R2,Yes,G/NUTS PLOT,1,Acre,1.1,
207056570119,20705657,1,2,R1,Yes,MAIZE,1,Acre,1.1,
207056570119,20705657,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.28,
207056570128,20705657,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.1,
207056570128,20705657,1,2,R2,Yes,MAIZE PLOT,1,Acre,.67000002,
207056570146,20705657,1,2,R1,Yes,MAIZE,.5,Acre,.93000001,
207056570146,20705657,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.47999999,
207056570156,20705657,1,2,R1,Yes,MAIZE,1.5,Acre,2.5,
207056570156,20705657,1,2,R2,Yes,GROUNDNUTS,1.5,Acre,2.4000001,
207056570164,20705657,1,2,R1,Yes,MAIZE PLOT,.5,Acre,.68000001,
207056570182,20705657,1,2,R1,Yes,MAIZE PLOT,2,Acre,1.9,
207056570182,20705657,1,2,R2,Yes,G/NUTS PLOT,1,Acre,1.3,
207054950013,20705495,1,2,R1,Yes,MAIZE,.5,Acre,.62,
207054950027,20705495,1,2,R1,Yes,MAIZE,1.5,Acre,1.64,
207054950027,20705495,1,2,R2,Yes,GROUNDNUTS,1,Acre,.92000002,
207054950082,20705495,1,2,R1,Yes,GROUNDNUTS,1,Acre,8.3999996,
207054950123,20705495,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.0700001,
207054950151,20705495,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.2,
207054950151,20705495,1,2,R2,Yes,SOYA BEANNS,.5,Acre,.60000002,
207054950192,20705495,1,2,R1,Yes,MAIZE PLOT,1,Acre,.57999998,
207054950206,20705495,1,2,R1,Yes,MAIZE PLOT,1.5,Acre,.81999999,
207054950233,20705495,1,2,R1,Yes,MAIZE [PLOT,1,Acre,.86000001,
207054950247,20705495,1,2,R1,Yes,MAIZE PLOT,.5,Acre,.41999999,
207054950261,20705495,1,2,R1,Yes,GROUNDNUTS,1.5,Acre,1.65,
207054950261,20705495,1,2,R2,Yes,MAIZE PLOT,1,Acre,,TOO FAR FROM HOUSEHOLD
207061630027,20706163,1,,R1,Yes,MAIZE PLOT,1,Acre,3.01,
207061630027,20706163,1,,R2,Yes,MAIZE PLOT,1,Acre,1.02,
207061630051,20706163,1,,R1,Yes,MAIZE PLOT,.5,Acre,.91000003,
207061630051,20706163,1,,R2,Yes,G/NUTS,.5,Acre,.60000002,
207061630142,20706163,1,,R1,Yes,LOCAL MAIZE,1,Acre,3.8299999,
207061630161,20706163,1,,R1,Yes,HYBRID MAIZE,1,Acre,1.1900001,
207061630206,20706163,1,,R1,Yes,MAIZE PLOT,3,Acre,.88,
207061630206,20706163,1,,R2,Yes,G/NUTS,.5,Acre,.5,
207061630242,20706163,1,,R1,Yes,MAIZE PLOT,1,Acre,1.16,
207061630242,20706163,1,,R2,Yes,SWEET POTATO PLOT,1,Acre,2.1700001,
207061630388,20706163,1,,R1,Yes,MAIZE.,1.5,Acre,1.52,
207061630388,20706163,1,,R2,Yes,SOYA,1,Acre,1.17,
207061630388,20706163,1,,R3,Yes,G/NUTS,.5,Acre,.69999999,
207061630388,20706163,1,,R4,Yes,TOBACCO,1,Acre,.92000002,
207061630388,20706163,1,,R5,Yes,CASSAVA,.30000001,Acre,.079999998,
207061630451,20706163,1,,R1,Yes,MAIZE,1,Acre,1.49,
207061630454,20706163,1,,R1,Yes,MAIZE,1,Acre,1.59,
207061630495,20706163,1,,R1,Yes,MAIZE,.5,Acre,,TOO FAR FROM HOUSEHOLD
207061630586,20706163,1,,R1,Yes,CHIMANGA,.5,Acre,,TOO FAR FROM HOUSEHOLD
207061630599,20706163,1,,R1,Yes,MAIZE,1,Acre,.75999999,
207061630599,20706163,1,,R2,Yes,TOBACCO,.25,Acre,.33000001,
207061630623,20706163,1,,R1,Yes,MAIZE,1.5,Acre,,TOO FAR FROM HOUSEHOLD
207062940018,20706294,1,2,R1,Yes,HYBRID MAIZE,.5,Acre,.74000001,
207062940039,20706294,1,2,R1,Yes,MAIZE,.25,Acre,.47999999,
207062940043,20706294,1,1,R1,Yes,MAIZE,1,Acre,1.34,
