ea_id,com_cj0b,com_cj0b_os,com_cj01,com_cj02,com_cj03,com_cj03_os,com_cj04,com_cj05,com_cj06
20807728,ngo,,Yes,2,Weekly,,30,20,10
20807728,Agricultural Coop,,Yes,10,Weekly,,60,20,15
20807728,Youth Group,,Yes,5,Weekly,,40,0,30
20807728,Savings & Credit Coop,,No,,,,,,
20807728,Religious Group,,Yes,3,Weekly,,50,30,10
20807728,Disabled Assoc.,,No,,,,,,
20807728,Sports Group,,Yes,4,Weekly,,50,20,40
20807728,Farmers' Group,,Yes,5,Monthly,,30,12,10
20807728,Political Group,,Yes,1,Weekly,,70,40,20
20807728,Business Assoc.,,Yes,1,Monthly,,10,0,0
20807728,School Committee,,Yes,1,Monthly,,15,5,0
20807728,Village Development Committee,,Yes,2,Monthly,,25,10,5
20807728,Health Committee,,Yes,2,Monthly,,20,15,5
20807728,Women's Group,,Yes,1,Monthly,,10,10,5
20807728,Community Police/Watch Group,,No,,,,,,
20807728,Cultural Group,,Yes,4,Weekly,,100,40,20
20807728,Other (Specify),,No,,,,,,
20807728,Parent-Teacher Assoc.,,No,,,,,,
20808421,Parent-Teacher Assoc.,,No,,,,,,
20808421,ngo,,No,,,,,,
20808421,Political Group,,Yes,3,Monthly,,15,10,3
20808421,School Committee,,Yes,1,Monthly,,15,8,7
20808421,Farmers' Group,,No,,,,,,
20808421,Agricultural Coop,,No,,,,,,
20808421,Other (Specify),,No,,,,,,
20808421,Women's Group,,No,,,,,,
20808421,Cultural Group,,Yes,2,Monthly,,40,19,25
20808421,Sports Group,,Yes,2,Weekly,,44,19,38
20808421,Health Committee,,Yes,1,Monthly,,22,12,14
20808421,Savings & Credit Coop,,No,,,,,,
20808421,Village Development Committee,,Yes,1,Monthly,,20,13,6
20808421,Youth Group,,Yes,2,Weekly,,35,17,30
20808421,Disabled Assoc.,,No,,,,,,
20808421,Community Police/Watch Group,,No,,,,,,
20808421,Religious Group,,Yes,4,Weekly,,22,12,14
20808421,Business Assoc.,,No,,,,,,
20820318,Religious Group,,Yes,22,Weekly,,90,50,30
20820318,Savings & Credit Coop,,Yes,10,Monthly,,10,5,3
20820318,Business Assoc.,,Yes,4,Monthly,,10,3,3
20820318,Village Development Committee,,Yes,4,Monthly,,12,6,3
20820318,Cultural Group,,No,,,,,,
20820318,Health Committee,,Yes,2,Monthly,,10,5,4
20820318,Women's Group,,Yes,4,Monthly,,10,10,4
20820318,Community Police/Watch Group,,Yes,3,Monthly,,10,3,6
20820318,Sports Group,,Yes,3,Weekly,,25,10,18
20820318,Youth Group,,Yes,6,Weekly,,30,15,20
20820318,School Committee,,Yes,8,Monthly,,10,4,0
20820318,Disabled Assoc.,,No,,,,,,
20820318,Agricultural Coop,,No,,,,,,
20820318,Farmers' Group,,Yes,13,Monthly,,8,4,3
20820318,Political Group,,Yes,5,Other (Specify),OCCASIONALLY,40,25,15
20820318,Parent-Teacher Assoc.,,Yes,8,Monthly,,10,6,0
20820318,ngo,,Yes,8,Weekly,,25,11,16
20820318,Other (Specify),,No,,,,,,
20901232,Political Group,,Yes,3,Other (Specify),AS NEEDED,75,40,15
20901232,Business Assoc.,,No,,,,,,
20901232,Agricultural Coop,,No,,,,,,
20901232,Sports Group,,No,,,,,,
20901232,Parent-Teacher Assoc.,,No,,,,,,
20901232,Savings & Credit Coop,,No,,,,,,
20901232,ngo,,No,,,,,,
20901232,Disabled Assoc.,,No,,,,,,
20901232,Other (Specify),,No,,,,,,
20901232,Cultural Group,,No,,,,,,
20901232,School Committee,,No,,,,,,
20901232,Women's Group,,No,,,,,,
20901232,Village Development Committee,,Yes,1,Monthly,,25,15,5
20901232,Community Police/Watch Group,,Yes,1,Monthly,,10,5,0
20901232,Religious Group,,Yes,1,Weekly,,10,5,5
20901232,Youth Group,,No,,,,,,
20901232,Farmers' Group,,Yes,1,Monthly,,100,5,0
20901232,Health Committee,,Yes,1,Monthly,,10,5,4
20901276,Health Committee,,Yes,1,Monthly,,10,4,0
20901276,Women's Group,,Yes,1,Monthly,,25,25,3
20901276,Youth Group,,Yes,1,Monthly,,15,7,7
20901276,Cultural Group,,No,,,,,,
20901276,Religious Group,,Yes,15,Weekly,,400,250,50
20901276,Disabled Assoc.,,No,,,,,,
20901276,ngo,,Yes,1,Weekly,,14,10,0
20901276,Agricultural Coop,,No,,,,,,
20901276,Community Police/Watch Group,,Yes,1,Monthly,,20,4,4
20901276,Sports Group,,Yes,1,Weekly,,32,32,0
20901276,Business Assoc.,,No,,,,,,
20901276,Political Group,,Yes,3,Other (Specify),AS NEEDED,200,250,50
20901276,Other (Specify),,No,,,,,,
20901276,Village Development Committee,,Yes,1,Monthly,,15,9,4
20901276,Farmers' Group,,Yes,1,Monthly,,28,8,0
20901276,Parent-Teacher Assoc.,,Yes,1,Monthly,,9,4,0
20901276,School Committee,,Yes,1,Monthly,,42,24,0
20901276,Savings & Credit Coop,,No,,,,,,
20902437,Sports Group,,No,,,,,,
20902437,Political Group,,Yes,2,Other (Specify),AS NEEDED,75,40,20
20902437,Religious Group,,Yes,2,Weekly,,200,130,60
20902437,ngo,,No,,,,,,
20902437,Community Police/Watch Group,,Yes,1,Monthly,,10,5,2
20902437,Cultural Group,,No,,,,,,
20902437,Parent-Teacher Assoc.,,Yes,1,Monthly,,2,1,0
20902437,Farmers' Group,,No,,,,,,
20902437,Other (Specify),,No,,,,,,
20902437,Women's Group,,No,,,,,,
20902437,Disabled Assoc.,,No,,,,,,
20902437,Village Development Committee,,No,,,,,,
20902437,School Committee,,Yes,1,Monthly,,2,1,0
20902437,Savings & Credit Coop,,Yes,1,Weekly,,13,5,3
20902437,Business Assoc.,,No,,,,,,
20902437,Health Committee,,Yes,1,Monthly,,2,2,0
20902437,Youth Group,,No,,,,,,
20902437,Agricultural Coop,,No,,,,,,
20902449,Disabled Assoc.,,No,,,,,,
20902449,Village Development Committee,,Yes,1,Weekly,,20,10,5
20902449,Cultural Group,,No,,,,,,
20902449,Business Assoc.,,No,,,,,,
20902449,Women's Group,,No,,,,,,
20902449,Political Group,,Yes,2,Other (Specify),AS NEEDED,30,20,0
20902449,Community Police/Watch Group,,Yes,2,Weekly,,20,5,5
20902449,Agricultural Coop,,No,,,,,,
20902449,Youth Group,,No,,,,,,
20902449,Savings & Credit Coop,,Yes,1,Monthly,,80,70,20
20902449,Sports Group,,Yes,2,Weekly,,15,5,5
20902449,Other (Specify),,No,,,,,,
20902449,Religious Group,,Yes,5,Weekly,,200,200,500
20902449,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,2,0
20902449,Health Committee,,Yes,2,Monthly,,20,10,10
20902449,Farmers' Group,,No,,,,,,
20902449,School Committee,,Yes,1,Monthly,,10,2,0
20902449,ngo,,Yes,2,Monthly,,10,5,2
20902461,ngo,,Yes,1,Monthly,,10,6,2
20902461,Health Committee,,Yes,1,Monthly,,15,5,3
20902461,Disabled Assoc.,,No,,,,,,
20902461,Agricultural Coop,,No,,,,,,
20902461,Community Police/Watch Group,,No,,,,,,
20902461,School Committee,,Yes,1,Monthly,,30,9,8
20902461,Youth Group,,No,,,,,,
20902461,Parent-Teacher Assoc.,,No,,,,,,
20902461,Savings & Credit Coop,,No,,,,,,
20902461,Women's Group,,No,,,,,,
20902461,Village Development Committee,,Yes,1,Monthly,,15,7,7
20902461,Religious Group,,Yes,5,Monthly,,30,30,15
20902461,Other (Specify),,No,,,,,,
20902461,Sports Group,,No,,,,,,
20902461,Cultural Group,,No,,,,,,
20902461,Business Assoc.,,No,,,,,,
20902461,Political Group,,Yes,3,Other (Specify),AS NEEDED,30,20,5
20902461,Farmers' Group,,No,,,,,,
20903543,Cultural Group,,No,,,,,,
20903543,Other (Specify),,No,,,,,,
20903543,ngo,,Yes,3,Weekly,,30,15,0
20903543,Political Group,,Yes,5,Other (Specify),AS NEEDED,30,15,2
20903543,Sports Group,,Yes,1,Weekly,,10,5,5
20903543,Farmers' Group,,No,,,,,,
20903543,Village Development Committee,,Yes,3,Monthly,,30,15,0
20903543,Agricultural Coop,,Yes,3,Weekly,,30,15,0
20903543,School Committee,,Yes,1,Weekly,,30,15,1
20903543,Women's Group,,No,,,,,,
20903543,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,5,0
20903543,Business Assoc.,,No,,,,,,
20903543,Savings & Credit Coop,,Yes,5,Weekly,,30,15,2
20903543,Disabled Assoc.,,No,,,,,,
20903543,Health Committee,,Yes,3,Weekly,,30,15,0
20903543,Religious Group,,Yes,11,Weekly,,20,10,4
20903543,Community Police/Watch Group,,Yes,1,Weekly,,30,15,2
20903543,Youth Group,,No,,,,,,
20903583,Parent-Teacher Assoc.,,No,,,,,,
20903583,School Committee,,No,,,,,,
20903583,ngo,,Yes,1,Monthly,,3,0,0
20903583,Savings & Credit Coop,,Yes,1,Weekly,,25,24,7
20903583,Political Group,,Yes,3,Other (Specify),AS NEEDED,35,15,6
20903583,Farmers' Group,,No,,,,,,
20903583,Women's Group,,Yes,1,Weekly,,22,22,17
20903583,Youth Group,,Yes,1,Weekly,,10,5,5
20903583,Cultural Group,,No,,,,,,
20903583,Health Committee,,Yes,1,Other (Specify),AS NEEDED,9,7,0
20903583,Business Assoc.,,No,,,,,,
20903583,Disabled Assoc.,,No,,,,,,
20903583,Community Police/Watch Group,,Yes,1,Other (Specify),AS NEEDED,16,0,0
20903583,Sports Group,,Yes,1,Weekly,,20,10,10
20903583,Religious Group,,Yes,1,Weekly,,10,6,6
20903583,Agricultural Coop,,No,,,,,,
20903583,Village Development Committee,,Yes,1,Monthly,,7,3,2
20903583,Other (Specify),,No,,,,,,
20904018,ngo,,Yes,2,Monthly,,10,5,0
20904018,Community Police/Watch Group,,Yes,1,Monthly,,16,6,0
20904018,Youth Group,,No,,,,,,
20904018,Political Group,,Yes,5,Other (Specify),AS NEEDED,75,50,0
20904018,Women's Group,,Yes,4,Monthly,,0,10,0
20904018,School Committee,,Yes,1,Monthly,,10,5,0
20904018,Health Committee,,Yes,3,Other (Specify),AS NEEDED,10,6,0
20904018,Savings & Credit Coop,,No,,,,,,
20904018,Agricultural Coop,,No,,,,,,
20904018,Village Development Committee,,Yes,1,Monthly,,10,6,5
20904018,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,5,0
20904018,Cultural Group,,Yes,1,Monthly,,11,5,5
20904018,Business Assoc.,,No,,,,,,
20904018,Disabled Assoc.,,Yes,1,Other (Specify),AS NEEDED,10,7,0
20904018,Other (Specify),,No,,,,,,
20904018,Religious Group,,Yes,1,Weekly,,20,10,4
20904018,Farmers' Group,,No,,,,,,
20904018,Sports Group,,No,,,,,,
20904160,Savings & Credit Coop,,No,,,,,,
20904160,School Committee,,Yes,1,Monthly,,10,3,0
20904160,Village Development Committee,,Yes,1,Quartery,,8,3,1
20904160,Political Group,,Yes,2,Other (Specify),AS NEEDED,350,200,40
20904160,Youth Group,,No,,,,,,
20904160,Religious Group,,Yes,2,Weekly,,320,150,60
20904160,Community Police/Watch Group,,No,,,,,,
20904160,Health Committee,,No,,,,,,
20904160,Parent-Teacher Assoc.,,No,,,,,,
20904160,Sports Group,,No,,,,,,
20904160,Farmers' Group,,No,,,,,,
20904160,Business Assoc.,,No,,,,,,
20904160,ngo,,No,,,,,,
20904160,Disabled Assoc.,,No,,,,,,
20904160,Other (Specify),,No,,,,,,
20904160,Women's Group,,No,,,,,,
20904160,Agricultural Coop,,No,,,,,,
20904160,Cultural Group,,No,,,,,,
20904342,Cultural Group,,No,,,,,,
20904342,Other (Specify),,No,,,,,,
20904342,Community Police/Watch Group,,Yes,3,Other (Specify),AS NEEDED,10,5,0
20904342,Savings & Credit Coop,,No,,,,,,
20904342,Village Development Committee,,Yes,3,Monthly,,10,5,0
20904342,Parent-Teacher Assoc.,,No,,,,,,
20904342,Farmers' Group,,Yes,6,Weekly,,100,2,0
20904342,ngo,,Yes,2,Other (Specify),AS NEEDED,10,5,0
20904342,Religious Group,,Yes,2,Weekly,,20,10,4
20904342,Political Group,,Yes,2,Weekly,,75,60,5
20904342,Agricultural Coop,,No,,,,,,
20904342,School Committee,,Yes,1,Monthly,,10,5,0
20904342,Sports Group,,No,,,,,,
20904342,Youth Group,,No,,,,,,
20904342,Women's Group,,No,,,,,,
20904342,Business Assoc.,,No,,,,,,
20904342,Health Committee,,Yes,1,Monthly,,10,5,0
20904342,Disabled Assoc.,,No,,,,,,
20904602,Youth Group,,No,,,,,,
20904602,Village Development Committee,,Yes,1,Monthly,,40,16,2
20904602,Agricultural Coop,,No,,,,,,
20904602,Cultural Group,,No,,,,,,
20904602,Religious Group,,Yes,3,Weekly,,200,120,40
20904602,Women's Group,,No,,,,,,
20904602,ngo,,Yes,3,Monthly,,110,50,10
20904602,Political Group,,Yes,2,Other (Specify),AS NEEDED,75,40,16
20904602,School Committee,,Yes,1,Monthly,,10,3,0
20904602,Savings & Credit Coop,,No,,,,,,
20904602,Disabled Assoc.,,Yes,1,Monthly,,5,2,1
20904602,Farmers' Group,,No,,,,,,
20904602,Health Committee,,Yes,4,Monthly,,40,24,6
20904602,Other (Specify),,No,,,,,,
20904602,Sports Group,,No,,,,,,
20904602,Community Police/Watch Group,,Yes,1,Weekly,,10,0,0
20904602,Business Assoc.,,No,,,,,,
20904602,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,2,0
20905295,Other (Specify),COMMUNITY BASED ORGANIZATION,Yes,1,Weekly,,10,9,4
20905295,Farmers' Group,,Yes,4,Weekly,,10,5,3
20905295,Disabled Assoc.,,Yes,1,Weekly,,12,9,6
20905295,Cultural Group,,Yes,1,Weekly,,6,4,4
20905295,Village Development Committee,,Yes,2,Weekly,,10,5,2
20905295,Health Committee,,Yes,1,Weekly,,10,6,4
20905295,Political Group,,Yes,3,Weekly,,20,15,8
20905295,School Committee,,Yes,1,Weekly,,10,6,0
20905295,Youth Group,,Yes,1,Weekly,,15,7,7
20905295,Women's Group,,Yes,1,Weekly,,40,40,15
20905295,Savings & Credit Coop,,Yes,10,Monthly,,10,5,3
20905295,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,0
20905295,Sports Group,,Yes,2,Weekly,,10,5,5
20905295,Agricultural Coop,,No,,,,,,
20905295,Religious Group,,Yes,3,Weekly,,10,5,0
20905295,Community Police/Watch Group,,Yes,1,Weekly,,14,4,0
20905295,ngo,,No,,,,,,
20905295,Business Assoc.,,No,,,,,,
20906110,Community Police/Watch Group,,Yes,1,Monthly,,20,0,0
20906110,Political Group,,Yes,3,Other (Specify),AS NEEDED,60,45,20
20906110,Agricultural Coop,,No,,,,,,
20906110,Women's Group,,No,,,,,,
20906110,Youth Group,,Yes,1,Weekly,,18,11,11
20906110,Other (Specify),FUNERAL COMMITTEE,Yes,1,Other (Specify),AS NEEDED,10,7,1
20906110,School Committee,,Yes,1,Monthly,,9,5,0
20906110,ngo,,Yes,3,Monthly,,45,20,5
20906110,Cultural Group,,Yes,1,Weekly,,18,11,11
20906110,Sports Group,,Yes,1,Weekly,,30,0,0
20906110,Disabled Assoc.,,No,,,,,,
20906110,Religious Group,,Yes,3,Weekly,,40,30,12
20906110,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,0
20906110,Health Committee,,Yes,1,Monthly,,15,9,0
20906110,Business Assoc.,,No,,,,,,
20906110,Savings & Credit Coop,,No,,,,,,
20906110,Village Development Committee,,Yes,1,Monthly,,20,12,5
20906110,Farmers' Group,,No,,,,,,
20906524,Political Group,,Yes,3,Other (Specify),AS NEEDED,250,130,3
20906524,Youth Group,,No,,,,,,
20906524,Other (Specify),,No,,,,,,
20906524,Sports Group,,Yes,1,Monthly,,10,5,2
20906524,Community Police/Watch Group,,Yes,1,Other (Specify),AS NEEDED,10,5,2
20906524,Disabled Assoc.,,No,,,,,,
20906524,ngo,,Yes,1,Weekly,,10,5,0
20906524,School Committee,,Yes,3,Monthly,,10,5,5
20906524,Health Committee,,Yes,3,Monthly,,20,20,5
20906524,Village Development Committee,,Yes,3,Other (Specify),AS NEEDED,30,15,3
20906524,Religious Group,,Yes,3,Weekly,,60,60,4
20906524,Cultural Group,,No,,,,,,
20906524,Farmers' Group,,No,,,,,,
20906524,Savings & Credit Coop,,No,,,,,,
20906524,Business Assoc.,,No,,,,,,
20906524,Women's Group,,No,,,,,,
20906524,Parent-Teacher Assoc.,,No,,,,,,
20906524,Agricultural Coop,,No,,,,,,
20906605,Health Committee,,No,,,,,,
20906605,Political Group,,Yes,3,Other (Specify),AS NEEDED,14,7,0
20906605,Sports Group,,Yes,1,Weekly,,10,3,3
20906605,Farmers' Group,,No,,,,,,
20906605,Agricultural Coop,,No,,,,,,
20906605,Savings & Credit Coop,,Yes,2,Monthly,,25,10,0
20906605,Youth Group,,No,,,,,,
20906605,Business Assoc.,,No,,,,,,
20906605,Other (Specify),,No,,,,,,
20906605,Women's Group,,No,,,,,,
20906605,Disabled Assoc.,,No,,,,,,
20906605,ngo,,No,,,,,,
20906605,Cultural Group,,No,,,,,,
20906605,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,5,0
20906605,Religious Group,,Yes,8,Weekly,,8,3,0
20906605,School Committee,,Yes,1,Weekly,,10,6,0
20906605,Village Development Committee,,Yes,1,Monthly,,14,7,7
20906605,Community Police/Watch Group,,Yes,1,Other (Specify),AS NEEDED,10,0,0
20907238,School Committee,,Yes,1,Weekly,,7,4,1
20907238,Parent-Teacher Assoc.,,Yes,1,Monthly,,8,3,1
20907238,Community Police/Watch Group,,Yes,1,Monthly,,40,14,5
20907238,Other (Specify),,No,,,,,,
20907238,Disabled Assoc.,,No,,,,,,
20907238,Farmers' Group,,No,,,,,,
20907238,Business Assoc.,,No,,,,,,
20907238,Village Development Committee,,Yes,4,Monthly,,40,18,0
20907238,Health Committee,,Yes,4,Weekly,,40,18,6
20907238,Cultural Group,,Yes,1,Weekly,,6,4,4
20907238,Savings & Credit Coop,,Yes,1,Monthly,,19,19,3
20907238,Political Group,,Yes,2,Quartery,,120,55,8
20907238,Youth Group,,No,,,,,,
20907238,Agricultural Coop,,No,,,,,,
20907238,Sports Group,,Yes,1,Weekly,,12,4,2
20907238,ngo,,Yes,2,Monthly,,28,11,11
20907238,Women's Group,,Yes,1,Weekly,,20,20,6
20907238,Religious Group,,Yes,4,Weekly,,25,16,5
20908051,Other (Specify),,No,,,,,,
20908051,ngo,,Yes,1,Monthly,,10,5,5
20908051,Health Committee,,Yes,2,Weekly,,10,5,5
20908051,Sports Group,,No,,,,,,
20908051,Parent-Teacher Assoc.,,Yes,1,Other (Specify),AS NEEDED,10,5,3
20908051,Cultural Group,,Yes,1,Monthly,,12,5,5
20908051,Political Group,,Yes,3,Other (Specify),AS NEEDED,30,20,5
20908051,Disabled Assoc.,,No,,,,,,
20908051,Savings & Credit Coop,,No,,,,,,
20908051,Religious Group,,Yes,1,Other (Specify),AS NEEDED,10,10,5
20908051,Women's Group,,Yes,1,Weekly,,15,15,5
20908051,Business Assoc.,,Yes,1,Monthly,,10,10,4
20908051,Agricultural Coop,,No,,,,,,
20908051,School Committee,,Yes,1,Monthly,,10,5,3
20908051,Village Development Committee,,Yes,5,Monthly,,50,25,15
20908051,Community Police/Watch Group,,Yes,1,Monthly,,10,5,3
20908051,Farmers' Group,,Yes,1,Monthly,,24,10,8
20908051,Youth Group,,No,,,,,,
20908088,Other (Specify),,No,,,,,,
20908088,Farmers' Group,,Yes,1,Monthly,,130,2,3
20908088,Agricultural Coop,,No,,,,,,
20908088,Village Development Committee,,No,,,,,,
20908088,School Committee,,Yes,1,Quartery,,10,5,0
20908088,Youth Group,,No,,,,,,
20908088,Community Police/Watch Group,,No,,,,,,
20908088,Women's Group,,No,,,,,,
20908088,Business Assoc.,,No,,,,,,
20908088,Parent-Teacher Assoc.,,Yes,1,Quartery,,8,3,2
20908088,Sports Group,,Yes,1,Weekly,,20,0,0
20908088,Disabled Assoc.,,No,,,,,,
20908088,ngo,,No,,,,,,
20908088,Savings & Credit Coop,,No,,,,,,
20908088,Health Committee,,No,,,,,,
20908088,Political Group,,Yes,2,Other (Specify),AS NEEDED,450,220,60
20908088,Cultural Group,,No,,,,,,
20908088,Religious Group,,Yes,10,Weekly,,416,286,130
20908119,Cultural Group,,No,,,,,,
20908119,Savings & Credit Coop,,No,,,,,,
20908119,Women's Group,,No,,,,,,
20908119,Disabled Assoc.,,Yes,1,Monthly,,5,5,1
20908119,Farmers' Group,,No,,,,,,
20908119,Political Group,,Yes,3,Other (Specify),AS NEEDED,72,30,3
20908119,Parent-Teacher Assoc.,,Yes,1,Monthly,,5,5,3
20908119,Community Police/Watch Group,,Yes,1,Weekly,,5,5,3
20908119,Youth Group,,No,,,,,,
20908119,Religious Group,,No,,,,,,
20908119,Sports Group,,No,,,,,,
20908119,Village Development Committee,,Yes,2,Monthly,,20,10,5
20908119,School Committee,,Yes,1,Monthly,,5,5,3
20908119,ngo,,No,,,,,,
20908119,Agricultural Coop,,No,,,,,,
20908119,Health Committee,,No,,,,,,
20908119,Other (Specify),,No,,,,,,
20908119,Business Assoc.,,No,,,,,,
20908293,School Committee,,Yes,1,Monthly,,10,5,0
20908293,Savings & Credit Coop,,Yes,1,Weekly,,21,20,0
20908293,Religious Group,,Yes,1,Weekly,,15,15,4
20908293,Agricultural Coop,,No,,,,,,
20908293,Village Development Committee,,Yes,1,Weekly,,10,5,2
20908293,Parent-Teacher Assoc.,,No,,,,,,
20908293,ngo,,Yes,1,Monthly,,2,1,0
20908293,Business Assoc.,,No,,,,,,
20908293,Sports Group,,No,,,,,,
20908293,Other (Specify),,No,,,,,,
20908293,Health Committee,,Yes,1,Other (Specify),AS NEEDED,9,5,2
20908293,Youth Group,,No,,,,,,
20908293,Farmers' Group,,No,,,,,,
20908293,Cultural Group,,No,,,,,,
20908293,Women's Group,,Yes,1,Weekly,,10,10,0
20908293,Community Police/Watch Group,,No,,,,,,
20908293,Disabled Assoc.,,No,,,,,,
20908293,Political Group,,Yes,2,Other (Specify),AS NEEDED,75,40,2
20908329,Savings & Credit Coop,,Yes,1,Weekly,,18,18,10
20908329,Health Committee,,Yes,4,Monthly,,40,20,15
20908329,Parent-Teacher Assoc.,,Yes,1,Monthly,,9,6,0
20908329,Agricultural Coop,,No,,,,,,
20908329,Religious Group,,Yes,1,Weekly,,10,5,0
20908329,Village Development Committee,,Yes,4,Monthly,,40,27,13
20908329,ngo,,No,,,,,,
20908329,School Committee,,Yes,1,Monthly,,9,6,0
20908329,Disabled Assoc.,,No,,,,,,
20908329,Youth Group,,No,,,,,,
20908329,Sports Group,,Yes,1,Weekly,,8,0,0
20908329,Community Police/Watch Group,,Yes,4,Monthly,,40,11,0
20908329,Other (Specify),WATER COMMITTEE,Yes,1,Monthly,,10,7,7
20908329,Cultural Group,,No,,,,,,
20908329,Women's Group,,No,,,,,,
20908329,Business Assoc.,,No,,,,,,
20908329,Political Group,,Yes,3,Other (Specify),AS NEEDED,40,30,0
20908329,Farmers' Group,,No,,,,,,
20908538,Agricultural Coop,,No,,,,,,
20908538,Parent-Teacher Assoc.,,Yes,1,Monthly,,6,2,1
20908538,Religious Group,,Yes,1,Weekly,,15,8,2
20908538,School Committee,,Yes,1,Monthly,,6,2,1
20908538,Disabled Assoc.,,No,,,,,,
20908538,Business Assoc.,,No,,,,,,
20908538,Women's Group,,No,,,,,,
20908538,Youth Group,,No,,,,,,
20908538,Political Group,,Yes,1,Monthly,,72,47,15
20908538,Community Police/Watch Group,,Yes,1,Monthly,,10,2,0
20908538,Savings & Credit Coop,,No,,,,,,
20908538,Sports Group,,Yes,1,Weekly,,24,0,0
20908538,Village Development Committee,,Yes,1,Monthly,,4,2,2
20908538,Cultural Group,,No,,,,,,
20908538,Health Committee,,Yes,1,Monthly,,5,3,0
20908538,Other (Specify),,No,,,,,,
20908538,ngo,,Yes,1,Monthly,,15,10,0
20908538,Farmers' Group,,No,,,,,,
20909113,Sports Group,,Yes,1,Weekly,,10,5,5
20909113,Business Assoc.,,No,,,,,,
20909113,Religious Group,,Yes,7,Monthly,,16,6,0
20909113,Women's Group,,No,,,,,,
20909113,Political Group,,Yes,3,Other (Specify),AS NEEDED,10,5,5
20909113,Agricultural Coop,,No,,,,,,
20909113,Village Development Committee,,Yes,1,Monthly,,10,5,0
20909113,Farmers' Group,,No,,,,,,
20909113,Youth Group,,Yes,1,Monthly,,10,5,5
20909113,School Committee,,Yes,1,Quartery,,10,5,5
20909113,Cultural Group,,No,,,,,,
20909113,Other (Specify),,No,,,,,,
20909113,Parent-Teacher Assoc.,,Yes,1,Quartery,,10,5,0
20909113,ngo,,Yes,1,Weekly,,10,5,5
20909113,Disabled Assoc.,,No,,,,,,
20909113,Health Committee,,Yes,1,Monthly,,10,5,5
20909113,Community Police/Watch Group,,Yes,1,Monthly,,10,5,3
20909113,Savings & Credit Coop,,No,,,,,,
20920520,Community Police/Watch Group,,Yes,1,Weekly,,4,0,0
20920520,School Committee,,Yes,1,Monthly,,10,5,5
20920520,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,0
20920520,Other (Specify),WOMENS GIRLS HIV/AIDS GROUP,Yes,1,Monthly,,10,7,1
20920520,Village Development Committee,,Yes,1,Monthly,,10,4,2
20920520,Health Committee,,Yes,1,Quartery,,10,6,0
20920520,Business Assoc.,,No,,,,,,
20920520,Religious Group,,Yes,1,Monthly,,19,0,0
20920520,Agricultural Coop,,No,,,,,,
20920520,Youth Group,,Yes,1,Weekly,,12,7,1
20920520,Cultural Group,,Yes,1,Weekly,,10,0,0
20920520,Sports Group,,Yes,1,Weekly,,15,0,0
20920520,ngo,,Yes,2,Monthly,,10,10,0
20920520,Savings & Credit Coop,,No,,,,,,
20920520,Women's Group,,Yes,1,Weekly,,10,10,2
20920520,Disabled Assoc.,,No,,,,,,
20920520,Farmers' Group,,No,,,,,,
20920520,Political Group,,Yes,5,Monthly,,2,15,2
21031643,Cultural Group,,No,,,,,,
21031643,Savings & Credit Coop,,No,,,,,,
21031643,Agricultural Coop,,No,,,,,,
21031643,Parent-Teacher Assoc.,,No,,,,,,
21031643,School Committee,,No,,,,,,
21031643,Community Police/Watch Group,,Yes,1,Weekly,,10,4,10
21031643,Sports Group,,No,,,,,,
21031643,ngo,,No,,,,,,
21031643,Health Committee,,No,,,,,,
21031643,Women's Group,,No,,,,,,
21031643,Business Assoc.,,No,,,,,,
21031643,Other (Specify),,No,,,,,,
21031643,Disabled Assoc.,,No,,,,,,
21031643,Farmers' Group,,No,,,,,,
21031643,Village Development Committee,,Yes,1,Monthly,,10,3,10
21031643,Youth Group,,No,,,,,,
21031643,Religious Group,,Yes,15,Weekly,,999,999,999
21031643,Political Group,,Yes,7,Quartery,,999,999,999
21037030,Savings & Credit Coop,,No,,,,,,
21037030,Agricultural Coop,,No,,,,,,
21037030,Political Group,,Yes,3,Other (Specify),AS NEEDED,90,47,40
21037030,Religious Group,,Yes,6,Weekly,,46,40,20
21037030,Cultural Group,,No,,,,,,
21037030,Parent-Teacher Assoc.,,No,,,,,,
21037030,Village Development Committee,,No,,,,,,
21037030,Business Assoc.,,No,,,,,,
21037030,Youth Group,,Yes,1,Weekly,,24,8,24
21037030,Women's Group,,Yes,2,Weekly,,10,10,2
21037030,Farmers' Group,,No,,,,,,
21037030,Sports Group,,No,,,,,,
21037030,Community Police/Watch Group,,No,,,,,,
21037030,School Committee,,No,,,,,,
21037030,Disabled Assoc.,,No,,,,,,
21037030,ngo,,No,,,,,,
21037030,Health Committee,,No,,,,,,
21037030,Other (Specify),,No,,,,,,
21037224,Community Police/Watch Group,,Yes,1,Weekly,,10,0,10
21037224,Health Committee,,No,,,,,,
21037224,Business Assoc.,,No,,,,,,
21037224,Agricultural Coop,,No,,,,,,
21037224,Religious Group,,Yes,12,Weekly,,999,999,999
