case_id,visit,ea_id,ag_j00,ag_j03,ag_j05a,ag_j05b,ag_j05b_os,ag_j05c,ag_j06d_os
209065240020,2,20906524,D1,MAIZE PLOT,.02,acre,,.0099999998,
209065240027,2,20906524,D1,TANAPOSI,.25,acre,,.02,
209065240061,2,20906524,D1,MAIZE,.20999999,acre,,.23999999,
209065240102,2,20906524,,,,,,,
209065240152,2,20906524,,,,,,,
209065240160,2,20906524,,,,,,,
209065240180,2,20906524,D1,HYBRID MAIZE,.25,acre,,.17,
209065240193,2,20906524,,,,,,,
209065240205,2,20906524,D1,HYBRID RECYCLED,.25,acre,,.0099999998,
209065240211,2,20906524,,,,,,,
209065240225,2,20906524,,,,,,,
209065240246,2,20906524,D1,H MAIZE,.5,acre,,.0099999998,
209065240253,2,20906524,,,,,,,
209065240263,2,20906524,D1,NKHWANI,.15000001,acre,,.0099999998,
209065240299,2,20906524,D1,CABBAGE PLOT,.1,acre,,.0099999998,
209066050011,2,20906605,,,,,,,
209066050025,2,20906605,,,,,,,
209066050038,2,20906605,,,,,,,
209066050065,2,20906605,,,,,,,
209066050078,2,20906605,,,,,,,
209066050092,2,20906605,,,,,,,
209066050119,2,20906605,D1,HYBRID MAIZE,.5,acre,,.18000001,
209066050132,2,20906605,,,,,,,
209066050145,2,20906605,,,,,,,
209066050172,2,20906605,D1,HYBRID MAIZE,.25,acre,,.19,
209066050185,2,20906605,,,,,,,
209066050199,2,20906605,,,,,,,
209066050226,2,20906605,,,,,,,
209066050239,2,20906605,,,,,,,
209066050252,2,20906605,D1,IRISH POTATO,.1,acre,,.02,
209066050279,2,20906605,,,,,,,
209072380022,1,20907238,,,,,,,
209072380042,1,20907238,D1,IRISH POTATO,1.25,acre,,.87,
209072380062,1,20907238,,,,,,,
209072380081,1,20907238,,,,,,,
209072380121,1,20907238,D1,TOMATO,.25,acre,,.02,
209072380141,1,20907238,D1,TOMATO,.5,hectare,,.30000001,
209072380161,1,20907238,,,,,,,
209072380180,1,20907238,D1,TOMATO,.5,acre,,.22,
209072380220,1,20907238,,,,,,,
209072380240,1,20907238,,,,,,,
209072380260,1,20907238,D1,ONION PLOT,.1,acre,,.1,
209072380279,1,20907238,,,,,,,
209072380319,1,20907238,,,,,,,
209072380339,1,20907238,,,,,,,
209072380359,1,20907238,,,,,,,
209072380398,1,20907238,D1,TOMATO,.5,acre,,.31999999,
209085380015,1,20908538,D1,TANAPOSI,.30000001,acre,,.23,
209085380026,1,20908538,,,,,,,
209085380036,1,20908538,,,,,,,
209085380047,1,20908538,,,,,,,
209085380068,1,20908538,,,,,,,
209085380079,1,20908538,,,,,,,
209085380090,1,20908538,,,,,,,
209085380100,1,20908538,,,,,,,
209085380122,1,20908538,,,,,,,
209085380132,1,20908538,,,,,,,
209085380143,1,20908538,,,,,,,
209085380154,1,20908538,,,,,,,
209085380175,1,20908538,,,,,,,
209085380186,1,20908538,,,,,,,
209085380196,1,20908538,D1,TANAPOSI,.5,acre,,.2,
209085380218,1,20908538,,,,,,,
209081190042,2,20908119,,,,,,,
209081190062,2,20908119,,,,,,,
209081190063,2,20908119,,,,,,,
209081190089,2,20908119,,,,,,,
209081190095,2,20908119,,,,,,,
209081190116,2,20908119,,,,,,,
209081190156,2,20908119,,,,,,,
209081190189,2,20908119,,,,,,,
209081190229,2,20908119,,,,,,,
209081190230,2,20908119,,,,,,,
209081190235,2,20908119,,,,,,,
209081190269,2,20908119,,,,,,,
209081190279,2,20908119,,,,,,,
209081190303,2,20908119,,,,,,,
209081190307,2,20908119,,,,,,,
209081190318,2,20908119,,,,,,,
209083290028,1,20908329,D1,TANAPOSI,.5,acre,,.34,
209083290033,1,20908329,,,,,,,
209083290049,1,20908329,D1,TANAPOSI,.25,acre,,.2,
209083290065,1,20908329,,,,,,,
209083290098,1,20908329,,,,,,,
209083290114,1,20908329,,,,,,,
209083290130,1,20908329,D1,BEANS,.5,acre,,.1,
209083290147,1,20908329,,,,,,,
209083290179,1,20908329,,,,,,,
209083290195,1,20908329,,,,,,,
209083290212,1,20908329,,,,,,,
209083290228,1,20908329,,,,,,,
209083290261,1,20908329,,,,,,,
209083290277,1,20908329,,,,,,,
209083290293,1,20908329,,,,,,,
209083290326,1,20908329,,,,,,,
209080510020,1,20908051,D1,TANAPOSI,.029999999,acre,,.0099999998,
209080510020,1,20908051,D2,TOMATO,.029999999,acre,,.0099999998,
209080510033,1,20908051,,,,,,,
209080510046,1,20908051,D1,TANAPOSI,.02,acre,,.0099999998,
209080510059,1,20908051,,,,,,,
209080510085,1,20908051,D1,TOMATO,.30000001,acre,,.02,
209080510085,1,20908051,D2,TANAPOSI,.30000001,acre,,.029999999,
209080510098,1,20908051,,,,,,,
209080510111,1,20908051,,,,,,,
209080510124,1,20908051,D1,TANAPOSI,.1,acre,,.1,
209080510124,1,20908051,D2,TAMATO,.1,acre,,.2,
209080510150,1,20908051,,,,,,,
209080510163,1,20908051,,,,,,,
209080510176,1,20908051,,,,,,,
209080510189,1,20908051,,,,,,,
209080510215,1,20908051,,,,,,,
209080510228,1,20908051,,,,,,,
209080510241,1,20908051,,,,,,,
209080510267,1,20908051,D1,FALLOW,.5,acre,,.40000001,
209082930012,1,20908293,D1,TOMATO,.30000001,acre,,.23999999,
209082930023,1,20908293,,,,,,,
209082930033,1,20908293,,,,,,,
209082930044,1,20908293,,,,,,,
209082930066,1,20908293,,,,,,,
209082930077,1,20908293,,,,,,,
209082930088,1,20908293,,,,,,,
209082930098,1,20908293,,,,,,,
209082930120,1,20908293,,,,,,,
209082930131,1,20908293,,,,,,,
209082930142,1,20908293,,,,,,,
209082930152,1,20908293,,,,,,,
209082930174,1,20908293,,,,,,,
209082930185,1,20908293,,,,,,,
209082930196,1,20908293,,,,,,,
209082930217,1,20908293,,,,,,,
209080880004,2,20908088,,,,,,,
209080880012,2,20908088,D1,TOMATO,.25,acre,,.039999999,
209080880013,2,20908088,,,,,,,
209080880052,2,20908088,,,,,,,
209080880064,2,20908088,,,,,,,
209080880075,2,20908088,,,,,,,
209080880076,2,20908088,,,,,,,
209080880086,2,20908088,,,,,,,
209080880090,2,20908088,,,,,,,
209080880093,2,20908088,,,,,,,
209080880120,2,20908088,,,,,,,
209080880166,2,20908088,,,,,,,
209080880169,2,20908088,,,,,,,
209080880173,2,20908088,D1,H MAIZE,.25,acre,,.37,
209080880192,2,20908088,D1,TANAPOSI,1,acre,,.02,
209080880198,2,20908088,,,,,,,
209091130006,2,20909113,,,,,,,
209091130013,2,20909113,,,,,,,
209091130019,2,20909113,D1,NKHWANI,.25,acre,,.31999999,
209091130025,2,20909113,,,,,,,
209091130037,2,20909113,,,,,,,
209091130043,2,20909113,,,,,,,
209091130049,2,20909113,,,,,,,
209091130056,2,20909113,,,,,,,
209091130074,2,20909113,,,,,,,
209091130080,2,20909113,,,,,,,
209091130086,2,20909113,D1,TANAPOSI PLOT,.2,acre,,.28,
209091130099,2,20909113,,,,,,,
209091130105,2,20909113,,,,,,,
209091130111,2,20909113,D1,MAIZE,.5,acre,,.2,
209091130123,2,20909113,,,,,,,
209205200034,1,20920520,,,,,,,
209205200048,1,20920520,,,,,,,
209205200058,1,20920520,,,,,,,
209205200082,1,20920520,,,,,,,
209205200154,1,20920520,,,,,,,
209205200178,1,20920520,,,,,,,
209205200274,1,20920520,,,,,,,
209205200298,1,20920520,,,,,,,
209205200322,1,20920520,,,,,,,
209205200346,1,20920520,,,,,,,
209205200394,1,20920520,,,,,,,
209205200442,1,20920520,,,,,,,
209205200490,1,20920520,,,,,,,
210316430051,1,21031643,,,,,,,
210372240066,1,21037224,,,,,,,
210375360051,2,21037536,,,,,,,
210375360081,2,21037536,,,,,,,
210375360166,2,21037536,,,,,,,
210375360303,2,21037536,,,,,,,
210370300001,2,21037030,,,,,,,
210370300010,2,21037030,,,,,,,
210370300014,2,21037030,,,,,,,
210370300018,2,21037030,,,,,,,
210370300036,2,21037030,,,,,,,
210370300045,2,21037030,,,,,,,
210370300054,2,21037030,,,,,,,
210370300058,2,21037030,,,,,,,
210370300067,2,21037030,,,,,,,
210370300071,2,21037030,,,,,,,
210370300075,2,21037030,,,,,,,
210487640009,2,21048764,,,,,,,
210487640016,2,21048764,,,,,,,
210487640032,2,21048764,,,,,,,
210487640035,2,21048764,,,,,,,
210487640090,2,21048764,,,,,,,
210487640099,2,21048764,,,,,,,
210487640100,2,21048764,,,,,,,
210487640103,2,21048764,,,,,,,
210487640147,2,21048764,,,,,,,
210487640179,2,21048764,,,,,,,
210487640200,2,21048764,,,,,,,
210512030007,2,21051203,,,,,,,
210512030021,2,21051203,,,,,,,
210512030065,2,21051203,,,,,,,
210512030108,2,21051203,,,,,,,
210512030181,2,21051203,,,,,,,
210512030210,2,21051203,,,,,,,
210512030253,2,21051203,,,,,,,
210515170152,1,21051517,,,,,,,
210515170163,1,21051517,,,,,,,
210526420033,1,21052642,,,,,,,
210526420052,1,21052642,,,,,,,
210524270049,2,21052427,,,,,,,
210524270056,2,21052427,,,,,,,
210524270105,2,21052427,,,,,,,
210524270130,2,21052427,,,,,,,
210524270133,2,21052427,,,,,,,
210524270222,2,21052427,,,,,,,
210524270224,2,21052427,,,,,,,
210537450001,2,21053745,,,,,,,
210537450023,2,21053745,,,,,,,
210537450030,2,21053745,,,,,,,
210537450059,2,21053745,,,,,,,
210537450133,2,21053745,,,,,,,
210537450147,2,21053745,,,,,,,
210534300139,1,21053430,,,,,,,
210534300238,1,21053430,,,,,,,
210534300272,1,21053430,D1,SUGAR CANE,1,acre,,.51999998,
210534300371,1,21053430,,,,,,,
210534300438,1,21053430,,,,,,,
210534300538,1,21053430,,,,,,,
210534300571,1,21053430,,,,,,,
210534300604,1,21053430,,,,,,,
210534300671,1,21053430,,,,,,,
210546730252,1,21054673,,,,,,,
210546730324,1,21054673,,,,,,,
210556930273,2,21055693,,,,,,,
210556930426,2,21055693,,,,,,,
210556930609,2,21055693,,,,,,,
210556930638,2,21055693,,,,,,,
210556930789,2,21055693,,,,,,,
210556930881,2,21055693,,,,,,,
210556930960,2,21055693,,,,,,,
210552410123,2,21055241,,,,,,,
210552410148,2,21055241,,,,,,,
210552410174,2,21055241,,,,,,,
210552410199,2,21055241,,,,,,,
210552410301,2,21055241,,,,,,,
210552410353,2,21055241,,,,,,,
210552410378,2,21055241,,,,,,,
210552410404,2,21055241,,,,,,,
210552410429,2,21055241,,,,,,,
210552410480,2,21055241,,,,,,,
210552410531,2,21055241,,,,,,,
210562220014,1,21056222,,,,,,,
210562220027,1,21056222,,,,,,,
210562220040,1,21056222,,,,,,,
210562220053,1,21056222,,,,,,,
210562220079,1,21056222,,,,,,,
210562220092,1,21056222,,,,,,,
210562220105,1,21056222,,,,,,,
210562220118,1,21056222,,,,,,,
210562220144,1,21056222,,,,,,,
210562220157,1,21056222,,,,,,,
210562220170,1,21056222,,,,,,,
210562220183,1,21056222,,,,,,,
210562220209,1,21056222,,,,,,,
210562220222,1,21056222,,,,,,,
210562220235,1,21056222,,,,,,,
210562220261,1,21056222,,,,,,,
210663390033,2,21066339,,,,,,,
210663390423,2,21066339,,,,,,,
210663390451,2,21066339,,,,,,,
210663390578,2,21066339,,,,,,,
210663390682,2,21066339,,,,,,,
210663390754,2,21066339,,,,,,,
210663390913,2,21066339,,,,,,,
210660960013,2,21066096,,,,,,,
210660960138,2,21066096,,,,,,,
210660960179,2,21066096,,,,,,,
210660960303,2,21066096,,,,,,,
210660960386,2,21066096,,,,,,,
210660960511,2,21066096,,,,,,,
210660960593,2,21066096,,,,,,,
210660960676,2,21066096,,,,,,,
210660960718,2,21066096,,,,,,,
210660960842,2,21066096,,,,,,,
210664780072,1,21066478,,,,,,,
210664780115,1,21066478,,,,,,,
210664780337,1,21066478,,,,,,,
210694000043,1,21069400,,,,,,,
210694000062,1,21069400,,,,,,,
210694000081,1,21069400,,,,,,,
210694000119,1,21069400,,,,,,,
210694000138,1,21069400,,,,,,,
210694000157,1,21069400,,,,,,,
210694000233,1,21069400,,,,,,,
210694000248,1,21069400,,,,,,,
210694000271,1,21069400,,,,,,,
210694000309,1,21069400,,,,,,,
210694000329,1,21069400,,,,,,,
210745100075,2,21074510,,,,,,,
210745100501,2,21074510,,,,,,,
210745100640,2,21074510,,,,,,,
210745100885,2,21074510,,,,,,,
210745100917,2,21074510,,,,,,,
210745100948,2,21074510,,,,,,,
210777250033,2,21077725,,,,,,,
210777250041,2,21077725,,,,,,,
210777250058,2,21077725,,,,,,,
210777250066,2,21077725,,,,,,,
210777250074,2,21077725,,,,,,,
210777250157,2,21077725,,,,,,,
210777250174,2,21077725,,,,,,,
210790060011,1,21079006,,,,,,,
210790060029,1,21079006,,,,,,,
210790060084,1,21079006,D1,VEGETABLE PLOT,.5,acre,,.31999999,
210790060176,1,21079006,,,,,,,
210790060194,1,21079006,,,,,,,
210790060212,1,21079006,,,,,,,
210790060231,1,21079006,,,,,,,
210790060304,1,21079006,D1,DIMBA PLOT,1,acre,,,
210790060322,1,21079006,,,,,,,
210807550076,1,21080755,,,,,,,
210807550221,1,21080755,,,,,,,
210803080100,2,21080308,,,,,,,
210803080358,2,21080308,,,,,,,
210803080685,2,21080308,,,,,,,
210803080880,2,21080308,,,,,,,
210815730045,2,21081573,,,,,,,
210815730107,2,21081573,,,,,,,
210815730169,2,21081573,,,,,,,
210815730190,2,21081573,,,,,,,
210815730253,2,21081573,,,,,,,
210815730273,2,21081573,,,,,,,
210815730315,2,21081573,,,,,,,
210815730357,2,21081573,,,,,,,
210835350082,1,21083535,,,,,,,
210835350295,1,21083535,,,,,,,
210835350318,1,21083535,,,,,,,
210835350389,1,21083535,,,,,,,
210835350437,1,21083535,,,,,,,
210835350484,1,21083535,,,,,,,
210850940021,1,21085094,,,,,,,
210850940040,1,21085094,,,,,,,
210850940059,1,21085094,,,,,,,
210850940079,1,21085094,,,,,,,
210850940118,1,21085094,,,,,,,
210850940137,1,21085094,,,,,,,
210850940156,1,21085094,,,,,,,
210850940176,1,21085094,,,,,,,
210850940234,1,21085094,,,,,,,
210850940253,1,21085094,,,,,,,
210850940273,1,21085094,,,,,,,
210850940311,1,21085094,,,,,,,
210850940331,1,21085094,,,,,,,
210850940350,1,21085094,,,,,,,
210850940389,1,21085094,,,,,,,
210864360023,2,21086436,,,,,,,
210864360071,2,21086436,,,,,,,
210864360087,2,21086436,,,,,,,
210864360119,2,21086436,,,,,,,
210864360135,2,21086436,,,,,,,
210864360167,2,21086436,,,,,,,
210864360183,2,21086436,,,,,,,
210864360200,2,21086436,,,,,,,
210864360216,2,21086436,,,,,,,
210864360264,2,21086436,,,,,,,
210864360280,2,21086436,,,,,,,
210864360296,2,21086436,,,,,,,
210864360312,2,21086436,,,,,,,
210860690053,2,21086069,,,,,,,
210860690065,2,21086069,,,,,,,
210860690077,2,21086069,,,,,,,
210860690100,2,21086069,,,,,,,
210860690112,2,21086069,,,,,,,
210860690123,2,21086069,,,,,,,
210860690146,2,21086069,,,,,,,
210860690158,2,21086069,,,,,,,
210860690170,2,21086069,,,,,,,
210860690181,2,21086069,,,,,,,
210860690204,2,21086069,,,,,,,
210860690216,2,21086069,,,,,,,
210870570450,1,21087057,,,,,,,
210870570469,1,21087057,,,,,,,
210870570563,1,21087057,,,,,,,
210870570594,1,21087057,,,,,,,
210877360083,1,21087736,,,,,,,
210877360120,1,21087736,,,,,,,
210877360157,1,21087736,,,,,,,
210875310152,2,21087531,,,,,,,
210875310213,2,21087531,,,,,,,
210875310313,2,21087531,,,,,,,
210875310374,2,21087531,,,,,,,
210875310399,2,21087531,,,,,,,
210885970005,2,21088597,,,,,,,
210885970026,2,21088597,,,,,,,
210885970047,2,21088597,,,,,,,
210885970068,2,21088597,,,,,,,
210885970089,2,21088597,D1,DIMBA,.5,acre,,.34,
210885970174,2,21088597,,,,,,,
210885970195,2,21088597,,,,,,,
210885970237,2,21088597,,,,,,,
210885970258,2,21088597,,,,,,,
210885970321,2,21088597,D1,DIMBA,1.5,acre,,.2,
210885970342,2,21088597,,,,,,,
210885970363,2,21088597,,,,,,,
210885970405,2,21088597,,,,,,,
210885970426,2,21088597,,,,,,,
301015520007,1,30101552,,,,,,,
301015520022,1,30101552,,,,,,,
301015520037,1,30101552,,,,,,,
301015520052,1,30101552,,,,,,,
301015520097,1,30101552,,,,,,,
301015520112,1,30101552,,,,,,,
301015520127,1,30101552,,,,,,,
301015520141,1,30101552,,,,,,,
301015520171,1,30101552,,,,,,,
301015520186,1,30101552,,,,,,,
301015520231,1,30101552,,,,,,,
301015520246,1,30101552,,,,,,,
301015520261,1,30101552,,,,,,,
301015520276,1,30101552,,,,,,,
301015520305,1,30101552,,,,,,,
301012800005,2,30101280,,,,,,,
301012800051,2,30101280,,,,,,,
301012800063,2,30101280,D1,MAIZE PLOT,1,acre,,.1,
301012800066,2,30101280,,,,,,,
301012800072,2,30101280,,,,,,,
301012800089,2,30101280,,,,,,,
301012800118,2,30101280,,,,,,,
301012800121,2,30101280,,,,,,,
301012800128,2,30101280,,,,,,,
301012800130,2,30101280,,,,,,,
301012800172,2,30101280,,,,,,,
301012800179,2,30101280,,,,,,,
301012800247,2,30101280,,,,,,,
301012800312,2,30101280,D1,MAIZE LPOT,.2,acre,,.2,
301012800326,2,30101280,,,,,,,
301012800351,2,30101280,D1,LOCAL MAIZE,.5,acre,,.13,
301015450010,2,30101545,,,,,,,
301015450016,2,30101545,D1,TANAPOSI,.25,acre,,.14,
301015450023,2,30101545,,,,,,,
301015450030,2,30101545,,,,,,,
301015450043,2,30101545,,,,,,,
301015450050,2,30101545,,,,,,,
301015450057,2,30101545,,,,,,,
301015450063,2,30101545,,,,,,,
301015450077,2,30101545,,,,,,,
301015450083,2,30101545,,,,,,,
301015450090,2,30101545,,,,,,,
301015450097,2,30101545,,,,,,,
301015450110,2,30101545,D1,MAIZE PLOT,.2,acre,,.1,
301015450117,2,30101545,D1,TANAPOSI,.25,acre,,,
301015450124,2,30101545,,,,,,,
301015450137,2,30101545,,,,,,,
301026410005,1,30102641,,,,,,,
301026410008,1,30102641,,,,,,,
301026410015,1,30102641,,,,,,,
301026410022,1,30102641,,,,,,,
301026410029,1,30102641,,,,,,,
301026410043,1,30102641,,,,,,,
301026410057,1,30102641,,,,,,,
301026410064,1,30102641,,,,,,,
301026410078,1,30102641,,,,,,,
301026410085,1,30102641,,,,,,,
301026410092,1,30102641,,,,,,,
301026410099,1,30102641,,,,,,,
301026410113,1,30102641,,,,,,,
301026410120,1,30102641,,,,,,,
301026410126,1,30102641,,,,,,,
301026410140,1,30102641,,,,,,,
301026320032,1,30102632,,,,,,,
301026320051,1,30102632,,,,,,,
301026320070,1,30102632,,,,,,,
301026320089,1,30102632,,,,,,,
301026320128,1,30102632,,,,,,,
301026320147,1,30102632,,,,,,,
301026320166,1,30102632,,,,,,,
301026320185,1,30102632,,,,,,,
301026320261,1,30102632,,,,,,,
301026320280,1,30102632,,,,,,,
301026320318,1,30102632,,,,,,,
301026320337,1,30102632,,,,,,,
301026320356,1,30102632,,,,,,,
301026320394,1,30102632,,,,,,,
301020280005,2,30102028,,,,,,,
301020280030,2,30102028,,,,,,,
301020280052,2,30102028,,,,,,,
301020280075,2,30102028,,,,,,,
301020280084,2,30102028,,,,,,,
301020280090,2,30102028,,,,,,,
301020280096,2,30102028,,,,,,,
301020280102,2,30102028,,,,,,,
301020280135,2,30102028,,,,,,,
301020280151,2,30102028,,,,,,,
301020280165,2,30102028,,,,,,,
301020280188,2,30102028,,,,,,,
301020280191,2,30102028,,,,,,,
301020280228,2,30102028,,,,,,,
301020280236,2,30102028,,,,,,,
301020280258,2,30102028,,,,,,,
301025400018,2,30102540,,,,,,,
301025400027,2,30102540,,,,,,,
301025400037,2,30102540,,,,,,,
301025400046,2,30102540,,,,,,,
301025400065,2,30102540,,,,,,,
301025400075,2,30102540,,,,,,,
301025400085,2,30102540,,,,,,,
301025400094,2,30102540,,,,,,,
301025400113,2,30102540,,,,,,,
301025400123,2,30102540,,,,,,,
301025400132,2,30102540,,,,,,,
301025400142,2,30102540,,,,,,,
301025400161,2,30102540,,,,,,,
301025400171,2,30102540,,,,,,,
301025400180,2,30102540,,,,,,,
301025400199,2,30102540,,,,,,,
301034200009,1,30103420,,,,,,,
301034200018,1,30103420,D1,MAIZE PLOT,.5,acre,,.30000001,
301034200027,1,30103420,D1,SIKIMU,.5,acre,,.2,
301034200037,1,30103420,,,,,,,
301034200055,1,30103420,,,,,,,
301034200064,1,30103420,,,,,,,
301034200073,1,30103420,,,,,,,
301034200100,1,30103420,D1,HYBRID MAIZE,.25,acre,,.31999999,
301034200100,1,30103420,D2,MPIRU/MUSTARD,.25,acre,,.2,
301034200100,1,30103420,D3,TOMATO,.25,acre,,.23999999,
301034200109,1,30103420,,,,,,,
301034200118,1,30103420,,,,,,,
301034200128,1,30103420,,,,,,,
301034200146,1,30103420,,,,,,,
301034200155,1,30103420,,,,,,,
301034200164,1,30103420,,,,,,,
301034200180,1,30103420,,,,,,,
301030210026,1,30103021,,,,,,,
301030210041,1,30103021,,,,,,,
301030210056,1,30103021,,,,,,,
301030210071,1,30103021,,,,,,,
301030210101,1,30103021,,,,,,,
301030210116,1,30103021,,,,,,,
301030210131,1,30103021,,,,,,,
301030210146,1,30103021,,,,,,,
301030210176,1,30103021,,,,,,,
301030210191,1,30103021,,,,,,,
301030210205,1,30103021,,,,,,,
301030210220,1,30103021,,,,,,,
301030210250,1,30103021,,,,,,,
301030210265,1,30103021,,,,,,,
301030210280,1,30103021,,,,,,,
301030210310,1,30103021,,,,,,,
301030740024,2,30103074,,,,,,,
301030740038,2,30103074,,,,,,,
301030740051,2,30103074,,,,,,,
301030740064,2,30103074,,,,,,,
301030740091,2,30103074,,,,,,,
301030740104,2,30103074,,,,,,,
301030740118,2,30103074,,,,,,,
301030740131,2,30103074,,,,,,,
301030740158,2,30103074,,,,,,,
301030740171,2,30103074,,,,,,,
301030740184,2,30103074,,,,,,,
301030740198,2,30103074,,,,,,,
301030740224,2,30103074,,,,,,,
301030740238,2,30103074,,,,,,,
301030740251,2,30103074,,,,,,,
301030740278,2,30103074,,,,,,,
301047080010,2,30104708,,,,,,,
301047080023,2,30104708,D1,NAKANYANJA,.40000001,acre,,0,
301047080037,2,30104708,,,,,,,
301047080062,2,30104708,D1,IRISH POTATO,1,acre,,.30000001,
301047080062,2,30104708,D2,SUGARCANE,.30000001,acre,,.40000001,
301047080065,2,30104708,D1,IRISH PLOT,.40000001,acre,,.30000001,
301047080065,2,30104708,D2,MAIZE PLOT,1,acre,,.30000001,
301047080092,2,30104708,D1,LOCAL MAIZE,1.4,acre,,.5,
301047080092,2,30104708,D2,SUGAR CANE,.40000001,acre,,.30000001,
301047080102,2,30104708,,,,,,,
301047080119,2,30104708,D1,NAKANYANJA,.5,acre,,.02,
301047080133,2,30104708,D1,TOMATO PLOT,.2,acre,,.2,
301047080133,2,30104708,D2,MAIZE PLOT,.2,acre,,.15000001,
301047080147,2,30104708,D1,HYBRID MAIZE,.5,acre,,.23999999,
301047080174,2,30104708,D1,HYBRID MAIZE,.5,acre,,.25,
301047080188,2,30104708,D1,KUMATIMBE,.5,acre,,.02,
301047080188,2,30104708,D2,KUMATIMBE,.5,acre,,.1,
301047080229,2,30104708,D1,BEANS,1,acre,,.15000001,
301047080257,2,30104708,,,,,,,
301047080284,2,30104708,D1,BEANS PLOT,.25,acre,,.1,
301040220006,1,30104022,,,,,,,
301040220012,1,30104022,,,,,,,
301040220019,1,30104022,,,,,,,
301040220025,1,30104022,,,,,,,
301040220032,1,30104022,,,,,,,
301040220045,1,30104022,,,,,,,
301040220057,1,30104022,,,,,,,
301040220064,1,30104022,,,,,,,
301040220077,1,30104022,,,,,,,
301040220083,1,30104022,,,,,,,
301040220090,1,30104022,,,,,,,
301040220109,1,30104022,,,,,,,
301040220115,1,30104022,,,,,,,
301040220122,1,30104022,,,,,,,
301040220135,1,30104022,,,,,,,
301040400026,1,30104040,,,,,,,
301040400072,1,30104040,,,,,,,
301040400142,1,30104040,,,,,,,
301040400165,1,30104040,,,,,,,
301040400188,1,30104040,,,,,,,
301040400211,1,30104040,,,,,,,
301040400258,1,30104040,,,,,,,
301040400327,1,30104040,,,,,,,
301040400397,1,30104040,,,,,,,
301040400420,1,30104040,,,,,,,
301054480005,2,30105448,D1,KWAWAHANA,.2,acre,,0,
301054480020,2,30105448,,,,,,,
301054480037,2,30105448,,,,,,,
301054480065,2,30105448,,,,,,,
301054480087,2,30105448,,,,,,,
301054480103,2,30105448,,,,,,,
301054480136,2,30105448,,,,,,,
301054480152,2,30105448,,,,,,,
301054480168,2,30105448,,,,,,,
301054480201,2,30105448,,,,,,,
301054480217,2,30105448,,,,,,,
301054480234,2,30105448,,,,,,,
301054480266,2,30105448,,,,,,,
301054480283,2,30105448,,,,,,,
301054480299,2,30105448,,,,,,,
301054480332,2,30105448,,,,,,,
301053250034,2,30105325,,,,,,,
301053250101,2,30105325,,,,,,,
301053250109,2,30105325,,,,,,,
301053250111,2,30105325,,,,,,,
301053250124,2,30105325,D1,MAIZE PLOT,.40000001,acre,,.30000001,
301053250136,2,30105325,,,,,,,
301053250141,2,30105325,,,,,,,
301053250145,2,30105325,,,,,,,
301053250181,2,30105325,,,,,,,
301053250201,2,30105325,,,,,,,
301053250223,2,30105325,,,,,,,
301053250227,2,30105325,D1,NANGALAMU,.2,acre,,0,
301053250271,2,30105325,D1,MAIZE PLOT,.2,acre,,.30000001,
301053250273,2,30105325,,,,,,,
301063310023,1,30106331,,,,,,,
301063310058,1,30106331,,,,,,,
301063310075,1,30106331,,,,,,,
301063310109,1,30106331,,,,,,,
301063310127,1,30106331,,,,,,,
301063310144,1,30106331,,,,,,,
301063310161,1,30106331,,,,,,,
301063310196,1,30106331,,,,,,,
301063310213,1,30106331,,,,,,,
301063310230,1,30106331,,,,,,,
301063310248,1,30106331,,,,,,,
301063310282,1,30106331,,,,,,,
301063310300,1,30106331,,,,,,,
301063310317,1,30106331,,,,,,,
301063310351,1,30106331,,,,,,,
301060050002,1,30106005,,,,,,,
301060050040,1,30106005,,,,,,,
301060050053,1,30106005,,,,,,,
301060050065,1,30106005,,,,,,,
301060050078,1,30106005,,,,,,,
301060050091,1,30106005,,,,,,,
301060050103,1,30106005,,,,,,,
301060050116,1,30106005,,,,,,,
301060050154,1,30106005,,,,,,,
301060050167,1,30106005,,,,,,,
301060050179,1,30106005,,,,,,,
301060050192,1,30106005,,,,,,,
301060050205,1,30106005,,,,,,,
301060050217,1,30106005,,,,,,,
301060050230,1,30106005,,,,,,,
301060050255,1,30106005,,,,,,,
301067500002,1,30106750,,,,,,,
301067500018,1,30106750,,,,,,,
301067500049,1,30106750,,,,,,,
301067500065,1,30106750,,,,,,,
301067500081,1,30106750,D1,MAIZE PLOT,.25,acre,,.2,
301067500113,1,30106750,,,,,,,
301067500129,1,30106750,,,,,,,
301067500145,1,30106750,D1,HYBRIB MAIZE,.25,acre,,.2,
301067500176,1,30106750,D1,TOMATO,.2,acre,,0,
301067500192,1,30106750,,,,,,,
301067500208,1,30106750,,,,,,,
301067500247,1,30106750,,,,,,,
301067500256,1,30106750,,,,,,,
301067500271,1,30106750,,,,,,,
301067500303,1,30106750,,,,,,,
301067500319,1,30106750,,,,,,,
301076240005,2,30107624,,,,,,,
301076240010,2,30107624,D1,BEANS,.25,acre,,.02,
301076240026,2,30107624,,,,,,,
301076240032,2,30107624,,,,,,,
301076240037,2,30107624,,,,,,,
301076240044,2,30107624,,,,,,,
301076240048,2,30107624,,,,,,,
301076240053,2,30107624,,,,,,,
301076240059,2,30107624,,,,,,,
301076240064,2,30107624,,,,,,,
301076240070,2,30107624,D1,BEAN PLOT,.30000001,acre,,.1,
301076240086,2,30107624,,,,,,,
