ea_id,com_ch0b,com_ch0b_os,com_ch01,com_ch02,com_ch03,com_ch04,com_ch05,com_ch05a,com_ch06,com_ch07a,com_ch07b,com_ch07c,com_ch07d,com_ch07e,com_ch07f,com_ch07g,com_ch07h,com_ch07i,com_ch07i_os,com_ch08,com_ch09,com_ch10,com_ch11,com_ch12,com_ch12_os,com_ch13a,com_ch13b,com_ch13c,com_ch13d,com_ch13d_os,com_ch14,com_ch14_os,com_ch15,com_ch16a,com_ch16a_os,com_ch16b,com_ch16b_os,com_ch16c,com_ch16c_os
20803731,Bridge: Maintenance,,yes,yes,yes,yes,mp,,yes,no,no,yes,no,yes,yes,no,no,no,,yes,To be addressed; response positive,,,,*,no,no,no,no,,NO PROJECT COMMITTEE,,,CENTRAL GOVERNMENT,,,,,
20803731,Primary School: Construction,,yes,yes,yes,yes,mp,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,NKHUKU,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20803731,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20803731,Secondary School: Construction,,yes,yes,yes,yes,mp,,no,yes,yes,yes,yes,yes,yes,yes,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20803731,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20803731,Health Center/Clinic/Dispensary: Construction,,yes,yes,yes,yes,mp,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,TRADITIONAL AUTHORITY,,,DISTRICT/CITY ASSEMBLY,,RELIGIOUS ORGANIZATION/INSTITUTION,,,
20803731,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20803731,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,mp,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20803731,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,mp,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE RESIDENTS,,,ngo,,,,,
20803731,Orphanage: Construction/ Maintenance/Improvement,,yes,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20803731,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20803731,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,yes,Addressed being adressed,,,,*,yes,yes,no,no,,TRADITIONAL AUTHORITY,,,RELIGIOUS ORGANIZATION/INSTITUTION,,,,,
20803731,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20803731,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20803731,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804405,Road: Construction,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20804405,Road: Maintenance,,yes,yes,yes,no,,,,no,no,no,no,yes,yes,yes,yes,yes,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE RESIDENTS,,,masaf,,,,,
20804405,Bridge: Construction,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20804405,Bridge: Maintenance,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20804405,Primary School: Construction,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,no,no,no,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20804405,Primary School: Maintenance/Improvement,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20804405,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804405,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804405,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804405,Health Center/Clinic/Dispensary: Maintenance/Improvement,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20804405,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,no,no,no,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20804405,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,RELIGIOUS ORGANIZATION/INSTITUTION,,,,,
20804405,Orphanage: Construction/ Maintenance/Improvement,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20804405,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804405,Public Transportation: Initiation/Improvement,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20804405,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804405,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804405,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804768,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804768,Road: Maintenance,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,,,,
20804768,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804768,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804768,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804768,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,SCHOOL COMMITTEE,,yes,yes,yes,yes,no,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20804768,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804768,Secondary School: Maintenance/Improvement,,yes,yes,yes,yes,SCHOOL COMMITTEE,,yes,yes,yes,yes,no,yes,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,no,no,,,,,DISTRICT/CITY ASSEMBLY,,,,,
20804768,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804768,Health Center/Clinic/Dispensary: Maintenance/Improvement,,yes,yes,yes,yes,HEALTH COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20804768,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE ELDERS,,,DISTRICT/CITY ASSEMBLY,,,,,
20804768,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE ELDERS,,,OTHER (SPECIFY),VILLAGE MEMBERS,,,,
20804768,Orphanage: Construction/ Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,no,yes,no,no,no,yes,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,TRADITIONAL AUTHORITY,,,OTHER (SPECIFY),VILLAGE MEMBERS,,,,
20804768,Maize Mill: Construction/ Maintenance/Improvement,,no,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20804768,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,NGO/RELIGIOUS OR INTERNATIONAL ORG,,yes,no,no,no,no,no,no,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20804768,Agricultural/Fishery/ Livestock Extension Services,,yes,yes,yes,no,,,,yes,yes,yes,no,no,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20804768,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804768,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805345,Road: Construction,,no,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20805345,Road: Maintenance,,yes,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,yes,yes,no,yes,no,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,no,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20805345,Bridge: Construction,,no,yes,yes,yes,mp,,yes,no,no,no,no,no,no,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20805345,Bridge: Maintenance,,yes,yes,yes,yes,mp,,yes,yes,yes,yes,no,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20805345,Primary School: Construction,,yes,yes,yes,yes,mp,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20805345,Primary School: Maintenance/Improvement,,yes,yes,yes,no,,,,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,,,,
20805345,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805345,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805345,Health Center/Clinic/Dispensary: Construction,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,yes,no,yes,yes,yes,no,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20805345,Health Center/Clinic/Dispensary: Maintenance/Improvement,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,yes,yes,no,yes,no,yes,no,no,no,,no,,,,,,,,,,,,,yes,DISTRICT/CITY ASSEMBLY,,,,,
20805345,Piped Water/Boreholes/Wells: Construction,,no,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20805345,Piped Water/Boreholes/Wells: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805345,Orphanage: Construction/ Maintenance/Improvement,,no,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20805345,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805345,Public Transportation: Initiation/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805345,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805345,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805345,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806131,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806131,Road: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806131,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806131,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806131,Primary School: Construction,,yes,yes,yes,yes,SCHOOL COMMITTEE,,yes,yes,no,no,no,no,yes,yes,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20806131,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,mp,,yes,yes,yes,no,no,yes,yes,no,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20806131,Secondary School: Construction,,yes,yes,yes,yes,mp,,no,no,no,no,no,no,yes,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20806131,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806131,Health Center/Clinic/Dispensary: Construction,,yes,yes,yes,yes,mp,,yes,no,no,no,no,no,yes,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20806131,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806131,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,mp,,no,yes,yes,no,yes,no,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20806131,Piped Water/Boreholes/Wells: Maintenance/Improvement,,no,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,no,no,yes,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20806131,Orphanage: Construction/ Maintenance/Improvement,,yes,yes,yes,yes,mp,,yes,no,no,yes,no,no,yes,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20806131,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806131,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,mp,,yes,no,no,yes,no,no,yes,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20806131,Agricultural/Fishery/ Livestock Extension Services,,yes,yes,yes,yes,mp,,yes,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20806131,Law Enforcement: Initiation/ Improvement,,yes,yes,yes,yes,mp,,yes,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20806131,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Road: Maintenance,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,no,yes,no,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,,,,,,
20806546,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,SCHOOL COMMITTEE,,yes,yes,yes,no,no,no,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,,,,
20806546,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20806546,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20806546,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,mp,,yes,yes,no,no,no,no,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20806546,Agricultural/Fishery/ Livestock Extension Services,,yes,yes,yes,yes,AGRICULTURAL COOP/ FARMERS' GROUP,,yes,yes,no,no,no,no,no,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20806546,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806546,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Road: Maintenance,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,yes,no,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,,,,
20806716,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Primary School: Construction,,yes,yes,yes,yes,VILLAGE HEADMAN,,yes,no,no,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,no,no,no,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20806716,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE HEADMAN,,yes,yes,yes,yes,no,yes,yes,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20806716,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Piped Water/Boreholes/Wells: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE HEADMAN,,yes,yes,yes,yes,no,yes,yes,no,no,no,,no,,,,,,,,,,,,,yes,ngo,,,,,
20806716,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,VILLAGE HEADMAN,,yes,yes,yes,no,no,no,no,yes,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20806716,Agricultural/Fishery/ Livestock Extension Services,,yes,yes,yes,yes,VILLAGE HEADMAN,,yes,yes,no,no,no,no,no,yes,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE HEADMAN,,,OTHER (SPECIFY),EUROPEAN UNION,,,,
20806716,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806716,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Road: Construction,,yes,yes,yes,yes,mp,,yes,yes,yes,no,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20807711,Road: Maintenance,,yes,yes,yes,yes,mp,,yes,yes,yes,no,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20807711,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Primary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,mp,,yes,yes,yes,yes,yes,yes,yes,yes,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20807711,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,mp,,yes,yes,yes,yes,yes,yes,yes,yes,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20807711,Orphanage: Construction/ Maintenance/Improvement,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20807711,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,mp,,yes,yes,no,no,no,yes,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20807711,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807711,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807727,Road: Construction,,yes,yes,yes,yes,VILLAGE HEADMAN,,yes,yes,no,yes,no,yes,yes,yes,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20807727,Road: Maintenance,,yes,yes,yes,yes,VILLAGE HEADMAN,,yes,yes,no,yes,no,yes,yes,yes,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20807727,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807727,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807727,Primary School: Construction,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,yes,no,yes,no,yes,yes,yes,yes,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,masaf,,,,,
20807727,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,yes,no,yes,yes,yes,yes,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20807727,Secondary School: Construction,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,no,yes,no,yes,no,yes,yes,yes,yes,no,,no,,,,,,,,,,,,,no,,,,,,
20807727,Secondary School: Maintenance/Improvement,,yes,yes,yes,no,,,,no,no,yes,no,yes,yes,yes,yes,no,,no,,,,,,,,,,,,,no,,,,,,
20807727,Health Center/Clinic/Dispensary: Construction,,yes,yes,yes,no,,,,no,no,yes,no,yes,yes,yes,yes,no,,no,,,,,,,,,,,,,no,,,,,,
20807727,Health Center/Clinic/Dispensary: Maintenance/Improvement,,yes,yes,yes,yes,HEALTH COMMITTEE,,yes,yes,no,yes,no,yes,yes,yes,yes,no,,yes,Addressed being adressed,,,,*,yes,yes,no,no,,VILLAGE RESIDENTS,,,masaf,,,,,
20807727,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,yes,no,yes,yes,yes,yes,no,,yes,Addressed being adressed,,,,*,yes,no,yes,yes,FOOD,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20807727,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,no,yes,no,yes,no,yes,yes,yes,yes,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,masaf,,,,,
20807727,Orphanage: Construction/ Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,no,yes,no,yes,no,yes,yes,yes,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20807727,Maize Mill: Construction/ Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,no,yes,no,yes,no,yes,yes,yes,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
