case_id,ea_id,ag_nr00,ag_nr02,ag_nr02_os,ag_nr03
207043530052,20704353,N01,relative,,WITHIN THE VILLAGE
207043530052,20704353,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207043530052,20704353,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207043530052,20704353,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207043530064,20704353,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207043530064,20704353,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207043530077,20704353,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207043530077,20704353,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207043530077,20704353,N03,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207043530101,20704353,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207043530101,20704353,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207043530101,20704353,N03,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207043530101,20704353,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207043530101,20704353,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
207043530113,20704353,N01,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207043530125,20704353,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
207043530125,20704353,N02,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
207043530150,20704353,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207043530150,20704353,N02,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
207043530162,20704353,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
207043530162,20704353,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
207043530162,20704353,N03,MOBILE MARKET,,WITHIN THE VILLAGE
207043530199,20704353,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207043530199,20704353,N02,MAIN MARKET,,NEAR THE TOWN
207043530199,20704353,N03,relative,,WITHIN THE VILLAGE
207043530199,20704353,N04,MOBILE MARKET,,WITHIN THE VILLAGE
207043530199,20704353,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
207043530199,20704353,N06,MOBILE MARKET,,WITHIN THE VILLAGE
207043530199,20704353,N07,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207043530211,20704353,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
207043530211,20704353,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
207043530211,20704353,N03,MOBILE MARKET,,WITHIN THE VILLAGE
207043530223,20704353,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
207043530223,20704353,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
207043530223,20704353,N03,MOBILE MARKET,,WITHIN THE VILLAGE
207047380012,20704738,N01,FRIEND/NEIGHBOR,,NEAR THE TOWN
207047380012,20704738,N02,FRIEND/NEIGHBOR,,NEAR THE TOWN
207047380012,20704738,N03,relative,,WITHIN THE VILLAGE
207047380012,20704738,N04,LOCAL MERCHANT/GROCERY,,NEAR THE VILLAGE
207047380012,20704738,N05,LOCAL MERCHANT/GROCERY,,NEAR THE VILLAGE
207047380012,20704738,N06,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380012,20704738,N07,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380014,20704738,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207047380014,20704738,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
207047380014,20704738,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
207047380014,20704738,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
207047380014,20704738,N05,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380014,20704738,N06,trust,,NEAR THE TOWN
207047380014,20704738,N07,AUCTION IN MAIN MARKET,,NEAR THE TOWN
207047380016,20704738,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207047380016,20704738,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207047380016,20704738,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
207047380016,20704738,N04,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380021,20704738,N01,OTHER (SPECIFY),GROUP VILLAGE HEAD,NEAR THE VILLAGE
207047380021,20704738,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207047380021,20704738,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207047380021,20704738,N04,LOCAL MARKET,,NEAR THE VILLAGE
207047380026,20704738,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207047380026,20704738,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207047380026,20704738,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207047380026,20704738,N04,LOCAL MARKET,,NEAR THE VILLAGE
207047380026,20704738,N05,LOCAL MARKET,,NEAR THE VILLAGE
207047380026,20704738,N06,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
207047380026,20704738,N07,MOBILE MARKET,,WITHIN THE VILLAGE
207047380026,20704738,N08,LOCAL MARKET,,NEAR THE VILLAGE
207047380038,20704738,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380038,20704738,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207047380038,20704738,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207047380038,20704738,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
207047380038,20704738,N05,FARMER BASED CLUB/ASSOCIATION,,NEAR THE TOWN
207047380038,20704738,N06,FARMER BASED CLUB/ASSOCIATION,,NEAR THE TOWN
207047380038,20704738,N07,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207047380038,20704738,N08,relative,,NEAR THE VILLAGE
207047380038,20704738,N09,FARMER BASED CLUB/ASSOCIATION,,NEAR THE TOWN
207047380038,20704738,N10,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
207047380038,20704738,N11,LOCAL MARKET,,NEAR THE VILLAGE
207047380038,20704738,N12,LOCAL MARKET,,NEAR THE VILLAGE
207047380041,20704738,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207047380041,20704738,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207047380041,20704738,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380041,20704738,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207047380041,20704738,N05,MOBILE MARKET,,WITHIN THE VILLAGE
207047380065,20704738,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207047380065,20704738,N02,relative,,NEAR THE VILLAGE
207047380065,20704738,N03,relative,,NEAR THE VILLAGE
207047380065,20704738,N04,relative,,NEAR THE VILLAGE
207047380065,20704738,N05,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
207047380069,20704738,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207047380069,20704738,N02,OTHER (SPECIFY),,WITHIN THE VILLAGE
207047380069,20704738,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207047380069,20704738,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207047380069,20704738,N05,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380069,20704738,N06,relative,,WITHIN THE VILLAGE
207047380069,20704738,N07,relative,,WITHIN THE VILLAGE
207047380069,20704738,N08,relative,,WITHIN THE VILLAGE
207047380069,20704738,N09,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
207047380069,20704738,N10,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207047380076,20704738,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207047380076,20704738,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
207047380076,20704738,N03,relative,,WITHIN THE VILLAGE
207047380076,20704738,N04,LOCAL MARKET,,WITHIN THE VILLAGE
207047380078,20704738,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380078,20704738,N02,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380083,20704738,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207047380083,20704738,N02,FARMER BASED CLUB/ASSOCIATION,,NEAR THE VILLAGE
207047380090,20704738,N01,relative,,WITHIN THE VILLAGE
207047380090,20704738,N02,relative,,WITHIN THE VILLAGE
207047380090,20704738,N03,relative,,WITHIN THE VILLAGE
207047380090,20704738,N04,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207047380090,20704738,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207047380090,20704738,N06,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380093,20704738,,,,
207047380093,20704738,N01,relative,,WITHIN THE VILLAGE
207047380093,20704738,N02,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
207047380093,20704738,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380093,20704738,N04,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380095,20704738,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207047380095,20704738,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207047380102,20704738,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380102,20704738,N02,LOCAL MARKET,,NEAR THE VILLAGE
207047380102,20704738,N03,OTHER (SPECIFY),EXTENSION WORKER,NEAR THE VILLAGE
207047380102,20704738,N04,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380102,20704738,N05,LOCAL MARKET,,NEAR THE TOWN
207047380102,20704738,N06,LOCAL MARKET,,NEAR THE VILLAGE
207047380102,20704738,N07,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207047380102,20704738,N08,relative,,WITHIN THE VILLAGE
207047380102,20704738,N09,relative,,WITHIN THE VILLAGE
207047380102,20704738,N10,AUCTION IN MAIN MARKET,,NEAR THE TOWN
207047380102,20704738,N11,LOCAL MERCHANT/GROCERY,,NEAR THE TOWN
207053280011,20705328,N01,relative,,WITHIN THE VILLAGE
207053280011,20705328,N02,relative,,WITHIN THE VILLAGE
207053280011,20705328,N03,relative,,WITHIN THE VILLAGE
207053280011,20705328,N04,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053280011,20705328,N05,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053280011,20705328,N06,relative,,OUTSIDE THE DISTRICT
207053280011,20705328,N07,MOBILE MARKET,,WITHIN THE VILLAGE
207053280026,20705328,N01,,,
207053280041,20705328,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053280041,20705328,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053280041,20705328,N03,relative,,WITHIN THE VILLAGE
207053280070,20705328,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
207053280070,20705328,N02,LOCAL MARKET,,NEAR THE VILLAGE
207053280085,20705328,N01,LOCAL MARKET,,WITHIN THE VILLAGE
207053280100,20705328,N01,relative,,NEAR THE VILLAGE
207053280159,20705328,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
207053280159,20705328,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053280189,20705328,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
207053280189,20705328,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053280204,20705328,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053280204,20705328,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053280248,20705328,N01,relative,,WITHIN THE VILLAGE
207053280248,20705328,N02,relative,,WITHIN THE VILLAGE
207053280248,20705328,N03,relative,,WITHIN THE VILLAGE
207053280248,20705328,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053280263,20705328,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053280263,20705328,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053280263,20705328,N03,MOBILE MARKET,,WITHIN THE VILLAGE
207053280263,20705328,N04,relative,,WITHIN THE VILLAGE
207053280278,20705328,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053280278,20705328,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053280278,20705328,N03,LOCAL MARKET,,NEAR THE VILLAGE
207053280307,20705328,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053280307,20705328,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053280307,20705328,N03,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053280307,20705328,N04,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053720012,20705372,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053720012,20705372,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053720017,20705372,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053720017,20705372,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207053720017,20705372,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
207053720017,20705372,N04,relative,,WITHIN THE VILLAGE
207053720017,20705372,N05,relative,,WITHIN THE VILLAGE
207053720017,20705372,N06,relative,,NEAR THE VILLAGE
207053720017,20705372,N07,relative,,NEAR THE VILLAGE
207053720017,20705372,N08,relative,,NEAR THE VILLAGE
207053720017,20705372,N09,MAIN MARKET,,OUTSIDE THE DISTRICT
207053720020,20705372,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053720020,20705372,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207053720020,20705372,N03,relative,,WITHIN THE VILLAGE
207053720020,20705372,N04,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720020,20705372,N05,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207053720020,20705372,N06,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
207053720025,20705372,N01,relative,,WITHIN THE VILLAGE
207053720025,20705372,N02,relative,,WITHIN THE VILLAGE
207053720025,20705372,N03,relative,,WITHIN THE VILLAGE
207053720025,20705372,N04,relative,,WITHIN THE VILLAGE
207053720025,20705372,N05,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053720026,20705372,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053720026,20705372,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053720026,20705372,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720026,20705372,N04,relative,,WITHIN THE VILLAGE
207053720026,20705372,N05,LOCAL MARKET,,NEAR THE VILLAGE
207053720043,20705372,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
207053720043,20705372,N02,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720043,20705372,N03,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
207053720043,20705372,N04,relative,,WITHIN THE VILLAGE
207053720057,20705372,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720057,20705372,N02,relative,,NEAR THE VILLAGE
207053720057,20705372,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720057,20705372,N04,LOCAL MARKET,,NEAR THE VILLAGE
207053720057,20705372,N05,AUCTION IN MAIN MARKET,,NEAR THE TOWN
207053720070,20705372,N01,relative,,NEAR THE VILLAGE
207053720070,20705372,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053720070,20705372,N03,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207053720070,20705372,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053720070,20705372,N05,LOCAL MARKET,,NEAR THE VILLAGE
207053720075,20705372,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053720075,20705372,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053720075,20705372,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053720075,20705372,N04,relative,,WITHIN THE VILLAGE
207053720077,20705372,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207053720077,20705372,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
207053720077,20705372,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053720079,20705372,N01,relative,,WITHIN THE VILLAGE
207053720079,20705372,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207053720079,20705372,N03,LOCAL MARKET,,NEAR THE VILLAGE
207053720086,20705372,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
207053720086,20705372,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053720086,20705372,N03,relative,,WITHIN THE VILLAGE
207053720086,20705372,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207053720086,20705372,N05,OTHER (SPECIFY),,WITHIN THE VILLAGE
207053720103,20705372,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720103,20705372,N02,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207053720103,20705372,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053720125,20705372,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053720125,20705372,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053720125,20705372,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207053720125,20705372,N04,VDC MEMBER,,NEAR THE VILLAGE
207053720125,20705372,N05,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207053720125,20705372,N06,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720125,20705372,N07,relative,,WITHIN THE VILLAGE
207053720125,20705372,N08,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720125,20705372,N09,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720125,20705372,N10,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720125,20705372,N11,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720127,20705372,N01,relative,,WITHIN THE VILLAGE
207053720127,20705372,N02,relative,,WITHIN THE VILLAGE
207053720127,20705372,N03,relative,,WITHIN THE VILLAGE
207053720127,20705372,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
207053720127,20705372,N05,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207053720145,20705372,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
207053720145,20705372,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
207053720145,20705372,N03,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207053720145,20705372,N04,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207053720145,20705372,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
207054950013,20705495,N01,VDC MEMBER,,WITHIN THE VILLAGE
207054950013,20705495,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207054950027,20705495,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207054950027,20705495,N02,PRIVATE COMPANY/BUSINESS PERSON,,WITHIN THE VILLAGE
207054950027,20705495,N03,MOBILE MARKET,,NEAR THE DISTRICT/URBAN CENTER
207054950082,20705495,N01,VDC MEMBER,,NEAR THE VILLAGE
207054950082,20705495,N02,relative,,WITHIN THE VILLAGE
207054950082,20705495,N03,MOBILE MARKET,,NEAR THE TOWN
207054950123,20705495,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207054950123,20705495,N02,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207054950151,20705495,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
207054950151,20705495,N02,PRIVATE TRADER IN LOCAL MARKET,,WITHIN THE VILLAGE
207054950151,20705495,N03,PRIVATE TRADER IN LOCAL MARKET,,WITHIN THE VILLAGE
207054950151,20705495,N04,relative,,WITHIN THE VILLAGE
207054950192,20705495,N01,relative,,NEAR THE VILLAGE
207054950206,20705495,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207054950206,20705495,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207054950206,20705495,N03,PRIVATE COMPANY/BUSINESS PERSON,,WITHIN THE VILLAGE
207054950233,20705495,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207054950233,20705495,N02,PRIVATE COMPANY/BUSINESS PERSON,,WITHIN THE VILLAGE
207054950247,20705495,N01,,,
207054950261,20705495,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
207054950261,20705495,N02,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207054950261,20705495,N03,PRIVATE COMPANY/BUSINESS PERSON,,WITHIN THE VILLAGE
207054950261,20705495,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207054950261,20705495,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207054950261,20705495,N06,PRIVATE COMPANY/BUSINESS PERSON,,WITHIN THE VILLAGE
207056520012,20705652,N01,LOCAL MARKET,,NEAR THE VILLAGE
207056520022,20705652,N01,relative,,NEAR THE DISTRICT/URBAN CENTER
207056520022,20705652,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056520022,20705652,N03,MOBILE MARKET,,WITHIN THE VILLAGE
207056520022,20705652,N04,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
207056520033,20705652,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056520033,20705652,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056520033,20705652,N03,MOBILE MARKET,,WITHIN THE VILLAGE
207056520033,20705652,N04,MOBILE MARKET,,WITHIN THE VILLAGE
207056520044,20705652,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
207056520044,20705652,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056520044,20705652,N03,MOBILE MARKET,,NEAR THE VILLAGE
207056520067,20705652,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207056520067,20705652,N02,relative,,WITHIN THE VILLAGE
207056520067,20705652,N03,PRIVATE TRADER IN LOCAL MARKET,,WITHIN THE VILLAGE
207056520067,20705652,N04,relative,,WITHIN THE VILLAGE
207056520078,20705652,N01,PRIVATE TRADER IN LOCAL MARKET,,WITHIN THE VILLAGE
207056520078,20705652,N02,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
207056520078,20705652,N03,relative,,WITHIN THE VILLAGE
207056520089,20705652,N01,LOCAL MARKET,,NEAR THE VILLAGE
207056520089,20705652,N02,relative,,WITHIN THE VILLAGE
207056520089,20705652,N03,MOBILE MARKET,,WITHIN THE VILLAGE
207056520100,20705652,N01,relative,,WITHIN THE VILLAGE
207056520100,20705652,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056520100,20705652,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056520122,20705652,N01,relative,,WITHIN THE VILLAGE
207056520133,20705652,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
207056520133,20705652,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056520133,20705652,N03,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207056520133,20705652,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207056520144,20705652,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
207056520144,20705652,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056520144,20705652,N03,relative,,WITHIN THE VILLAGE
207056520144,20705652,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207056520155,20705652,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056520155,20705652,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056520155,20705652,N03,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
207056520155,20705652,N04,MOBILE MARKET,,NEAR THE DISTRICT/URBAN CENTER
207056520155,20705652,N05,MOBILE MARKET,,NEAR THE DISTRICT/URBAN CENTER
207056520155,20705652,N06,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE TOWN
207056520178,20705652,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056520178,20705652,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056520178,20705652,N03,MOBILE MARKET,,NEAR THE TOWN
207056520178,20705652,N04,MOBILE MARKET,,NEAR THE TOWN
207056520178,20705652,N05,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207056520189,20705652,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056520189,20705652,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056520189,20705652,N03,relative,,NEAR THE VILLAGE
207056520189,20705652,N04,relative,,WITHIN THE VILLAGE
207056520200,20705652,N01,,,
207056570011,20705657,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207056570011,20705657,N02,relative,,WITHIN THE VILLAGE
207056570020,20705657,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
207056570020,20705657,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207056570029,20705657,N01,,,
207056570038,20705657,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
207056570038,20705657,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
207056570038,20705657,N03,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207056570056,20705657,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056570056,20705657,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056570056,20705657,N03,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
207056570065,20705657,N01,relative,,WITHIN THE VILLAGE
207056570065,20705657,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056570065,20705657,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
207056570065,20705657,N04,LOCAL MARKET,,NEAR THE VILLAGE
207056570074,20705657,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
207056570074,20705657,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
207056570074,20705657,N03,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056570074,20705657,N04,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056570074,20705657,N05,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207056570083,20705657,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056570083,20705657,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056570083,20705657,N03,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207056570110,20705657,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056570110,20705657,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056570110,20705657,N03,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207056570119,20705657,N01,relative,,WITHIN THE VILLAGE
207056570119,20705657,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
207056570119,20705657,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
207056570119,20705657,N04,relative,,WITHIN THE VILLAGE
207056570119,20705657,N05,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
207056570119,20705657,N06,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
