case_id,visit,ea_id,ag_p0a,ag_p0b,ag_p0d,ag_p0d_os,ag_p01,ag_p02a,ag_p02b,ag_p02b_os,ag_p03,ag_p04,ag_p05,ag_p06a,ag_p06b,ag_p06c,ag_p06d,ag_p07,ag_p08a,ag_p08a_os,ag_p08b,ag_p08b_os,ag_p09a,ag_p09b,ag_p09b_os
302022520126,2,30202252,yes,T4,NAARTJE (TANGERINE),,scattered,,,,3,1980,0,June,2009,July,2009,no,,,,,1,PAIL (SMALL),
302022520153,2,30202252,no,,,,,,,,,,,,,,,,,,,,,,
302022520158,2,30202252,yes,T1,[CUSTADE APPLE] POZA,,scattered,,,,2,1992,0,January,2010,February,2010,no,,,,,1,PAIL (SMALL),
302022520173,2,30202252,yes,T1,mango,,scattered,,,,3,1990,0,December,2009,January,2010,no,,,,,11,50 KG BAG,
302022520173,2,30202252,yes,T2,MEXICAN APPLE [MASUKU],,scattered,,,,1,1995,0,December,2009,February,2010,no,,,,,5,PAIL (SMALL),
302022520173,2,30202252,yes,T3,banana,,scattered,,,,999,1998,0,January,2009,December,2009,no,,,,,7,BASKET (DENGU),
302022520180,2,30202252,yes,T1,PAWPAW/PAPAYA,,scattered,,,,1,1989,0,July,2010,August,2010,no,,,,,5,PAIL (LARGE),
302022520180,2,30202252,yes,T2,avocado,,scattered,,,,2,1990,0,April,2010,May,2010,no,,,,,6,PAIL (LARGE),
302022520185,2,30202252,no,,,,,,,,,,,,,,,,,,,,,,
302022520205,2,30202252,no,,,,,,,,,,,,,,,,,,,,,,
302031220029,1,30203122,no,,,,,,,,,,,,,,,,,,,,,,
302031220035,1,30203122,yes,T1,cassava,,plantation,.30000001,acre,,,,,January,2010,March,2010,no,,,,,5,50 KG BAG,
302031220035,1,30203122,yes,T2,mango,,scattered,,,,3,1990,0,November,2009,January,2010,no,,,,,7,50 KG BAG,
302031220052,1,30203122,yes,T1,mango,,scattered,,,,4,1984,0,November,2009,January,2010,no,,,,,10,50 KG BAG,
302031220052,1,30203122,yes,T2,avocado,,scattered,,,,1,1987,0,November,2009,April,2010,no,,,,,1,50 KG BAG,
302031220069,1,30203122,no,,,,,,,,,,,,,,,,,,,,,,
302031220104,1,30203122,no,,,,,,,,,,,,,,,,,,,,,,
302031220121,1,30203122,yes,T1,MEXICAN APPLE [MASUKU],,scattered,,,,2,2000,0,December,2009,December,2009,no,,,,,1,50 KG BAG,
302031220121,1,30203122,yes,T2,avocado,,scattered,,,,1,2000,0,March,2009,April,2009,no,,,,,1,50 KG BAG,
302031220138,1,30203122,yes,T1,mango,,scattered,,,,5,1991,0,November,2009,January,2010,no,,,,,7,50 KG BAG,
302031220156,1,30203122,no,,,,,,,,,,,,,,,,,,,,,,
302031220173,1,30203122,yes,T1,mango,,scattered,,,,5,1990,0,November,2009,January,2010,no,,,,,7,50 KG BAG,
302031220207,1,30203122,no,,,,,,,,,,,,,,,,,,,,,,
302031220225,1,30203122,yes,T1,mango,,scattered,,,,5,2000,0,November,2009,January,2010,no,,,,,10,50 KG BAG,
302031220242,1,30203122,no,,,,,,,,,,,,,,,,,,,,,,
302031220277,1,30203122,yes,T1,[CUSTADE APPLE] POZA,,scattered,,,,1,2001,0,December,2009,March,2010,no,,,,,1,50 KG BAG,
302031220294,1,30203122,yes,T1,mango,,scattered,,,,4,1989,0,November,2009,January,2010,no,,,,,3,50 KG BAG,
302031220311,1,30203122,yes,T1,mango,,scattered,,,,13,1989,0,November,2009,January,2010,no,,,,,30,50 KG BAG,
302031220346,1,30203122,no,,,,,,,,,,,,,,,,,,,,,,
302030440035,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302030440052,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302030440071,1,30203044,yes,T1,orange,,scattered,,,,3,2000,0,May,2010,June,2010,no,,,,,0,,
302030440089,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302030440126,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302030440144,1,30203044,yes,T1,mango,,scattered,,,,6,1963,0,September,2009,January,2010,no,,,,,10,50 KG BAG,
302030440162,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302030440181,1,30203044,yes,T1,PAWPAW/PAPAYA,,scattered,,,,1,1990,0,July,2009,August,2009,no,,,,,2,BASKET (DENGU),
302030440217,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302030440235,1,30203044,yes,T1,orange,,scattered,,,,3,1980,0,June,2010,June,2010,no,,,,,1,50 KG BAG,
302030440235,1,30203044,yes,T2,guava,,scattered,,,,2,1980,0,March,2010,March,2010,no,,,,,2,50 KG BAG,
302030440254,1,30203044,yes,T1,mango,,scattered,,,,3,1987,0,December,2009,January,2010,no,,,,,10,50 KG BAG,
302030440272,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302030440310,1,30203044,yes,T1,orange,,scattered,,,,2,1993,0,May,2010,June,2010,no,,,,,5,BASKET (DENGU),
302030440310,1,30203044,yes,T2,PAWPAW/PAPAYA,,scattered,,,,7,1993,6,July,2009,August,2009,no,,,,,6,BASKET (DENGU),
302030440326,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302030440345,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302030440381,1,30203044,no,,,,,,,,,,,,,,,,,,,,,,
302031420010,1,30203142,yes,T1,mango,,scattered,,,,7,1980,0,November,2010,January,2011,no,,,,,20,50 KG BAG,
302031420010,1,30203142,yes,T2,cassava,,plantation,.30000001,acre,,,,,January,2010,March,2010,no,,,,,2,50 KG BAG,
302031420019,1,30203142,yes,T1,mango,,scattered,,,,4,1990,0,November,2010,January,2011,no,,,,,10,50 KG BAG,
302031420028,1,30203142,yes,T1,mango,,scattered,,,,4,1994,0,November,2009,January,2010,no,,,,,7,50 KG BAG,
302031420028,1,30203142,yes,T2,PAWPAW/PAPAYA,,scattered,,,,3,1999,0,January,2010,January,2011,no,,,,,2,PAIL (LARGE),
302031420028,1,30203142,yes,T3,banana,,scattered,,,,4,2004,0,January,2010,January,2011,no,,,,,4,bunch,
302031420028,1,30203142,yes,T4,guava,,scattered,,,,2,2000,0,April,2009,June,2010,no,,,,,1,PAIL (LARGE),
302031420028,1,30203142,yes,T5,NAARTJE (TANGERINE),,scattered,,,,1,2001,0,June,2009,July,2010,no,,,,,1,PAIL (LARGE),
302031420028,1,30203142,yes,T6,MEXICAN APPLE [MASUKU],,scattered,,,,3,2000,0,November,2010,January,2011,no,,,,,1,50 KG BAG,
302031420038,1,30203142,yes,T1,mango,,scattered,,,,3,2000,0,October,2010,December,2009,no,,,,,1,50 KG BAG,
302031420038,1,30203142,yes,T2,guava,,scattered,,,,1,2000,0,February,2010,March,2010,no,,,,,1,50 KG BAG,
302031420056,1,30203142,no,,,,,,,,,,,,,,,,,,,,,,
302031420065,1,30203142,yes,T1,mango,,scattered,,,,14,1992,0,October,2009,February,2010,no,,,,,5,50 KG BAG,
302031420074,1,30203142,yes,T1,mango,,scattered,,,,1,2001,1,November,2010,January,2011,no,,,,,1,50 KG BAG,
302031420084,1,30203142,yes,T1,mango,,scattered,,,,7,1995,0,October,2009,February,2010,no,,,,,3,50 KG BAG,
302031420102,1,30203142,yes,T1,mango,,scattered,,,,7,1980,0,November,2010,January,2011,no,,,,,11,50 KG BAG,
302031420111,1,30203142,yes,T1,mango,,scattered,,,,10,1980,0,November,2010,January,2011,no,,,,,30,50 KG BAG,
302031420121,1,30203142,yes,T1,mango,,scattered,,,,8,1996,0,November,2010,January,2011,no,,,,,14,50 KG BAG,
302031420130,1,30203142,yes,T1,mango,,scattered,,,,2,1989,0,November,2010,January,2011,no,,,,,2,50 KG BAG,
302031420130,1,30203142,yes,T2,banana,,scattered,,,,2,1995,0,January,2010,January,2011,no,,,,,2,BASKET (DENGU),
302031420148,1,30203142,yes,T1,banana,,scattered,,,,5,2002,0,January,2010,January,2011,no,,,,,4,BASKET (DENGU),
302031420148,1,30203142,yes,T2,PAWPAW/PAPAYA,,scattered,,,,4,2004,0,January,2010,January,2011,no,,,,,2,BASKET (DENGU),
302031420158,1,30203142,yes,T1,mango,,scattered,,,,7,1996,0,November,2010,January,2011,no,,,,,10,50 KG BAG,
302031420158,1,30203142,yes,T2,banana,,scattered,,,,999,2000,0,January,2010,December,2010,no,,,,,10,BASKET (DENGU),
302031420167,1,30203142,yes,T1,mango,,scattered,,,,12,1985,0,November,2010,January,2011,no,,,,,20,50 KG BAG,
302031420167,1,30203142,yes,T2,orange,,scattered,,,,1,1999,0,April,2010,June,2010,no,,,,,2,PAIL (LARGE),
302031420185,1,30203142,yes,T1,mango,,scattered,,,,4,1991,0,November,2010,January,2011,no,,,,,15,50 KG BAG,
302032560031,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560038,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560040,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560074,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560086,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560149,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560163,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560182,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560188,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560224,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560227,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560250,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560272,1,30203256,yes,T1,mango,,scattered,,,,8,1980,0,October,2009,November,2009,no,,,,,0,,
302032560272,1,30203256,yes,T1,orange,,scattered,,,,3,1980,0,June,2009,June,2009,no,,,,,0,,
302032560272,1,30203256,yes,T1,lemon,,scattered,,,,4,1980,0,June,2009,June,2009,no,,,,,0,,
302032560283,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302032560301,1,30203256,yes,T1,orange,,scattered,,,,3,1950,0,May,2009,May,2009,no,,,,,50,50 KG BAG,
302032560302,1,30203256,no,,,,,,,,,,,,,,,,,,,,,,
302037670001,1,30203767,yes,T1,cassava,,plantation,.69999999,acre,,,,,April,2009,April,2010,no,,,,,0,,
302037670017,1,30203767,no,,,,,,,,,,,,,,,,,,,,,,
302037670029,1,30203767,yes,T1,mango,,scattered,,,,1,1984,0,November,2009,January,2010,no,,,,,7,50 KG BAG,
302037670044,1,30203767,yes,T1,cassava,,plantation,.40000001,acre,,,,,June,2010,September,2010,yes,Drought,,,,4,50 KG BAG,
302037670044,1,30203767,yes,T2,mango,,scattered,,,,2,2000,0,November,2009,December,2009,no,,,,,1,50 KG BAG,
302037670059,1,30203767,yes,T1,cassava,,plantation,.2,acre,,,,,August,2010,October,2010,yes,Drought,,,,1,50 KG BAG,
302037670059,1,30203767,yes,T2,mango,,scattered,,,,5,1990,0,October,2009,December,2009,no,,,,,5,50 KG BAG,
302037670088,1,30203767,yes,T1,cassava,,scattered,,,,,,,September,2010,September,2010,no,,,,,1,50 KG BAG,
302037670103,1,30203767,no,,,,,,,,,,,,,,,,,,,,,,
302037670118,1,30203767,yes,T1,MEXICAN APPLE [MASUKU],,scattered,,,,1,1999,0,December,2009,December,2009,no,,,,,3,50 KG BAG,
302037670132,1,30203767,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,4,50 KG BAG,
302037670132,1,30203767,yes,T2,mango,,scattered,,,,3,2000,0,December,2009,January,2010,no,,,,,5,50 KG BAG,
302037670132,1,30203767,yes,T3,PAWPAW/PAPAYA,,scattered,,,,1,2003,0,July,2010,September,2010,no,,,,,3,PAIL (LARGE),
302037670162,1,30203767,no,,,,,,,,,,,,,,,,,,,,,,
302037670191,1,30203767,yes,T1,mango,,scattered,,,,6,2000,0,December,2009,January,2010,no,,,,,10,50 KG BAG,
302037670206,1,30203767,yes,T1,mango,,scattered,,,,4,1985,0,December,2009,January,2010,no,,,,,3,50 KG BAG,
302037670206,1,30203767,yes,T2,avocado,,scattered,,,,2,1994,0,December,2009,February,2010,no,,,,,0,,
302037670206,1,30203767,yes,T3,OTHER (SPECIFY),MASTAFELA,scattered,,,,2,1998,0,December,2009,March,2010,no,,,,,1,50 KG BAG,
302037670206,1,30203767,yes,T4,guava,,scattered,,,,2,1995,0,December,2009,January,2010,no,,,,,2,50 KG BAG,
302037670206,1,30203767,yes,T5,cassava,,scattered,,,,,,,July,2010,September,2010,no,,,,,15,50 KG BAG,
302037670235,1,30203767,yes,T1,mango,,scattered,,,,5,1982,0,November,2009,January,2010,no,,,,,20,50 KG BAG,
302037670250,1,30203767,yes,T1,cassava,,plantation,.30000001,acre,,,,,June,2010,July,2010,no,,,,,20,50 KG BAG,
302037670265,1,30203767,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,4,50 KG BAG,
302037670265,1,30203767,yes,T2,PAWPAW/PAPAYA,,scattered,,,,1,2002,0,July,2010,October,2010,no,,,,,2,PAIL (LARGE),
302037670294,1,30203767,yes,T1,cassava,,scattered,,,,,,,July,2010,September,2010,no,,,,,3,50 KG BAG,
302041260020,1,30204126,yes,T1,cassava,,scattered,,,,,,,September,2010,October,2010,no,,,,,5,50 KG BAG,
302041260020,1,30204126,yes,T2,mango,,scattered,,,,6,1996,0,November,2009,January,2010,no,,,,,10,50 KG BAG,
302041260020,1,30204126,yes,T3,PAWPAW/PAPAYA,,scattered,,,,6,2002,0,August,2010,November,2010,no,,,,,4,BASKET (DENGU),
302041260032,1,30204126,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,2,50 KG BAG,
302041260032,1,30204126,yes,T2,mango,,scattered,,,,6,1985,0,December,2009,January,2010,no,,,,,8,50 KG BAG,
302041260045,1,30204126,yes,T1,cassava,,plantation,.2,acre,,,,,February,2010,June,2010,yes,Drought,,,,3,90 KG BAG,
302041260045,1,30204126,yes,T2,mango,,scattered,,,,3,2000,0,October,2009,December,2009,no,,,,,5,50 KG BAG,
302041260057,1,30204126,yes,T1,mango,,scattered,,,,1,1972,0,November,2009,January,2010,no,,,,,4,50 KG BAG,
302041260081,1,30204126,yes,T1,MEXICAN APPLE [MASUKU],,scattered,,,,1,2000,0,December,2009,February,2010,no,,,,,1,50 KG BAG,
302041260094,1,30204126,no,,,,,,,,,,,,,,,,,,,,,,
302041260106,1,30204126,no,,,,,,,,,,,,,,,,,,,,,,
302041260118,1,30204126,yes,T1,cassava,,plantation,.2,acre,,,,,February,2010,June,2010,yes,Drought,,Diseases,,4,50 KG BAG,
302041260118,1,30204126,yes,T2,mango,,scattered,,,,1,1999,0,November,2009,December,2009,no,,,,,1,50 KG BAG,
302041260143,1,30204126,yes,T1,mango,,scattered,,,,10,1990,0,November,2009,December,2009,no,,,,,7,50 KG BAG,
302041260143,1,30204126,yes,T2,MEXICAN APPLE [MASUKU],,scattered,,,,1,1990,0,November,2009,December,2009,no,,,,,1,50 KG BAG,
302041260143,1,30204126,yes,T3,cassava,,plantation,.1,acre,,,,,June,2010,October,2010,yes,Drought,,Diseases,,1,PAIL (SMALL),
302041260155,1,30204126,no,,,,,,,,,,,,,,,,,,,,,,
302041260167,1,30204126,yes,T1,cassava,,plantation,.2,acre,,,,,June,2010,November,2010,no,,,,,3,50 KG BAG,
302041260180,1,30204126,yes,T1,guava,,scattered,,,,4,1991,0,March,2010,April,2010,no,,,,,2,50 KG BAG,
302041260180,1,30204126,yes,T2,orange,,scattered,,,,1,1994,0,June,2010,July,2010,no,,,,,1,50 KG BAG,
302041260180,1,30204126,yes,T3,avocado,,scattered,,,,1,1996,0,February,2010,March,2010,no,,,,,3,BASKET (DENGU),
302041260180,1,30204126,yes,T4,cassava,,scattered,,,,,,,July,2010,July,2010,no,,,,,4,50 KG BAG,
302041260204,1,30204126,no,,,,,,,,,,,,,,,,,,,,,,
302041260217,1,30204126,no,,,,,,,,,,,,,,,,,,,,,,
302041260229,1,30204126,yes,T1,cassava,,scattered,,,,,,,June,2010,June,2010,no,,,,,4,50 KG BAG,
302041260229,1,30204126,yes,T2,mango,,scattered,,,,5,1999,0,November,2009,January,2010,no,,,,,7,50 KG BAG,
302041260229,1,30204126,yes,T3,MEXICAN APPLE [MASUKU],,scattered,,,,2,2000,0,December,2009,January,2010,no,,,,,2,50 KG BAG,
302041260253,1,30204126,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,4,50 KG BAG,
302057020034,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020052,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020086,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020121,1,30205702,yes,T1,[CUSTADE APPLE] POZA,,scattered,,,,1,2005,0,March,2010,May,2010,no,,,,,1,PAIL (SMALL),
302057020138,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020156,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020173,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020208,1,30205702,yes,T1,PAWPAW/PAPAYA,,scattered,,,,2,2007,2,June,2010,September,2010,no,,,,,6,PAIL (LARGE),
302057020225,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020242,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020260,1,30205702,yes,T1,avocado,,scattered,,,,1,2000,0,March,2010,April,2010,no,,,,,2,50 KG BAG,
302057020260,1,30205702,yes,T2,mango,,scattered,,,,4,1990,0,December,2010,January,2011,no,,,,,8,90 KG BAG,
302057020294,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020312,1,30205702,no,,,,,,,,,,,,,,,,,,,,,,
302057020329,1,30205702,yes,T1,mango,,scattered,,,,6,1998,0,December,2010,January,2011,no,,,,,10,50 KG BAG,
302057020346,1,30205702,yes,T1,guava,,scattered,,,,1,2000,0,January,2010,March,2010,no,,,,,1,BASKET (DENGU),
302057020364,1,30205702,yes,T1,avocado,,scattered,,,,2,1996,0,March,2010,April,2010,no,,,,,3,PAIL (LARGE),
302065720001,2,30206572,yes,T1,mango,,scattered,,,,5,1988,0,December,2009,January,2010,no,,,,,18,50 KG BAG,
302065720001,2,30206572,yes,T2,orange,,scattered,,,,4,1990,0,April,2010,June,2010,yes,Drought,,,,6,PAIL (LARGE),
302065720001,2,30206572,yes,T3,lemon,LEMONS,scattered,,,,1,1998,0,May,2010,July,2010,yes,Drought,,,,2,PAIL (LARGE),
302065720001,2,30206572,yes,T4,OTHER (SPECIFY),,scattered,,,,1,1988,0,June,2009,October,2010,no,,,,,0,,
302065720001,2,30206572,yes,T5,cassava,,plantation,2.3,acre,,,,,June,2010,September,2010,no,,,,,12,50 KG BAG,
302065720004,2,30206572,yes,T1,mango,,scattered,,,,2,2009,2,December,2009,January,2010,no,,,,,0,,
302065720004,2,30206572,yes,T2,PAWPAW/PAPAYA,,scattered,,,,1,2009,1,May,2010,August,2010,no,,,,,0,,
302065720004,2,30206572,yes,T3,cassava,,plantation,.60000002,acre,,,,,August,2010,September,2010,no,,,,,6,50 KG BAG,
302065720046,2,30206572,yes,T1,mango,,scattered,,,,7,2000,1,December,2009,January,2010,no,,,,,8,50 KG BAG,
302065720046,2,30206572,yes,T2,masau,,scattered,,,,2,1998,0,June,2010,August,2010,no,,,,,4,50 KG BAG,
302065720046,2,30206572,yes,T3,orange,,scattered,,,,2,1995,0,May,2010,July,2010,no,,,,,4,PAIL (SMALL),
302065720100,2,30206572,yes,T1,PAWPAW/PAPAYA,,scattered,,,,1,2009,1,July,2009,August,2009,no,,,,,0,,
302065720100,2,30206572,yes,T2,banana,,scattered,,,,11,2008,0,December,2009,April,2010,no,,,,,1,BASKET (DENGU),
302065720131,2,30206572,yes,T1,mango,,scattered,,,,2,1950,0,December,2009,January,2010,no,,,,,6,90 KG BAG,
302065720131,2,30206572,yes,T2,banana,,scattered,,,,10,2009,0,June,2009,August,2010,no,,,,,1,50 KG BAG,
302065720131,2,30206572,yes,T3,orange,,scattered,,,,1,1980,0,June,2009,July,2009,no,,,,,1,PAIL (SMALL),
302065720131,2,30206572,yes,T4,MEXICAN APPLE [MASUKU],,scattered,,,,1,1998,0,August,2009,October,2009,no,,,,,1,PAIL (SMALL),
302065720131,2,30206572,yes,T5,guava,,scattered,,,,1,2006,0,February,2009,March,2009,no,,,,,1,50 KG BAG,
302065720152,2,30206572,yes,T1,PAWPAW/PAPAYA,,scattered,,,,2,2008,0,June,2010,August,2010,no,,,,,1,BASKET (DENGU),
302065720152,2,30206572,yes,T2,orange,,scattered,,,,1,2005,0,May,2010,July,2010,no,,,,,1,BASKET (DENGU),
302065720152,2,30206572,yes,T3,mango,,scattered,,,,1,1990,0,August,2009,January,2010,no,,,,,1,BASKET (DENGU),
302065720201,2,30206572,yes,T1,mango,,scattered,,,,5,1984,0,November,2009,January,2010,no,,,,,6,50 KG BAG,
302065720205,2,30206572,yes,T1,mango,,scattered,,,,4,1992,0,December,2009,February,2010,no,,,,,8,50 KG BAG,
302065720210,2,30206572,no,,,,,,,,,,,,,,,,,,,,,,
302065720211,2,30206572,no,,,,,,,,,,,,,,,,,,,,,,
302065720217,2,30206572,yes,T1,mango,,scattered,,,,8,1980,0,September,2009,December,2009,no,,,,,20,50 KG BAG,
302065720221,2,30206572,yes,T1,mango,,scattered,,,,1,1999,0,November,2009,January,2010,no,,,,,1,50 KG BAG,
302065720244,2,30206572,no,,,,,,,,,,,,,,,,,,,,,,
302065720269,2,30206572,no,,,,,,,,,,,,,,,,,,,,,,
302065720297,2,30206572,yes,T1,mango,,scattered,,,,6,2000,0,November,2009,January,2010,no,,,,,10,50 KG BAG,
302065720297,2,30206572,yes,T2,orange,,scattered,,,,3,2005,0,June,2010,July,2010,no,,,,,1,50 KG BAG,
302065720297,2,30206572,yes,T3,guava,,scattered,,,,3,2007,0,May,2010,July,2010,no,,,,,1,50 KG BAG,
302065720297,2,30206572,yes,T4,masau,,scattered,,,,1,2008,0,May,2010,July,2010,no,,,,,1,50 KG BAG,
302065720322,2,30206572,no,,,,,,,,,,,,,,,,,,,,,,
302063410009,2,30206341,no,,,,,,,,,,,,,,,,,,,,,,
302063410019,2,30206341,no,,,,,,,,,,,,,,,,,,,,,,
302063410028,2,30206341,yes,T1,mango,,scattered,,,,3,1997,0,December,2009,January,2010,no,,,,,3,50 KG BAG,
302063410028,2,30206341,yes,T2,avocado,,scattered,,,,1,1993,0,February,2010,February,2010,no,,,,,4,BASKET (DENGU),
302063410037,2,30206341,yes,T1,mango,,scattered,,,,1,,1,August,2009,December,2009,no,,,,,1,PAIL (SMALL),
302063410037,2,30206341,yes,T2,PAWPAW/PAPAYA,,scattered,,,,2,,1,July,2009,September,2009,no,,,,,10,piece,
302063410054,2,30206341,yes,T2,mango,,scattered,,,,20,1982,10,August,2009,December,2009,no,,,,,2,PAIL (LARGE),
302063410063,2,30206341,yes,T1,mango,,scattered,,,,4,1989,0,December,2009,January,2010,no,,,,,3,50 KG BAG,
302063410072,2,30206341,no,,,,,,,,,,,,,,,,,,,,,,
302063410081,2,30206341,yes,T1,mango,,scattered,,,,2,1980,0,December,2009,January,2010,no,,,,,7,90 KG BAG,
302063410099,2,30206341,no,,,,,,,,,,,,,,,,,,,,,,
302063410107,2,30206341,no,,,,,,,,,,,,,,,,,,,,,,
302063410116,2,30206341,no,,,,,,,,,,,,,,,,,,,,,,
302063410125,2,30206341,no,,,,,,,,,,,,,,,,,,,,,,
302063410143,2,30206341,yes,T1,mango,,scattered,,,,6,2000,0,December,2009,January,2010,no,,,,,5,90 KG BAG,
302063410152,2,30206341,yes,T1,mango,,scattered,,,,3,2000,0,December,2009,January,2010,no,,,,,8,50 KG BAG,
302063410161,2,30206341,yes,T1,mango,,scattered,,,,22,1990,0,November,2009,January,2010,no,,,,,35,90 KG BAG,
302063410161,2,30206341,yes,T2,guava,,scattered,,,,3,1999,0,April,2010,May,2010,no,,,,,3,PAIL (LARGE),
302063410161,2,30206341,yes,T3,avocado,,scattered,,,,1,1995,0,March,2010,May,2010,no,,,,,2,50 KG BAG,
302063410161,2,30206341,yes,T4,MEXICAN APPLE [MASUKU],,scattered,,,,1,2000,0,March,2010,May,2010,no,,,,,0,,
302063410178,2,30206341,yes,T1,mango,,scattered,,,,4,1994,0,November,2009,January,2010,no,,,,,7,50 KG BAG,
302063410178,2,30206341,yes,T2,guava,,scattered,,,,2,1998,0,March,2010,April,2010,no,,,,,4,PAIL (SMALL),
302074910009,1,30207491,no,,,,,,,,,,,,,,,,,,,,,,
302074910020,1,30207491,yes,T1,mango,,scattered,,,,3,1980,0,November,2010,December,2010,no,,,,,6,50 KG BAG,
302074910032,1,30207491,yes,T1,mango,,scattered,,,,16,1995,0,October,2009,February,2010,no,,,,,3,50 KG BAG,
302074910044,1,30207491,yes,T1,mango,,scattered,,,,3,1996,0,November,2009,January,2010,no,,,,,8,50 KG BAG,
302074910056,1,30207491,yes,T1,banana,,scattered,,,,2,2005,0,December,2009,November,2010,no,,,,,4,bunch,
302074910068,1,30207491,no,,,,,,,,,,,,,,,,,,,,,,
302074910080,1,30207491,no,,,,,,,,,,,,,,,,,,,,,,
302074910092,1,30207491,yes,T1,mango,,scattered,,,,5,1980,0,December,2009,January,2010,no,,,,,7,50 KG BAG,
302074910092,1,30207491,yes,T2,guava,,scattered,,,,1,1999,0,February,2010,March,2010,no,,,,,3,PAIL (LARGE),
302074910115,1,30207491,no,,,,,,,,,,,,,,,,,,,,,,
302074910130,1,30207491,yes,T1,cassava,,scattered,,,,,,,August,2010,October,2010,no,,,,,3,50 KG BAG,
302074910151,1,30207491,yes,T1,mango,,scattered,,,,2,2006,0,October,2009,December,2010,no,,,,,1,50 KG BAG,
302074910175,1,30207491,no,,,,,,,,,,,,,,,,,,,,,,
302074910186,1,30207491,yes,T1,mango,,scattered,,,,4,1990,0,November,2009,January,2010,no,,,,,10,50 KG BAG,
302074910186,1,30207491,yes,T2,MEXICAN APPLE [MASUKU],,scattered,,,,1,1999,0,November,2010,December,2010,no,,,,,5,PAIL (LARGE),
302074910198,1,30207491,no,,,,,,,,,,,,,,,,,,,,,,
302074910222,1,30207491,no,,,,,,,,,,,,,,,,,,,,,,
302074910246,1,30207491,yes,T1,mango,,scattered,,,,5,1980,0,October,2009,January,2010,no,,,,,20,90 KG BAG,
302070600017,1,30207060,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,3,50 KG BAG,
302070600030,1,30207060,no,,,,,,,,,,,,,,,,,,,,,,
302070600042,1,30207060,no,,,,,,,,,,,,,,,,,,,,,,
302070600055,1,30207060,no,,,,,,,,,,,,,,,,,,,,,,
302070600080,1,30207060,no,,,,,,,,,,,,,,,,,,,,,,
302070600092,1,30207060,yes,T1,mango,,scattered,,,,4,1994,0,December,2010,January,2011,no,,,,,14,50 KG BAG,
302070600092,1,30207060,yes,T2,MEXICAN APPLE [MASUKU],,scattered,,,,2,2000,0,July,2010,August,2010,no,,,,,6,PAIL (LARGE),
302070600105,1,30207060,yes,T1,orange,,scattered,,,,5,1981,0,March,2010,June,2010,no,,,,,10,50 KG BAG,
302070600117,1,30207060,yes,T1,mango,,scattered,,,,2,1990,0,November,2010,December,2010,no,,,,,3,90 KG BAG,
302070600142,1,30207060,yes,T1,mango,,scattered,,,,6,2004,0,November,2010,January,2011,no,,,,,3,50 KG BAG,
302070600155,1,30207060,yes,T1,mango,,scattered,,,,4,1984,0,November,2010,January,2011,no,,,,,5,50 KG BAG,
302070600155,1,30207060,yes,T2,guava,,scattered,,,,1,1991,0,February,2010,April,2010,no,,,,,1,PAIL (LARGE),
302070600155,1,30207060,yes,T3,orange,,scattered,,,,1,1991,0,February,2010,April,2010,no,,,,,1,PAIL (LARGE),
