case_id,visit,ea_id,ag_e0a,ag_e0c,ag_e0d,ag_e0d_os,ag_e01,ag_e02a,ag_e02b,ag_e03,ag_e04,ag_e05a,ag_e05b,ag_e06,ag_e07,ag_e07_os,ag_e08a,ag_e08b,ag_e08b_os,ag_e09,ag_e10a,ag_e10b,ag_e10b_os,ag_e10c,ag_e10c_os,ag_e10d,ag_e10e,ag_e10e_os,ag_e11,ag_e12a,ag_e12b,ag_e12b_os,ag_e13,ag_e13_os,ag_e14,ag_e15,ag_e16a,ag_e16b,ag_e17,ag_e18,ag_e19,ag_e20,ag_e21a,ag_e21b,ag_e22,ag_e23,ag_e24,ag_e25,ag_e26a,ag_e26b
209085380186,1,20908538,Yes,1,Urea,,1,N01,,No,,December,2009,1,Urea,,50,kilogram,,No,,,,,,,,,Yes,50,kilogram,,Truck / Bus / Minibus,,250,500,N02,,Yes,,,,,,,,,,,
209085380186,1,20908538,Yes,1,Maize seed,,1,N01,,No,,December,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,Yes,2,kilogram,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
209085380196,1,20908538,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
209085380196,1,20908538,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,2,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
209085380218,1,20908538,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209081190042,1,20908119,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209081190062,1,20908119,Yes,1,Urea,,1,N03,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N04,,Yes,,,,,,,,,,,
209081190062,1,20908119,Yes,1,Maize seed,,1,N03,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N04,,Yes,,,,,,,,,,,
209081190063,1,20908119,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,450,500,N02,,Yes,,,,,,,,,,,
209081190089,1,20908119,Yes,2,Urea,,1,N01,,No,,October,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209081190095,1,20908119,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
209081190116,1,20908119,Yes,1,Urea,,1,N04,,No,,November,2009,1,Urea,,50,kilogram,,Yes,25,kilogram,,23:21:0+4s/Chitowe,,25,kilogram,,No,,,,Bicycle Taxi,,150,500,N05,,Yes,,,,,,,,,,,
209081190116,1,20908119,Yes,1,Maize seed,,1,N04,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,Yes,1,kilogram,,Bicycle Taxi,,50,100,N05,,Yes,,,,,,,,,,,
209081190156,1,20908119,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209081190189,1,20908119,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209081190229,1,20908119,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Own Bicycle or Oxcart,,100,500,N02,,Yes,,,,,,,,,,,
209081190230,1,20908119,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209081190235,1,20908119,Yes,2,Urea,,2,N01,,No,,October,2009,2,Urea,,2,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,1000,N03,,Yes,,,,,,,,,,,
209081190269,1,20908119,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,Yes,1,No,,All coupons have been accounted for,
209081190279,1,20908119,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209081190303,1,20908119,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209081190307,1,20908119,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209081190318,1,20908119,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209083290028,1,20908329,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Own Bicycle or Oxcart,,100,500,N02,,Yes,,,,,,,,,,,
209083290033,1,20908329,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209083290033,1,20908329,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209083290033,1,20908329,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,2,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
209083290049,1,20908329,Yes,1,Urea,,1,N01,,No,,October,2009,1,Urea,,50,kilogram,,Yes,25,kilogram,,23:21:0+4s/Chitowe,,25,kilogram,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209083290049,1,20908329,Yes,1,Maize seed,,1,N01,,No,,October,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
209083290065,1,20908329,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,Yes,5,5 KG BAG,,23:21:0+4s/Chitowe,,5,5 KG BAG,,No,,,,Truck / Bus / Minibus,,50,500,N02,,Yes,,,,,,,,,,,
209083290065,1,20908329,Yes,1,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),BEANS SEED,2,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,100,N03,,Yes,,,,,,,,,,,
209083290098,1,20908329,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209083290098,1,20908329,Yes,1,Maize seed,,1,N01,,No,,October,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
209083290114,1,20908329,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209083290130,1,20908329,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N03,,Yes,,,,,,,,,,,
209083290130,1,20908329,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N03,,Yes,,,,,,,,,,,
209083290130,1,20908329,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,N03,,Yes,,,,,,,,,,,
209083290147,1,20908329,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,Yes,5,5 KG BAG,,23:21:0+4s/Chitowe,,5,5 KG BAG,,No,,,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
209083290179,1,20908329,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
209083290179,1,20908329,Yes,1,Maize seed,,1,N01,,No,,October,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,100,N02,,Yes,,,,,,,,,,,
209083290195,1,20908329,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209083290212,1,20908329,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209083290228,1,20908329,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209083290228,1,20908329,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209083290228,1,20908329,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
209083290228,1,20908329,Yes,2,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),SOY BEANS SEED,1,2 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N03,,Yes,,,,,,,,,,,
209083290261,1,20908329,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Own Bicycle or Oxcart,,100,500,N02,,Yes,,,,,,,,,,,
209083290277,1,20908329,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
209083290277,1,20908329,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
209083290277,1,20908329,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N03,,Yes,,,,,,,,,,,
209083290293,1,20908329,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209083290326,1,20908329,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209083290326,1,20908329,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
209080510020,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Own Bicycle or Oxcart,,0,850,N02,,Yes,,,,,,,,,,,
209080510020,1,20908051,Yes,1,Maize seed,,1,N02,,No,,November,2008,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
209080510033,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N03,,No,,November,2008,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Bicycle Taxi,,500,900,N04,,Yes,,,,,,,,,,,
209080510033,1,20908051,Yes,1,Urea,,1,N03,,No,,November,2008,1,Urea,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Bicycle Taxi,,500,900,N04,,Yes,,,,,,,,,,,
209080510046,1,20908051,Yes,2,Urea,,1,N03,,No,,November,2008,1,Urea,,1,50 KG BAG,,Yes,25,kilogram,,23:21:0+4s/Chitowe,,25,kilogram,,No,,,,Own Bicycle or Oxcart,,0,850,N04,,Yes,,,,,,,,,,,
209080510059,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,Yes,50,kilogram,,On Foot,,0,900,N02,,Yes,,,,,,,,,,,
209080510059,1,20908051,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,900,N02,,Yes,,,,,,,,,,,
209080510059,1,20908051,Yes,1,Flexi voucher,,1,N01,,No,,November,2008,1,Other chemical (specify),BEANS SEED,5,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
209080510085,1,20908051,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,Yes,25,kilogram,,23:21:0+4s/Chitowe,,25,kilogram,,No,,,,On Foot,,0,850,N02,,Yes,,,,,,,,,,,
209080510098,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,900,N02,,Yes,,,,,,,,,,,
209080510098,1,20908051,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,900,N02,,Yes,,,,,,,,,,,
209080510111,1,20908051,Yes,1,Urea,,1,N01,,No,,November,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,Yes,1,All coupons have been accounted for,
209080510124,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,850,N02,,Yes,,,,,,,,,,,
209080510150,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N03,,No,,November,2008,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,900,N04,,Yes,,,,,,,,,,,
209080510150,1,20908051,Yes,1,Urea,,1,N03,,No,,November,2008,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,900,N04,,Yes,,,,,,,,,,,
209080510150,1,20908051,Yes,1,Maize seed,,1,N03,,No,,November,2008,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,100,N04,,Yes,,,,,,,,,,,
209080510163,1,20908051,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,5,5 KG BAG,,Own Bicycle or Oxcart,,0,850,N02,,Yes,,,,,,,,,,,
209080510176,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,5,5 KG BAG,,Urea,,5,5 KG BAG,,No,,,,Own Bicycle or Oxcart,,0,850,N02,,Yes,,,,,,,,,,,
209080510189,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,850,N02,,Yes,,,,,,,,,,,
209080510215,1,20908051,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,200,900,N02,,Yes,,,,,,,,,,,
209080510228,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,5,5 KG BAG,,Urea,,25,kilogram,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
209080510241,1,20908051,Yes,2,Urea,,1,N03,,No,,December,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,5,5 KG BAG,,Bicycle Taxi,,350,700,N04,,Yes,,,,,,,,,,,
209080510267,1,20908051,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,800,N02,,Yes,,,,,,,,,,,
209082930012,1,20908293,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Bicycle Taxi,,0,500,N02,,Yes,,,,,,,,,,,
209082930023,1,20908293,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209082930033,1,20908293,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209082930044,1,20908293,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,5,5 KG BAG,,Urea,,5,5 KG BAG,,No,,,,Own Bicycle or Oxcart,,0,700,N02,,Yes,,,,,,,,,,,
209082930044,1,20908293,Yes,1,Maize seed,,1,N01,,No,,December,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
209082930066,1,20908293,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209082930077,1,20908293,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Truck / Bus / Minibus,,50,500,N02,,Yes,,,,,,,,,,,
209082930077,1,20908293,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Truck / Bus / Minibus,,50,500,N02,,Yes,,,,,,,,,,,
209082930077,1,20908293,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,Yes,5,kilogram,,Truck / Bus / Minibus,,50,100,N02,,Yes,,,,,,,,,,,
209082930088,1,20908293,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209082930098,1,20908293,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,Yes,5,5 KG BAG,,23:21:0+4s/Chitowe,,5,5 KG BAG,,No,,,,Own Bicycle or Oxcart,,100,500,N02,,Yes,,,,,,,,,,,
209082930098,1,20908293,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
209082930120,1,20908293,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Truck / Bus / Minibus,,300,500,N03,,Yes,,,,,,,,,,,
209082930131,1,20908293,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Truck / Bus / Minibus,,50,500,N02,,Yes,,,,,,,,,,,
209082930131,1,20908293,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Truck / Bus / Minibus,,50,500,N02,,Yes,,,,,,,,,,,
209082930131,1,20908293,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,2,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,50,0,N02,,Yes,,,,,,,,,,,
209082930142,1,20908293,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N02,,Yes,,,,,,,,,,,
209082930142,1,20908293,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,2,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,0,N02,,Yes,,,,,,,,,,,
209082930142,1,20908293,Yes,2,Flexi voucher,,1,N01,,No,,November,2009,1,Other chemical (specify),GROUNDNUTS SEED,1,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,0,N02,,Yes,,,,,,,,,,,
209082930152,1,20908293,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209082930174,1,20908293,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209082930185,1,20908293,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Truck / Bus / Minibus,,50,500,N02,,Yes,,,,,,,,,,,
209082930185,1,20908293,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Truck / Bus / Minibus,,50,500,N02,,Yes,,,,,,,,,,,
209082930185,1,20908293,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,50,100,N02,,Yes,,,,,,,,,,,
209082930196,1,20908293,Yes,1,Urea,,1,N03,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Bicycle Taxi,,200,500,N05,,Yes,,,,,,,,,,,
209082930217,1,20908293,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,100,500,N02,,Yes,,,,,,,,,,,
209080880004,1,20908088,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,Yes,25,kilogram,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
209080880004,1,20908088,Yes,1,Urea,,1,N01,,No,,December,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,25,kilogram,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
209080880012,1,20908088,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209080880013,1,20908088,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,Yes,1,10 KG BAG,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
209080880013,1,20908088,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,1,10 KG BAG,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
209080880052,1,20908088,Yes,2,Urea,,1,N02,,No,,January,2010,1,Urea,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,On Foot,,0,500,N03,,Yes,,,,,,,,,,,
209080880064,1,20908088,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,Yes,5,5 KG BAG,,23:21:0+4s/Chitowe,,5,5 KG BAG,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209080880075,1,20908088,Yes,1,23:21:0+4S/Chitowe,,2,N01,,Yes,6000,November,2009,2,23:21:0+4s/Chitowe,,2,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,1000,N02,,Yes,,,,,,,,,,,
209080880076,1,20908088,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209080880086,1,20908088,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,September,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
209080880086,1,20908088,Yes,1,Urea,,1,N01,,No,,September,2009,1,Urea,,50,kilogram,,No,,,,,,,,,Yes,25,kilogram,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
209080880090,1,20908088,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209080880093,1,20908088,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209080880120,1,20908088,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209080880166,1,20908088,Yes,1,Urea,,1,N03,,No,,December,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,25,kilogram,,On Foot,,0,500,N04,,Yes,,,,,,,,,,,
209080880169,1,20908088,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209080880169,1,20908088,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
209080880169,1,20908088,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,10,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
209080880173,1,20908088,Yes,1,23:21:0+4S/Chitowe,,1,N04,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N05,,Yes,,,,,,,,,,,
209080880173,1,20908088,Yes,1,Urea,,1,N04,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N05,,Yes,,,,,,,,,,,
209080880192,1,20908088,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209080880198,1,20908088,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209091130006,1,20909113,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,kilogram,,Urea,,25,kilogram,,No,,,,Truck / Bus / Minibus,,200,500,N02,,Yes,,,,,,,,,,,
209091130013,1,20909113,Yes,1,Urea,,1,N03,,No,,November,2009,1,Urea,,1,50 KG BAG,,Yes,25,kilogram,,23:21:0+4s/Chitowe,,25,kilogram,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
