ea_id,com_cb01,com_cb03,com_cb04,com_cb05a,com_cb05a_os,com_cb06,com_cb07,com_cb08
21048764,3,female,30,BUSINESS MAN/WOMAN,,6,UNIVER. DIPLOMA,chewa
21048764,4,male,47,headman,,26,none,chewa
21048764,5,female,60,COUNSELOR TO HEADMAN,,13,pslc,chewa
21048764,6,female,28,OTHER (SPECIFY),NO RESPONSIBILITY,5,jce,chewa
21048764,7,female,54,OTHER (SPECIFY),NO RESPONSIBILITY,31,msce,chewa
21051203,1,male,37,RELIGIOUS LEADER,,7,pslc,chewa
21051203,2,male,49,headman,,27,jce,chewa
21051203,3,female,31,BUSINESS MAN/WOMAN,,31,msce,chewa
21051203,4,female,24,COUNSELOR TO HEADMAN,,11,msce,chewa
21051203,5,male,38,COUNSELOR TO HEADMAN,,15,jce,chewa
21051517,1,female,52,SPOUSE OF HEADMAN,,29,pslc,chewa
21051517,2,female,65,COUNSELOR TO HEADMAN,,26,jce,chewa
21051517,3,female,70,COUNSELOR TO HEADMAN,,30,none,chewa
21051517,4,female,62,BUSINESS MAN/WOMAN,,20,pslc,chewa
21051517,5,female,32,BUSINESS MAN/WOMAN,,25,pslc,chewa
21051517,6,male,60,headman,,26,pslc,chewa
21052427,1,male,64,headman,,26,msce,chewa
21052427,2,female,30,OTHER (SPECIFY),,15,jce,chewa
21052427,3,female,30,OTHER (SPECIFY),,12,pslc,chewa
21052427,4,female,48,RELIGIOUS LEADER,,5,pslc,chewa
21052427,5,male,55,BUSINESS MAN/WOMAN,,21,none,chewa
21052427,6,female,42,RELIGIOUS LEADER,,40,none,chewa
21052427,7,female,53,OTHER (SPECIFY),,32,none,chewa
21052427,8,female,59,SPOUSE OF HEADMAN,,25,msce,chewa
21052642,1,female,60,SPOUSE OF HEADMAN,,26,pslc,tumbuka
21052642,2,female,22,BUSINESS MAN/WOMAN,,11,pslc,chewa
21052642,3,female,46,SPOUSE OF HEADMAN,,42,pslc,chewa
21052642,4,female,61,BUSINESS MAN/WOMAN,,35,msce,tumbuka
21052642,5,female,48,BUSINESS MAN/WOMAN,,20,pslc,chewa
21053430,1,male,52,headman,,15,msce,chewa
21053430,2,male,49,COUNSELOR TO HEADMAN,,15,msce,chewa
21053430,3,male,60,SCHOOL TEACHER,,15,msce,chewa
21053430,4,male,48,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,17,NON-UNIV. DIPLOMA,chewa
21053430,5,male,40,OTHER (SPECIFY),C.B.O. MEMBER,5,jce,chewa
21053430,6,male,42,OTHER (SPECIFY),C.B.O. MEMBER,13,pslc,chewa
21053745,1,male,52,headman,,20,jce,chewa
21053745,2,male,76,headman,,27,pslc,tumbuka
21053745,3,female,52,OTHER (SPECIFY),NO RESPONSIBILITY,23,none,tumbuka
21053745,4,female,42,OTHER (SPECIFY),NO RESPONSIBILITY,20,none,chewa
21053745,5,female,34,OTHER (SPECIFY),NO RESPONSIBILITY,24,pslc,chewa
21053745,6,female,42,RELIGIOUS LEADER,,18,none,chewa
21054673,1,male,51,headman,,51,pslc,chewa
21054673,2,male,22,BUSINESS MAN/WOMAN,,22,pslc,chewa
21054673,3,male,28,BUSINESS MAN/WOMAN,,28,none,chewa
21054673,4,female,37,HEALTH WORKER,,37,pslc,chewa
21054673,5,female,25,BUSINESS MAN/WOMAN,,25,pslc,chewa
21054673,6,male,45,BUSINESS MAN/WOMAN,,45,pslc,chewa
21054673,7,female,29,BUSINESS MAN/WOMAN,,15,pslc,chewa
21054673,8,female,40,BUSINESS MAN/WOMAN,,7,pslc,chewa
21054673,9,male,48,BUSINESS MAN/WOMAN,,48,pslc,chewa
21054673,10,male,32,BUSINESS MAN/WOMAN,,32,pslc,chewa
21054673,11,female,39,BUSINESS MAN/WOMAN,,39,none,chewa
21055165,1,female,53,RELIGIOUS LEADER,,35,pslc,chewa
21055165,2,female,36,BUSINESS MAN/WOMAN,,2,pslc,chewa
21055165,3,female,25,BUSINESS MAN/WOMAN,,10,jce,chewa
21055165,4,female,44,BUSINESS MAN/WOMAN,,44,pslc,chewa
21055165,5,female,22,BUSINESS MAN/WOMAN,,22,pslc,chewa
21055165,6,male,18,BUSINESS MAN/WOMAN,,18,pslc,chewa
21055241,1,male,51,COUNSELOR TO HEADMAN,,33,pslc,chewa
21055241,2,male,48,RELIGIOUS LEADER,,28,none,chewa
21055241,3,male,44,COUNSELOR TO HEADMAN,,21,msce,chewa
21055241,4,female,50,OTHER (SPECIFY),CDC MEMBER,5,none,chewa
21055241,5,female,38,COUNSELOR TO HEADMAN,,33,none,chewa
21055241,6,male,50,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,25,none,chewa
21055241,7,male,32,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,11,NON-UNIV. DIPLOMA,chewa
21055693,1,female,48,SPOUSE OF HEADMAN,,14,pslc,tumbuka
21055693,2,female,43,COUNSELOR TO HEADMAN,,9,none,chewa
21055693,3,female,43,OTHER (SPECIFY),SECURITY MEMBER,10,none,chewa
21055693,4,female,37,OTHER (SPECIFY),SCHOOL COMMITTEE MEMBER,10,msce,chewa
21055693,5,female,32,BUSINESS MAN/WOMAN,,10,none,chewa
21055693,6,male,45,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,8,pslc,chewa
21055693,7,male,28,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,12,jce,tumbuka
21055693,8,male,26,OTHER (SPECIFY),SECURITY,15,jce,chewa
21055693,9,male,29,OTHER (SPECIFY),SECURITY CHAIR,9,pslc,chewa
21055693,10,male,31,RELIGIOUS LEADER,,20,pslc,chewa
21056222,1,male,70,headman,,70,none,chewa
21056222,2,male,33,RELIGIOUS LEADER,,4,none,chewa
21056222,3,male,34,RELIGIOUS LEADER,,2,pslc,chewa
21056222,4,female,25,RELIGIOUS LEADER,,4,pslc,chewa
21056222,5,female,50,SPOUSE OF HEADMAN,,10,none,chewa
21066096,1,male,48,BUSINESS MAN/WOMAN,,20,pslc,chewa
21066096,2,female,38,SPOUSE OF HEADMAN,,38,pslc,chewa
21066096,3,female,27,BUSINESS MAN/WOMAN,,4,msce,chewa
21066096,4,female,17,OTHER (SPECIFY),STUDENT,17,pslc,chewa
21066096,5,female,54,SPOUSE OF HEADMAN,,23,pslc,chewa
21066339,1,male,53,headman,,25,none,chewa
21066339,2,male,46,headman,,15,none,chewa
21066339,3,male,48,RELIGIOUS LEADER,,32,NON-UNIV. DIPLOMA,chewa
21066339,4,male,47,COUNSELOR TO HEADMAN,,16,jce,chewa
21066339,5,female,60,OTHER (SPECIFY),ORPHANAGE CHAIR,11,none,chewa
21066339,6,male,43,OTHER (SPECIFY),SCHOOL COMMITTEE CHAIR,11,none,chewa
21066339,7,female,43,OTHER (SPECIFY),BUSINESS CHAIR,13,none,chewa
21066339,8,female,45,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,30,none,chewa
21066478,1,male,47,headman,,47,pslc,chewa
21066478,2,female,38,COUNSELOR TO HEADMAN,,38,none,chewa
21066478,3,female,21,COUNSELOR TO HEADMAN,,21,pslc,chewa
21066478,4,female,29,RELIGIOUS LEADER,,29,pslc,chewa
21066478,5,female,70,COUNSELOR TO HEADMAN,,70,none,chewa
21066478,6,female,37,RELIGIOUS LEADER,,37,pslc,chewa
21066478,7,female,52,COUNSELOR TO HEADMAN,,52,pslc,chewa
21066478,8,female,24,RELIGIOUS LEADER,,24,pslc,chewa
21069400,1,male,31,COUNSELOR TO HEADMAN,,31,pslc,chewa
21069400,2,male,32,COUNSELOR TO HEADMAN,,32,pslc,chewa
21069400,3,male,46,BUSINESS MAN/WOMAN,,46,pslc,chewa
21069400,4,male,43,RELIGIOUS LEADER,,43,pslc,chewa
21069400,5,male,20,COUNSELOR TO HEADMAN,,20,pslc,chewa
21069400,6,male,21,BUSINESS MAN/WOMAN,,21,pslc,chewa
21069400,7,male,40,BUSINESS MAN/WOMAN,,40,pslc,chewa
21074510,1,male,59,COUNSELOR TO HEADMAN,,30,none,chewa
21074510,2,male,80,OTHER (SPECIFY),NO RESPONSIBILITY,50,none,yao
21074510,3,male,59,OTHER (SPECIFY),NO RESPONSIBILITY,44,none,yao
21074510,4,male,65,COUNSELOR TO HEADMAN,,47,none,chewa
21074510,5,male,37,OTHER (SPECIFY),HBC CHAIR,8,none,chewa
21074510,6,male,54,COUNSELOR TO HEADMAN,,17,none,chewa
21074510,7,male,60,COUNSELOR TO HEADMAN,,36,none,chewa
21074510,8,female,43,BUSINESS MAN/WOMAN,,26,none,chewa
21074510,9,female,58,COUNSELOR TO HEADMAN,,34,pslc,tonga
21074510,10,male,61,headman,,40,none,chewa
21074510,11,female,61,OTHER (SPECIFY),CHAIRLADY FOR WATER AID,40,none,chewa
21074510,12,female,43,OTHER (SPECIFY),SECRETARY,12,none,chewa
21077725,1,male,68,headman,,39,UNIVER. DIPLOMA,chewa
21077725,2,male,69,headman,,12,msce,chewa
21077725,3,female,66,headman,,37,NON-UNIV. DIPLOMA,chewa
21077725,4,female,66,SPOUSE OF HEADMAN,,39,pslc,chewa
21077725,5,female,64,SPOUSE OF HEADMAN,,12,NON-UNIV. DIPLOMA,chewa
21079006,1,female,47,headman,,12,none,chewa
21079006,2,male,47,OTHER (SPECIFY),SCHOOL COMMITTEE VICE CHAIR,7,pslc,chewa
21079006,3,female,47,OTHER (SPECIFY),BLOCK SECRETARY,10,none,chewa
21079006,4,female,38,OTHER (SPECIFY),VOLUNTEER,12,pslc,chewa
21079006,5,female,28,OTHER (SPECIFY),BLOCK CHAIR,12,none,chewa
21079006,6,male,21,OTHER (SPECIFY),NO RESPONSIBILITY,5,pslc,chewa
21079006,7,female,42,OTHER (SPECIFY),NO RESPONSIBILITY,12,none,chewa
21080308,1,female,53,headman,,53,none,chewa
21080308,2,female,55,RELIGIOUS LEADER,,55,none,chewa
21080308,3,male,44,COUNSELOR TO HEADMAN,,44,none,chewa
21080308,4,male,60,RELIGIOUS LEADER,,19,none,yao
21080308,5,male,46,RELIGIOUS LEADER,,30,none,yao
21080308,6,female,46,COUNSELOR TO HEADMAN,,18,pslc,chewa
21080308,7,male,52,OTHER (SPECIFY),HEALTH COMMITTEE SECRETARY,16,none,chewa
21080755,1,male,77,headman,,77,pslc,chewa
21080755,2,female,73,SPOUSE OF HEADMAN,,73,pslc,chewa
21080755,3,female,25,BUSINESS MAN/WOMAN,,25,jce,chewa
21080755,4,female,26,BUSINESS MAN/WOMAN,,3,jce,chewa
21080755,5,female,27,BUSINESS MAN/WOMAN,,3,msce,chewa
21080755,6,female,28,BUSINESS MAN/WOMAN,,7,pslc,chewa
21080755,7,male,32,BUSINESS MAN/WOMAN,,32,pslc,chewa
21080755,8,male,52,HEALTH WORKER,,8,jce,chewa
21080755,9,male,21,COUNSELOR TO HEADMAN,,3,pslc,chewa
21081573,1,male,53,BUSINESS MAN/WOMAN,,19,none,chewa
21081573,2,female,56,COUNSELOR TO HEADMAN,,19,none,chewa
21081573,3,female,43,COUNSELOR TO HEADMAN,,26,none,chewa
21081573,4,male,27,HEALTH WORKER,,27,jce,chewa
21081573,5,male,78,RELIGIOUS LEADER,,30,none,chewa
21081573,6,male,27,OTHER (SPECIFY),VILLAGE SEC.,16,none,chewa
21081573,7,male,65,OTHER (SPECIFY),NO RESPONSIBILITY,27,jce,chewa
21083535,1,male,33,BUSINESS MAN/WOMAN,,11,msce,chewa
21083535,2,female,30,BUSINESS MAN/WOMAN,,7,jce,chewa
21083535,3,female,28,BUSINESS MAN/WOMAN,,9,pslc,chewa
21083535,4,female,23,BUSINESS MAN/WOMAN,,2,pslc,chewa
21083535,5,female,41,SPOUSE OF HEADMAN,,20,pslc,chewa
21083535,6,male,35,BUSINESS MAN/WOMAN,,20,pslc,chewa
21083535,7,female,28,BUSINESS MAN/WOMAN,,2,pslc,chewa
21083535,8,female,20,BUSINESS MAN/WOMAN,,5,pslc,chewa
21083535,9,female,20,RELIGIOUS LEADER,,1,pslc,chewa
21083535,10,female,20,RELIGIOUS LEADER,,1,pslc,chewa
21083535,11,female,23,BUSINESS MAN/WOMAN,,1,pslc,chewa
21085094,1,male,40,COUNSELOR TO HEADMAN,,40,none,chewa
21085094,2,male,29,COUNSELOR TO HEADMAN,,29,none,chewa
21085094,3,male,36,COUNSELOR TO HEADMAN,,36,pslc,chewa
21085094,4,male,27,BUSINESS MAN/WOMAN,,27,none,chewa
21085094,5,male,30,BUSINESS MAN/WOMAN,,2,jce,chewa
21085094,6,male,20,BUSINESS MAN/WOMAN,,20,jce,chewa
21085094,7,male,36,SPOUSE OF HEADMAN,,36,pslc,chewa
21086069,1,male,90,headman,,90,pslc,chewa
21086069,2,male,38,COUNSELOR TO HEADMAN,,20,pslc,chewa
21086069,3,male,75,COUNSELOR TO HEADMAN,,75,pslc,chewa
21086069,4,female,50,RELIGIOUS LEADER,,50,none,chewa
21086069,5,female,75,RELIGIOUS LEADER,,75,none,chewa
21086069,6,male,29,headman,,29,pslc,chewa
21086069,7,male,33,COUNSELOR TO HEADMAN,,33,pslc,chewa
21086436,1,male,36,headman,,36,none,chewa
21086436,2,male,46,COUNSELOR TO HEADMAN,,46,none,chewa
21086436,3,male,54,OTHER (SPECIFY),HEALTH COMMISSIONER,54,none,chewa
21086436,4,male,37,OTHER (SPECIFY),HEALTH COMMISSIONER,37,none,chewa
21086436,5,male,50,COUNSELOR TO HEADMAN,,50,none,chewa
21086436,6,male,50,OTHER (SPECIFY),VDC,50,none,chewa
21086436,7,male,36,RELIGIOUS LEADER,,16,none,chewa
21086436,8,male,40,SCHOOL TEACHER,,40,NON-UNIV. DIPLOMA,chewa
21086436,9,female,46,OTHER (SPECIFY),ADULT LITERACY TEACHER,8,pslc,chewa
21086436,10,female,52,OTHER (SPECIFY),HEALTH COMMISSIONER,34,none,chewa
21087057,1,male,28,BUSINESS MAN/WOMAN,,10,pslc,chewa
21087057,2,male,23,BUSINESS MAN/WOMAN,,1,pslc,chewa
21087057,3,male,51,headman,,35,pslc,chewa
21087057,4,female,44,SPOUSE OF HEADMAN,,44,none,chewa
21087057,5,female,19,COUNSELOR TO HEADMAN,,9,pslc,chewa
21087531,1,male,59,headman,,35,none,yao
21087531,2,male,88,COUNSELOR TO HEADMAN,,26,none,tumbuka
21087531,3,male,80,COUNSELOR TO HEADMAN,,30,none,yao
21087531,4,male,46,COUNSELOR TO HEADMAN,,25,pslc,yao
21087531,5,female,50,COUNSELOR TO HEADMAN,,24,none,chewa
21087531,6,female,32,COUNSELOR TO HEADMAN,,9,none,chewa
21087531,7,male,45,BUSINESS MAN/WOMAN,,20,jce,chewa
21087531,8,female,48,COUNSELOR TO HEADMAN,,21,none,chewa
21087736,1,male,41,headman,,16,pslc,chewa
21087736,2,male,35,BUSINESS MAN/WOMAN,,16,msce,chewa
21087736,3,male,30,BUSINESS MAN/WOMAN,,15,pslc,chewa
21087736,4,male,23,BUSINESS MAN/WOMAN,,16,pslc,chewa
21087736,5,female,23,COUNSELOR TO HEADMAN,,5,pslc,chewa
21087736,6,female,67,RELIGIOUS LEADER,,6,pslc,chewa
21087736,7,female,28,BUSINESS MAN/WOMAN,,28,msce,chewa
21087736,8,female,46,BUSINESS MAN/WOMAN,,46,pslc,chewa
21087736,9,female,34,BUSINESS MAN/WOMAN,,14,pslc,chewa
21087736,10,female,35,BUSINESS MAN/WOMAN,,16,pslc,chewa
21087736,11,female,35,BUSINESS MAN/WOMAN,,1,pslc,chewa
21087736,12,female,59,BUSINESS MAN/WOMAN,,20,pslc,chewa
21088597,1,female,53,headman,,53,pslc,chewa
21088597,2,male,37,RELIGIOUS LEADER,,7,msce,chewa
21088597,3,male,22,OTHER (SPECIFY),CBO VOLUNTEER,12,msce,chewa
21088597,4,female,54,OTHER (SPECIFY),CBO VOLUNTEER,25,none,chewa
21088597,5,female,43,RELIGIOUS LEADER,,8,jce,chewa
21088597,6,female,45,COUNSELOR TO HEADMAN,,45,pslc,chewa
30101280,1,male,38,BUSINESS MAN/WOMAN,,38,none,yao
30101280,2,male,40,BUSINESS MAN/WOMAN,,40,none,yao
30101280,3,male,35,BUSINESS MAN/WOMAN,,35,none,yao
30101280,4,male,25,RELIGIOUS LEADER,,25,none,yao
30101280,5,male,78,COUNSELOR TO HEADMAN,,78,none,yao
30101280,6,male,36,BUSINESS MAN/WOMAN,,36,none,yao
30101280,7,male,66,RELIGIOUS LEADER,,36,none,chewa
30101280,8,female,36,RELIGIOUS LEADER,,36,none,yao
30101280,9,male,52,BUSINESS MAN/WOMAN,,52,none,yao
30101280,10,male,39,BUSINESS MAN/WOMAN,,39,none,yao
30101280,11,male,44,BUSINESS MAN/WOMAN,,44,none,yao
30101280,12,male,29,BUSINESS MAN/WOMAN,,29,none,yao
30101545,1,female,35,BUSINESS MAN/WOMAN,,35,none,yao
30101545,2,male,31,headman,,31,pslc,yao
30101545,3,female,52,RELIGIOUS LEADER,,52,none,yao
30101545,4,female,32,RELIGIOUS LEADER,,32,none,yao
30101545,5,male,29,BUSINESS MAN/WOMAN,,26,none,yao
30101545,6,male,42,BUSINESS MAN/WOMAN,,31,jce,yao
30101545,7,male,42,headman,,15,none,yao
30101552,1,female,62,headman,,62,none,yao
30101552,2,female,23,COUNSELOR TO HEADMAN,,11,pslc,yao
30101552,3,male,61,COUNSELOR TO HEADMAN,,43,none,yao
30101552,4,male,59,COUNSELOR TO HEADMAN,,59,none,yao
30101552,5,male,39,OTHER (SPECIFY),VDC,39,none,yao
30101552,6,male,48,OTHER (SPECIFY),VDC,36,none,yao
30101552,7,female,32,OTHER (SPECIFY),VDC,25,jce,yao
30101552,8,male,58,COUNSELOR TO HEADMAN,,48,none,yao
30101552,9,female,71,headman,,71,none,yao
30102028,1,female,56,headman,,31,none,yao
30102028,2,male,33,SPOUSE OF HEADMAN,,29,pslc,yao
30102028,3,male,40,SCHOOL HEADMASTER,,18,msce,tonga
30102028,4,male,34,BUSINESS MAN/WOMAN,,2,none,nyanja
30102028,5,male,29,BUSINESS MAN/WOMAN,,3,none,nyanja
30102028,6,male,38,BUSINESS MAN/WOMAN,,38,none,yao
30102540,1,male,51,headman,,51,pslc,ngoni
30102540,2,male,39,COUNSELOR TO HEADMAN,,39,none,ngoni
30102540,3,male,38,headman,,38,none,ngoni
30102540,4,male,31,COUNSELOR TO HEADMAN,,31,none,ngoni
30102540,5,male,30,COUNSELOR TO HEADMAN,,30,none,ngoni
30102540,6,male,50,COUNSELOR TO HEADMAN,,50,none,ngoni
30102540,7,male,38,OTHER (SPECIFY),VDC,38,pslc,ngoni
30102540,8,female,36,OTHER (SPECIFY),VDC,36,pslc,ngoni
30102540,9,female,28,OTHER (SPECIFY),HEALTH COMMITTEE MEMBER,28,pslc,ngoni
30102632,1,male,42,COUNSELOR TO HEADMAN,,42,none,chewa
30102632,2,male,63,headman,,63,pslc,chewa
30102632,3,male,59,OTHER (SPECIFY),VDC,21,none,ngoni
30102632,4,female,18,OTHER (SPECIFY),VDC,18,jce,yao
30102632,5,male,52,COUNSELOR TO HEADMAN,,52,msce,chewa
30102632,6,male,39,COUNSELOR TO HEADMAN,,39,none,yao
30102632,7,male,53,headman,,63,none,chewa
30102632,8,male,88,headman,,88,none,chewa
30102632,9,male,45,SCHOOL HEADMASTER,,2,msce,yao
30102641,1,male,66,headman,,66,none,yao
30102641,2,male,25,HEALTH WORKER,,3,msce,chewa
30102641,3,male,46,COUNSELOR TO HEADMAN,,46,none,chewa
30102641,4,male,63,COUNSELOR TO HEADMAN,,63,none,lomwe
30102641,5,male,86,headman,,86,pslc,ngoni
30102641,6,male,62,COUNSELOR TO HEADMAN,,62,none,chewa
30102641,7,male,45,OTHER (SPECIFY),VDC MEMBER,45,none,ngoni
30102641,8,male,44,SCHOOL HEADMASTER,,6,msce,yao
30103021,1,male,58,headman,,58,jce,ngoni
30103021,2,male,49,COUNSELOR TO HEADMAN,,49,none,nyanja
30103021,3,male,52,SCHOOL HEADMASTER,,1,msce,chewa
30103021,4,female,42,SCHOOL HEADMASTER,,4,msce,chewa
30103021,5,male,41,COUNSELOR TO HEADMAN,,41,none,nyanja
30103021,6,male,30,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,5,NON-UNIV. DIPLOMA,nyanja
30103021,7,female,39,HEALTH WORKER,,20,jce,yao
30103021,8,female,33,COUNSELOR TO HEADMAN,,21,none,ngoni
30103021,9,female,34,COUNSELOR TO HEADMAN,,29,msce,ngoni
30103021,10,male,62,COUNSELOR TO HEADMAN,,62,none,ngoni
30103021,11,male,73,COUNSELOR TO HEADMAN,,73,none,ngoni
30103021,12,male,45,COUNSELOR TO HEADMAN,,45,none,ngoni
30103074,1,male,52,headman,,52,none,yao
30103074,2,male,46,BUSINESS MAN/WOMAN,,24,none,chewa
30103074,3,male,33,COUNSELOR TO HEADMAN,,21,none,yao
30103074,4,male,29,RELIGIOUS LEADER,,16,pslc,yao
30103074,5,male,41,BUSINESS MAN/WOMAN,,22,none,yao
30103074,6,female,32,RELIGIOUS LEADER,,32,pslc,yao
30103074,7,male,26,BUSINESS MAN/WOMAN,,19,none,chewa
30103420,1,male,46,headman,,46,none,yao
30103420,2,male,52,headman,,52,none,chewa
30103420,3,male,37,COUNSELOR TO HEADMAN,,5,msce,ngoni
30103420,4,male,48,COUNSELOR TO HEADMAN,,48,pslc,nyanja
30103420,5,male,39,COUNSELOR TO HEADMAN,,39,pslc,nyanja
30103420,6,female,38,COUNSELOR TO HEADMAN,,38,none,nyanja
30103420,7,female,29,COUNSELOR TO HEADMAN,,29,pslc,nyanja
30103420,8,female,26,COUNSELOR TO HEADMAN,,26,pslc,nyanja
30104022,1,male,79,headman,,79,none,yao
30104022,2,female,54,headman,,54,none,yao
30104022,3,male,48,COUNSELOR TO HEADMAN,,48,none,yao
30104022,4,male,30,COUNSELOR TO HEADMAN,,30,pslc,yao
30104022,5,male,27,SCHOOL HEADMASTER,,4,msce,yao
30104022,6,male,40,COUNSELOR TO HEADMAN,,37,msce,yao
30104022,7,male,27,COUNSELOR TO HEADMAN,,27,jce,yao
30104022,8,female,29,COUNSELOR TO HEADMAN,,29,jce,yao
30104040,1,male,67,headman,,67,none,yao
30104040,2,male,72,headman,,72,none,yao
30104040,3,male,68,headman,,68,none,yao
30104040,4,male,57,headman,,57,none,yao
30104040,5,male,42,OTHER (SPECIFY),VDC,24,msce,yao
30104040,6,male,41,OTHER (SPECIFY),VDC,28,pslc,yao
30104040,7,male,43,COUNSELOR TO HEADMAN,,14,msce,yao
30104040,8,female,28,OTHER (SPECIFY),VDC,12,pslc,yao
30104040,9,female,31,OTHER (SPECIFY),VDC,18,none,yao
30104708,1,male,47,headman,,47,none,yao
30104708,2,male,37,COUNSELOR TO HEADMAN,,32,none,yao
30104708,3,male,32,BUSINESS MAN/WOMAN,,32,none,yao
30104708,4,male,63,RELIGIOUS LEADER,,63,none,yao
30104708,5,male,31,SCHOOL TEACHER,,2,msce,chewa
30104708,6,female,62,headman,,60,none,yao
30104708,7,male,39,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,5,NON-UNIV. DIPLOMA,chewa
30105325,1,male,62,headman,,62,none,lomwe
30105325,2,male,31,headman,,31,none,yao
30105325,3,male,36,headman,,33,pslc,yao
30105325,4,male,32,BUSINESS MAN/WOMAN,,32,none,yao
30105325,5,male,43,headman,,40,pslc,yao
30105448,1,male,42,headman,,42,none,yao
30105448,2,female,39,SPOUSE OF HEADMAN,,21,none,yao
30105448,3,male,51,BUSINESS MAN/WOMAN,,19,pslc,yao
30105448,4,male,33,BUSINESS MAN/WOMAN,,27,jce,yao
30105448,5,female,26,RELIGIOUS LEADER,,26,pslc,yao
30105448,6,male,34,RELIGIOUS LEADER,,34,none,yao
30105448,7,male,71,RELIGIOUS LEADER,,62,none,yao
30106005,1,male,39,headman,,39,none,yao
30106005,2,male,45,headman,,45,none,yao
30106005,3,male,47,COUNSELOR TO HEADMAN,,47,pslc,yao
30106005,4,male,58,COUNSELOR TO HEADMAN,,58,none,yao
30106005,5,male,41,OTHER (SPECIFY),VDC,41,none,yao
30106005,6,male,38,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,11,none,yao
30106005,7,male,45,COUNSELOR TO HEADMAN,,45,none,yao
30106331,1,male,58,headman,,58,none,yao
30106331,2,male,65,headman,,65,jce,yao
30106331,3,male,48,headman,,48,none,yao
30106331,4,male,59,headman,,59,none,yao
30106331,5,male,42,SCHOOL TEACHER,,3,UNIVER. DIPLOMA,chewa
30106331,6,male,39,SCHOOL TEACHER,,5,UNIVER. DIPLOMA,chewa
30106331,7,male,48,SCHOOL HEADMASTER,,2,msce,lomwe
30106331,8,female,36,COUNSELOR TO HEADMAN,,36,pslc,yao
30106331,9,female,28,COUNSELOR TO HEADMAN,,28,pslc,yao
30106750,1,male,63,headman,,49,none,yao
30106750,2,male,32,BUSINESS MAN/WOMAN,,3,pslc,chewa
30106750,3,male,18,COUNSELOR TO HEADMAN,,18,none,yao
30106750,4,male,41,BUSINESS MAN/WOMAN,,41,none,yao
30106750,5,male,29,BUSINESS MAN/WOMAN,,29,none,yao
30107395,1,female,42,headman,,35,none,yao
30107395,2,male,54,SPOUSE OF HEADMAN,,32,none,yao
30107395,3,male,35,RELIGIOUS LEADER,,34,none,yao
30107395,4,female,28,OTHER (SPECIFY),CBO,26,pslc,yao
30107395,5,female,40,SCHOOL HEADMASTER,,1,msce,chewa
30107395,6,male,30,BUSINESS MAN/WOMAN,,30,NON-UNIV. DIPLOMA,yao
30107624,1,male,72,headman,,72,none,yao
30107624,2,male,58,headman,,58,none,yao
30107624,3,male,56,headman,,56,none,yao
30107624,4,male,44,OTHER (SPECIFY),VDC,44,none,nyanja
30107624,5,female,31,OTHER (SPECIFY),VDC,31,none,nyanja
30107624,6,male,43,OTHER (SPECIFY),VDC,43,none,yao
30107624,7,female,28,OTHER (SPECIFY),H/COMM,28,none,nyanja
30107624,8,male,36,OTHER (SPECIFY),H/COMM,36,none,yao
30108117,1,male,84,headman,,18,none,yao
30108117,2,male,44,COUNSELOR TO HEADMAN,,44,none,yao
30108117,3,male,56,COUNSELOR TO HEADMAN,,56,none,yao
30108117,4,male,58,OTHER (SPECIFY),POLICE FORUM,58,none,yao
30108117,5,male,61,OTHER (SPECIFY),POLICE FORUM,61,none,lomwe
30108117,6,female,23,OTHER (SPECIFY),VDC,5,pslc,yao
30108117,7,female,43,OTHER (SPECIFY),VDC,20,none,yao
30108117,8,male,76,OTHER (SPECIFY),VDC,22,pslc,lomwe
30108401,1,male,82,headman,,65,none,yao
30108401,2,male,20,OTHER (SPECIFY),YOUTH SECRETARY,12,pslc,yao
30108401,3,male,29,HEALTH WORKER,,2,msce,chewa
30108401,4,female,38,RELIGIOUS LEADER,,6,none,chewa
30108401,5,male,36,SCHOOL HEADMASTER,,5,msce,chewa
30108401,6,male,44,COUNSELOR TO HEADMAN,,20,none,yao
30108401,7,male,68,RELIGIOUS LEADER,,68,none,yao
30109724,1,male,52,headman,,52,none,yao
30109724,2,male,59,COUNSELOR TO HEADMAN,,59,none,yao
30109724,3,female,51,SPOUSE OF HEADMAN,,51,none,yao
30109724,4,male,45,SCHOOL HEADMASTER,,6,jce,chewa
30109724,5,male,49,BUSINESS MAN/WOMAN,,49,none,yao
30109724,6,male,50,BUSINESS MAN/WOMAN,,50,none,yao
30120262,1,male,28,headman,,28,none,yao
30120262,2,male,31,COUNSELOR TO HEADMAN,,31,none,yao
30120262,3,female,38,HEALTH WORKER,,24,jce,yao
30120262,4,female,52,SCHOOL HEADMASTER,,2,NON-UNIV. DIPLOMA,lomwe
30120262,5,female,34,SCHOOL TEACHER,,12,jce,nyanja
30120262,6,female,42,COUNSELOR TO HEADMAN,,32,none,yao
