case_id,visit,ea_id,ag_s0a,ag_s0a_os,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_os,ag_s04,ag_s05a,ag_s05b,ag_s05b_os,ag_s06,ag_s07a,ag_s07b,ag_s08a,ag_s08b,ag_s09a,ag_s09b,ag_s09b_os,ag_s10a,ag_s10b,ag_s10b_os,ag_s11a,ag_s11b,ag_s11b_os,ag_s12,ag_s13
206031890313,1,20603189,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890313,1,20603189,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890313,1,20603189,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890313,1,20603189,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890313,1,20603189,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890330,1,20603189,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031890338,1,20603189,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031890380,1,20603189,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031890414,1,20603189,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890414,1,20603189,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890414,1,20603189,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890414,1,20603189,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890414,1,20603189,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890414,1,20603189,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890414,1,20603189,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890414,1,20603189,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890430,1,20603189,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890430,1,20603189,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890430,1,20603189,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890430,1,20603189,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890430,1,20603189,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890430,1,20603189,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890430,1,20603189,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031890430,1,20603189,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900002,1,20603090,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900002,1,20603090,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900002,1,20603090,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900002,1,20603090,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900002,1,20603090,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900002,1,20603090,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900002,1,20603090,Manure,,Yes,2,30,Ox cart,,No,,,,,,,,,0,,,0,,,0,,,No,
206030900002,1,20603090,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900017,1,20603090,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900017,1,20603090,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900017,1,20603090,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900017,1,20603090,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900017,1,20603090,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900017,1,20603090,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900017,1,20603090,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900017,1,20603090,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900031,1,20603090,,,,,,,,,,,,,,,,,,,,,,,,,,,
206030900046,1,20603090,,,,,,,,,,,,,,,,,,,,,,,,,,,
206030900060,1,20603090,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900060,1,20603090,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900060,1,20603090,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900060,1,20603090,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900060,1,20603090,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900060,1,20603090,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900060,1,20603090,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900060,1,20603090,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900074,1,20603090,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900074,1,20603090,Chicken eggs,,Yes,1,9,Piece,,No,,,,,,,,,9,Piece,,0,,,0,,,No,
206030900074,1,20603090,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900074,1,20603090,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900074,1,20603090,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900074,1,20603090,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900074,1,20603090,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900074,1,20603090,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900103,1,20603090,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900103,1,20603090,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900103,1,20603090,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900103,1,20603090,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900103,1,20603090,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900103,1,20603090,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900103,1,20603090,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900103,1,20603090,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900161,1,20603090,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900161,1,20603090,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900161,1,20603090,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900161,1,20603090,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900161,1,20603090,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900161,1,20603090,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900161,1,20603090,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900161,1,20603090,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900175,1,20603090,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900175,1,20603090,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900175,1,20603090,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900175,1,20603090,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900175,1,20603090,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900175,1,20603090,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900175,1,20603090,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900175,1,20603090,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900189,1,20603090,,,,,,,,,,,,,,,,,,,,,,,,,,,
206030900218,1,20603090,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900218,1,20603090,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900218,1,20603090,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900218,1,20603090,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900218,1,20603090,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900218,1,20603090,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900218,1,20603090,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900218,1,20603090,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900233,1,20603090,,,,,,,,,,,,,,,,,,,,,,,,,,,
206030900247,1,20603090,,,,,,,,,,,,,,,,,,,,,,,,,,,
206030900276,1,20603090,,,,,,,,,,,,,,,,,,,,,,,,,,,
206030900290,1,20603090,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900290,1,20603090,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900290,1,20603090,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900290,1,20603090,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900290,1,20603090,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900290,1,20603090,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900290,1,20603090,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206030900290,1,20603090,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330013,1,20603133,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330013,1,20603133,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330013,1,20603133,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330013,1,20603133,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330013,1,20603133,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330013,1,20603133,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330013,1,20603133,Manure,,Yes,12,4,Bucket,,No,,,,,,,,,48,Bucket,,0,,,0,,,No,
206031330013,1,20603133,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330029,1,20603133,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031330046,1,20603133,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031330062,1,20603133,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330062,1,20603133,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330062,1,20603133,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330062,1,20603133,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330062,1,20603133,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330062,1,20603133,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330062,1,20603133,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330062,1,20603133,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330078,1,20603133,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031330111,1,20603133,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330111,1,20603133,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330111,1,20603133,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330111,1,20603133,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330111,1,20603133,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330111,1,20603133,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330111,1,20603133,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330111,1,20603133,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330160,1,20603133,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031330176,1,20603133,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330176,1,20603133,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330176,1,20603133,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330176,1,20603133,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330176,1,20603133,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330176,1,20603133,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330176,1,20603133,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330176,1,20603133,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330208,1,20603133,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330208,1,20603133,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330208,1,20603133,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330208,1,20603133,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330208,1,20603133,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330208,1,20603133,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330208,1,20603133,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330208,1,20603133,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330225,1,20603133,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031330241,1,20603133,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330241,1,20603133,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330241,1,20603133,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330241,1,20603133,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330241,1,20603133,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330241,1,20603133,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330241,1,20603133,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330241,1,20603133,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330257,1,20603133,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031330274,1,20603133,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330274,1,20603133,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330274,1,20603133,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330274,1,20603133,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330274,1,20603133,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330274,1,20603133,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330274,1,20603133,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330274,1,20603133,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330290,1,20603133,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330290,1,20603133,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330290,1,20603133,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330290,1,20603133,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330290,1,20603133,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330290,1,20603133,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330290,1,20603133,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330290,1,20603133,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330306,1,20603133,,,,,,,,,,,,,,,,,,,,,,,,,,,
206031330339,1,20603133,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330339,1,20603133,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330339,1,20603133,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330339,1,20603133,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330339,1,20603133,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330339,1,20603133,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206031330339,1,20603133,Manure,,Yes,8,50,Ox cart,,No,,,,,,,,,50,Ox cart,,0,,,0,,,No,
206031330339,1,20603133,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550016,1,20603455,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550016,1,20603455,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550016,1,20603455,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550016,1,20603455,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550016,1,20603455,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550016,1,20603455,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550016,1,20603455,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550016,1,20603455,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550029,1,20603455,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550029,1,20603455,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550029,1,20603455,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550029,1,20603455,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550029,1,20603455,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550029,1,20603455,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550029,1,20603455,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550029,1,20603455,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550043,1,20603455,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550043,1,20603455,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550043,1,20603455,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550043,1,20603455,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550043,1,20603455,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550043,1,20603455,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550043,1,20603455,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550043,1,20603455,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550056,1,20603455,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550056,1,20603455,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550056,1,20603455,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550056,1,20603455,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550056,1,20603455,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550056,1,20603455,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550056,1,20603455,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550056,1,20603455,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550070,1,20603455,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550070,1,20603455,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550070,1,20603455,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550070,1,20603455,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550070,1,20603455,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550070,1,20603455,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550070,1,20603455,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550070,1,20603455,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550083,1,20603455,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550083,1,20603455,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550083,1,20603455,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550083,1,20603455,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550083,1,20603455,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550083,1,20603455,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550083,1,20603455,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550083,1,20603455,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550124,1,20603455,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550124,1,20603455,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550124,1,20603455,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550124,1,20603455,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550124,1,20603455,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550124,1,20603455,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550124,1,20603455,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550124,1,20603455,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206034550151,1,20603455,,,,,,,,,,,,,,,,,,,,,,,,,,,
206034550165,1,20603455,,,,,,,,,,,,,,,,,,,,,,,,,,,
206034550178,1,20603455,,,,,,,,,,,,,,,,,,,,,,,,,,,
206034550192,1,20603455,,,,,,,,,,,,,,,,,,,,,,,,,,,
206034550219,1,20603455,,,,,,,,,,,,,,,,,,,,,,,,,,,
206034550232,1,20603455,,,,,,,,,,,,,,,,,,,,,,,,,,,
206035330008,1,20603533,,,,,,,,,,,,,,,,,,,,,,,,,,,
206035330017,1,20603533,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330017,1,20603533,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330017,1,20603533,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330017,1,20603533,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330017,1,20603533,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330017,1,20603533,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330017,1,20603533,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330017,1,20603533,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330026,1,20603533,,,,,,,,,,,,,,,,,,,,,,,,,,,
206035330045,1,20603533,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330045,1,20603533,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330045,1,20603533,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330045,1,20603533,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330045,1,20603533,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330045,1,20603533,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330045,1,20603533,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330045,1,20603533,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330054,1,20603533,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330054,1,20603533,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330054,1,20603533,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330054,1,20603533,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330054,1,20603533,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330054,1,20603533,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330054,1,20603533,Manure,,Yes,12,5,Wheelbarrow,,No,,,,,,,,,20,Wheelbarrow,,0,,,0,,,No,
206035330054,1,20603533,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330091,1,20603533,,,,,,,,,,,,,,,,,,,,,,,,,,,
206035330119,1,20603533,,,,,,,,,,,,,,,,,,,,,,,,,,,
206035330156,1,20603533,,,,,,,,,,,,,,,,,,,,,,,,,,,
206035330165,1,20603533,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330165,1,20603533,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330165,1,20603533,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330165,1,20603533,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330165,1,20603533,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330165,1,20603533,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330165,1,20603533,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206035330165,1,20603533,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380001,1,20604638,,,,,,,,,,,,,,,,,,,,,,,,,,,
206046380010,1,20604638,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380010,1,20604638,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380010,1,20604638,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380010,1,20604638,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380010,1,20604638,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380010,1,20604638,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380010,1,20604638,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380010,1,20604638,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380037,1,20604638,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380037,1,20604638,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380037,1,20604638,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380037,1,20604638,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380037,1,20604638,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380037,1,20604638,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380037,1,20604638,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380037,1,20604638,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380046,1,20604638,,,,,,,,,,,,,,,,,,,,,,,,,,,
206046380055,1,20604638,,,,,,,,,,,,,,,,,,,,,,,,,,,
206046380064,1,20604638,,,,,,,,,,,,,,,,,,,,,,,,,,,
206046380072,1,20604638,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380072,1,20604638,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380072,1,20604638,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380072,1,20604638,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380072,1,20604638,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380072,1,20604638,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380072,1,20604638,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380072,1,20604638,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380081,1,20604638,,,,,,,,,,,,,,,,,,,,,,,,,,,
206046380099,1,20604638,,,,,,,,,,,,,,,,,,,,,,,,,,,
206046380108,1,20604638,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380108,1,20604638,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380108,1,20604638,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
206046380108,1,20604638,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
