case_id,visit,ea_id,ag_t0c,ag_t0e,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
209035830297,2,20903583,Agricultural Extension Course,,,,,,,,,,,,
209035830297,2,20903583,Lead Farmer,,,,,,,,,,,,
209035830297,2,20903583,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209035830297,2,20903583,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209035830297,2,20903583,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209035830297,2,20903583,Other (Specify),,,,,,,,,,,,
209035830317,2,20903583,Gov. Agricultural Extension Service,,,,,,,,,,,,
209035830317,2,20903583,Private Agricultural Extension Service,,,,,,,,,,,,
209035830317,2,20903583,Gov. Fishery Extension Service,,,,,,,,,,,,
209035830317,2,20903583,ngo,,,,,,,,,,,,
209035830317,2,20903583,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209035830317,2,20903583,Fishing Coop,,,,,,,,,,,,
209035830317,2,20903583,Farmer Field Days/Field School,,,,,,,,,,,,
209035830317,2,20903583,Village Agricultural Extension Meeting,,,,,,,,,,,,
209035830317,2,20903583,Agricultural Extension Course,,,,,,,,,,,,
209035830317,2,20903583,Lead Farmer,,,,,,,,,,,,
209035830317,2,20903583,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209035830317,2,20903583,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209035830317,2,20903583,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209035830317,2,20903583,Other (Specify),,,,,,,,,,,,
209035830336,2,20903583,Gov. Agricultural Extension Service,,,,,,,,,,,,
209035830336,2,20903583,Private Agricultural Extension Service,,,,,,,,,,,,
209035830336,2,20903583,Gov. Fishery Extension Service,,,,,,,,,,,,
209035830336,2,20903583,ngo,,,,,,,,,,,,
209035830336,2,20903583,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209035830336,2,20903583,Fishing Coop,,,,,,,,,,,,
209035830336,2,20903583,Farmer Field Days/Field School,,,,,,,,,,,,
209035830336,2,20903583,Village Agricultural Extension Meeting,,,,,,,,,,,,
209035830336,2,20903583,Agricultural Extension Course,,,,,,,,,,,,
209035830336,2,20903583,Lead Farmer,,,,,,,,,,,,
209035830336,2,20903583,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209035830336,2,20903583,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209035830336,2,20903583,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209035830336,2,20903583,Other (Specify),,,,,,,,,,,,
209035830376,2,20903583,Gov. Agricultural Extension Service,,,,,,,,,,,,
209035830376,2,20903583,Private Agricultural Extension Service,,,,,,,,,,,,
209035830376,2,20903583,Gov. Fishery Extension Service,,,,,,,,,,,,
209035830376,2,20903583,ngo,,,,,,,,,,,,
209035830376,2,20903583,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209035830376,2,20903583,Fishing Coop,,,,,,,,,,,,
209035830376,2,20903583,Farmer Field Days/Field School,,,,,,,,,,,,
209035830376,2,20903583,Village Agricultural Extension Meeting,,,,,,,,,,,,
209035830376,2,20903583,Agricultural Extension Course,,,,,,,,,,,,
209035830376,2,20903583,Lead Farmer,,,,,,,,,,,,
209035830376,2,20903583,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209035830376,2,20903583,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209035830376,2,20903583,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209035830376,2,20903583,Other (Specify),,,,,,,,,,,,
209035830395,2,20903583,Gov. Agricultural Extension Service,,,,,,,,,,,,
209035830395,2,20903583,Private Agricultural Extension Service,,,,,,,,,,,,
209035830395,2,20903583,Gov. Fishery Extension Service,,,,,,,,,,,,
209035830395,2,20903583,ngo,,,,,,,,,,,,
209035830395,2,20903583,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209035830395,2,20903583,Fishing Coop,,,,,,,,,,,,
209035830395,2,20903583,Farmer Field Days/Field School,,,,,,,,,,,,
209035830395,2,20903583,Village Agricultural Extension Meeting,,,,,,,,,,,,
209035830395,2,20903583,Agricultural Extension Course,,,,,,,,,,,,
209035830395,2,20903583,Lead Farmer,,,,,,,,,,,,
209035830395,2,20903583,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209035830395,2,20903583,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209035830395,2,20903583,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209035830395,2,20903583,Other (Specify),,,,,,,,,,,,
209065240013,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240013,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240013,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240013,2,20906524,ngo,,,,,,,,,,,,
209065240013,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240013,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240013,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240013,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240013,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240013,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240013,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240013,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240013,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240013,2,20906524,Other (Specify),,,,,,,,,,,,
209065240020,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240020,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240020,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240020,2,20906524,ngo,,,,,,,,,,,,
209065240020,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240020,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240020,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240020,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240020,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240020,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240020,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240020,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240020,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240020,2,20906524,Other (Specify),,,,,,,,,,,,
209065240027,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240027,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240027,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240027,2,20906524,ngo,X,1,,,,3,2,0,,yes,,
209065240027,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240027,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240027,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240027,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240027,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240027,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240027,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240027,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240027,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240027,2,20906524,Other (Specify),,,,,,,,,,,,
209065240061,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240061,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240061,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240061,2,20906524,ngo,,,,,,,,,,,,
209065240061,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240061,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240061,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240061,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240061,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240061,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240061,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240061,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240061,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240061,2,20906524,Other (Specify),,,,,,,,,,,,
209065240102,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240102,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240102,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240102,2,20906524,ngo,,,,,,,,,,,,
209065240102,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240102,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240102,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240102,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240102,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240102,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240102,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240102,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240102,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240102,2,20906524,Other (Specify),,,,,,,,,,,,
209065240152,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240152,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240152,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240152,2,20906524,ngo,,,,,,,,,,,,
209065240152,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240152,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240152,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240152,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240152,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240152,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240152,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240152,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240152,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240152,2,20906524,Other (Specify),,,,,,,,,,,,
209065240160,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240160,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240160,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240160,2,20906524,ngo,,,,,,,,,,,,
209065240160,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240160,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240160,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240160,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240160,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240160,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240160,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240160,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240160,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240160,2,20906524,Other (Specify),,,,,,,,,,,,
209065240180,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240180,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240180,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240180,2,20906524,ngo,,,,,,,,,,,,
209065240180,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240180,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240180,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240180,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240180,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240180,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240180,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240180,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240180,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240180,2,20906524,Other (Specify),,,,,,,,,,,,
209065240193,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240193,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240193,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240193,2,20906524,ngo,,,,,,,,,,,,
209065240193,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240193,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240193,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240193,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240193,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240193,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240193,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240193,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240193,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240193,2,20906524,Other (Specify),,,,,,,,,,,,
209065240205,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240205,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240205,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240205,2,20906524,ngo,,,,,,,,,,,,
209065240205,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240205,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240205,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240205,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240205,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240205,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240205,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240205,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240205,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240205,2,20906524,Other (Specify),,,,,,,,,,,,
209065240211,2,20906524,Gov. Agricultural Extension Service,X,1,,,,3,,3,,yes,,
209065240211,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240211,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240211,2,20906524,ngo,,,,,,,,,,,,
209065240211,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240211,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240211,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240211,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240211,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240211,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240211,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240211,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240211,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240211,2,20906524,Other (Specify),,,,,,,,,,,,
209065240225,2,20906524,Gov. Agricultural Extension Service,X,1,,,,4,0,2,,no,,
209065240225,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240225,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240225,2,20906524,ngo,,,,,,,,,,,,
209065240225,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240225,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240225,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240225,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240225,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240225,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240225,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240225,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240225,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240225,2,20906524,Other (Specify),,,,,,,,,,,,
209065240246,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240246,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240246,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240246,2,20906524,ngo,,,,,,,,,,,,
209065240246,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240246,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240246,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240246,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240246,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240246,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240246,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240246,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240246,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240246,2,20906524,Other (Specify),,,,,,,,,,,,
209065240253,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240253,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240253,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240253,2,20906524,ngo,,,,,,,,,,,,
209065240253,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240253,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240253,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240253,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240253,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240253,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240253,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240253,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240253,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240253,2,20906524,Other (Specify),,,,,,,,,,,,
209065240263,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240263,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240263,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240263,2,20906524,ngo,,,,,,,,,,,,
209065240263,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240263,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240263,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240263,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240263,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240263,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240263,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240263,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240263,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240263,2,20906524,Other (Specify),,,,,,,,,,,,
209065240299,2,20906524,Gov. Agricultural Extension Service,,,,,,,,,,,,
209065240299,2,20906524,Private Agricultural Extension Service,,,,,,,,,,,,
209065240299,2,20906524,Gov. Fishery Extension Service,,,,,,,,,,,,
209065240299,2,20906524,ngo,,,,,,,,,,,,
209065240299,2,20906524,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209065240299,2,20906524,Fishing Coop,,,,,,,,,,,,
209065240299,2,20906524,Farmer Field Days/Field School,,,,,,,,,,,,
209065240299,2,20906524,Village Agricultural Extension Meeting,,,,,,,,,,,,
209065240299,2,20906524,Agricultural Extension Course,,,,,,,,,,,,
209065240299,2,20906524,Lead Farmer,,,,,,,,,,,,
209065240299,2,20906524,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209065240299,2,20906524,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209065240299,2,20906524,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209065240299,2,20906524,Other (Specify),,,,,,,,,,,,
209066050011,2,20906605,Gov. Agricultural Extension Service,,,,,,,,,,,,
209066050011,2,20906605,Private Agricultural Extension Service,,,,,,,,,,,,
209066050011,2,20906605,Gov. Fishery Extension Service,,,,,,,,,,,,
209066050011,2,20906605,ngo,,,,,,,,,,,,
209066050011,2,20906605,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209066050011,2,20906605,Fishing Coop,,,,,,,,,,,,
209066050011,2,20906605,Farmer Field Days/Field School,,,,,,,,,,,,
209066050011,2,20906605,Village Agricultural Extension Meeting,,,,,,,,,,,,
209066050011,2,20906605,Agricultural Extension Course,,,,,,,,,,,,
209066050011,2,20906605,Lead Farmer,,,,,,,,,,,,
209066050011,2,20906605,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209066050011,2,20906605,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209066050011,2,20906605,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209066050011,2,20906605,Other (Specify),,,,,,,,,,,,
209066050025,2,20906605,Gov. Agricultural Extension Service,,,,,,,,,,,,
209066050025,2,20906605,Private Agricultural Extension Service,,,,,,,,,,,,
209066050025,2,20906605,Gov. Fishery Extension Service,,,,,,,,,,,,
209066050025,2,20906605,ngo,,,,,,,,,,,,
209066050025,2,20906605,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209066050025,2,20906605,Fishing Coop,,,,,,,,,,,,
209066050025,2,20906605,Farmer Field Days/Field School,,,,,,,,,,,,
209066050025,2,20906605,Village Agricultural Extension Meeting,,,,,,,,,,,,
209066050025,2,20906605,Agricultural Extension Course,,,,,,,,,,,,
209066050025,2,20906605,Lead Farmer,,,,,,,,,,,,
209066050025,2,20906605,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209066050025,2,20906605,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209066050025,2,20906605,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209066050025,2,20906605,Other (Specify),,,,,,,,,,,,
209066050038,2,20906605,Gov. Agricultural Extension Service,,,,,,,,,,,,
209066050038,2,20906605,Private Agricultural Extension Service,,,,,,,,,,,,
209066050038,2,20906605,Gov. Fishery Extension Service,,,,,,,,,,,,
209066050038,2,20906605,ngo,,,,,,,,,,,,
209066050038,2,20906605,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209066050038,2,20906605,Fishing Coop,,,,,,,,,,,,
209066050038,2,20906605,Farmer Field Days/Field School,,,,,,,,,,,,
209066050038,2,20906605,Village Agricultural Extension Meeting,,,,,,,,,,,,
209066050038,2,20906605,Agricultural Extension Course,,,,,,,,,,,,
209066050038,2,20906605,Lead Farmer,,,,,,,,,,,,
209066050038,2,20906605,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209066050038,2,20906605,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209066050038,2,20906605,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209066050038,2,20906605,Other (Specify),,,,,,,,,,,,
209066050065,2,20906605,Gov. Agricultural Extension Service,,,,,,,,,,,,
209066050065,2,20906605,Private Agricultural Extension Service,,,,,,,,,,,,
209066050065,2,20906605,Gov. Fishery Extension Service,,,,,,,,,,,,
209066050065,2,20906605,ngo,,,,,,,,,,,,
209066050065,2,20906605,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209066050065,2,20906605,Fishing Coop,,,,,,,,,,,,
209066050065,2,20906605,Farmer Field Days/Field School,,,,,,,,,,,,
209066050065,2,20906605,Village Agricultural Extension Meeting,,,,,,,,,,,,
209066050065,2,20906605,Agricultural Extension Course,,,,,,,,,,,,
209066050065,2,20906605,Lead Farmer,,,,,,,,,,,,
209066050065,2,20906605,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209066050065,2,20906605,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209066050065,2,20906605,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209066050065,2,20906605,Other (Specify),,,,,,,,,,,,
209066050078,2,20906605,Gov. Agricultural Extension Service,,,,,,,,,,,,
209066050078,2,20906605,Private Agricultural Extension Service,,,,,,,,,,,,
209066050078,2,20906605,Gov. Fishery Extension Service,,,,,,,,,,,,
209066050078,2,20906605,ngo,,,,,,,,,,,,
209066050078,2,20906605,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209066050078,2,20906605,Fishing Coop,,,,,,,,,,,,
209066050078,2,20906605,Farmer Field Days/Field School,,,,,,,,,,,,
209066050078,2,20906605,Village Agricultural Extension Meeting,,,,,,,,,,,,
209066050078,2,20906605,Agricultural Extension Course,,,,,,,,,,,,
209066050078,2,20906605,Lead Farmer,,,,,,,,,,,,
209066050078,2,20906605,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209066050078,2,20906605,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209066050078,2,20906605,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209066050078,2,20906605,Other (Specify),,,,,,,,,,,,
209066050092,2,20906605,Gov. Agricultural Extension Service,,,,,,,,,,,,
209066050092,2,20906605,Private Agricultural Extension Service,,,,,,,,,,,,
209066050092,2,20906605,Gov. Fishery Extension Service,,,,,,,,,,,,
209066050092,2,20906605,ngo,,,,,,,,,,,,
209066050092,2,20906605,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209066050092,2,20906605,Fishing Coop,,,,,,,,,,,,
209066050092,2,20906605,Farmer Field Days/Field School,,,,,,,,,,,,
209066050092,2,20906605,Village Agricultural Extension Meeting,,,,,,,,,,,,
209066050092,2,20906605,Agricultural Extension Course,,,,,,,,,,,,
209066050092,2,20906605,Lead Farmer,,,,,,,,,,,,
209066050092,2,20906605,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209066050092,2,20906605,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209066050092,2,20906605,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209066050092,2,20906605,Other (Specify),,,,,,,,,,,,
209066050119,2,20906605,Gov. Agricultural Extension Service,X,1,,,,2,,2,,no,,Very useful
209066050119,2,20906605,Private Agricultural Extension Service,,,,,,,,,,,,
209066050119,2,20906605,Gov. Fishery Extension Service,,,,,,,,,,,,
209066050119,2,20906605,ngo,,,,,,,,,,,,
209066050119,2,20906605,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
209066050119,2,20906605,Fishing Coop,,,,,,,,,,,,
209066050119,2,20906605,Farmer Field Days/Field School,,,,,,,,,,,,
209066050119,2,20906605,Village Agricultural Extension Meeting,,,,,,,,,,,,
209066050119,2,20906605,Agricultural Extension Course,,,,,,,,,,,,
209066050119,2,20906605,Lead Farmer,,,,,,,,,,,,
209066050119,2,20906605,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
209066050119,2,20906605,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
209066050119,2,20906605,Paper Media (Handouts / Flyers),,,,,,,,,,,,
209066050119,2,20906605,Other (Specify),,,,,,,,,,,,
209066050132,2,20906605,Gov. Agricultural Extension Service,,,,,,,,,,,,
209066050132,2,20906605,Private Agricultural Extension Service,,,,,,,,,,,,
