case_id,visit,ea_id,hh_s01,hh_s02,hh_s03,hh_s04,hh_s05a,hh_s05b,hh_s06,hh_s06_os,hh_s07,hh_s08a,hh_s08b,hh_s09,hh_s10a,hh_s10b,hh_s11
209035430297,1,20903543,No,,,,,,,,,,,,,,
209035430313,1,20903543,No,,,,,,,,,,,,,,
209035830002,2,20903583,No,,,,,,,,,,,,,,
209035830022,2,20903583,No,,,,,,,,,,,,,,
209035830041,2,20903583,No,,,,,,,,,,,,,,
209035830061,2,20903583,No,,,,,,,,,,,,,,
209035830081,2,20903583,No,,,,,,,,,,,,,,
209035830100,2,20903583,No,,,,,,,,,,,,,,
209035830140,2,20903583,No,,,,,,,,,,,,,,
209035830159,2,20903583,No,,,,,,,,,,,,,,
209035830179,2,20903583,No,,,,,,,,,,,,,,
209035830238,2,20903583,No,,,,,,,,,,,,,,
209035830258,2,20903583,No,,,,,,,,,,,,,,
209035830297,2,20903583,No,,,,,,,,,,,,,,
209035830317,2,20903583,No,,,,,,,,,,,,,,
209035830336,2,20903583,No,,,,,,,,,,,,,,
209035830376,2,20903583,No,,,,,,,,,,,,,,
209035830395,2,20903583,No,,,,,,,,,,,,,,
209040180016,1,20904018,No,,,,,,,,,,,,,,
209040180031,1,20904018,No,,,,,,,,,,,,,,
209040180045,1,20904018,No,,,,,,,,,,,,,,
209040180060,1,20904018,No,,,,,,,,,,,,,,
209040180088,1,20904018,Yes,1,DZONZI,Relative,4,,Purchase agricultural inputs for food crops,,15000,Dec,2009,Yes,,,15000
209040180103,1,20904018,No,,,,,,,,,,,,,,
209040180117,1,20904018,No,,,,,,,,,,,,,,
209040180132,1,20904018,No,,,,,,,,,,,,,,
209040180175,1,20904018,No,,,,,,,,,,,,,,
209040180189,1,20904018,No,,,,,,,,,,,,,,
209040180204,1,20904018,No,,,,,,,,,,,,,,
209040180207,1,20904018,Yes,1,MR KAMOWA,Relative,1,,Purchase agricultural inputs for food crops,,600,Jan,2010,Yes,,,600
209040180233,1,20904018,Yes,1,MR KAMANGAFISI,Money lender (katapila),1,,Purchase agricultural inputs for food crops,,7500,Jan,2010,Yes,,,15000
209040180247,1,20904018,No,,,,,,,,,,,,,,
209040180262,1,20904018,No,,,,,,,,,,,,,,
209040180290,1,20904018,No,,,,,,,,,,,,,,
209041600008,1,20904160,No,,,,,,,,,,,,,,
209041600058,1,20904160,No,,,,,,,,,,,,,,
209041600059,1,20904160,No,,,,,,,,,,,,,,
209041600080,1,20904160,No,,,,,,,,,,,,,,
209041600097,1,20904160,No,,,,,,,,,,,,,,
209041600110,1,20904160,No,,,,,,,,,,,,,,
209041600124,1,20904160,No,,,,,,,,,,,,,,
209041600134,1,20904160,No,,,,,,,,,,,,,,
209041600162,1,20904160,Yes,1,MADERF,Mardef,,2,Purchase inputs for tobacco,,2000,Oct,2009,No,4,2009,23600
209041600165,1,20904160,No,,,,,,,,,,,,,,
209041600179,1,20904160,No,,,,,,,,,,,,,,
209041600187,1,20904160,No,,,,,,,,,,,,,,
209041600188,1,20904160,No,,,,,,,,,,,,,,
209041600190,1,20904160,No,,,,,,,,,,,,,,
209041600221,1,20904160,No,,,,,,,,,,,,,,
209041600239,1,20904160,No,,,,,,,,,,,,,,
209043420020,1,20904342,No,,,,,,,,,,,,,,
209043420023,1,20904342,No,,,,,,,,,,,,,,
209043420031,1,20904342,No,,,,,,,,,,,,,,
209043420035,1,20904342,No,,,,,,,,,,,,,,
209043420041,1,20904342,No,,,,,,,,,,,,,,
209043420047,1,20904342,No,,,,,,,,,,,,,,
209043420070,1,20904342,Yes,1,MR SEBA,Neighbour,1,,Purchase agricultural inputs for food crops,,4700,Nov,2009,Yes,,,4700
209043420082,1,20904342,No,,,,,,,,,,,,,,
209043420105,1,20904342,No,,,,,,,,,,,,,,
209043420129,1,20904342,No,,,,,,,,,,,,,,
209043420152,1,20904342,No,,,,,,,,,,,,,,
209043420164,1,20904342,No,,,,,,,,,,,,,,
209043420187,1,20904342,No,,,,,,,,,,,,,,
209043420199,1,20904342,No,,,,,,,,,,,,,,
209043420211,1,20904342,No,,,,,,,,,,,,,,
209043420234,1,20904342,No,,,,,,,,,,,,,,
209046020005,1,20904602,No,,,,,,,,,,,,,,
209046020008,1,20904602,No,,,,,,,,,,,,,,
209046020011,1,20904602,No,,,,,,,,,,,,,,
209046020014,1,20904602,No,,,,,,,,,,,,,,
209046020021,1,20904602,No,,,,,,,,,,,,,,
209046020024,1,20904602,No,,,,,,,,,,,,,,
209046020027,1,20904602,No,,,,,,,,,,,,,,
209046020030,1,20904602,No,,,,,,,,,,,,,,
209046020037,1,20904602,No,,,,,,,,,,,,,,
209046020040,1,20904602,No,,,,,,,,,,,,,,
209046020043,1,20904602,No,,,,,,,,,,,,,,
209046020046,1,20904602,No,,,,,,,,,,,,,,
209046020053,1,20904602,No,,,,,,,,,,,,,,
209046020056,1,20904602,No,,,,,,,,,,,,,,
209046020059,1,20904602,No,,,,,,,,,,,,,,
209046020065,1,20904602,Yes,1,SEBA CHIMPENI,Neighbour,1,,Purchase agricultural inputs for food crops,,500,Dec,2010,Yes,,,500
209052950027,1,20905295,Yes,1,MRS CHOMA,Relative,1,,Purchase agricultural inputs for food crops,,3000,Aug,2010,Yes,,,3000
209052950050,1,20905295,No,,,,,,,,,,,,,,
209052950073,1,20905295,No,,,,,,,,,,,,,,
209052950095,1,20905295,No,,,,,,,,,,,,,,
209052950141,1,20905295,No,,,,,,,,,,,,,,
209052950164,1,20905295,No,,,,,,,,,,,,,,
209052950187,1,20905295,No,,,,,,,,,,,,,,
209052950202,1,20905295,No,,,,,,,,,,,,,,
209052950209,1,20905295,No,,,,,,,,,,,,,,
209052950278,1,20905295,Yes,1,CUMO,Other (specify),1,,Business start-up capital,,10000,Dec,2009,Yes,,,12500
209052950300,1,20905295,No,,,,,,,,,,,,,,
209052950323,1,20905295,No,,,,,,,,,,,,,,
209052950369,1,20905295,No,,,,,,,,,,,,,,
209052950391,1,20905295,No,,,,,,,,,,,,,,
209052950414,1,20905295,No,,,,,,,,,,,,,,
209052950460,1,20905295,No,,,,,,,,,,,,,,
209061100012,1,20906110,Yes,1,JOSHUA GOLOZERA,Neighbour,1,,Purchase agricultural inputs for food crops,,1000,Dec,2010,Yes,,,1000
209061100021,1,20906110,No,,,,,,,,,,,,,,
209061100030,1,20906110,No,,,,,,,,,,,,,,
209061100034,1,20906110,No,,,,,,,,,,,,,,
209061100048,1,20906110,Yes,1,MR KANTANDE,Relative,1,2,Purchase agricultural inputs for food crops,,35000,Dec,2010,No,5,2011,35000
209061100057,1,20906110,Yes,1,FINCA,Other (specify),1,,Business start-up capital,,40000,Apr,2010,Yes,,,48000
209061100066,1,20906110,Yes,1,PETER MKOYOLA,Relative,1,2,Purchase agricultural inputs for food crops,,5000,Dec,2005,Yes,,,5000
209061100075,1,20906110,No,,,,,,,,,,,,,,
209061100093,1,20906110,No,,,,,,,,,,,,,,
209061100111,1,20906110,No,,,,,,,,,,,,,,
209061100120,1,20906110,No,,,,,,,,,,,,,,
209061100129,1,20906110,No,,,,,,,,,,,,,,
209061100147,1,20906110,No,,,,,,,,,,,,,,
209061100156,1,20906110,Yes,1,NKHOMA,Relative,1,,Purchase agricultural inputs for food crops,,2000,Nov,2010,Yes,,,2000
209061100165,1,20906110,No,,,,,,,,,,,,,,
209061100183,1,20906110,Yes,1,NSAMALA,Grocery/local merchant,2,,Purchase agricultural inputs for food crops,,3000,Jun,2010,Yes,,,3000
209065240013,1,20906524,No,,,,,,,,,,,,,,
209065240020,1,20906524,No,,,,,,,,,,,,,,
209065240027,1,20906524,Yes,1,AFRICARE,,2,,Business start-up capital,,1000,Mar,2010,No,5,2010,1200
209065240061,1,20906524,No,,,,,,,,,,,,,,
209065240102,1,20906524,No,,,,,,,,,,,,,,
209065240152,1,20906524,No,,,,,,,,,,,,,,
209065240160,1,20906524,No,,,,,,,,,,,,,,
209065240180,1,20906524,No,,,,,,,,,,,,,,
209065240193,1,20906524,No,,,,,,,,,,,,,,
209065240205,1,20906524,No,,,,,,,,,,,,,,
209065240211,1,20906524,No,,,,,,,,,,,,,,
209065240225,1,20906524,No,,,,,,,,,,,,,,
209065240246,1,20906524,No,,,,,,,,,,,,,,
209065240253,1,20906524,No,,,,,,,,,,,,,,
209065240263,1,20906524,No,,,,,,,,,,,,,,
209065240299,1,20906524,Yes,1,LEFTED KAMBWAKA,Neighbour,1,,Purchase agricultural inputs for food crops,,4000,Mar,2009,No,5,2010,8000
209066050011,2,20906605,No,,,,,,,,,,,,,,
209066050025,2,20906605,No,,,,,,,,,,,,,,
209066050038,2,20906605,No,,,,,,,,,,,,,,
209066050065,2,20906605,No,,,,,,,,,,,,,,
209066050078,2,20906605,No,,,,,,,,,,,,,,
209066050092,2,20906605,No,,,,,,,,,,,,,,
209066050119,2,20906605,No,,,,,,,,,,,,,,
209066050132,2,20906605,No,,,,,,,,,,,,,,
209066050145,2,20906605,No,,,,,,,,,,,,,,
209066050172,2,20906605,No,,,,,,,,,,,,,,
209066050185,2,20906605,No,,,,,,,,,,,,,,
209066050199,2,20906605,No,,,,,,,,,,,,,,
209066050226,2,20906605,No,,,,,,,,,,,,,,
209066050239,2,20906605,No,,,,,,,,,,,,,,
209066050252,2,20906605,No,,,,,,,,,,,,,,
209066050279,2,20906605,No,,,,,,,,,,,,,,
209072380022,1,20907238,No,,,,,,,,,,,,,,
209072380042,1,20907238,No,,,,,,,,,,,,,,
209072380062,1,20907238,No,,,,,,,,,,,,,,
209072380081,1,20907238,No,,,,,,,,,,,,,,
209072380121,1,20907238,Yes,1,MR DZONZI,Neighbour,1,,Puchase inputs for other cash crops,,3000,Nov,2010,No,1,2011,4000
209072380141,1,20907238,Yes,1,CUMO,Other (specify),2,,Business start-up capital,,5000,Jun,2010,Yes,,,6400
209072380161,1,20907238,No,,,,,,,,,,,,,,
209072380180,1,20907238,Yes,1,RODGERS VICTOR,Relative,1,,Purchase agricultural inputs for food crops,,1000,Nov,2010,No,12,2010,1000
209072380220,1,20907238,No,,,,,,,,,,,,,,
209072380240,1,20907238,Yes,1,CHURCH MEMBER,Other (specify),1,,Business start-up capital,,2500,Jul,2010,Yes,,,2500
209072380260,1,20907238,No,,,,,,,,,,,,,,
209072380279,1,20907238,No,,,,,,,,,,,,,,
209072380319,1,20907238,No,,,,,,,,,,,,,,
209072380339,1,20907238,Yes,1,CUMO,Other (specify),2,,Puchase non-farm inputs,,15000,May,2010,Yes,,,18000
209072380359,1,20907238,No,,,,,,,,,,,,,,
209072380398,1,20907238,Yes,1,LYNESS BENARD,Relative,1,2,Purchase agricultural inputs for food crops,,1000,Dec,2010,No,1,2011,1000
209080510020,1,20908051,Yes,1,KHUMALO,Relative,1,,Purchase agricultural inputs for food crops,,500,Nov,2009,Yes,,,500
209080510033,1,20908051,No,,,,,,,,,,,,,,
209080510046,1,20908051,No,,,,,,,,,,,,,,
209080510059,1,20908051,No,,,,,,,,,,,,,,
209080510085,1,20908051,No,,,,,,,,,,,,,,
209080510098,1,20908051,No,,,,,,,,,,,,,,
209080510111,1,20908051,No,,,,,,,,,,,,,,
209080510124,1,20908051,No,,,,,,,,,,,,,,
209080510150,1,20908051,No,,,,,,,,,,,,,,
209080510163,1,20908051,No,,,,,,,,,,,,,,
209080510176,1,20908051,No,,,,,,,,,,,,,,
209080510189,1,20908051,No,,,,,,,,,,,,,,
209080510215,1,20908051,No,,,,,,,,,,,,,,
209080510228,1,20908051,No,,,,,,,,,,,,,,
209080510241,1,20908051,No,,,,,,,,,,,,,,
209080510267,1,20908051,Yes,1,MWAYIWATHU,Other (specify),1,,Puchase non-farm inputs,,6000,Oct,2009,Yes,,,7500
209080880004,1,20908088,No,,,,,,,,,,,,,,
209080880012,1,20908088,No,,,,,,,,,,,,,,
209080880013,1,20908088,No,,,,,,,,,,,,,,
209080880052,1,20908088,No,,,,,,,,,,,,,,
209080880064,1,20908088,No,,,,,,,,,,,,,,
209080880075,1,20908088,No,,,,,,,,,,,,,,
209080880076,1,20908088,Yes,1,ADMARC SACCO,Sacco,1,,Purchase agricultural inputs for food crops,,6000,Jan,2010,No,7,2010,72000
209080880086,1,20908088,Yes,1,TIWONGE BONONGWE,Relative,1,,Business start-up capital,,2000,Mar,2010,Yes,,,2000
209080880090,1,20908088,No,,,,,,,,,,,,,,
209080880093,1,20908088,Yes,1,GREENWING,Other (specify),1,,Puchase non-farm inputs,,50000,May,2009,No,5,2011,108000
209080880120,1,20908088,No,,,,,,,,,,,,,,
209080880166,1,20908088,No,,,,,,,,,,,,,,
209080880169,1,20908088,No,,,,,,,,,,,,,,
209080880173,1,20908088,No,,,,,,,,,,,,,,
209080880192,1,20908088,No,,,,,,,,,,,,,,
209080880198,1,20908088,No,,,,,,,,,,,,,,
209081190042,1,20908119,No,,,,,,,,,,,,,,
209081190062,1,20908119,No,,,,,,,,,,,,,,
209081190063,1,20908119,No,,,,,,,,,,,,,,
209081190089,1,20908119,No,,,,,,,,,,,,,,
209081190095,1,20908119,No,,,,,,,,,,,,,,
209081190116,1,20908119,No,,,,,,,,,,,,,,
209081190156,1,20908119,No,,,,,,,,,,,,,,
209081190189,1,20908119,No,,,,,,,,,,,,,,
209081190229,1,20908119,No,,,,,,,,,,,,,,
209081190230,1,20908119,No,,,,,,,,,,,,,,
209081190235,1,20908119,Yes,1,CHIKHAZA,Neighbour,1,2,Puchase non-farm inputs,,2000,Feb,2010,Yes,,,2000
209081190269,1,20908119,No,,,,,,,,,,,,,,
209081190279,1,20908119,No,,,,,,,,,,,,,,
209081190303,1,20908119,No,,,,,,,,,,,,,,
209081190307,1,20908119,No,,,,,,,,,,,,,,
209081190318,1,20908119,No,,,,,,,,,,,,,,
209082930012,1,20908293,No,,,,,,,,,,,,,,
209082930023,1,20908293,No,,,,,,,,,,,,,,
209082930033,1,20908293,No,,,,,,,,,,,,,,
209082930044,1,20908293,No,,,,,,,,,,,,,,
209082930066,1,20908293,No,,,,,,,,,,,,,,
209082930077,1,20908293,Yes,1,RUTH,Relative,1,,"Other, specify",BOOST BUSINESS,5000,Sep,2010,Yes,,,5500
209082930088,1,20908293,No,,,,,,,,,,,,,,
209082930098,1,20908293,No,,,,,,,,,,,,,,
209082930120,1,20908293,No,,,,,,,,,,,,,,
209082930131,1,20908293,No,,,,,,,,,,,,,,
209082930142,1,20908293,Yes,1,UNCLE,Relative,2,,"Other, specify",BOOST BUSINESS,2000,Dec,2010,Yes,,,2000
209082930152,1,20908293,No,,,,,,,,,,,,,,
209082930174,1,20908293,No,,,,,,,,,,,,,,
209082930185,1,20908293,No,,,,,,,,,,,,,,
209082930196,1,20908293,No,,,,,,,,,,,,,,
209082930217,1,20908293,No,,,,,,,,,,,,,,
209083290028,1,20908329,Yes,1,FRORENCE CHIKWALE,Relative,2,,Puchase inputs for other cash crops,,1000,Oct,2010,No,12,2010,1000
209083290033,1,20908329,No,,,,,,,,,,,,,,
209083290049,1,20908329,No,,,,,,,,,,,,,,
209083290065,1,20908329,No,,,,,,,,,,,,,,
209083290098,1,20908329,No,,,,,,,,,,,,,,
209083290114,1,20908329,No,,,,,,,,,,,,,,
209083290130,1,20908329,No,,,,,,,,,,,,,,
209083290147,1,20908329,No,,,,,,,,,,,,,,
209083290179,1,20908329,No,,,,,,,,,,,,,,
209083290195,1,20908329,No,,,,,,,,,,,,,,
209083290212,1,20908329,No,,,,,,,,,,,,,,
209083290228,1,20908329,No,,,,,,,,,,,,,,
209083290261,1,20908329,Yes,1,MR GIDIFODI,Relative,1,,Puchase inputs for other cash crops,,700,Oct,2010,No,12,2010,700
209083290277,1,20908329,No,,,,,,,,,,,,,,
209083290293,1,20908329,No,,,,,,,,,,,,,,
209083290326,1,20908329,No,,,,,,,,,,,,,,
209085380015,1,20908538,Yes,1,NKHOMA,Neighbour,1,,Purchase agricultural inputs for food crops,,5000,Jul,2010,No,6,2011,10000
209085380026,1,20908538,No,,,,,,,,,,,,,,
209085380036,1,20908538,No,,,,,,,,,,,,,,
209085380047,1,20908538,No,,,,,,,,,,,,,,
209085380068,1,20908538,No,,,,,,,,,,,,,,
209085380079,1,20908538,No,,,,,,,,,,,,,,
209085380090,1,20908538,No,,,,,,,,,,,,,,
209085380100,1,20908538,No,,,,,,,,,,,,,,
209085380122,1,20908538,No,,,,,,,,,,,,,,
209085380132,1,20908538,Yes,1,STANDARD BANK,Bank (commercial),1,,Purchase agricultural inputs for food crops,,12000,Nov,2010,No,4,2011,13200
209085380143,1,20908538,No,,,,,,,,,,,,,,
209085380154,1,20908538,No,,,,,,,,,,,,,,
209085380175,1,20908538,No,,,,,,,,,,,,,,
209085380186,1,20908538,No,,,,,,,,,,,,,,
209085380196,1,20908538,Yes,1,JOHN,Neighbour,1,,Purchase agricultural inputs for food crops,,3000,Sep,2010,No,5,2011,6000
209085380218,1,20908538,No,,,,,,,,,,,,,,
209091130006,2,20909113,No,,,,,,,,,,,,,,
209091130013,2,20909113,No,,,,,,,,,,,,,,
209091130019,2,20909113,No,,,,,,,,,,,,,,
209091130025,2,20909113,No,,,,,,,,,,,,,,
209091130037,2,20909113,Yes,1,BAKAKU,Money lender (katapila),1,,Business start-up capital,,2000,Dec,2009,No,8,2010,3500
209091130043,2,20909113,No,,,,,,,,,,,,,,
209091130049,2,20909113,No,,,,,,,,,,,,,,
209091130056,2,20909113,No,,,,,,,,,,,,,,
209091130068,2,20909113,No,,,,,,,,,,,,,,
209091130074,2,20909113,No,,,,,,,,,,,,,,
209091130080,2,20909113,No,,,,,,,,,,,,,,
209091130086,2,20909113,No,,,,,,,,,,,,,,
209091130099,2,20909113,No,,,,,,,,,,,,,,
209091130105,2,20909113,No,,,,,,,,,,,,,,
209091130111,2,20909113,Yes,1,FLIDA CHILIMA,Relative,2,,Puchase non-farm inputs,,2000,Oct,2009,Yes,,,2000
209091130123,2,20909113,No,,,,,,,,,,,,,,
209205200010,1,20920520,No,,,,,,,,,,,,,,
209205200034,1,20920520,No,,,,,,,,,,,,,,
209205200048,1,20920520,No,,,,,,,,,,,,,,
209205200058,1,20920520,No,,,,,,,,,,,,,,
209205200082,1,20920520,Yes,1,HUNGER PLOJECT,Ngo,1,,Purchase agricultural inputs for food crops,,10000,Sep,2009,Yes,,,11500
209205200106,1,20920520,No,,,,,,,,,,,,,,
209205200154,1,20920520,Yes,1,DZONZI,Neighbour,1,,Business start-up capital,,5000,May,2010,No,8,2010,7200
209205200178,1,20920520,No,,,,,,,,,,,,,,
209205200226,1,20920520,No,,,,,,,,,,,,,,
209205200274,1,20920520,Yes,1,WILLY NASALA,Neighbour,1,,Purchase agricultural inputs for food crops,,2500,Jan,2010,Yes,,,3100
209205200298,1,20920520,No,,,,,,,,,,,,,,
209205200322,1,20920520,No,,,,,,,,,,,,,,
209205200346,1,20920520,Yes,1,FRAZER,Relative,1,,Business start-up capital,,6000,Jul,2010,No,12,2010,6000
209205200394,1,20920520,No,,,,,,,,,,,,,,
209205200442,1,20920520,No,,,,,,,,,,,,,,
209205200490,1,20920520,No,,,,,,,,,,,,,,
210316430013,1,21031643,No,,,,,,,,,,,,,,
210316430026,1,21031643,Yes,1,A. DYTON,Neighbour,1,,Puchase non-farm inputs,,10000,Sep,2010,No,11,2010,16000
210316430038,1,21031643,No,,,,,,,,,,,,,,
210316430051,1,21031643,No,,,,,,,,,,,,,,
210316430077,1,21031643,No,,,,,,,,,,,,,,
210316430090,1,21031643,No,,,,,,,,,,,,,,
210316430102,1,21031643,No,,,,,,,,,,,,,,
210316430115,1,21031643,No,,,,,,,,,,,,,,
210316430141,1,21031643,No,,,,,,,,,,,,,,
210316430153,1,21031643,No,,,,,,,,,,,,,,
210316430166,1,21031643,No,,,,,,,,,,,,,,
210316430179,1,21031643,No,,,,,,,,,,,,,,
210316430204,1,21031643,No,,,,,,,,,,,,,,
210316430217,1,21031643,No,,,,,,,,,,,,,,
210316430230,1,21031643,No,,,,,,,,,,,,,,
210316430255,1,21031643,No,,,,,,,,,,,,,,
210370300001,2,21037030,No,,,,,,,,,,,,,,
210370300005,2,21037030,No,,,,,,,,,,,,,,
210370300010,2,21037030,Yes,1,FINCA,Other (specify),2,,Business start-up capital,,60000,Jul,2010,No,12,2010,67000
210370300014,2,21037030,No,,,,,,,,,,,,,,
210370300018,2,21037030,No,,,,,,,,,,,,,,
210370300032,2,21037030,No,,,,,,,,,,,,,,
210370300036,2,21037030,Yes,1,STANDARD BANK,Bank (commercial),1,,Puchase non-farm inputs,,10000,Jul,2010,No,10,2010,12500
210370300045,2,21037030,No,,,,,,,,,,,,,,
210370300054,2,21037030,No,,,,,,,,,,,,,,
210370300058,2,21037030,No,,,,,,,,,,,,,,
210370300067,2,21037030,No,,,,,,,,,,,,,,
210370300071,2,21037030,No,,,,,,,,,,,,,,
210370300075,2,21037030,No,,,,,,,,,,,,,,
210370300080,2,21037030,Yes,1,CHOIR GROUP,Other (specify),1,,"Other, specify",FUNERAL,6000,Sep,2010,No,10,2010,6000
210370300084,2,21037030,No,,,,,,,,,,,,,,
210370300089,2,21037030,No,,,,,,,,,,,,,,
210372240019,1,21037224,No,,,,,,,,,,,,,,
210372240028,1,21037224,No,,,,,,,,,,,,,,
210372240038,1,21037224,No,,,,,,,,,,,,,,
210372240047,1,21037224,No,,,,,,,,,,,,,,
210372240066,1,21037224,No,,,,,,,,,,,,,,
210372240075,1,21037224,No,,,,,,,,,,,,,,
210372240085,1,21037224,No,,,,,,,,,,,,,,
210372240094,1,21037224,No,,,,,,,,,,,,,,
210372240113,1,21037224,No,,,,,,,,,,,,,,
210372240123,1,21037224,No,,,,,,,,,,,,,,
210372240132,1,21037224,No,,,,,,,,,,,,,,
210372240142,1,21037224,No,,,,,,,,,,,,,,
210372240161,1,21037224,No,,,,,,,,,,,,,,
210372240170,1,21037224,No,,,,,,,,,,,,,,
210372240180,1,21037224,No,,,,,,,,,,,,,,
210372240199,1,21037224,No,,,,,,,,,,,,,,
210375360041,1,21037536,No,,,,,,,,,,,,,,
210375360051,1,21037536,No,,,,,,,,,,,,,,
210375360052,1,21037536,No,,,,,,,,,,,,,,
210375360059,1,21037536,No,,,,,,,,,,,,,,
210375360066,1,21037536,Yes,1,SACCO,Sacco,2,,"Other, specify",SCHOOL FEES/EDUCATION,13000,Dec,2009,No,6,2010,15500
210375360081,1,21037536,Yes,1,MR PHIRI,Neighbour,1,,Consumption,,5000,Feb,2010,No,4,2010,7500
210375360091,1,21037536,No,,,,,,,,,,,,,,
210375360135,1,21037536,Yes,1,MAKE KING,Neighbour,2,,Business start-up capital,,1000,Dec,2009,Yes,,,1000
210375360166,1,21037536,No,,,,,,,,,,,,,,
210375360226,1,21037536,No,,,,,,,,,,,,,,
210375360303,1,21037536,Yes,1,UNYOLO,Neighbour,1,,Consumption,,1500,Feb,2010,Yes,,,1500
210375360358,1,21037536,No,,,,,,,,,,,,,,
210375360367,1,21037536,Yes,1,MAYI A MPHATSO,Neighbour,1,,Puchase non-farm inputs,,8000,Apr,2010,No,9,2010,8000
210375360376,1,21037536,No,,,,,,,,,,,,,,
210375360451,1,21037536,No,,,,,,,,,,,,,,
210375360456,1,21037536,Yes,1,KONDWANI,Relative,1,,Business start-up capital,,10000,Jul,2009,No,5,2010,10000
210383920018,1,21038392,No,,,,,,,,,,,,,,
210383920033,1,21038392,No,,,,,,,,,,,,,,
210383920049,1,21038392,No,,,,,,,,,,,,,,
210383920064,1,21038392,No,,,,,,,,,,,,,,
210383920095,1,21038392,No,,,,,,,,,,,,,,
210383920110,1,21038392,No,,,,,,,,,,,,,,
210383920125,1,21038392,No,,,,,,,,,,,,,,
210383920140,1,21038392,No,,,,,,,,,,,,,,
210383920171,1,21038392,No,,,,,,,,,,,,,,
210383920186,1,21038392,Yes,1,MINISTRY OF SPORTS,Employer,1,,Business start-up capital,,200000,Jul,2010,No,7,2016,250000
210383920202,1,21038392,No,,,,,,,,,,,,,,
210383920217,1,21038392,No,,,,,,,,,,,,,,
210383920247,1,21038392,No,,,,,,,,,,,,,,
210383920263,1,21038392,No,,,,,,,,,,,,,,
210383920278,1,21038392,No,,,,,,,,,,,,,,
210383920309,1,21038392,No,,,,,,,,,,,,,,
210387630008,1,21038763,No,,,,,,,,,,,,,,
210387630014,1,21038763,No,,,,,,,,,,,,,,
210387630021,1,21038763,No,,,,,,,,,,,,,,
210387630026,1,21038763,No,,,,,,,,,,,,,,
210387630041,1,21038763,No,,,,,,,,,,,,,,
210387630047,1,21038763,No,,,,,,,,,,,,,,
210387630054,1,21038763,No,,,,,,,,,,,,,,
210387630060,1,21038763,No,,,,,,,,,,,,,,
210387630073,1,21038763,No,,,,,,,,,,,,,,
210387630080,1,21038763,No,,,,,,,,,,,,,,
210387630086,1,21038763,No,,,,,,,,,,,,,,
210387630093,1,21038763,No,,,,,,,,,,,,,,
210387630106,1,21038763,No,,,,,,,,,,,,,,
210387630112,1,21038763,No,,,,,,,,,,,,,,
210387630119,1,21038763,No,,,,,,,,,,,,,,
210387630132,1,21038763,No,,,,,,,,,,,,,,
210487640009,1,21048764,No,,,,,,,,,,,,,,
210487640016,1,21048764,No,,,,,,,,,,,,,,
210487640017,1,21048764,Yes,1,SACCO,Sacco,1,,Consumption,,60000,Aug,2009,No,10,2010,80000
210487640032,1,21048764,Yes,1,FINCA,Ngo,1,,Business start-up capital,,30000,Mar,2010,No,8,2010,37000
210487640035,1,21048764,No,,,,,,,,,,,,,,
210487640090,1,21048764,Yes,1,MR MAKUNGA,Neighbour,1,,Consumption,,2500,May,2010,Yes,,,2500
210487640099,1,21048764,No,,,,,,,,,,,,,,
210487640100,1,21048764,No,,,,,,,,,,,,,,
210487640103,1,21048764,No,,,,,,,,,,,,,,
210487640138,1,21048764,Yes,1,MARDEF,Mardef,1,,Business start-up capital,,10000,Sep,2009,No,12,2010,13500
210487640147,1,21048764,No,,,,,,,,,,,,,,
210487640150,1,21048764,No,,,,,,,,,,,,,,
210487640179,1,21048764,No,,,,,,,,,,,,,,
210487640181,1,21048764,No,,,,,,,,,,,,,,
210487640185,1,21048764,No,,,,,,,,,,,,,,
210487640200,1,21048764,No,,,,,,,,,,,,,,
210512030007,2,21051203,No,,,,,,,,,,,,,,
210512030021,2,21051203,No,,,,,,,,,,,,,,
210512030036,2,21051203,No,,,,,,,,,,,,,,
210512030065,2,21051203,No,,,,,,,,,,,,,,
210512030079,2,21051203,No,,,,,,,,,,,,,,
210512030094,2,21051203,No,,,,,,,,,,,,,,
210512030108,2,21051203,No,,,,,,,,,,,,,,
210512030123,2,21051203,No,,,,,,,,,,,,,,
210512030152,2,21051203,No,,,,,,,,,,,,,,
210512030166,2,21051203,Yes,1,R.MANDA,Neighbour,1,,Consumption,,3500,Jul,2010,Yes,,,3500
210512030181,2,21051203,Yes,1,OIBM,Bank (commercial),2,,Business start-up capital,,60000,May,2010,No,12,2010,75000
210512030195,2,21051203,No,,,,,,,,,,,,,,
210512030210,2,21051203,No,,,,,,,,,,,,,,
210512030239,2,21051203,No,,,,,,,,,,,,,,
210512030253,2,21051203,Yes,1,FIRST DISCOUNT HOUSE,Bank (commercial),1,,Business start-up capital,,2031000,Nov,2009,No,3,2011,2480000
210512030267,2,21051203,No,,,,,,,,,,,,,,
210515170016,1,21051517,No,,,,,,,,,,,,,,
210515170028,1,21051517,No,,,,,,,,,,,,,,
210515170039,1,21051517,No,,,,,,,,,,,,,,
210515170050,1,21051517,No,,,,,,,,,,,,,,
210515170073,1,21051517,No,,,,,,,,,,,,,,
210515170084,1,21051517,No,,,,,,,,,,,,,,
210515170095,1,21051517,No,,,,,,,,,,,,,,
210515170107,1,21051517,No,,,,,,,,,,,,,,
210515170129,1,21051517,No,,,,,,,,,,,,,,
210515170141,1,21051517,No,,,,,,,,,,,,,,
